rebalance_date,effective_date,exit_count,entry_count,blocked_entry_count,blocked_exit_count,buy_turnover_frac,sell_turnover_frac,turnover_frac_one_side,two_side_cost_rate,holding_count_after
2011-01-25,2011-01-26,9,9,6,6,0.09,0.09,0.09,0.00054,100
2011-02-09,2011-02-10,6,6,6,6,0.06,0.06,0.06,0.00035999999999999997,100
2011-02-22,2011-02-23,8,8,5,5,0.08,0.08,0.08,0.00048,100
2011-03-08,2011-03-09,6,6,7,7,0.06,0.06,0.06,0.00035999999999999997,100
2011-03-22,2011-03-23,9,9,6,6,0.09,0.09,0.09,0.00054,100
2011-04-06,2011-04-07,15,15,3,3,0.15,0.15,0.15,0.0009,100
2011-04-19,2011-04-20,13,13,5,5,0.13,0.13,0.13,0.0007800000000000001,100
2011-05-03,2011-05-04,11,11,7,7,0.11,0.11,0.11,0.00066,100
2011-05-17,2011-05-18,9,9,6,6,0.09,0.09,0.09,0.00054,100
2011-05-31,2011-06-01,7,7,8,8,0.07,0.07,0.07,0.00042000000000000007,100
2011-06-14,2011-06-15,11,11,7,7,0.11,0.11,0.11,0.00066,100
2011-06-28,2011-06-29,11,11,6,6,0.11,0.11,0.11,0.00066,100
2011-07-12,2011-07-13,12,12,4,4,0.12,0.12,0.12,0.0007199999999999999,100
2011-07-26,2011-07-27,5,5,5,5,0.05,0.05,0.05,0.00030000000000000003,100
2011-08-09,2011-08-10,9,9,5,5,0.09,0.09,0.09,0.00054,100
2011-08-23,2011-08-24,10,10,5,5,0.1,0.1,0.1,0.0006000000000000001,100
2011-09-06,2011-09-07,8,8,6,6,0.08,0.08,0.08,0.00048,100
2011-09-20,2011-09-21,10,10,6,6,0.1,0.1,0.1,0.0006000000000000001,100
2011-10-10,2011-10-11,11,11,5,5,0.11,0.11,0.11,0.00066,100
2011-10-18,2011-10-19,10,10,3,3,0.1,0.1,0.1,0.0006000000000000001,100
2011-11-01,2011-11-02,7,7,3,3,0.07,0.07,0.07,0.00042000000000000007,100
2011-11-15,2011-11-16,11,11,3,3,0.11,0.11,0.11,0.00066,100
2011-11-29,2011-11-30,12,12,3,3,0.12,0.12,0.12,0.0007199999999999999,100
2011-12-13,2011-12-14,14,14,5,5,0.14,0.14,0.14,0.0008400000000000001,100
2011-12-27,2011-12-28,14,14,3,3,0.14,0.14,0.14,0.0008400000000000001,100
2012-01-10,2012-01-11,11,11,3,3,0.11,0.11,0.11,0.00066,100
2012-01-30,2012-01-31,9,9,5,5,0.09,0.09,0.09,0.00054,100
2012-02-07,2012-02-08,7,7,7,7,0.07,0.07,0.07,0.00042000000000000007,100
2012-02-21,2012-02-22,6,6,8,8,0.06,0.06,0.06,0.00035999999999999997,100
2012-03-06,2012-03-07,10,10,7,7,0.1,0.1,0.1,0.0006000000000000001,100
2012-03-20,2012-03-21,11,11,8,8,0.11,0.11,0.11,0.00066,100
2012-04-05,2012-04-06,9,9,9,9,0.09,0.09,0.09,0.00054,100
2012-04-17,2012-04-18,7,7,7,7,0.07,0.07,0.07,0.00042000000000000007,100
2012-05-02,2012-05-03,5,5,9,9,0.05,0.05,0.05,0.00030000000000000003,100
2012-05-15,2012-05-16,9,9,7,7,0.09,0.09,0.09,0.00054,100
2012-05-29,2012-05-30,9,9,7,7,0.09,0.09,0.09,0.00054,100
2012-06-12,2012-06-13,8,8,7,7,0.08,0.08,0.08,0.00048,100
2012-06-26,2012-06-27,7,7,9,9,0.07,0.07,0.07,0.00042000000000000007,100
2012-07-10,2012-07-11,10,10,8,8,0.1,0.1,0.1,0.0006000000000000001,100
2012-07-24,2012-07-25,10,10,8,8,0.1,0.1,0.1,0.0006000000000000001,100
2012-08-07,2012-08-08,5,5,8,8,0.05,0.05,0.05,0.00030000000000000003,100
2012-08-21,2012-08-22,5,5,8,8,0.05,0.05,0.05,0.00030000000000000003,100
2012-09-04,2012-09-05,10,10,6,6,0.1,0.1,0.1,0.0006000000000000001,100
2012-09-18,2012-09-19,4,4,6,6,0.04,0.04,0.04,0.00024,100
2012-10-08,2012-10-09,8,8,7,7,0.08,0.08,0.08,0.00048,100
2012-10-16,2012-10-17,7,7,7,7,0.07,0.07,0.07,0.00042000000000000007,100
2012-10-30,2012-10-31,5,5,6,6,0.05,0.05,0.05,0.00030000000000000003,100
2012-11-13,2012-11-14,8,8,7,7,0.08,0.08,0.08,0.00048,100
2012-11-27,2012-11-28,6,6,6,6,0.06,0.06,0.06,0.00035999999999999997,100
2012-12-11,2012-12-12,4,4,6,6,0.04,0.04,0.04,0.00024,100
2012-12-25,2012-12-26,11,11,5,5,0.11,0.11,0.11,0.00066,100
2013-01-08,2013-01-09,7,7,6,6,0.07,0.07,0.07,0.00042000000000000007,100
2013-01-22,2013-01-23,7,7,7,7,0.07,0.07,0.07,0.00042000000000000007,100
2013-02-05,2013-02-06,6,6,6,6,0.06,0.06,0.06,0.00035999999999999997,100
2013-02-19,2013-02-20,5,5,4,4,0.05,0.05,0.05,0.00030000000000000003,100
2013-03-05,2013-03-06,8,8,5,5,0.08,0.08,0.08,0.00048,100
2013-03-19,2013-03-20,8,8,6,6,0.08,0.08,0.08,0.00048,100
2013-04-02,2013-04-03,5,5,7,7,0.05,0.05,0.05,0.00030000000000000003,100
2013-04-16,2013-04-17,3,3,6,6,0.03,0.03,0.03,0.00017999999999999998,100
2013-05-02,2013-05-03,11,11,3,3,0.11,0.11,0.11,0.00066,100
2013-05-14,2013-05-15,7,7,5,5,0.07,0.07,0.07,0.00042000000000000007,100
2013-05-28,2013-05-29,5,5,8,8,0.05,0.05,0.05,0.00030000000000000003,100
2013-06-13,2013-06-14,5,5,10,10,0.05,0.05,0.05,0.00030000000000000003,100
2013-06-25,2013-06-26,7,7,11,11,0.07,0.07,0.07,0.00042000000000000007,100
2013-07-09,2013-07-10,9,9,10,10,0.09,0.09,0.09,0.00054,100
2013-07-23,2013-07-24,8,8,11,11,0.08,0.08,0.08,0.00048,100
2013-08-06,2013-08-07,7,7,10,10,0.07,0.07,0.07,0.00042000000000000007,100
2013-08-20,2013-08-21,10,10,8,8,0.1,0.1,0.1,0.0006000000000000001,100
2013-09-03,2013-09-04,12,12,7,7,0.12,0.12,0.12,0.0007199999999999999,100
2013-09-17,2013-09-18,8,8,7,7,0.08,0.08,0.08,0.00048,100
2013-10-08,2013-10-09,5,5,7,7,0.05,0.05,0.05,0.00030000000000000003,100
2013-10-22,2013-10-23,11,11,6,6,0.11,0.11,0.11,0.00066,100
2013-11-05,2013-11-06,5,5,7,7,0.05,0.05,0.05,0.00030000000000000003,100
2013-11-19,2013-11-20,6,6,12,12,0.06,0.06,0.06,0.00035999999999999997,100
2013-12-03,2013-12-04,7,7,11,11,0.07,0.07,0.07,0.00042000000000000007,100
2013-12-17,2013-12-18,7,7,14,14,0.07,0.07,0.07,0.00042000000000000007,100
2013-12-31,2014-01-02,9,9,12,12,0.09,0.09,0.09,0.00054,100
2014-01-14,2014-01-15,9,9,14,14,0.09,0.09,0.09,0.00054,100
2014-01-28,2014-01-29,4,4,12,12,0.04,0.04,0.04,0.00024,100
2014-02-11,2014-02-12,6,6,12,12,0.06,0.06,0.06,0.00035999999999999997,100
2014-02-25,2014-02-26,9,9,10,10,0.09,0.09,0.09,0.00054,100
2014-03-11,2014-03-12,9,9,9,9,0.09,0.09,0.09,0.00054,100
2014-03-25,2014-03-26,8,8,10,10,0.08,0.08,0.08,0.00048,100
2014-04-08,2014-04-09,4,4,14,14,0.04,0.04,0.04,0.00024,100
2014-04-22,2014-04-23,9,9,12,12,0.09,0.09,0.09,0.00054,100
2014-05-06,2014-05-07,7,7,12,12,0.07,0.07,0.07,0.00042000000000000007,100
2014-05-20,2014-05-21,3,3,12,12,0.03,0.03,0.03,0.00017999999999999998,100
2014-06-03,2014-06-04,5,5,10,10,0.05,0.05,0.05,0.00030000000000000003,100
2014-06-17,2014-06-18,8,8,12,12,0.08,0.08,0.08,0.00048,100
2014-07-01,2014-07-02,7,7,13,13,0.07,0.07,0.07,0.00042000000000000007,100
2014-07-15,2014-07-16,9,9,11,11,0.09,0.09,0.09,0.00054,100
2014-07-29,2014-07-30,9,9,11,11,0.09,0.09,0.09,0.00054,100
2014-08-12,2014-08-13,3,3,11,11,0.03,0.03,0.03,0.00017999999999999998,100
2014-08-26,2014-08-27,4,4,13,13,0.04,0.04,0.04,0.00024,100
2014-09-09,2014-09-10,6,6,13,13,0.06,0.06,0.06,0.00035999999999999997,100
2014-09-23,2014-09-24,10,10,15,15,0.1,0.1,0.1,0.0006000000000000001,100
2014-10-08,2014-10-09,5,5,13,13,0.05,0.05,0.05,0.00030000000000000003,100
2014-10-21,2014-10-22,11,11,13,13,0.11,0.11,0.11,0.00066,100
2014-11-04,2014-11-05,8,8,14,14,0.08,0.08,0.08,0.00048,100
2014-11-18,2014-11-19,14,14,13,13,0.14,0.14,0.14,0.0008400000000000001,100
2014-12-02,2014-12-03,8,8,15,15,0.08,0.08,0.08,0.00048,100
2014-12-16,2014-12-17,6,6,14,14,0.06,0.06,0.06,0.00035999999999999997,100
2014-12-30,2014-12-31,10,10,17,17,0.1,0.1,0.1,0.0006000000000000001,100
2015-01-13,2015-01-14,4,4,16,16,0.04,0.04,0.04,0.00024,100
2015-01-27,2015-01-28,6,6,16,16,0.06,0.06,0.06,0.00035999999999999997,100
2015-02-10,2015-02-11,7,7,16,16,0.07,0.07,0.07,0.00042000000000000007,100
2015-02-25,2015-02-26,7,7,16,16,0.07,0.07,0.07,0.00042000000000000007,100
2015-03-10,2015-03-11,4,4,15,15,0.04,0.04,0.04,0.00024,100
2015-03-24,2015-03-25,14,14,17,17,0.14,0.14,0.14,0.0008400000000000001,100
2015-04-07,2015-04-08,6,6,19,19,0.06,0.06,0.06,0.00035999999999999997,100
2015-04-21,2015-04-22,7,7,16,16,0.07,0.07,0.07,0.00042000000000000007,100
2015-05-05,2015-05-06,16,16,18,18,0.16,0.16,0.16,0.00096,100
2015-05-19,2015-05-20,18,18,21,21,0.18,0.18,0.18,0.00108,100
2015-06-02,2015-06-03,28,23,23,18,0.23,0.28,0.255,0.0015300000000000001,95
2015-06-16,2015-06-17,23,28,22,22,0.28,0.23,0.255,0.0015300000000000001,100
2015-06-30,2015-07-01,22,22,19,19,0.22,0.22,0.22,0.00132,100
2015-07-14,2015-07-15,17,17,25,25,0.17,0.17,0.17,0.00102,100
2015-07-28,2015-07-29,16,16,26,26,0.16,0.16,0.16,0.00096,100
2015-08-11,2015-08-12,9,9,19,19,0.09,0.09,0.09,0.00054,100
2015-08-25,2015-08-26,14,14,19,19,0.14,0.14,0.14,0.0008400000000000001,100
2015-09-08,2015-09-09,14,14,19,19,0.14,0.14,0.14,0.0008400000000000001,100
2015-09-22,2015-09-23,12,12,19,19,0.12,0.12,0.12,0.0007199999999999999,100
2015-10-08,2015-10-09,8,8,20,20,0.08,0.08,0.08,0.00048,100
2015-10-20,2015-10-21,13,13,24,24,0.13,0.13,0.13,0.0007800000000000001,100
2015-11-03,2015-11-04,16,16,17,17,0.16,0.16,0.16,0.00096,100
2015-11-17,2015-11-18,17,17,13,13,0.17,0.17,0.17,0.00102,100
2015-12-01,2015-12-02,18,18,11,11,0.18,0.18,0.18,0.00108,100
2015-12-15,2015-12-16,11,11,15,15,0.11,0.11,0.11,0.00066,100
2015-12-29,2015-12-30,19,19,12,12,0.19,0.19,0.19,0.00114,100
2016-01-12,2016-01-13,15,15,12,12,0.15,0.15,0.15,0.0009,100
2016-01-26,2016-01-27,10,10,12,12,0.1,0.1,0.1,0.0006000000000000001,100
2016-02-15,2016-02-16,11,11,11,11,0.11,0.11,0.11,0.00066,100
2016-02-23,2016-02-24,5,5,12,12,0.05,0.05,0.05,0.00030000000000000003,100
2016-03-08,2016-03-09,19,19,12,12,0.19,0.19,0.19,0.00114,100
2016-03-22,2016-03-23,10,10,14,14,0.1,0.1,0.1,0.0006000000000000001,100
2016-04-05,2016-04-06,3,3,22,22,0.03,0.03,0.03,0.00017999999999999998,100
2016-04-19,2016-04-20,6,6,17,17,0.06,0.06,0.06,0.00035999999999999997,100
2016-05-03,2016-05-04,8,8,17,17,0.08,0.08,0.08,0.00048,100
2016-05-17,2016-05-18,13,13,18,18,0.13,0.13,0.13,0.0007800000000000001,100
2016-05-31,2016-06-01,8,8,20,20,0.08,0.08,0.08,0.00048,100
2016-06-14,2016-06-15,9,9,20,20,0.09,0.09,0.09,0.00054,100
2016-06-28,2016-06-29,12,12,21,21,0.12,0.12,0.12,0.0007199999999999999,100
2016-07-12,2016-07-13,7,7,20,20,0.07,0.07,0.07,0.00042000000000000007,100
2016-07-26,2016-07-27,7,7,17,17,0.07,0.07,0.07,0.00042000000000000007,100
2016-08-09,2016-08-10,4,4,19,19,0.04,0.04,0.04,0.00024,100
2016-08-23,2016-08-24,8,8,17,17,0.08,0.08,0.08,0.00048,100
2016-09-06,2016-09-07,5,5,17,17,0.05,0.05,0.05,0.00030000000000000003,100
2016-09-20,2016-09-21,11,11,16,16,0.11,0.11,0.11,0.00066,100
2016-10-10,2016-10-11,7,7,14,14,0.07,0.07,0.07,0.00042000000000000007,100
2016-10-18,2016-10-19,6,6,14,14,0.06,0.06,0.06,0.00035999999999999997,100
2016-11-01,2016-11-02,14,14,9,9,0.14,0.14,0.14,0.0008400000000000001,100
2016-11-15,2016-11-16,9,9,8,8,0.09,0.09,0.09,0.00054,100
2016-11-29,2016-11-30,11,11,11,11,0.11,0.11,0.11,0.00066,100
2016-12-13,2016-12-14,16,16,10,10,0.16,0.16,0.16,0.00096,100
2016-12-27,2016-12-28,19,18,6,5,0.18,0.19,0.185,0.00111,99
2017-01-10,2017-01-11,18,14,9,4,0.14,0.18,0.16,0.00096,95
2017-01-24,2017-01-25,24,18,14,3,0.18,0.24,0.21,0.00126,89
2017-02-07,2017-02-08,13,10,18,4,0.1,0.13,0.115,0.0006900000000000001,86
2017-02-21,2017-02-22,11,24,7,6,0.24,0.11,0.175,0.00105,99
2017-03-07,2017-03-08,19,20,9,9,0.2,0.19,0.195,0.00117,100
2017-03-21,2017-03-22,12,12,10,10,0.12,0.12,0.12,0.0007199999999999999,100
2017-04-05,2017-04-06,13,13,8,8,0.13,0.13,0.13,0.0007800000000000001,100
2017-04-18,2017-04-19,24,24,8,8,0.24,0.24,0.24,0.0014399999999999999,100
2017-05-02,2017-05-03,22,22,7,7,0.22,0.22,0.22,0.00132,100
2017-05-16,2017-05-17,14,14,8,8,0.14,0.14,0.14,0.0008400000000000001,100
2017-05-31,2017-06-01,20,20,9,9,0.2,0.2,0.2,0.0012000000000000001,100
2017-06-13,2017-06-14,15,15,10,10,0.15,0.15,0.15,0.0009,100
2017-06-27,2017-06-28,16,16,9,9,0.16,0.16,0.16,0.00096,100
2017-07-11,2017-07-12,12,12,12,12,0.12,0.12,0.12,0.0007199999999999999,100
2017-07-25,2017-07-26,19,19,10,10,0.19,0.19,0.19,0.00114,100
2017-08-08,2017-08-09,15,15,8,8,0.15,0.15,0.15,0.0009,100
2017-08-22,2017-08-23,11,11,7,7,0.11,0.11,0.11,0.00066,100
2017-09-05,2017-09-06,19,19,7,7,0.19,0.19,0.19,0.00114,100
2017-09-19,2017-09-20,15,15,6,6,0.15,0.15,0.15,0.0009,100
2017-10-09,2017-10-10,19,19,3,3,0.19,0.19,0.19,0.00114,100
2017-10-17,2017-10-18,13,13,5,5,0.13,0.13,0.13,0.0007800000000000001,100
2017-10-31,2017-11-01,19,18,5,4,0.18,0.19,0.185,0.00111,99
2017-11-14,2017-11-15,20,21,5,5,0.21,0.2,0.205,0.00123,100
2017-11-28,2017-11-29,21,21,5,5,0.21,0.21,0.21,0.00126,100
2017-12-12,2017-12-13,17,17,5,5,0.17,0.17,0.17,0.00102,100
2017-12-26,2017-12-27,14,14,5,5,0.14,0.14,0.14,0.0008400000000000001,100
2018-01-09,2018-01-10,10,10,4,4,0.1,0.1,0.1,0.0006000000000000001,100
2018-01-23,2018-01-24,7,7,3,3,0.07,0.07,0.07,0.00042000000000000007,100
2018-02-06,2018-02-07,18,18,4,4,0.18,0.18,0.18,0.00108,100
2018-02-22,2018-02-23,7,7,1,1,0.07,0.07,0.07,0.00042000000000000007,100
2018-03-06,2018-03-07,8,8,5,5,0.08,0.08,0.08,0.00048,100
2018-03-20,2018-03-21,7,7,6,6,0.07,0.07,0.07,0.00042000000000000007,100
2018-04-03,2018-04-04,15,15,6,6,0.15,0.15,0.15,0.0009,100
2018-04-17,2018-04-18,6,6,7,7,0.06,0.06,0.06,0.00035999999999999997,100
2018-05-02,2018-05-03,11,11,9,9,0.11,0.11,0.11,0.00066,100
2018-05-15,2018-05-16,16,16,8,8,0.16,0.16,0.16,0.00096,100
2018-05-29,2018-05-30,11,11,7,7,0.11,0.11,0.11,0.00066,100
2018-06-12,2018-06-13,12,12,5,5,0.12,0.12,0.12,0.0007199999999999999,100
2018-06-26,2018-06-27,9,9,7,7,0.09,0.09,0.09,0.00054,100
2018-07-10,2018-07-11,7,7,7,7,0.07,0.07,0.07,0.00042000000000000007,100
2018-07-24,2018-07-25,9,9,5,5,0.09,0.09,0.09,0.00054,100
2018-08-07,2018-08-08,18,18,4,4,0.18,0.18,0.18,0.00108,100
2018-08-21,2018-08-22,9,9,5,5,0.09,0.09,0.09,0.00054,100
2018-09-04,2018-09-05,3,3,4,4,0.03,0.03,0.03,0.00017999999999999998,100
2018-09-18,2018-09-19,5,5,5,5,0.05,0.05,0.05,0.00030000000000000003,100
2018-10-08,2018-10-09,8,8,4,4,0.08,0.08,0.08,0.00048,100
2018-10-16,2018-10-17,13,13,3,3,0.13,0.13,0.13,0.0007800000000000001,100
2018-10-30,2018-10-31,8,8,4,4,0.08,0.08,0.08,0.00048,100
2018-11-13,2018-11-14,14,14,2,2,0.14,0.14,0.14,0.0008400000000000001,100
2018-11-27,2018-11-28,10,10,2,2,0.1,0.1,0.1,0.0006000000000000001,100
2018-12-11,2018-12-12,10,10,2,2,0.1,0.1,0.1,0.0006000000000000001,100
2018-12-25,2018-12-26,9,9,1,1,0.09,0.09,0.09,0.00054,100
2019-01-08,2019-01-09,10,10,1,1,0.1,0.1,0.1,0.0006000000000000001,100
2019-01-22,2019-01-23,7,7,2,2,0.07,0.07,0.07,0.00042000000000000007,100
2019-02-11,2019-02-12,9,9,2,2,0.09,0.09,0.09,0.00054,100
2019-02-19,2019-02-20,5,5,3,3,0.05,0.05,0.05,0.00030000000000000003,100
2019-03-05,2019-03-06,8,8,1,1,0.08,0.08,0.08,0.00048,100
2019-03-19,2019-03-20,9,9,1,1,0.09,0.09,0.09,0.00054,100
2019-04-02,2019-04-03,10,10,1,1,0.1,0.1,0.1,0.0006000000000000001,100
2019-04-16,2019-04-17,13,13,1,1,0.13,0.13,0.13,0.0007800000000000001,100
2019-04-30,2019-05-06,16,16,2,2,0.16,0.16,0.16,0.00096,100
2019-05-14,2019-05-15,16,16,2,2,0.16,0.16,0.16,0.00096,100
2019-05-28,2019-05-29,9,9,2,2,0.09,0.09,0.09,0.00054,100
2019-06-11,2019-06-12,10,10,3,3,0.1,0.1,0.1,0.0006000000000000001,100
2019-06-25,2019-06-26,9,9,2,2,0.09,0.09,0.09,0.00054,100
2019-07-09,2019-07-10,15,15,2,2,0.15,0.15,0.15,0.0009,100
2019-07-23,2019-07-24,14,14,2,2,0.14,0.14,0.14,0.0008400000000000001,100
2019-08-06,2019-08-07,12,12,2,2,0.12,0.12,0.12,0.0007199999999999999,100
2019-08-20,2019-08-21,6,6,3,3,0.06,0.06,0.06,0.00035999999999999997,100
2019-09-03,2019-09-04,8,8,2,2,0.08,0.08,0.08,0.00048,100
2019-09-17,2019-09-18,9,9,2,2,0.09,0.09,0.09,0.00054,100
2019-10-08,2019-10-09,14,14,2,2,0.14,0.14,0.14,0.0008400000000000001,100
2019-10-22,2019-10-23,15,15,2,2,0.15,0.15,0.15,0.0009,100
2019-11-05,2019-11-06,14,14,2,2,0.14,0.14,0.14,0.0008400000000000001,100
2019-11-19,2019-11-20,10,10,2,2,0.1,0.1,0.1,0.0006000000000000001,100
2019-12-03,2019-12-04,13,13,1,1,0.13,0.13,0.13,0.0007800000000000001,100
2019-12-17,2019-12-18,10,10,1,1,0.1,0.1,0.1,0.0006000000000000001,100
2019-12-31,2020-01-02,12,12,2,2,0.12,0.12,0.12,0.0007199999999999999,100
2020-01-14,2020-01-15,10,10,2,2,0.1,0.1,0.1,0.0006000000000000001,100
2020-02-03,2020-02-04,13,13,1,1,0.13,0.13,0.13,0.0007800000000000001,100
2020-02-11,2020-02-12,8,8,1,1,0.08,0.08,0.08,0.00048,100
2020-02-25,2020-02-26,8,8,1,1,0.08,0.08,0.08,0.00048,100
2020-03-10,2020-03-11,8,8,2,2,0.08,0.08,0.08,0.00048,100
2020-03-24,2020-03-25,15,15,2,2,0.15,0.15,0.15,0.0009,100
2020-04-07,2020-04-08,15,15,2,2,0.15,0.15,0.15,0.0009,100
2020-04-21,2020-04-22,14,14,2,2,0.14,0.14,0.14,0.0008400000000000001,100
2020-05-06,2020-05-07,12,12,3,3,0.12,0.12,0.12,0.0007199999999999999,100
2020-05-19,2020-05-20,12,12,4,4,0.12,0.12,0.12,0.0007199999999999999,100
2020-06-02,2020-06-03,12,12,2,2,0.12,0.12,0.12,0.0007199999999999999,100
2020-06-16,2020-06-17,9,9,2,2,0.09,0.09,0.09,0.00054,100
2020-06-30,2020-07-01,11,11,3,3,0.11,0.11,0.11,0.00066,100
2020-07-14,2020-07-15,10,10,2,2,0.1,0.1,0.1,0.0006000000000000001,100
2020-07-28,2020-07-29,8,8,3,3,0.08,0.08,0.08,0.00048,100
2020-08-11,2020-08-12,14,14,3,3,0.14,0.14,0.14,0.0008400000000000001,100
2020-08-25,2020-08-26,17,17,3,3,0.17,0.17,0.17,0.00102,100
2020-09-08,2020-09-09,16,16,4,4,0.16,0.16,0.16,0.00096,100
2020-09-22,2020-09-23,9,9,2,2,0.09,0.09,0.09,0.00054,100
2020-10-09,2020-10-12,6,6,2,2,0.06,0.06,0.06,0.00035999999999999997,100
2020-10-20,2020-10-21,9,9,3,3,0.09,0.09,0.09,0.00054,100
2020-11-03,2020-11-04,12,12,2,2,0.12,0.12,0.12,0.0007199999999999999,100
2020-11-17,2020-11-18,5,5,2,2,0.05,0.05,0.05,0.00030000000000000003,100
2020-12-01,2020-12-02,6,6,2,2,0.06,0.06,0.06,0.00035999999999999997,100
2020-12-15,2020-12-16,9,9,1,1,0.09,0.09,0.09,0.00054,100
2020-12-29,2020-12-30,14,14,1,1,0.14,0.14,0.14,0.0008400000000000001,100
2021-01-12,2021-01-13,11,11,2,2,0.11,0.11,0.11,0.00066,100
2021-01-26,2021-01-27,13,13,1,1,0.13,0.13,0.13,0.0007800000000000001,100
2021-02-09,2021-02-10,14,14,1,1,0.14,0.14,0.14,0.0008400000000000001,100
2021-02-23,2021-02-24,8,8,1,1,0.08,0.08,0.08,0.00048,100
2021-03-09,2021-03-10,7,7,2,2,0.07,0.07,0.07,0.00042000000000000007,100
2021-03-23,2021-03-24,18,18,1,1,0.18,0.18,0.18,0.00108,100
2021-04-06,2021-04-07,8,8,1,1,0.08,0.08,0.08,0.00048,100
2021-04-20,2021-04-21,9,9,1,1,0.09,0.09,0.09,0.00054,100
2021-05-06,2021-05-07,13,13,1,1,0.13,0.13,0.13,0.0007800000000000001,100
2021-05-18,2021-05-19,9,9,1,1,0.09,0.09,0.09,0.00054,100
2021-06-01,2021-06-02,10,10,2,2,0.1,0.1,0.1,0.0006000000000000001,100
2021-06-15,2021-06-16,9,9,2,2,0.09,0.09,0.09,0.00054,100
2021-06-29,2021-06-30,10,10,1,1,0.1,0.1,0.1,0.0006000000000000001,100
2021-07-13,2021-07-14,10,10,1,1,0.1,0.1,0.1,0.0006000000000000001,100
2021-07-27,2021-07-28,9,9,1,1,0.09,0.09,0.09,0.00054,100
2021-08-10,2021-08-11,11,11,1,1,0.11,0.11,0.11,0.00066,100
2021-08-24,2021-08-25,9,9,1,1,0.09,0.09,0.09,0.00054,100
2021-09-07,2021-09-08,10,10,1,1,0.1,0.1,0.1,0.0006000000000000001,100
2021-09-22,2021-09-23,10,10,3,3,0.1,0.1,0.1,0.0006000000000000001,100
2021-10-08,2021-10-11,16,16,1,1,0.16,0.16,0.16,0.00096,100
2021-10-19,2021-10-20,11,11,1,1,0.11,0.11,0.11,0.00066,100
2021-11-02,2021-11-03,14,14,1,1,0.14,0.14,0.14,0.0008400000000000001,100
2021-11-16,2021-11-17,14,14,1,1,0.14,0.14,0.14,0.0008400000000000001,100
2021-11-30,2021-12-01,12,12,1,1,0.12,0.12,0.12,0.0007199999999999999,100
2021-12-14,2021-12-15,14,14,1,1,0.14,0.14,0.14,0.0008400000000000001,100
2021-12-28,2021-12-29,15,15,1,1,0.15,0.15,0.15,0.0009,100
2022-01-11,2022-01-12,14,14,1,1,0.14,0.14,0.14,0.0008400000000000001,100
2022-01-25,2022-01-26,9,9,1,1,0.09,0.09,0.09,0.00054,100
2022-02-08,2022-02-09,8,8,2,2,0.08,0.08,0.08,0.00048,100
