date,return_raw,holding,next_holding,signal_on,microcap_close,hedge_close,microcap_ret,hedge_ret,microcap_mom,hedge_mom,momentum_gap,ratio_bias_mom,ratio_r2,futures_drag,active_spread_ret,weight,realized_vol,scale_raw,return,nav,nav_1y_rebased
2025-04-22,0.0058400750968033,long_microcap_short_zz1000,long_microcap_short_zz1000,True,210232.1311828392,5949.31,0.0055806594425726,-0.0005594156542306,0.0196467215224371,-0.0508924241264006,0.0705391456488377,23.449969551666022,0.0845100219325085,0.0003,0.0061400750968033,1.0,,,0.0058400750968033,65.01960333641273,1.055379911594235
2025-04-23,0.0053798439059042,long_microcap_short_zz1000,long_microcap_short_zz1000,True,212672.56094662385,5984.58,0.011608262495623,0.0059284185897188,0.0404231901931704,-0.0388764423887644,0.0792996325819348,22.719436510388384,2.771121739367393e-06,0.0003,0.0056798439059042,1.0,,,0.0053798439059042,65.36939865318644,1.061057690780039
2025-04-24,0.0041224460970598,long_microcap_short_zz1000,long_microcap_short_zz1000,True,211335.1878056669,5920.48,-0.006288414147101,-0.0107108602441609,0.009701876799927,-0.0541578533680113,0.0638597301679384,26.00720384012249,0.4024526659752171,0.0003,0.0044224460970598,1.0,,,0.0041224460970598,65.63888047553142,1.0654318439161508
2025-04-25,-0.0017746835441863,long_microcap_short_zz1000,long_microcap_short_zz1000,True,211702.4659213208,5939.5,0.0017378938144063,0.0032125773585927,0.0081915575519524,-0.0538054084192919,0.0619969659712443,26.5629531436442,0.875647931460253,0.0003,-0.0014746835441863,1.0,,,-0.0017746835441863,65.52239223449268,1.0635410395553007
2025-04-28,0.0071204250940548,long_microcap_short_zz1000,long_microcap_short_zz1000,True,211047.83017300308,5877.06,-0.0030922443225627,-0.0105126694166175,0.0045762048720243,-0.0525852535602247,0.057161458432249,25.198664907465123,0.8847920723189016,0.0003,0.0074204250940548,1.0,,,0.0071204250940548,65.98893952038168,1.0711139038619075
2025-04-29,0.0256857965195087,long_microcap_short_zz1000,long_microcap_short_zz1000,True,217477.23901263805,5903.38,0.0304642262105445,0.0044784296910358,0.193487852862624,0.074037013048446,0.119450839814178,25.46338313215478,0.7106377882172501,0.0003,0.0259857965195087,1.0,,,0.0256857965195087,67.68391799344037,1.0986263176457212
2025-04-30,0.0158828745924761,long_microcap_short_zz1000,long_microcap_short_zz1000,True,222718.5215274203,5950.12,0.0241003727037276,0.0079174981112515,0.2058269888910544,0.0759671755255857,0.1298598133654687,29.67225583961073,0.8648363437218837,0.0003,0.0161828745924761,1.0,,,0.0158828745924761,68.75893317485763,1.116075661672882
2025-05-06,0.0151319087910745,long_microcap_short_zz1000,long_microcap_short_zz1000,True,231874.9394471041,6102.92,0.0411120631409027,0.0256801543498281,0.2076550559157874,0.0797175677994739,0.1279374881163135,34.02491286932467,0.980578473609832,0.0003,0.0154319087910745,1.0,,,0.0151319087910745,69.79938708023117,1.1329640167892543
2025-05-07,0.0114393692545588,long_microcap_short_zz1000,long_microcap_short_zz1000,True,234922.61440044065,6111.49,0.013143615090978,0.0014042458364191,0.1746175505420131,0.0565122160775439,0.1181053344644691,41.24011106075137,0.98021991474247,0.0003,0.0117393692545588,1.0,,,0.0114393692545588,70.59784804278382,1.1459244105294348
2025-05-08,0.0101407742614511,long_microcap_short_zz1000,long_microcap_short_zz1000,True,239166.2846497236,6158.08,0.0180641197958462,0.007623345534395,0.1915823047069191,0.0504743107951124,0.1411079939118067,43.59104800552568,0.9926480448688636,0.0003,0.0104407742614511,1.0,,,0.0101407742614511,71.31376488312993,1.1575449712973005
2025-05-09,0.0052942766774157,long_microcap_short_zz1000,long_microcap_short_zz1000,True,237552.5741534704,6082.08,-0.0067472323643634,-0.0123415090417792,0.1602211631030916,0.024172648786821,0.1360485143162706,45.00648984229829,0.9770839393490652,0.0003,0.0055942766774157,1.0,,,0.0052942766774157,71.6913196853294,1.1636733346418997
2025-05-12,-0.0068194634245209,long_microcap_short_zz1000,long_microcap_short_zz1000,True,239338.61253446955,6167.46,0.0075184972731352,0.0140379606976561,0.1559533513012296,0.0428523358860202,0.1131010154152094,45.48915936510385,0.7210451013531373,0.0003,-0.0065194634245209,1.0,,,-0.0068194634245209,71.20242335287966,1.155737706898219
2025-05-13,-0.0009369074872077,long_microcap_short_zz1000,long_microcap_short_zz1000,True,238547.80618511632,6151.01,-0.0033041319199563,-0.0026672244327485,0.1695136854839067,0.0540944416358915,0.1154192438480152,47.79332105865531,0.2168341536229901,0.0003,-0.0006369074872077,1.0,,,-0.0009369074872077,71.13571326933301,1.1546548875873777
2025-05-14,-0.0064362342968841,long_microcap_short_zz1000,long_microcap_short_zz1000,True,237447.01946550267,6160.37,-0.004614532982791,0.0015217013140931,0.1463746850385814,0.0549373582941179,0.0914373267444634,45.06789726026175,0.5578557378275557,0.0003,-0.0061362342968841,1.0,,,-0.0064362342968841,70.67786715185561,1.1472232581988229
2025-05-15,0.0271183496769488,long_microcap_short_zz1000,long_microcap_short_zz1000,True,239974.64453524209,6057.04,0.0106450065173659,-0.0167733431595829,0.1601645312666249,0.0386423146635024,0.1215222166031224,45.41555345205512,0.110126018932568,0.0003,0.0274183496769488,1.0,,,0.0271183496769488,72.59453426770057,1.1783340596721872
2025-05-16,0.0027372090934867,long_microcap_short_zz1000,long_microcap_short_zz1000,True,241142.4776487673,6068.12,0.0048664854396887,0.001829276346202,0.1534307830555688,0.0193997957208902,0.1340309873346785,47.1857434939191,0.6219559742994608,0.0003,0.0030372090934867,1.0,,,0.0027372090934867,72.79324068703555,1.1815594063754868
2025-05-19,0.0111278084102119,long_microcap_short_zz1000,long_microcap_short_zz1000,True,244979.9097984822,6095.34,0.0159135469915188,0.0044857385813068,0.1652829109429652,0.0245457036194112,0.140737207323554,47.643669521253386,0.847702884298347,0.0003,0.0114278084102119,1.0,,,0.0111278084102119,73.60326992295933,1.194707573074917
2025-05-20,0.0119866869976401,long_microcap_short_zz1000,long_microcap_short_zz1000,True,250026.79861026144,6146.02,0.0206012354887825,0.0083145484911424,0.1756420174627637,0.0269759949737493,0.1486660224890144,50.710761514152935,0.9271975571904888,0.0003,0.0122866869976401,1.0,,,0.0119866869976401,74.48552928152867,1.2090281588070766
2025-05-21,-0.00697057989951,long_microcap_short_zz1000,long_microcap_short_zz1000,True,247795.94857434303,6132.18,-0.0089224437073076,-0.0022518638077976,0.1725257452261266,0.0357572358997919,0.1367685093263346,51.08975936483105,0.795910239573685,0.0003,-0.00667057989951,1.0,,,-0.00697057989951,73.96632194831449,1.2006005314253545
2025-05-22,-0.0042629266254747,long_microcap_short_zz1000,long_microcap_short_zz1000,True,244143.71728947465,6066.1,-0.0147388660140771,-0.0107759393886024,0.153239836989951,0.0213149254987794,0.1319249114911715,46.4711216652118,0.3201684588179458,0.0003,-0.0039629266254747,1.0,,,-0.0042629266254747,73.65100894509258,1.1954824594533822
2025-05-23,0.0026104630704827,long_microcap_short_zz1000,long_microcap_short_zz1000,True,241778.59530405665,5989.68,-0.0096874169512776,-0.0125978800217603,0.1456104291897364,0.0191626425457627,0.1264477866439737,41.21016961484511,0.004965365848167,0.0003,0.0029104630704827,1.0,,,0.0026104630704827,73.84327218404754,1.198603222265195
2025-05-26,0.0059781858573786,long_microcap_short_zz1000,long_microcap_short_zz1000,True,244875.2351180012,6028.79,0.0128077500411079,0.0065295641837292,0.1259809818708017,0.0212437620481824,0.1047372198226193,35.86355142195848,0.0222066231852991,0.0003,0.0062781858573786,1.0,,,0.0059781858573786,74.28472098948077,1.2057686950971493
2025-05-27,0.0095812866956077,long_microcap_short_zz1000,long_microcap_short_zz1000,True,246469.1608549337,6008.46,0.0065091340746008,-0.0033721526210068,0.1066397135030787,0.0098048442720484,0.0968348692310303,30.85047632708787,0.6864636661214646,0.0003,0.0098812866956077,1.0,,,0.0095812866956077,74.99646419838422,1.217321510653464
2025-05-28,-0.0008839840484793,long_microcap_short_zz1000,long_microcap_short_zz1000,True,245340.7382819382,5984.46,-0.0045783519896822,-0.0039943679412028,0.05807354113792,-0.0194103806046941,0.0774839217426142,23.124075272616988,0.9247511224302312,0.0003,-0.0005839840484793,1.0,,,-0.0008839840484793,74.93016852034049,1.2162454178561755
2025-05-29,0.0034531751349084,long_microcap_short_zz1000,long_microcap_short_zz1000,True,250571.0764615182,6089.58,0.021318669766003,0.0175654946310945,0.0666111353349905,-0.0035850504541445,0.0701961857891351,14.874298321584169,0.886876741062723,0.0003,0.0037531751349084,1.0,,,0.0034531751349084,75.18891551512944,1.2204453262910628
2025-05-30,-0.0001119837655822,long_microcap_short_zz1000,long_microcap_short_zz1000,True,248025.0715785573,6026.56,-0.0101608091361331,-0.0103488253705509,0.0370402832565135,-0.0213573061733526,0.0583975894298661,9.032106014597858,0.754260873450298,0.0003,0.0001880162344177,1.0,,,-0.0001119837655822,75.18049557724001,1.2203086562277377
2025-06-03,0.0047412307307678,long_microcap_short_zz1000,long_microcap_short_zz1000,True,251064.85698318767,6070.04,0.012255960195006,0.0072147294642381,0.0568812309353787,-0.0019795859311287,0.0588608168665075,4.960484308336345,0.8402757415931428,0.0003,0.0050412307307678,1.0,,,0.0047412307307678,75.53694365322518,1.2260944211296667
2025-06-04,0.0024490590812453,long_microcap_short_zz1000,long_microcap_short_zz1000,True,253952.57595347185,6123.17,0.0115018844333023,0.008752825352057,0.0610597816384417,-0.0071812383055585,0.0682410199440002,2.28826841866686,0.9511324357501396,0.0003,0.0027490590812453,1.0,,,0.0024490590812453,75.72193809104863,1.2290971988061985
2025-06-05,-0.0057340706703579,long_microcap_short_zz1000,long_microcap_short_zz1000,True,254390.8014681061,6167.01,0.0017256194901309,0.0071596901604888,0.0664143407409725,0.0026011988275096,0.0638131419134628,-0.5451513435577328,0.3513323077498727,0.0003,-0.0054340706703579,1.0,,,-0.0057340706703579,75.2877431467381,1.222049468607505
2025-06-06,0.0146972323557049,long_microcap_short_zz1000,long_microcap_short_zz1000,True,257621.443161004,6152.84,0.0126995224444188,-0.002297709911286,0.0849638952761517,-0.0012223291782798,0.0861862244544315,-0.7162441058487574,0.5648207700775462,0.0003,0.0149972323557049,1.0,,,0.0146972323557049,76.39426460130232,1.2400102135977948
2025-06-09,0.0020295760779729,long_microcap_short_zz1000,long_microcap_short_zz1000,True,260990.0581524384,6218.96,0.0130758330909945,0.0107462570130216,0.0875734753473509,0.0267325294203109,0.06084094592704,-0.7852930238574628,0.6432952585290574,0.0003,0.0023295760779729,1.0,,,0.0020295760779729,76.54931257323146,1.2425269086637551
2025-06-10,-0.0035229734508304,long_microcap_short_zz1000,long_microcap_short_zz1000,True,257745.4535760824,6161.69,-0.0124319087068861,-0.0092089352560557,0.0688513118435232,0.0154199323678503,0.0534313794756728,-3.346422024581812,0.5547426352389694,0.0003,-0.0032229734508304,1.0,,,-0.0035229734508304,76.27963137735665,1.2381495193525904
2025-06-11,0.002265330823802,long_microcap_short_zz1000,long_microcap_short_zz1000,True,259444.88443147167,6186.51,0.006593446486875,0.004028115663073,0.0590455545717532,0.0149573280571715,0.0440882265145816,-6.749554148589797,0.5075735972059798,0.0003,0.002565330823802,1.0,,,0.002265330823802,76.45242997754404,1.2409543376232557
2025-06-12,0.0008840079592095,long_microcap_short_zz1000,long_microcap_short_zz1000,True,259991.53063062576,6192.22,0.0021069839181913,0.0009229759589817,0.0398546558838968,0.0075170598208271,0.0323375960630696,-11.709872923042012,0.236916170964245,0.0003,0.0011840079592095,1.0,,,0.0008840079592095,76.5200145341451,1.2420513511347302
2025-06-13,-0.0054275033903475,long_microcap_short_zz1000,long_microcap_short_zz1000,True,255038.7407589411,6106.01,-0.0190498123522383,-0.0139223089618908,0.0292288563484124,-0.0042676503298989,0.0334965066783113,-14.464339895576597,0.1624786025280536,0.0003,-0.0051275033903475,1.0,,,-0.0054275033903475,76.1047018958316,1.235310113215461
2025-06-16,0.0090162069470917,long_microcap_short_zz1000,long_microcap_short_zz1000,True,259146.0378360807,6147.46,0.0161046006772036,0.0067883937301118,0.0614487266482397,0.0134122418028057,0.0480364848454339,-16.01245808061334,0.2573114442403688,0.0003,0.0093162069470917,1.0,,,0.0090162069470917,76.79087763777115,1.2464479248400469
2025-06-17,0.0008819903950256,long_microcap_short_zz1000,long_microcap_short_zz1000,True,259199.83764862927,6141.47,0.0002076042257785,-0.000974386169247,0.072054527087743,0.0253419214382071,0.0467126056495359,-16.389456587070867,0.4018400707132862,0.0003,0.0011819903950256,1.0,,,0.0008819903950256,76.85860645427326,1.2475472799376555
2025-06-18,-0.0025344105572341,long_microcap_short_zz1000,long_microcap_short_zz1000,True,258364.07328961,6135.39,-0.0032244015528752,-0.0009899909956411,0.0550845338243728,0.0176818233841284,0.0374027104402443,-16.1428147734536,0.3838087783311058,0.0003,-0.0022344105572341,1.0,,,-0.0025344105572341,76.66381519066124,1.2443854829407328
2025-06-19,-0.014205539147501,long_microcap_short_zz1000,long_microcap_short_zz1000,True,251100.61306697785,6048.22,-0.0281132749230589,-0.0142077357755578,0.0187912037188706,0.0066173362225927,0.0121738674962779,-19.27239712374312,0.0851014338115162,0.0003,-0.013905539147501,1.0,,,-0.014205539147501,75.57476436277352,1.2267083162482364
2025-06-20,0.0054904667378826,long_microcap_short_zz1000,long_microcap_short_zz1000,True,250535.65793293025,5999.59,-0.0022499153910743,-0.0080403821289569,0.0211743051209953,0.0025282147428506,0.0186460903781446,-22.46596636816164,0.6137910345705879,0.0003,0.0057904667378826,1.0,,,0.0054904667378826,75.98970509273065,1.2334435174556813
2025-06-23,0.015396249277278,long_microcap_short_zz1000,long_microcap_short_zz1000,True,257751.62224200505,6078.22,0.0288021448468087,0.0131058955695306,0.0286567224034319,-0.0018654816916765,0.0305222040951085,-23.596274424546557,0.0004929803200993,0.0003,0.015696249277278,1.0,,,0.015396249277278,77.15966153484517,1.2524339213198716
2025-06-24,0.0139746171557741,long_microcap_short_zz1000,long_microcap_short_zz1000,True,266369.0803262621,6194.67,0.0334331866053827,0.0191585694496085,0.0739603001864055,0.0278948521212765,0.046065448065129,-22.539137166506947,0.5299275837498825,0.0003,0.0142746171557741,1.0,,,0.0139746171557741,78.23793826466375,1.2699362058832218
2025-06-25,-0.0097636367403631,long_microcap_short_zz1000,long_microcap_short_zz1000,True,267352.30735757854,6276.16,0.0036912205805272,0.0131548573208903,0.0648734775950006,0.0339569426231127,0.0309165349718878,-22.32182909639048,0.7794623315267789,0.0003,-0.0094636367403631,1.0,,,-0.0097636367403631,77.47405145613263,1.2575370100855432
2025-06-26,0.0114349616715469,long_microcap_short_zz1000,long_microcap_short_zz1000,True,269281.16917167255,6247.79,0.007214681755165,-0.0045202799163819,0.0603600619550681,0.0203522031888712,0.0400078587661969,-21.108686264948147,0.7178438984213616,0.0003,0.0117349616715469,1.0,,,0.0114349616715469,78.35996426507296,1.271916897596423
2025-06-27,0.0053852688426225,long_microcap_short_zz1000,long_microcap_short_zz1000,True,272068.4766386929,6276.94,0.0103509186163825,0.00466564977376,0.0694902294759391,0.0178254940400615,0.0516647354358776,-19.41831306808119,0.6715254942044917,0.0003,0.0056852688426225,1.0,,,0.0053852688426225,78.78195373913867,1.2787665120354543
2025-06-30,0.0054279506891672,long_microcap_short_zz1000,long_microcap_short_zz1000,True,277061.45998079906,6356.18,0.0183519362617552,0.012623985572588,0.0754596223872783,0.0330481533730764,0.0424114690142019,-17.65398164173969,0.6647804827743513,0.0003,0.0057279506891672,1.0,,,0.0054279506891672,79.20957829923097,1.285707593605741
2025-07-01,0.0045876419417835,long_microcap_short_zz1000,long_microcap_short_zz1000,True,279182.37304399844,6373.77,0.0076550273839832,0.0027673854421996,0.0697050110657253,0.0248932297361617,0.0448117813295636,-15.350531654519068,0.9652643588256372,0.0003,0.0048876419417835,1.0,,,0.0045876419417835,79.57296348282752,1.2916059596870364
2025-07-02,0.0126523527601005,long_microcap_short_zz1000,long_microcap_short_zz1000,True,279982.42617904727,6309.48,0.0028657007472414,-0.010086652012859,0.0862749363546033,0.0239853027335033,0.0622896336211,-11.826729724672408,0.95410773527086,0.0003,0.0129523527601005,1.0,,,0.0126523527601005,80.57974868697885,1.307947813916045
2025-07-03,0.0002778309840989,long_microcap_short_zz1000,long_microcap_short_zz1000,True,281615.6797644056,6342.64,0.0058334146455101,0.0052555836614112,0.0854547407304535,0.0252371692602129,0.0602175714702406,-9.884761864513338,0.942587961745058,0.0003,0.0005778309840989,1.0,,,0.0002778309840989,80.60213623785499,1.3083112023443353
2025-07-04,-0.0089323494019446,long_microcap_short_zz1000,long_microcap_short_zz1000,True,277833.12699535873,6312.2,-0.0134316128001511,-0.0047992633982064,0.0686237598642427,0.0193759265659165,0.0492478332983261,-8.143419011719974,0.4187573947837817,0.0003,-0.0086323494019446,1.0,,,-0.0089323494019446,79.88216979443533,1.2966249095585174
2025-07-07,0.0117839915012349,long_microcap_short_zz1000,long_microcap_short_zz1000,True,281848.04813181463,6327.14,0.0144508366582325,0.0023668451569975,0.1051185686264555,0.0362151388549969,0.0689034297714585,-5.224024124017637,0.3358449090995211,0.0003,0.0120839915012349,1.0,,,0.0117839915012349,80.82350060439316,1.3119043264730446
2025-07-08,-0.0083298003861269,long_microcap_short_zz1000,long_microcap_short_zz1000,True,283173.4810274834,6407.7,0.0047026506106897,0.0127324509968167,0.092717771770838,0.0423329309991442,0.0503848407716938,-4.777184672438434,0.0284241247362743,0.0003,-0.0080298003861269,1.0,,,-0.0083298003861269,80.15025697785056,1.3009764253078278
2025-07-09,0.0038546927001337,long_microcap_short_zz1000,long_microcap_short_zz1000,True,283588.53982352425,6390.47,0.001465740345935,-0.0026889523541987,0.0940922741161445,0.0405440391306968,0.0535482349854476,-4.144803489435207,0.0100449851219398,0.0003,0.0041546927001338,1.0,,,0.0038546927001337,80.45921158833693,1.305991289637508
2025-07-10,-0.0015938532306494,long_microcap_short_zz1000,long_microcap_short_zz1000,True,283936.0841805749,6406.57,0.0012255232784335,0.0025193765090829,0.0989766516891079,0.0441993092533643,0.0547773424357436,-4.34490227973955,0.1215666320365845,0.0003,-0.0012938532306494,1.0,,,-0.0015938532306494,80.33097141401134,1.3039097312013193
2025-07-11,-0.0127471340476577,long_microcap_short_zz1000,long_microcap_short_zz1000,True,282818.6369090858,6461.1,-0.0039355592112007,0.008511574836457,0.1263159952287633,0.0682647125931266,0.0580512826356367,-7.716050985679861,0.5940853186128651,0.0003,-0.0124471340476577,1.0,,,-0.0127471340476577,79.30698175321838,1.2872886190716506
2025-07-14,0.0131196829918993,long_microcap_short_zz1000,long_microcap_short_zz1000,True,286666.93811129325,6462.31,0.0136069576045814,0.000187274612682,0.1442161186813397,0.0771252702267988,0.0670908484545409,-8.453189750138675,0.0287238183018458,0.0003,0.0134196829918993,1.0,,,0.0131196829918993,80.34746421286495,1.3041774376729505
2025-07-15,-0.0123898559683833,long_microcap_short_zz1000,long_microcap_short_zz1000,True,282337.0467354208,6442.83,-0.0151042579391956,-0.0030144019708123,0.0953841697660871,0.0599863117820678,0.0353978579840192,-11.34960460673964,0.3071695398331451,0.0003,-0.0120898559683833,1.0,,,-0.0123898559683833,79.35197070384272,1.2880188670629675
2025-07-16,0.0080148448208854,long_microcap_short_zz1000,long_microcap_short_zz1000,True,285527.33058756834,6462.06,0.0112995580602539,0.0029847132393685,0.0719237016467537,0.0431645269239524,0.0287591747228013,-14.077745721228792,0.0156524012757626,0.0003,0.0083148448208854,1.0,,,0.0080148448208854,79.98796443526547,1.2983421384088498
2025-07-17,-0.0069225958067029,long_microcap_short_zz1000,long_microcap_short_zz1000,True,286888.8701127192,6535.67,0.0047685085779669,0.0113911043846699,0.0730742253479446,0.0413485315861927,0.0317256937617518,-20.238994138236865,0.0020131204612333,0.0003,-0.0066225958067029,1.0,,,-0.0069225958067029,79.43424008807919,1.289354240565835
2025-07-18,0.0067454862172208,long_microcap_short_zz1000,long_microcap_short_zz1000,True,289630.0338340763,6552.07,0.0095547928376591,0.0025093066204382,0.075567351125956,0.0487020210346378,0.0268653300913181,-24.92094854996579,0.0274670231291231,0.0003,0.0070454862172208,1.0,,,0.0067454862172208,79.97006265976874,1.298051561824687
2025-07-21,0.0138218165683867,long_microcap_short_zz1000,long_microcap_short_zz1000,True,296380.796223188,6612.26,0.023308226359491,0.0091864097911043,0.0893610310347783,0.0534209344043437,0.0359400966304346,-26.061693577008626,0.6560040433391329,0.0003,0.0141218165683867,1.0,,,0.0138218165683867,81.07539419681446,1.3159929924085356
2025-07-22,-0.0026075212904912,long_microcap_short_zz1000,long_microcap_short_zz1000,True,296810.2925406684,6637.1,0.0014491367961537,0.003756658086645,0.0712796090847063,0.0441963569313643,0.0270832521533419,-26.724484114281232,0.6492994429661585,0.0003,-0.0023075212904912,1.0,,,-0.0026075212904912,80.8639883803113,1.3125615126626933
2025-07-23,0.0064902797880882,long_microcap_short_zz1000,long_microcap_short_zz1000,True,297489.48756018205,6607.22,0.0022883135679017,-0.0045019662201865,0.0655740343366824,0.0366266746368317,0.0289473596998506,-27.87925476525511,0.879293215237926,0.0003,0.0067902797880882,1.0,,,0.0064902797880882,81.38881828968023,1.3210804041189503
2025-07-24,0.0018001187836908,long_microcap_short_zz1000,long_microcap_short_zz1000,True,302342.0898942595,6701.12,0.0163118447440795,0.0142117259603886,0.0798609542047235,0.0620716762712616,0.0177892779334618,-27.87404167495933,0.8058948487641543,0.0003,0.0021001187836908,1.0,,,0.0018001187836908,81.53532783026589,1.3234585057691708
2025-07-25,0.0039580897725228,long_microcap_short_zz1000,long_microcap_short_zz1000,True,303877.1882596806,6706.61,0.0050773558056635,0.0008192660331407,0.0790492507870959,0.0573846221762546,0.0216646286108412,-27.096855911977503,0.8542236732648002,0.0003,0.0042580897725228,1.0,,,0.0039580897725228,81.85805197745016,1.3286968733452142
2025-07-28,0.0051840953978299,long_microcap_short_zz1000,long_microcap_short_zz1000,True,306602.5768507819,6729.98,0.0089687172857881,0.0034846218879582,0.1035493865204337,0.0661861157757992,0.0373632707446345,-25.3651067109358,0.9772324333984098,0.0003,0.0054840953978299,1.0,,,0.0051840953978299,82.28241192798178,1.3355849646914342
2025-07-29,-0.0117927512497183,long_microcap_short_zz1000,long_microcap_short_zz1000,True,305078.85382189386,6773.88,-0.0049697006611578,0.0065230505885605,0.0824231561795831,0.0706069408927256,0.0118162152868575,-24.828680339516392,0.106241866217501,0.0003,-0.0114927512497183,1.0,,,-0.0117927512497183,81.31207591188824,1.3198347434299642
2025-07-30,0.0064635839136861,long_microcap_short_zz1000,long_microcap_short_zz1000,True,304647.2008417924,6718.48,-0.00141488987091,-0.0081784737845962,0.0758323828078548,0.0485010222076562,0.0273313606001985,-22.017425364037564,0.0195020193191465,0.0003,0.0067635839136861,1.0,,,0.0064635839136861,81.83764333774076,1.3283656060463225
2025-07-31,-0.0064154677268305,long_microcap_short_zz1000,long_microcap_short_zz1000,True,300186.3450643534,6661.19,-0.0146426941232773,-0.0085272263964467,0.0585277714365957,0.042363081275712,0.0161646901608836,-20.377306783398414,0.266235417730293,0.0003,-0.0061154677268305,1.0,,,-0.0064154677268305,81.31261657806762,1.3198435193713007
2025-08-01,0.0202677035944309,long_microcap_short_zz1000,long_microcap_short_zz1000,True,306778.69177878235,6670.47,0.0219608480626116,0.0013931444681807,0.0804498225864107,0.0411920887463963,0.0392577338400144,-17.135656458460115,0.1285875255127979,0.0003,0.0205677035944309,1.0,,,0.0202677035944309,82.96063658935951,1.3465937166129487
2025-08-04,0.0038524484610344,long_microcap_short_zz1000,long_microcap_short_zz1000,True,311236.0414741592,6739.69,0.014529528336965,0.0103770798759306,0.100479250150012,0.0431180449149524,0.0573612052350596,-12.43820720280317,0.7617558072375703,0.0003,0.0041524484610344,1.0,,,0.0038524484610344,83.28023816611463,1.351781399504153
2025-08-05,0.0072101714589886,long_microcap_short_zz1000,long_microcap_short_zz1000,True,315780.3995525598,6787.48,0.0146010020461522,0.0070908305871635,0.1015584902573025,0.0503179203721269,0.0512405698851756,-8.332475378750193,0.8319627877667594,0.0003,0.0075101714589886,1.0,,,0.0072101714589886,83.88070296243774,1.3615279751696499
