date,return_raw,holding,next_holding,signal_on,microcap_close,hedge_close,microcap_ret,hedge_ret,microcap_mom,hedge_mom,momentum_gap,ratio_bias_mom,ratio_r2,futures_drag,active_spread_ret,weight,realized_vol,scale_raw,return,nav,entry_exit_cost,rebalance_cost,total_cost,return_net,nav_net
2010-01-27,0.0,cash,long_microcap_short_zz1000,True,960.8438280306364,4194.63,-0.007640683028410367,-0.007643827449644314,-0.04925255710093035,-0.05997001499250365,0.010717457891573301,,0.591330098949865,0.0,0.0,1.0,,,0.0,1.0,0.003,0.0,0.003,-0.0030000000000000027,0.997
2010-01-28,0.002304438040103796,long_microcap_short_zz1000,long_microcap_short_zz1000,True,975.5806594467676,4248.04,0.015337384688556721,0.012732946648452925,-0.0331219497311106,-0.04599954635998804,0.012877596628877441,,0.5311231893969584,0.0003,0.002604438040103796,1.0,,,0.002304438040103796,1.0023044380401038,0.0,0.0,0.0,0.002304438040103829,0.9992975247259835
2010-01-29,0.003981191021154651,long_microcap_short_zz1000,long_microcap_short_zz1000,True,989.4670904788267,4290.32,0.014234016324117915,0.009952825302963264,-0.0003119247726514063,-0.01624338478753362,0.015931460014882215,,0.5797448414727343,0.0003,0.004281191021154651,1.0,,,0.003981191021154651,1.0062948034692927,0.0,0.0,0.0,0.003981191021154684,1.0032759190588847
2010-02-01,0.0007821197188130017,long_microcap_short_zz1000,long_microcap_short_zz1000,True,978.9303148309746,4239.99,-0.010648939969042481,-0.011731059687855483,-0.02201121102194925,-0.040242022558892976,0.018230811536943725,,0.9185094515668397,0.0003,0.0010821197188130016,1.0,,,0.0007821197188130017,1.007081846478025,0.0,0.0,0.0,0.0007821197188129236,1.0040606009385908
2010-02-02,0.002274404571926814,long_microcap_short_zz1000,long_microcap_short_zz1000,True,978.0980950337972,4225.47,-0.0008501318066965746,-0.0034245363786233884,-0.03074132253219264,-0.0504433767646304,0.01970205423243776,,0.9726006467033975,0.0003,0.002574404571926814,1.0,,,0.002274404571926814,1.0093723580339589,0.0,0.0,0.0,0.002274404571926736,1.006344240959857
2010-02-03,-0.0016883844410194079,long_microcap_short_zz1000,long_microcap_short_zz1000,True,995.1124291094092,4304.84,0.017395324826825265,0.018783709267844673,-0.03272706503619738,-0.05213140743350364,0.019404342397306262,,0.7734590550661417,0.0003,-0.001388384441019408,1.0,,,-0.0016883844410194079,1.0076681494494593,0.0,0.0,0.0,-0.001688384441019375,1.004645145001111
2010-02-04,0.001288042295284975,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1010.421379596487,4364.23,0.015384141569590115,0.01379609927430514,-0.008460928307461257,-0.026996958968367957,0.0185360306609067,,0.7272288031012125,0.0003,0.0015880422952849749,1.0,,,0.001288042295284975,1.0089660686455617,0.0,0.0,0.0,0.001288042295285008,1.005939170439625
2010-02-05,0.0032058340376215026,long_microcap_short_zz1000,long_microcap_short_zz1000,True,994.8746447119934,4281.78,-0.015386387499740195,-0.018892221537361698,-0.04940236916180141,-0.07105634261167648,0.021653973449875075,,0.7308089670368637,0.0003,0.0035058340376215025,1.0,,,0.0032058340376215026,1.0122006464112308,0.0,0.0,0.0,0.0032058340376215355,1.0091640444719971
2010-02-08,0.0019195237823476877,long_microcap_short_zz1000,long_microcap_short_zz1000,True,996.3392703582075,4278.58,0.0014721710458689419,-0.0007473527364787458,-0.053381879869072835,-0.08147330772913364,0.028091427860060803,,0.7872354791348857,0.0003,0.0022195237823476877,1.0,,,0.0019195237823476877,1.0141435896245248,0.0,0.0,0.0,0.0019195237823477207,1.0111011588556513
2010-02-09,-0.0010809880453071293,long_microcap_short_zz1000,long_microcap_short_zz1000,True,995.2700577881154,4277.33,-0.0010731410493411975,-0.0002921530040340681,-0.07168995919455923,-0.09647553363399208,0.024785574439432856,,0.8742296087299498,0.0003,-0.0007809880453071294,1.0,,,-0.0010809880453071293,1.0130473125279158,0.0,0.00042000000000000007,0.00042000000000000007,-0.0015005340303280157,1.0095839671586844
