label,dd_moderate,dd_severe,hedge_ratio_moderate,hedge_ratio_severe,recover_dd,annual_return,annual_vol,sharpe,max_drawdown,total_return,start,end,days,latest_nav,hedge_ratio_mean_live,hedge_ratio_median_live,hedge_ratio_max_live,hedge_ratio_mean_active,hedge_ratio_median_active,share_above_0p8,share_above_1p0,moderate_or_worse_share,severe_share,recovery_band_share,n_ratio_changes
dd5_6_hr90_120_rec2,0.05,0.06,0.9,1.2,0.02,0.23615048008627504,0.1107660671242645,2.1319749469965945,-0.16698445774297105,29.905136687863372,2010-02-02,2026-04-10,3928,30.905136687863372,0.6842668024439919,0.8,1.2,0.9068151147098514,0.8,0.2774949083503055,0.17617107942973523,0.6018329938900203,0.2836048879837067,0.2614562118126273,324
dd3_10_hr100_110_rec2,0.03,0.1,1.0,1.1,0.02,0.22935364720871365,0.10781084674318335,2.1273707992949715,-0.16535362201615925,27.26697300964494,2010-02-02,2026-04-10,3928,28.26697300964494,0.6748217922606924,0.8,1.1,0.894298245614035,0.8,0.3388492871690428,0.033859470468431775,0.6028513238289206,0.06797352342158859,0.10183299389002037,334
dd4_10_hr100_110_rec3,0.04,0.1,1.0,1.1,0.03,0.2280690008481152,0.10800156557939551,2.111719396145736,-0.1521678774204047,26.79271483787499,2010-02-02,2026-04-10,3928,27.79271483787499,0.6663187372708758,0.8,1.1,0.883029689608637,0.8,0.29633401221995925,0.033859470468431775,0.5257128309572301,0.06822810590631365,0.08426680244399186,314
dd5_8_hr90_120_rec3,0.05,0.08,0.9,1.2,0.03,0.22996232164761987,0.10909375932872546,2.1079328740949212,-0.16820835752614552,27.494321170059482,2010-02-02,2026-04-10,3928,28.494321170059482,0.6556771894093687,0.8,1.2,0.8689271255060729,0.8,0.27571283095723015,0.0814663951120163,0.5226578411405295,0.1695519348268839,0.16573319755600815,327
dd5_6_hr100_130_rec2,0.05,0.06,1.0,1.3,0.02,0.23435392573936076,0.11122777368495264,2.106973087523599,-0.17513362627888662,29.186209048272165,2010-02-02,2026-04-10,3928,30.186209048272165,0.6912423625254582,0.8,1.3,0.9160593792172741,0.8,0.2530549898167006,0.12321792260692464,0.5888492871690427,0.2158859470468432,0.28818737270875766,335
dd4_10_hr100_120_rec3,0.04,0.1,1.0,1.2,0.03,0.22786794835645208,0.10829026926516103,2.10423290940843,-0.15380529715799968,26.719170590750473,2010-02-02,2026-04-10,3928,27.719170590750473,0.6720977596741344,0.8,1.2,0.8906882591093117,0.8,0.30473523421588594,0.03742362525458248,0.5338594704684317,0.07510183299389002,0.08426680244399186,317
dd4_10_hr100_110_rec2,0.04,0.1,1.0,1.1,0.02,0.22586223127942007,0.10759108368107184,2.0992653252655664,-0.15216787742040458,25.995415740771787,2010-02-02,2026-04-10,3928,26.995415740771787,0.6703920570264766,0.8,1.1,0.8884278002699054,0.8,0.3167006109979633,0.033859470468431775,0.6137983706720977,0.06822810590631365,0.17362525458248473,300
dd5_8_hr90_130_rec2,0.05,0.08,0.9,1.3,0.02,0.23031244388780836,0.10976276027369787,2.098274891352176,-0.17659791799946076,27.62587264708416,2010-02-02,2026-04-10,3928,28.62587264708416,0.66168533604888,0.8,1.3,0.8768893387314441,0.8,0.2858961303462322,0.07357433808553972,0.6008146639511202,0.1575865580448065,0.2525458248472505,320
dd4_10_hr100_120_rec2,0.04,0.1,1.0,1.2,0.02,0.22668682852679267,0.10809322512478044,2.0971418723524105,-0.15380529715800006,26.290795118694994,2010-02-02,2026-04-10,3928,27.290795118694994,0.675152749490835,0.8,1.2,0.8947368421052632,0.8,0.320010183299389,0.03742362525458248,0.6148167006109979,0.07510183299389002,0.16878818737270876,306
dd4_8_hr90_120_rec2,0.04,0.08,0.9,1.2,0.02,0.22770913287057093,0.10898801927419417,2.0893042591928923,-0.1682083575261453,26.661205602174782,2010-02-02,2026-04-10,3928,27.661205602174782,0.6593940936863545,0.8,1.2,0.8738529014844806,0.8,0.3182281059063136,0.07968431771894094,0.6155804480651731,0.16267820773930752,0.1810081466395112,323
dd3_10_hr100_110_rec3,0.03,0.1,1.0,1.1,0.03,0.22552477122665593,0.1080580092236309,2.0870713133343246,-0.1653536220161597,25.8754011437793,2010-02-02,2026-04-10,3928,26.8754011437793,0.6702902240325865,0.8,1.1,0.8882928475033739,0.8,0.3167006109979633,0.03284114052953157,0.5241853360488798,0.061354378818737274,0.0,396
dd4_10_hr100_130_rec3,0.04,0.1,1.0,1.3,0.03,0.2268619775957561,0.10894011627664225,2.082446626178215,-0.15624730328944245,26.353924549889534,2010-02-02,2026-04-10,3928,27.353924549889534,0.6761710794297352,0.8,1.3,0.8960863697705803,0.8,0.3044806517311609,0.038696537678207736,0.5343686354378818,0.07713849287169043,0.08044806517311609,320
dd3_10_hr100_120_rec2,0.03,0.1,1.0,1.2,0.02,0.22538410962611333,0.10830390702200603,2.0810339702732796,-0.17093439586059694,25.825524092741272,2010-02-02,2026-04-10,3928,26.825524092741272,0.6803462321792262,0.8,1.2,0.9016194331983806,0.8,0.3464867617107943,0.036914460285132386,0.6107433808553971,0.07102851323828921,0.10336048879837068,342
dd3_10_hr100_130_rec2,0.03,0.1,1.0,1.3,0.02,0.22631596162542555,0.10901434484541238,2.076020013204249,-0.17649435911554087,26.15757347836722,2010-02-02,2026-04-10,3928,27.15757347836722,0.6856415478615071,0.8,1.3,0.9086369770580296,0.8,0.3495417515274949,0.040224032586558045,0.6127800407331976,0.07764765784114053,0.09826883910386966,342
dd3_8_hr100_110_rec2,0.03,0.08,1.0,1.1,0.02,0.2242953307485709,0.10804131518435717,2.0760144428623692,-0.16818510986069538,25.44238247146413,2010-02-02,2026-04-10,3928,26.44238247146413,0.6818228105906313,0.8,1.1,0.9035762483130904,0.8,0.34826883910386963,0.08503054989816701,0.6109979633401222,0.15427698574338086,0.09674134419551934,355
dd3_6_hr90_120_rec3,0.03,0.06,0.9,1.2,0.03,0.22671240013235638,0.10935559685824899,2.073166867044125,-0.17067487584149532,26.300003429094108,2010-02-02,2026-04-10,3928,27.300003429094108,0.6702647657841141,0.8,1.2,0.8882591093117409,0.8,0.28869653767820774,0.12576374745417515,0.48523421588594706,0.22886965376782079,0.0,423
dd4_10_hr100_130_rec2,0.04,0.1,1.0,1.3,0.02,0.22516843756318705,0.10861124485178784,2.0731595321502345,-0.15624730328944328,25.749217791548745,2010-02-02,2026-04-10,3928,26.749217791548745,0.6803971486761712,0.8,1.3,0.9016869095816465,0.8,0.32561099796334014,0.038696537678207736,0.6165987780040734,0.07713849287169043,0.16878818737270876,301
dd3_10_hr100_120_rec3,0.03,0.1,1.0,1.2,0.03,0.22503765560918265,0.10855440554268754,2.0730402832033348,-0.17093439586059703,25.703045446557248,2010-02-02,2026-04-10,3928,26.703045446557248,0.6747963340122201,0.8,1.2,0.8942645074224023,0.8,0.31924643584521384,0.03640529531568228,0.5267311608961304,0.06466395112016293,0.0,384
dd4_8_hr90_120_rec3,0.04,0.08,0.9,1.2,0.03,0.22611538425097044,0.10914335099258306,2.0717284396585582,-0.1682083575261452,26.085777176616347,2010-02-02,2026-04-10,3928,27.085777176616347,0.6588340122199594,0.8,1.2,0.8731106612685561,0.8,0.304989816700611,0.08223014256619145,0.5343686354378818,0.16522403258655805,0.0980142566191446,328
dd4_8_hr100_110_rec2,0.04,0.08,1.0,1.1,0.02,0.22333213232617988,0.10786875471129627,2.0704061423895532,-0.15906196885078425,25.107718557277604,2010-02-02,2026-04-10,3928,26.107718557277604,0.6764256619144603,0.8,1.1,0.8964237516869096,0.8,0.3210285132382892,0.0855397148676171,0.6163441955193483,0.16726069246435846,0.16547861507128309,321
dd4_8_hr100_110_rec3,0.04,0.08,1.0,1.1,0.03,0.22276920587566162,0.10798403171094588,2.0629828535387094,-0.15906196885078455,24.91397359471477,2010-02-02,2026-04-10,3928,25.91397359471477,0.6738034623217922,0.8,1.1,0.8929487179487179,0.8,0.3080448065173116,0.08528513238289205,0.5376782077393075,0.1670061099796334,0.0835030549898167,332
dd3_10_hr100_130_rec3,0.03,0.1,1.0,1.3,0.03,0.2248322829853262,0.10902006362288522,2.062301887504402,-0.17649435911554084,25.630689872470295,2010-02-02,2026-04-10,3928,26.630689872470295,0.6784623217922607,0.8,1.3,0.8991228070175439,0.8,0.3212830957230143,0.03513238289205703,0.5287678207739308,0.06339103869653767,0.0,400
dd3_6_hr90_120_rec2,0.03,0.06,0.9,1.2,0.02,0.22438572929975642,0.1092855608158838,2.053205635077308,-0.17067487584149563,25.473997243563705,2010-02-02,2026-04-10,3928,26.473997243563705,0.6723014256619145,0.8,1.2,0.8909581646423752,0.8,0.3319755600814664,0.11812627291242363,0.5967413441955194,0.21028513238289206,0.09903258655804481,369
dd3_6_hr100_110_rec2,0.03,0.06,1.0,1.1,0.02,0.22152249968351945,0.10819611328681335,2.0474164270235207,-0.1675001237654867,24.48968048027223,2010-02-02,2026-04-10,3928,25.48968048027223,0.6863543788187373,0.8,1.1,0.9095816464237517,0.8,0.34725050916496947,0.13238289205702647,0.6117617107942973,0.24032586558044808,0.09928716904276985,379
dd4_6_hr100_110_rec2,0.04,0.06,1.0,1.1,0.02,0.220299515177937,0.10802165398429191,2.0394014260323408,-0.15836946999665497,24.079800500047156,2010-02-02,2026-04-10,3928,25.079800500047156,0.6820519348268839,0.8,1.1,0.9038798920377868,0.8,0.319755600814664,0.14434826883910387,0.6183808553971487,0.2690936863543788,0.17362525458248473,360
dd3_8_hr100_110_rec3,0.03,0.08,1.0,1.1,0.03,0.22052131137748887,0.10814331242244182,2.039158098986863,-0.168185109860695,24.153672835757032,2010-02-02,2026-04-10,3928,25.153672835757032,0.6775967413441956,0.8,1.1,0.8979757085020242,0.8,0.3284114052953157,0.0824847250509165,0.5379327902240326,0.15173116089613034,0.0,421
dd4_8_hr90_130_rec3,0.04,0.08,0.9,1.3,0.03,0.22469138434820102,0.11044593442018966,2.0344015877792887,-0.17659791799946054,25.581155794329216,2010-02-02,2026-04-10,3928,26.581155794329216,0.6719450101832996,0.8,1.3,0.8904858299595143,0.8,0.3060081466395112,0.09419551934826884,0.5366598778004074,0.18355397148676172,0.09725050916496945,346
dd4_6_hr100_110_rec3,0.04,0.06,1.0,1.1,0.03,0.21932277779049358,0.10826897880853904,2.0257213119035704,-0.15836946999665502,23.75689965770863,2010-02-02,2026-04-10,3928,24.75689965770863,0.6778258655804481,0.8,1.1,0.8982793522267206,0.8,0.2976069246435845,0.14638492871690428,0.5290224032586558,0.2721486761710794,0.08808553971486761,377
dd3_6_hr100_110_rec3,0.03,0.06,1.0,1.1,0.03,0.21818231556380363,0.10849832796936908,2.010927906883507,-0.16750012376548631,23.38480957223552,2010-02-02,2026-04-10,3928,24.38480957223552,0.682102851323829,0.8,1.1,0.9039473684210527,0.8,0.3268839103869654,0.13060081466395113,0.5364052953156823,0.25,0.0,429
dd4_6_hr90_120_rec2,0.04,0.06,0.9,1.2,0.02,0.2209505482436538,0.11048193781266406,1.9998793704931486,-0.1691142055466668,24.29721638656309,2010-02-02,2026-04-10,3928,25.29721638656309,0.6878309572301426,0.8,1.2,0.9115384615384616,0.8,0.31160896130346233,0.17668024439918534,0.6120162932790224,0.29429735234215887,0.19577393075356417,352
dd4_6_hr100_120_rec2,0.04,0.06,1.0,1.2,0.02,0.21783127073619535,0.10954747796188238,1.9884644976673116,-0.1685887602554613,23.271337095401645,2010-02-02,2026-04-10,3928,24.271337095401645,0.6904276985743381,0.8,1.2,0.9149797570850202,0.8,0.2973523421588595,0.1364562118126273,0.5959775967413442,0.2591649694501018,0.19373727087576376,355
dd4_6_hr90_120_rec3,0.04,0.06,0.9,1.2,0.03,0.21943112840785783,0.11067083653656991,1.982736692654793,-0.16911420554666493,23.792526119933996,2010-02-02,2026-04-10,3928,24.792526119933996,0.6863034623217923,0.8,1.2,0.9095141700404858,0.8,0.29175152749490835,0.17820773930753564,0.5244399185336049,0.30320773930753564,0.10310590631364562,371
dd5_8_hr90_130_rec3,0.05,0.08,0.9,1.3,0.03,0.22006347989055897,0.11101683933487518,1.9822531537468078,-0.17765531845932506,24.00140923076035,2010-02-02,2026-04-10,3928,25.00140923076035,0.6752800407331976,0.8,1.3,0.8949055330634278,0.8,0.2945519348268839,0.10539714867617107,0.5420061099796334,0.1960285132382892,0.159877800407332,326
dd4_8_hr100_120_rec2,0.04,0.08,1.0,1.2,0.02,0.21435687731284725,0.10899864520584053,1.96660129956699,-0.16752282605094157,22.174669127845778,2010-02-02,2026-04-10,3928,23.174669127845778,0.6893075356415478,0.8,1.2,0.9134952766531713,0.8,0.3304480651731161,0.09775967413441955,0.6239816700610998,0.1794806517311609,0.16089613034623218,329
dd4_8_hr100_120_rec3,0.04,0.08,1.0,1.2,0.03,0.21445445879724145,0.10906710191846014,1.9662616409994111,-0.167522826050942,22.204824890686066,2010-02-02,2026-04-10,3928,23.204824890686066,0.6862525458248473,0.8,1.2,0.90944669365722,0.8,0.315173116089613,0.09775967413441955,0.5435336048879837,0.1794806517311609,0.07968431771894094,336
dd3_8_hr100_120_rec2,0.03,0.08,1.0,1.2,0.02,0.2145046885185713,0.10914957719757228,1.9652360918475673,-0.1765541771899667,22.22036181091039,2010-02-02,2026-04-10,3928,23.22036181091039,0.6942973523421588,0.8,1.2,0.9201079622132253,0.8,0.3574338085539715,0.09572301425661914,0.6186354378818737,0.164969450101833,0.09445010183299389,363
dd4_6_hr100_120_rec3,0.04,0.06,1.0,1.2,0.03,0.21443942249756565,0.1098277004735698,1.9525076239684251,-0.1685887602554604,22.20017580073942,2010-02-02,2026-04-10,3928,23.20017580073942,0.6882892057026477,0.8,1.2,0.9121457489878542,0.8,0.28258655804480654,0.14052953156822812,0.5040733197556008,0.2637474541751528,0.09012219959266803,373
dd5_6_hr90_130_rec3,0.05,0.06,0.9,1.3,0.03,0.22079727876044175,0.11311966183446034,1.951891255505671,-0.18683292502213986,24.245872676128933,2010-02-02,2026-04-10,3928,25.245872676128933,0.6949847250509167,0.8,1.3,0.9210188933873145,0.8,0.2522912423625255,0.16522403258655805,0.515274949083503,0.27825865580448067,0.18533604887983707,328
dd4_6_hr100_130_rec2,0.04,0.06,1.0,1.3,0.02,0.21535283642710779,0.11160927843237411,1.9295244934102282,-0.1809014064300336,22.484186903428906,2010-02-02,2026-04-10,3928,23.484186903428906,0.7008146639511202,0.8,1.3,0.9287449392712551,0.8,0.28487780040733196,0.13391038696537677,0.5885947046843177,0.2354887983706721,0.1878818737270876,354
dd4_6_hr100_130_rec3,0.04,0.06,1.0,1.3,0.03,0.21533818213088596,0.11166968930400652,1.928349433700448,-0.18090140643003352,22.479604755602857,2010-02-02,2026-04-10,3928,23.479604755602857,0.6997454175152751,0.8,1.3,0.9273279352226722,0.8,0.27265784114052954,0.1384928716904277,0.4974541751527495,0.25025458248472504,0.09445010183299389,352
dd3_8_hr100_120_rec3,0.03,0.08,1.0,1.2,0.03,0.21019702969513343,0.10929902781911079,1.9231372308544978,-0.17655417718996722,20.922804514141703,2010-02-02,2026-04-10,3928,21.922804514141703,0.6904786150712832,0.8,1.2,0.9150472334682861,0.8,0.33859470468431774,0.0954684317718941,0.5481160896130346,0.16471486761710794,0.0,409
dd3_6_hr100_120_rec2,0.03,0.06,1.0,1.2,0.02,0.20789583652238108,0.10979152924087918,1.8935507862930312,-0.17519798858245658,20.25782901903408,2010-02-02,2026-04-10,3928,21.25782901903408,0.7029531568228106,0.8,1.2,0.931578947368421,0.8,0.3475050916496945,0.14893075356415478,0.6125254582484725,0.25738289205702647,0.09826883910386966,371
dd3_6_hr100_120_rec3,0.03,0.06,1.0,1.2,0.03,0.20338272704550642,0.1099491418285151,1.849789126710214,-0.1751979885824563,19.008260012466067,2010-02-02,2026-04-10,3928,20.008260012466067,0.7004582484725053,0.8,1.2,0.9282726045883939,0.8,0.33095723014256617,0.1530040733197556,0.5404786150712831,0.27342158859470467,0.0,431
dd3_6_hr90_130_rec3,0.03,0.06,0.9,1.3,0.03,0.20623884347184118,0.11249324710045738,1.8333442120989558,-0.17836462265045833,19.790778613739686,2010-02-02,2026-04-10,3928,20.790778613739686,0.7022912423625256,0.8,1.3,0.930701754385965,0.8,0.32942973523421587,0.16420570264765785,0.5389511201629328,0.2861507128309572,0.0,414
dd4_6_hr90_130_rec2,0.04,0.06,0.9,1.3,0.02,0.20665143526491758,0.11317961442335522,1.8258715256965388,-0.17388344954300544,19.90616561066597,2010-02-02,2026-04-10,3928,20.90616561066597,0.711838085539715,0.8,1.3,0.9433535762483132,0.8,0.31390020366598775,0.19195519348268839,0.6094704684317719,0.31339103869653767,0.19806517311608962,342
dd4_6_hr90_130_rec3,0.04,0.06,0.9,1.3,0.03,0.2049503077640107,0.11356763230364059,1.804654227676812,-0.1845719981029038,19.43425675441635,2010-02-02,2026-04-10,3928,20.43425675441635,0.7115325865580449,0.8,1.3,0.9429487179487179,0.8,0.2904786150712831,0.1970468431771894,0.5106924643584522,0.31924643584521384,0.09241344195519348,349
dd3_8_hr100_130_rec2,0.03,0.08,1.0,1.3,0.02,0.20107356853802805,0.11153726176217857,1.8027479369787662,-0.18485956062279094,18.39588887852656,2010-02-02,2026-04-10,3928,19.39588887852656,0.7118126272912424,0.8,1.3,0.9433198380566802,0.8,0.3643075356415479,0.11761710794297352,0.6270366598778004,0.19322810590631365,0.09266802443991853,350
dd3_6_hr90_130_rec2,0.03,0.06,0.9,1.3,0.02,0.202208628895286,0.1122250788005313,1.8018132048246662,-0.17836462265045824,18.694666688205164,2010-02-02,2026-04-10,3928,19.694666688205164,0.7038441955193484,0.8,1.3,0.9327597840755738,0.8,0.36328920570264767,0.15962321792260692,0.6272912423625254,0.26120162932790225,0.09826883910386966,370
dd3_6_hr100_130_rec3,0.03,0.06,1.0,1.3,0.03,0.20054833605417022,0.11205796463378832,1.7896839078736917,-0.18425731343978433,18.259077829262676,2010-02-02,2026-04-10,3928,19.259077829262676,0.7145366598778004,0.8,1.3,0.9469298245614034,0.8,0.32026476578411406,0.1560590631364562,0.5170570264765784,0.26578411405295316,0.0,422
dd4_8_hr100_130_rec2,0.04,0.08,1.0,1.3,0.02,0.1984726119261413,0.11122839171401401,1.7843700593679905,-0.18147606601222527,17.727208567547294,2010-02-02,2026-04-10,3928,18.727208567547294,0.7092158859470469,0.8,1.3,0.9398785425101215,0.8,0.34521384928716903,0.12169042769857434,0.6369653767820774,0.210030549898167,0.1575865580448065,324
dd4_8_hr100_130_rec3,0.04,0.08,1.0,1.3,0.03,0.19792036005903668,0.11143965597861702,1.7760316856776148,-0.1796890591038495,17.588042213607327,2010-02-02,2026-04-10,3928,18.588042213607327,0.704022403258656,0.8,1.3,0.9329959514170041,0.8,0.3230651731160896,0.11914460285132383,0.5524439918533605,0.1990835030549898,0.08095723014256619,329
dd3_6_hr100_130_rec2,0.03,0.06,1.0,1.3,0.02,0.19846438355939133,0.11228405726525642,1.7675205936898517,-0.18425731343978452,17.725127880936626,2010-02-02,2026-04-10,3928,18.725127880936626,0.7253309572301426,0.8,1.3,0.9612348178137653,0.8,0.3658350305498982,0.16165987780040733,0.6306008146639511,0.2690936863543788,0.0985234215885947,384
dd3_8_hr100_130_rec3,0.03,0.08,1.0,1.3,0.03,0.1949859646689529,0.11171506253982874,1.74538652385784,-0.18485956062279094,16.86471099092226,2010-02-02,2026-04-10,3928,17.86471099092226,0.7107688391038697,0.8,1.3,0.9419365721997303,0.8,0.35717922606924646,0.11889002036659878,0.5667006109979633,0.1945010183299389,0.0,394
