date,return_raw,holding,next_holding,signal_on,microcap_close,hedge_close,microcap_ret,hedge_ret,microcap_mom,hedge_mom,momentum_gap,ratio_bias_mom,ratio_r2,futures_drag,active_spread_ret,weight,realized_vol,scale_raw,return,nav,nav_control_scale,nav_control_state,nav_control_prev_drawdown,nav_control_turnover,nav_control_cost,return_net_v1_2,nav_net_v1_2
2010-02-02,0.0,cash,long_microcap_short_zz1000,True,982.8108292920592,4225.47,-0.0002763088347723,-0.0034245363786233,-0.0334515639140099,-0.0504433767646304,0.0169918128506204,,0.9449546429130335,0.0,0.0,1.0,,,0.0,1.0,1.0,normal,0.0,0.0,0.0,0.0,1.0
2010-02-03,-7.170443738084608e-06,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1001.500489584044,4304.84,0.0190165388241065,0.0187837092678446,-0.0340821632395853,-0.0521314074335036,0.0180492441939182,,0.9566073840581314,0.0002399999999999,0.0002328295562619,1.0,,,-7.170443738084608e-06,0.999992829556262,1.0,normal,0.0,0.0,0.0,-7.170443738084608e-06,0.9999928295562619
2010-02-04,0.0014164195181298,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1016.9761947199744,4364.23,0.015452518792435,0.0137960992743051,-0.0103851063598159,-0.0269969589683679,0.016611852608552,,0.926794711151439,0.0002399999999999,0.0016564195181298,1.0,,,0.0014164195181298,1.0014092389180351,1.0,normal,-7.170443738102605e-06,0.0,0.0,0.0014164195181298,1.0014092389180353
2010-02-05,0.007592955766643,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1005.729184700072,4281.78,-0.0110592657707186,-0.0188922215373616,-0.0455527725429403,-0.0710563426116764,0.0255035700687361,,0.8168310291179643,0.0002399999999999,0.007832955766643,1.0,,,0.007592955766643,1.0090128949734476,1.0,normal,0.0,0.0,0.0,0.007592955766643,1.0090128949734476
2010-02-08,0.0030214746818369,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1008.2577105144136,4278.58,0.0025141219453581,-0.0007473527364787,-0.0496633847579769,-0.0814733077291336,0.0318099229711567,,0.8744137284288568,0.0002399999999999,0.0032614746818369,1.0,,,0.0030214746818369,1.0120616018892568,1.0,normal,0.0,0.0,0.0,0.0030214746818369,1.0120616018892568
2010-02-09,0.0002659756436451,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1008.473298839484,4277.33,0.0002138226396111,-0.000292153004034,-0.0657408036776685,-0.096475533633992,0.0307347299563235,,0.9110962651191274,0.0002399999999999,0.0005059756436451,1.0,,,0.0002659756436451,1.0123307856252275,1.0,normal,0.0,0.0,0.0,0.0002659756436451,1.0123307856252277
2010-02-10,0.000197044547773,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1021.4311653211724,4330.42,0.0128489931231694,0.0124119485753964,-0.0548976669626573,-0.086496007762976,0.0315983408003187,,0.7617291372216315,0.0002399999999999,0.000437044547773,1.0,,,0.000197044547773,1.012530259887078,1.0,normal,0.0,0.0,0.0,0.000197044547773,1.012530259887078
2010-02-11,0.0006120301251069,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1016.8079624717049,4307.13,-0.0045262010857225,-0.0053782312108294,-0.0252985988799369,-0.0609625551861339,0.035663956306197,,0.8149510967487538,0.0002399999999999,0.0008520301251069,1.0,,,0.0006120301251069,1.0131499589087112,1.0,normal,0.0,0.0,0.0,0.0006120301251069,1.0131499589087112
2010-02-12,-0.0039990255028805,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1026.9496225272997,4366.28,0.0099740171496514,0.0137330426525319,-0.0264652476396516,-0.0521336479659955,0.0256684003263438,,0.0844545400738725,0.0002399999999999,-0.0037590255028805,1.0,,,-0.0039990255028805,1.009098346384793,1.0,normal,0.0,0.0,0.0,-0.0039990255028805,1.009098346384793
2010-02-22,-0.0011320794987625,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1032.2451372494936,4392.69,0.0051565477079213,0.0060486272066839,-0.0003775276359245,-0.0175766223542251,0.0171990947183006,,0.5808174261081105,0.0002399999999999,-0.0008920794987625,1.0,,,-0.0011320794987625,1.0079559668346154,1.0,normal,-0.00399902550288056,0.0,0.0,-0.0011320794987625,1.0079559668346156
2010-02-23,-0.0076146220789505,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1041.4440166743068,4464.23,0.0089115260444088,0.0162861481233593,0.0211010043878359,0.0129769641301189,0.0081240402577169,,0.805872107338577,0.0002399999999999,-0.0073746220789505,1.0,,,-0.0076146220789505,1.0002807630749466,1.0,normal,-0.005126577786856101,0.0,0.0,-0.0076146220789505,1.0002807630749468
2010-02-24,0.0036410165377085,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1067.7483965248623,4559.66,0.0252576033175115,0.021376586779803,0.0948751702882491,0.0787141525548034,0.0161610177334456,,0.7279628595203903,0.0002399999999999,0.0038810165377085,1.0,,,0.0036410165377085,1.0039228018756543,1.0,normal,-0.012702162913401316,0.0,0.0,0.0036410165377085,1.0039228018756545
2010-02-25,-0.0025778960268722,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1085.2504697963982,4645.06,0.0163915706438884,0.0187294666707606,0.1216706363319644,0.1073825343355672,0.0142881019963971,,0.5638406662619868,0.0002399999999999,-0.0023378960268722,1.0,,,-0.0025778960268722,1.0013347932734125,1.0,normal,-0.00910739516092507,0.0,0.0,-0.0025778960268722,1.001334793273413
2010-02-26,0.0047472611826253,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1092.597398483124,4653.34,0.0067698000518756,0.0017825388692502,0.1143464777154035,0.0954087061327106,0.0189377715826928,,6.426079774465014e-05,0.0002399999999999,0.0049872611826253,1.0,,,0.0047472611826253,1.0060883910683316,1.0,normal,-0.011661813269996713,0.0,0.0,0.0047472611826253,1.006088391068332
2010-03-01,0.0028257802455718,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1112.042501336799,4721.89,0.017797134498646,0.0147313542530742,0.1209879287611013,0.1005915642656027,0.0203963644954985,,0.8051800294613614,0.0002399999999999,0.0030657802455718,1.0,,,0.0028257802455718,1.0089313757691116,1.0,normal,-0.006969913760827007,0.0,0.0,0.0028257802455718,1.008931375769112
2010-03-02,0.0047810322216526,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1118.273749353081,4724.64,0.0056034261359538,0.0005823939143012,0.1375177471759605,0.114304514869139,0.0232132323068214,,0.8379093051351331,0.0002399999999999,0.0050210322216526,1.0,,,0.0047810322216526,1.0137551091861,1.0,normal,-0.004163828959873883,0.0,0.0,0.0047810322216526,1.0137551091861006
2010-03-03,0.0006301864173814,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1134.3618619141898,4788.5,0.0143865601516763,0.0135163737342949,0.1542016307769993,0.1332467157499639,0.0209549150270353,,0.96478717342344,0.0002399999999999,0.0008701864173814,1.0,,,0.0006301864173814,1.0143939638864603,1.0,normal,0.0,0.0,0.0,0.0006301864173814,1.0143939638864607
2010-03-04,0.002842604559629,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1097.4328700837132,4617.85,-0.0325548601996901,-0.0356374647593191,0.0957886506271334,0.0727111809033553,0.0230774697237781,,0.964762326100396,0.0002399999999999,0.003082604559629,1.0,,,0.002842604559629,1.017277484793464,1.0,normal,0.0,0.0,0.0,0.002842604559629,1.0172774847934645
2010-03-05,0.0092510481920336,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1107.7322097544454,4617.36,0.0093849382057844,-0.0001061099862491,0.0892410417329983,0.0580010677714053,0.0312399739615929,,0.8930445121892804,0.0002399999999999,0.0094910481920336,1.0,,,0.0092510481920336,1.026688367829959,1.0,normal,0.0,0.0,0.0,0.0092510481920336,1.0266883678299594
2010-03-08,0.0006452236264156,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1122.8864449314324,4676.44,0.0136804139516231,0.0127951903252074,0.1164898682604094,0.0921719471808453,0.024317921079564,,0.8961990009514899,0.0002399999999999,0.0008852236264156,1.0,,,0.0006452236264156,1.027350811421849,1.0,normal,0.0,0.0,0.0,0.0006452236264156,1.0273508114218495
2010-03-09,-0.000650763498309,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1123.820276111804,4682.25,0.0008316345651753,0.0012423980634843,0.1146160990312987,0.0943467225107395,0.0202693765205592,,0.8141249833305692,0.0002399999999999,-0.000410763498309,1.0,,,-0.000650763498309,1.0266822490138174,1.0,normal,0.0,0.0,0.0,-0.000650763498309,1.026682249013818
2010-03-10,0.0039536348765736,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1115.9946723737833,4630.01,-0.0069633943294704,-0.0111570292060441,0.1066179676328873,0.0824533061512673,0.0241646614816199,,0.7527517426950978,0.0002399999999999,0.0041936348765736,1.0,,,0.0039536348765736,1.0307413757606776,1.0,normal,-0.0006507634983089483,0.0,0.0,0.0039536348765736,1.0307413757606783
2010-03-11,0.0092888037612569,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1120.6607388715972,4605.25,0.0041810831299839,-0.0053477206312729,0.0971475875412746,0.0634649756836518,0.0336826118576227,,0.725787514863918,0.0002399999999999,0.0095288037612569,1.0,,,0.0092888037612569,1.0403157301287267,1.0,normal,0.0,0.0,0.0,0.0092888037612569,1.0403157301287271
2010-03-12,0.0018545582586985,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1105.202535158832,4532.08,-0.0137938299938393,-0.0158883882525379,0.0869333993729293,0.0522273532491472,0.034706046123782,,0.8896538025443724,0.0002399999999999,0.0020945582586985,1.0,,,0.0018545582586985,1.042245056257691,1.0,normal,0.0,0.0,0.0,0.0018545582586985,1.0422450562576913
2010-03-15,-0.0008512543578324,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1096.238102596496,4498.09,-0.0081111219682894,-0.0074998676104569,0.0674701840764875,0.0301881693340786,0.0372820147424088,,0.849212384387228,0.0002399999999999,-0.0006112543578324,1.0,,,-0.0008512543578324,1.0413578406116224,1.0,normal,0.0,0.0,0.0,-0.0008512543578324,1.0413578406116226
2010-03-16,0.0015019929220308,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1112.0929370685003,4555.31,0.0144629478162192,0.0127209548941884,0.0773535247952517,0.0370205955803848,0.0403329292148668,,0.6859026031649805,0.0002399999999999,0.0017419929220308,1.0,,,0.0015019929220308,1.0429219527175224,1.0,normal,-0.0008512543578323983,0.0,0.0,0.0015019929220308,1.0429219527175226
2010-03-17,-0.0036277673471467,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1137.457591605205,4674.64,0.0228080349143897,0.0261958022615365,0.0921927375774867,0.0471324282127043,0.0450603093647823,,0.0112076892317509,0.0002399999999999,-0.0033877673471467,1.0,,,-0.0036277673471467,1.0391384745118313,1.0,normal,0.0,0.0,0.0,-0.0036277673471467,1.0391384745118315
2010-03-18,0.0040714566922881,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1145.186696021406,4686.25,0.0067950704037182,0.0024836137114301,0.072524856743946,0.0277630349631332,0.0447618217808127,,0.0623705399225435,0.0002399999999999,0.0043114566922881,1.0,,,0.0040714566922881,1.0433692818080966,1.0,normal,-0.0036277673471467597,0.0,0.0,0.0040714566922881,1.0433692818080968
2010-03-19,0.0016354258691469,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1156.522783227001,4723.85,0.0098988987952606,0.0080234729261137,0.0656736075350181,0.0169621059792552,0.0487115015557628,,0.4517846939544816,0.0002399999999999,0.0018754258691469,1.0,,,0.0016354258691469,1.0450756349226389,1.0,normal,0.0,0.0,0.0,0.0016354258691469,1.045075634922639
2010-03-22,0.0045326578997282,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1172.5920366933678,4766.94,0.0138944547391703,0.0091217968394421,0.0732151095374216,0.0244125724748243,0.0488025370625972,,0.7064658696054514,0.0002399999999999,0.0047726578997282,1.0,,,0.0045326578997282,1.0498126052550845,1.0,normal,0.0,0.0,0.0,0.0045326578997282,1.0498126052550847
