date,return_raw,holding,next_holding,signal_on,microcap_ret,hedge_ret,microcap_mom,hedge_mom,momentum_gap,hedge_ratio,futures_drag,weight,realized_vol,scale_raw,return,nav,entry_exit_cost,rebalance_cost,total_cost,return_net,nav_net
2010-03-04,-0.0006004384180832024,long_microcap_short_zz1000,long_microcap_short_zz1000,True,-0.032404156701470455,-0.03563746475931917,0.09473808332854872,0.07271118090335538,0.02202690242519334,0.9,0.00027,1.0,,,-0.0006004384180832024,1.0260400494957314,0.0,0.0,0.0,-0.0006004384180832156,1.0220414256480008
2010-03-05,0.0074012730528271765,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.007575774065202934,-0.0001061099862491588,0.08843108291493174,0.058001067771405346,0.03043001514352639,0.9,0.00027,1.0,,,0.0074012730528271765,1.0336340520651857,0.0,0.0,0.0,0.007401273052827229,1.0296058333105225
2010-03-08,0.0017182933067725035,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.01350396459945924,0.012795190325207484,0.117288253730641,0.09217194718084532,0.025116306549795686,0.9,0.00027,1.0,,,0.0017182933067725035,1.0354101385385015,0.0,0.0,0.0,0.0017182933067725337,1.031374998122514
2010-03-09,-0.001692810501422145,long_microcap_short_zz1000,long_microcap_short_zz1000,True,-0.00030465224428621873,0.0012423980634843623,0.11312264745165246,0.0943467225107395,0.018775924940912958,0.9,0.00027,1.0,,,-0.001692810501422145,1.0336573853827047,0.0,0.0,0.0,-0.001692810501422115,1.029629075694788
2010-03-10,0.002144099760714229,long_microcap_short_zz1000,long_microcap_short_zz1000,True,-0.007627226524725472,-0.011157029206044111,0.10640260821517833,0.08245330615126734,0.023949302063910993,0.9,0.00027,1.0,,,0.002144099760714229,1.0358736499353642,0.0,0.0003,0.0003,0.0018434565307861028,1.0315271521386646
2010-03-11,0.00913600543936282,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.004593056871217138,-0.005347720631272979,0.09647429953854969,0.06346497568365184,0.033009323854897854,0.9,0.00027,1.0,,,0.00913600543936282,1.0453373972356663,0.0,0.0,0.0,0.009136005439362771,1.0409511898114538
2010-03-12,0.0016416633402673222,long_microcap_short_zz1000,long_microcap_short_zz1000,True,-0.012387886087016797,-0.01588838825253791,0.08533871818018168,0.05222735324914729,0.03311136493103439,0.9,0.00027,1.0,,,0.0016416633402673222,1.0470534893189187,0.0,0.0,0.0,0.0016416633402673853,1.042660081218775
2010-03-15,-0.0011714365809613566,long_microcap_short_zz1000,long_microcap_short_zz1000,True,-0.007651317430372617,-0.007499867610456956,0.06542372660951257,0.03018816933407864,0.035235557275433926,0.9,0.00027,1.0,,,-0.0011714365809613566,1.0458269325593075,0.0,0.0,0.0,-0.0011714365809613048,1.0414386710581272
2010-03-16,0.0024271552460358426,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.01414601465080545,0.012720954894188452,0.07572486648317023,0.03702059558038484,0.03870427090278539,0.9,0.00027,1.0,,,0.0024271552460358426,1.0483653168851144,0.0,0.0,0.0,0.0024271552460357615,1.0439664043920105
2010-03-17,-0.00018331262797673516,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.02366290940740612,0.026195802261536505,0.09051536998976606,0.04713242821270436,0.0433829417770617,0.9,0.00027,1.0,,,-0.00018331262797673516,1.0481731382837964,0.0,0.0,0.0,-0.00018331262797677272,1.043775032166902
2010-03-18,0.0028968683225565044,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.005402120662843624,0.0024836137114301327,0.07021159151909173,0.02776303496313326,0.04244855655595847,0.9,0.00027,1.0,,,0.0028968683225565044,1.0512095578446454,0.0,0.0,0.0,0.002896868322556534,1.0467987109934616
2010-03-19,0.003065763242673884,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.01055688887617623,0.008023472926113717,0.06320071155173923,0.016962105979255293,0.04623860557248394,0.9,0.00027,1.0,,,0.003065763242673884,1.054432317467433,0.0,0.0,0.0,0.0030657632426738246,1.0500079480041036
2010-03-22,0.00824136371243635,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.016720980867934276,0.009121796839442142,0.07163958563935369,0.024412572474824312,0.047227013164529374,0.9,0.00027,1.0,,,0.00824136371243635,1.0631222777058293,0.0,0.0,0.0,0.008241363712436334,1.0586614454045544
2010-03-23,0.0016089079011415138,long_microcap_short_zz1000,long_microcap_short_zz1000,True,-0.0033263180928922997,-0.005783584437815348,0.04967468803656594,0.003701907498903978,0.04597278053766196,0.9,0.00027,1.0,,,0.0016089079011415138,1.0648327435383098,0.0,0.0,0.0,0.001608907901141432,1.0603647341686997
2010-03-24,0.0026326003354628794,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.005109222734642538,0.002451802665755176,0.04853489819256929,0.0055771445020147414,0.042957753690554545,0.9,0.00027,1.0,,,0.0026326003354628794,1.0676360225761605,0.0,0.00048,0.00048,0.0021513366873018303,1.0626459357232378
2010-03-25,0.004107620459845844,long_microcap_short_zz1000,long_microcap_short_zz1000,True,-0.009295740250237605,-0.015192623011203832,0.027189654789233186,-0.022906964602693924,0.05009661939192711,0.9,0.00027,1.0,,,0.004107620459845844,1.0720214661461627,0.0,0.0,0.0,0.004107620459845807,1.0670108819103865
2010-03-26,-0.0037916360519262807,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.008723785326586686,0.013606023753903296,0.07085064906342775,0.026986584666024216,0.043864064397403535,0.9,0.00027,1.0,,,-0.0037916360519262807,1.067956750906684,0.0,0.0,0.0,-0.003791636051926228,1.0629651649827374
2010-03-29,-0.0015532146185915777,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.00404375634801446,0.0059188566295622635,0.06709682373107118,0.03317480118509275,0.033922022545978425,0.9,0.00027,1.0,,,-0.0015532146185915777,1.0662979848691523,0.0,0.0,0.0,-0.0015532146185915918,1.0613141519494327
2010-03-30,0.00489652261537891,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.010809280039066671,0.006269730470764179,0.06425964752279811,0.026518035086518843,0.03774161243627927,0.9,0.00027,1.0,,,0.00489652261537891,1.0715191370667971,0.0,0.0,0.0,0.004896522615378984,1.0665109006964748
2010-03-31,0.004503847756776228,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.008829092577574249,0.0045058275786644675,0.07398328589572722,0.02986384750921034,0.044119438386516885,0.9,0.00027,1.0,,,0.004503847756776228,1.0763450961286183,0.0,0.0,0.0,0.004503847756776258,1.0713143034241541
2010-04-01,-0.0022577381974106044,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.013357921766754322,0.017050733293516585,0.09669420574308041,0.05924177269595532,0.03745243304712509,0.9,0.00027,1.0,,,-0.0022577381974106044,1.073914990691493,0.0,0.0,0.0,-0.002257738197410597,1.0688955561998812
2010-04-02,0.002396643250061984,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.0060652934142035875,0.003776277960157337,0.09830141701647399,0.06895825416644041,0.029343162850033577,0.9,0.00027,1.0,,,0.002396643250061984,1.0764887818050741,0.0,0.0,0.0,0.0023966432500619472,1.0714573175196689
2010-04-06,0.006709916218395221,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.010546774238798129,0.003963175578225453,0.12380654152819459,0.0905213500202997,0.033285191507894885,0.9,0.00027,1.0,,,0.006709916218395221,1.0837119313410286,0.0,0.0,0.0,0.006709916218395229,1.0786467063518124
2010-04-07,0.005499900707412123,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.007481643954018402,0.001901936940673643,0.14094418809858644,0.1008516948304723,0.04009249326811415,0.9,0.00027,1.0,,,0.005499900707412123,1.089672239358842,0.0,0.00042,0.00042,0.0050775907491149574,1.0841236328895476
2010-04-08,-0.0020532002311853446,long_microcap_short_zz1000,long_microcap_short_zz1000,True,-0.0009398586111857288,0.0009370462444440175,0.12397213558148668,0.08804230667067658,0.03592982891081009,0.9,0.00027,1.0,,,-0.0020532002311853446,1.0874349240650742,0.0,0.0,0.0,-0.0020532002311853814,1.0818977099958653
2010-04-09,-0.0002179266848832152,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.013649121154563737,0.015107830932718835,0.1129770913492758,0.07628608834049255,0.03669100300878325,0.9,0.00027,1.0,,,-0.0002179266848832152,1.0871979429770466,0.0,0.0,0.0,-0.00021792668488318512,1.0816619356145432
2010-04-12,0.0002751944443387591,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.0107486230157674,0.011337142857142934,0.11889565320164786,0.08579141104294474,0.03310424215870311,0.9,0.00027,1.0,,,0.0002751944443387591,1.0874971338108503,0.0,0.0,0.0,0.0002751944443386556,1.0819596029698768
2010-04-13,-0.005594537121660787,long_microcap_short_zz1000,long_microcap_short_zz1000,True,-0.02281764384317231,-0.01943678524612391,0.08194313721925384,0.05621262317812792,0.025730514041125918,0.9,0.00027,1.0,,,-0.005594537121660787,1.0814130907260457,0.0,0.0,0.0,-0.005594537121660803,1.0759065398069245
2010-04-14,-0.0011661023775682972,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.01448874426701141,0.01709427404953301,0.07956770372622568,0.06455713728303714,0.015010566443188544,0.9,0.00027,1.0,,,-0.0011661023775682972,1.0801520523498167,0.0,0.0,0.0,-0.0011661023775683121,1.0746519226328144
2010-04-15,0.00534319391250077,long_microcap_short_zz1000,long_microcap_short_zz1000,True,-0.0032383987002353454,-0.009835102903040127,0.07966293543402214,0.060218974251852186,0.019443961182169955,0.9,0.00027,1.0,,,0.00534319391250077,1.0859235142205075,0.0,0.0,0.0,0.005343193912500821,1.0803939962438833
2010-04-16,-0.0026678604530019985,long_microcap_short_zz1000,long_microcap_short_zz1000,True,-0.0033686511558600474,-0.001078656336508943,0.07055621747360385,0.056485069427635315,0.01407114804596854,0.9,0.00027,1.0,,,-0.0026678604530019985,1.0830264218219336,0.0,0.0,0.0,-0.0026678604530020467,1.0775116558276434
2010-04-19,-0.0020377213511066435,long_microcap_short_zz1000,long_microcap_short_zz1000,True,-0.04000295101231788,-0.04248358851245693,0.03737396850364316,0.02720777291661758,0.010166195587025584,0.9,0.00027,1.0,,,-0.0020377213511066435,1.0808195157583744,0.0,0.0,0.0,-0.0020377213511066916,1.0753159873204972
2010-04-20,-0.007712036162621424,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.005475271181571761,0.014352563715770206,0.034033188738780806,0.02796433082338945,0.006068857915391357,0.9,0.00027,1.0,,,-0.007712036162621424,1.0724841965675789,0.0,0.0,0.0,-0.007712036162621394,1.0670231115400366
2010-04-21,-0.00237577360005635,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.026313394046079353,0.03157685294015078,0.05696799046967849,0.054184641570975245,0.0027833488987032418,0.9,0.00027,1.0,,,-0.00237577360005635,1.069936216926896,0.0,0.00054,0.00054,-0.0029144906823123096,1.0639132826236413
2010-04-22,0.0009101393138016532,long_microcap_short_zz1000,cash,False,0.006856780733717649,0.006307379355462217,0.05283499987431517,0.054224083158870506,-0.001389083284555337,0.9,0.00027,1.0,,,0.0009101393138016532,1.0709100079411813,0.0,0.0,0.0,0.0009101393138015723,1.0648815919286327
2010-04-23,0.0,cash,cash,False,-0.00741497757845988,-0.010502395889937177,0.03588235078190061,0.038473024089189733,-0.0025906733072891264,0.0,0.0,1.0,,,0.0,1.0709100079411813,0.003,0.0,0.003,-0.0030000000000000027,1.061686947152847
2010-04-26,0.0,cash,cash,False,-0.0019160926151465807,-0.0017054077801741396,0.020268833007040854,0.019321819627673653,0.0009470133793672009,0.0,0.0,1.0,,,0.0,1.0709100079411813,0.0,0.0,0.0,0.0,1.061686947152847
2010-04-27,0.0,cash,cash,False,-0.02807362218163223,-0.025894868235228352,-0.014352052737746535,-0.010808845336615969,-0.003543207401130566,0.0,0.0,1.0,,,0.0,1.0709100079411813,0.0,0.0,0.0,0.0,1.061686947152847
2010-04-28,0.0,cash,cash,False,0.0013971985644860574,-0.0071504699554995055,-0.02327619233385725,-0.02175896793617582,-0.001517224397681427,0.0,0.0,1.0,,,0.0,1.0709100079411813,0.0,0.0,0.0,0.0,1.061686947152847
2010-04-29,0.0,cash,cash,False,-0.023429004190616665,-0.030580438860839942,-0.053243156133581104,-0.05347424031601078,0.000231084182429675,0.0,0.0,1.0,,,0.0,1.0709100079411813,0.0,0.0,0.0,0.0,1.061686947152847
2010-04-30,0.0,cash,cash,False,-0.04242769877362296,-0.033962457381575106,-0.09255900408285578,-0.0864765947659274,-0.006082409316928383,0.0,0.0,1.0,,,0.0,1.0709100079411813,0.0,0.0,0.0,0.0,1.061686947152847
2010-05-04,0.0,cash,cash,False,-0.0046962880820107245,-0.0016343622453488527,-0.10898221807349484,-0.10154335403726711,-0.0074388640362277325,0.0,0.0,1.0,,,0.0,1.0709100079411813,0.0,0.0,0.0,0.0,1.061686947152847
2010-05-05,0.0,cash,cash,False,0.027026674253947114,0.031519613482112074,-0.09463242547614914,-0.0836135519005402,-0.011018873575608934,0.0,0.0,1.0,,,0.0,1.0709100079411813,0.0,0.0,0.0,0.0,1.061686947152847
2010-05-06,0.0,cash,cash,False,-0.027348837674388893,-0.027652675193658882,-0.09883061422036721,-0.0912917210320301,-0.007538893188337115,0.0,0.0,1.0,,,0.0,1.0709100079411813,0.0,0.0,0.0,0.0,1.061686947152847
2010-05-07,0.0,cash,cash,False,-0.012699576396179468,-0.017805862502481173,-0.12298197358328455,-0.12247274705006028,-0.0005092265332242718,0.0,0.0,1.0,,,0.0,1.0709100079411813,0.0,0.0,0.0,0.0,1.061686947152847
2010-05-10,0.0,cash,cash,False,-0.017123943930820507,-0.019289629634619776,-0.13519941199380126,-0.13085176037908197,-0.004347651614719283,0.0,0.0,1.0,,,0.0,1.0709100079411813,0.0,0.0,0.0,0.0,1.061686947152847
2010-05-11,0.0,cash,cash,False,-0.02722902631014168,-0.029189860026973435,-0.15590362372404876,-0.1553109466365168,-0.0005926770875319676,0.0,0.0,1.0,,,0.0,1.0709100079411813,0.0,0.0,0.0,0.0,1.061686947152847
2010-05-12,0.0,cash,cash,False,-0.027382185296093375,-0.024829059929854957,-0.14480656606316678,-0.13973671014604316,-0.005069855917123611,0.0,0.0,1.0,,,0.0,1.0709100079411813,0.0,0.0,0.0,0.0,1.061686947152847
2010-05-13,0.0,cash,cash,False,0.013601971798068435,0.024641312655398817,-0.13789451043535295,-0.13101091467029335,-0.006883595765059591,0.0,0.0,1.0,,,0.0,1.0709100079411813,0.0,0.0,0.0,0.0,1.061686947152847
2010-05-14,0.0,cash,cash,False,0.007041948697606992,0.005053819280521399,-0.15408256656240482,-0.153353628831007,-0.0007289377313978163,0.0,0.0,1.0,,,0.0,1.0709100079411813,0.0,0.0,0.0,0.0,1.061686947152847
2010-05-17,0.0,cash,cash,False,-0.05949594551069037,-0.06494418492135634,-0.2098292516523682,-0.2133004001383194,0.003471148485951203,0.0,0.0,1.0,,,0.0,1.0709100079411813,0.0,0.0,0.0,0.0,1.061686947152847
2010-05-18,0.0,cash,cash,False,-0.004288459679762213,0.006563199365029915,-0.20734031324212598,-0.19973240674175263,-0.0076079065003733515,0.0,0.0,1.0,,,0.0,1.0709100079411813,0.0,0.0,0.0,0.0,1.061686947152847
2010-05-19,0.0,cash,cash,False,-0.005671194015181569,-6.48796482525249e-05,-0.21032254497381941,-0.19841730245286127,-0.011905242520958148,0.0,0.0,1.0,,,0.0,1.0709100079411813,0.0,0.0,0.0,0.0,1.061686947152847
2010-05-20,0.0,cash,cash,False,-0.017260706575800366,-0.022105431278012344,-0.20153719263448633,-0.19529900751805584,-0.006238185116430484,0.0,0.0,1.0,,,0.0,1.0709100079411813,0.0,0.0,0.0,0.0,1.061686947152847
2010-05-21,0.0,cash,cash,False,0.013629178576775924,0.019180417396097438,-0.1917840386270131,-0.17395791751037792,-0.017826121116635174,0.0,0.0,1.0,,,0.0,1.0709100079411813,0.0,0.0,0.0,0.0,1.061686947152847
2010-05-24,0.0,cash,cash,False,0.043239935092124204,0.046475233740804534,-0.13660842816209295,-0.10829880476387566,-0.0283096233982173,0.0,0.0,1.0,,,0.0,1.0709100079411813,0.0,0.0,0.0,0.0,1.061686947152847
2010-05-25,0.0,cash,cash,False,-0.0018876364037320181,-0.002378360271334201,-0.10005562883078467,-0.079145096029825,-0.02091053280095967,0.0,0.0,1.0,,,0.0,1.0709100079411813,0.0,0.0,0.0,0.0,1.061686947152847
2010-05-26,0.0,cash,cash,False,0.006315661637418035,0.003189899769991511,-0.0900987261819427,-0.07469537824421058,-0.015403347937732126,0.0,0.0,1.0,,,0.0,1.0709100079411813,0.0,0.0,0.0,0.0,1.061686947152847
2010-05-27,0.0,cash,cash,False,0.022438405661817873,0.019473021079635,-0.09416373397702327,-0.08550153983409259,-0.00866219414293068,0.0,0.0,1.0,,,0.0,1.0709100079411813,0.0,0.0,0.0,0.0,1.061686947152847
2010-05-28,0.0,cash,cash,False,0.007565986232864974,0.0039703013020149225,-0.061647334529788655,-0.05575994177198429,-0.005887392757804366,0.0,0.0,1.0,,,0.0,1.0709100079411813,0.0,0.0,0.0,0.0,1.061686947152847
2010-05-31,0.0,cash,cash,False,-0.02980968207671053,-0.03063004982375983,-0.07790916617491106,-0.06808857510492528,-0.009820591069985785,0.0,0.0,1.0,,,0.0,1.0709100079411813,0.0,0.0,0.0,0.0,1.061686947152847
2010-06-01,0.0,cash,cash,False,-0.025126664278551925,-0.02132791641365228,-0.08541696436853108,-0.07002543923320537,-0.015391525135325712,0.0,0.0,1.0,,,0.0,1.0709100079411813,0.0,0.0,0.0,0.0,1.061686947152847
2010-06-02,0.0,cash,cash,False,0.018782491300978643,0.016762486304152446,-0.04215770336162761,-0.026006005014399314,-0.016151698347228294,0.0,0.0,1.0,,,0.0,1.0709100079411813,0.0,0.0,0.0,0.0,1.061686947152847
2010-06-03,0.0,cash,cash,False,-0.0032212546586407598,-0.007417308991580218,-0.018363813366158777,-0.008615268519683306,-0.009748544846475471,0.0,0.0,1.0,,,0.0,1.0709100079411813,0.0,0.0,0.0,0.0,1.061686947152847
2010-06-04,0.0,cash,cash,False,0.00547737317606356,0.008399814584400866,-0.026232187965990472,-0.024329619488244636,-0.0019025684777458363,0.0,0.0,1.0,,,0.0,1.0709100079411813,0.0,0.0,0.0,0.0,1.061686947152847
2010-06-07,0.0,cash,cash,False,-0.0054933749337973126,-0.003316938158821059,-0.038353326198094284,-0.032455652084052766,-0.005897674114041518,0.0,0.0,1.0,,,0.0,1.0709100079411813,0.0,0.0,0.0,0.0,1.061686947152847
2010-06-08,0.0,cash,cash,False,0.012560424549827642,0.014807190954505556,0.035322877816318154,0.05006668692810612,-0.014743809111787964,0.0,0.0,1.0,,,0.0,1.0709100079411813,0.0,0.0,0.0,0.0,1.061686947152847
2010-06-09,0.0,cash,cash,False,0.02373729878524089,0.025900464524400535,0.06446355534390813,0.07023970534658197,-0.005776150002673841,0.0,0.0,1.0,,,0.0,1.0709100079411813,0.0,0.0,0.0,0.0,1.061686947152847
2010-06-10,0.0,cash,cash,False,0.0032078364270173854,0.0020937769591271582,0.07396886611799247,0.07255013525788834,0.0014187308601041337,0.0,0.0,1.0,,,0.0,1.0709100079411813,0.0,0.0,0.0,0.0,1.061686947152847
2010-06-11,0.0,cash,cash,False,-0.0028917381795611208,-0.004825634964214842,0.08967173339831125,0.09150253408122344,-0.0018308006829121926,0.0,0.0,1.0,,,0.0,1.0709100079411813,0.0,0.0,0.0,0.0,1.061686947152847
2010-06-17,0.0,cash,long_microcap_short_zz1000,True,-0.003953680150531325,-0.010658991756173575,0.07076980698140978,0.05954568900329016,0.011224117978119619,0.0,0.0,1.0,,,0.0,1.0709100079411813,0.0,0.0,0.0,0.0,1.061686947152847
2010-06-18,-0.007441519743467012,long_microcap_short_zz1000,long_microcap_short_zz1000,True,-0.0420119446468713,-0.038711583226004764,-0.016731769350467718,-0.026705109646236957,0.00997334029576924,0.9,0.00027,1.0,,,-0.007441519743467012,1.0629408099736106,0.003,0.0,0.003,-0.010419195184236618,1.0506250236259052
2010-06-21,0.004297526488276494,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.02705126438696226,0.024981930998539736,0.01177674613859403,-1.1992104398506065e-05,0.011788738242992536,0.9,0.00027,1.0,,,0.004297526488276494,1.0675088262599424,0.0,0.0,0.0,0.004297526488276526,1.0551401124941837
2010-06-22,0.00303266393189671,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.01152047194079997,0.009130897787670289,0.01700980196170976,0.005910043966710576,0.011099757994999182,0.9,0.00027,1.0,,,0.00303266393189671,1.0707462217743222,0.0,0.0,0.0,0.0030326639318967175,1.0583399978564423
2010-06-23,-0.001721160692399589,long_microcap_short_zz1000,long_microcap_short_zz1000,True,-0.0018575845663559853,-0.0004515820821737737,-0.007157189490870297,-0.013749484071892248,0.006592294581021951,0.9,0.00027,1.0,,,-0.001721160692399589,1.0689032954658688,0.0,0.0,0.0,-0.0017211606923995815,1.0565184246529375
