date,return_raw,holding,next_holding,signal_on,microcap_close,hedge_close,microcap_ret,hedge_ret,microcap_mom,hedge_mom,momentum_gap,ratio_bias_mom,ratio_r2,futures_drag,active_spread_ret,weight,realized_vol,scale_raw,return,nav
2010-01-15,0.0,cash,cash,False,1051.8307274592703,4747.65,0.008230280007489377,0.0071169470312464345,0.0412890361666316,0.041727007030200935,-0.0004379708635693369,,0.8480901615444535,0.0,0.0,1.0,,,0.0,1.0
2010-01-18,0.0,cash,long_microcap_short_zz1000,True,1070.3950696358047,4829.06,0.01764955300495652,0.017147430834202337,0.06152291756327344,0.061266559420519284,0.0002563581427541539,,0.9829271191255534,0.0,0.0,1.0,,,0.0,1.0
2010-01-19,5.5061183502591886e-05,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1070.9879161193471,4830.02,0.0005538576366426184,0.00019879645314002659,0.08343041347106439,0.08316813032050896,0.0002622831505554313,,0.9650917510432587,0.0003,0.00035506118350259186,1.0,,,5.5061183502591886e-05,1.0000550611835026
2010-01-20,0.001753850128279855,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1033.5079594057602,4651.07,-0.03499568589848623,-0.03704953602676608,0.03592719720127868,0.030262822713730264,0.005664374487548418,,0.9039736855756979,0.0003,0.002053850128279855,1.0,,,0.001753850128279855,1.0018090078808464
2010-01-21,0.00987030969698296,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1047.6055029467757,4667.21,0.013640478926859156,0.0034701692298761966,0.04328567021481411,0.027352271101376946,0.015933399113437163,,0.681045893939772,0.0003,0.01017030969698296,1.0,,,0.00987030969698296,1.0116971730458575
2010-01-22,0.005963510073245993,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1025.1376804967776,4537.88,-0.021446835079425464,-0.027710345152671456,9.004754404240423e-05,-0.0219306280888778,0.022020675632920206,,0.8734998822644328,0.0003,0.0062635100732459925,1.0,,,0.005963510073245993,1.017730439328391
2010-01-25,-0.0006431866112056924,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1011.9724366375714,4481.16,-0.012842415325935996,-0.012499228714730304,-0.003437928316239014,-0.02392932289556582,0.020491394579326805,,0.909709355414006,0.0003,-0.0003431866112056925,1.0,,,-0.0006431866112056924,1.0170758487359985
2010-01-26,-0.00363272136654561,long_microcap_short_zz1000,long_microcap_short_zz1000,True,966.4196174473724,4294.38,-0.04501389320598004,-0.04168117183943443,-0.07364037190915262,-0.08903502259179907,0.015394650682646449,,0.5433930411559147,0.0003,-0.00333272136654561,1.0,,,-0.00363272136654561,1.0133810955688978
2010-01-27,-0.0029561505736243384,long_microcap_short_zz1000,long_microcap_short_zz1000,True,957.7157422508824,4267.11,-0.009006310550151886,-0.006350159976527547,-0.0894773110838144,-0.10121639126725857,0.011739080183444162,,0.04033765242778111,0.0003,-0.0026561505736243385,1.0,,,-0.0029561505736243384,1.0103853884619318
2010-01-28,-0.004611948937601784,long_microcap_short_zz1000,long_microcap_short_zz1000,True,969.1331701564976,4336.38,0.011921520553459075,0.01623346949106086,-0.09460235977521914,-0.1020239963885311,0.007421636613311966,,0.9470726554326571,0.0003,-0.004311948937601784,1.0,,,-0.004611948937601784,1.0057255426430465
2010-01-29,0.001505970783657518,long_microcap_short_zz1000,long_microcap_short_zz1000,True,979.4363198507232,4374.65,0.010631304356822024,0.008825333573164507,-0.08548331394844777,-0.09427911271588951,0.008795798767441743,,0.8552106956696135,0.0003,0.0018059707836575178,1.0,,,0.001505970783657518,1.007240135926645
2010-02-01,-0.0017394538410217316,long_microcap_short_zz1000,long_microcap_short_zz1000,True,968.3365475307016,4331.37,-0.011332816738624962,-0.00989336289760323,-0.06305845183091807,-0.06873687130058237,0.0056784194696642976,,0.7208252319998649,0.0003,-0.0014394538410217317,1.0,,,-0.0017394538410217316,1.005488088203376
2010-02-02,0.007609988467313611,long_microcap_short_zz1000,long_microcap_short_zz1000,True,969.3785967319888,4301.77,0.0010761229697922037,-0.0068338654975214075,-0.07467210318650008,-0.07829945513486636,0.0036273519483662753,,0.14982297722175136,0.0003,0.007909988467313611,1.0,,,0.007609988467313611,1.013139840958625
2010-02-03,0.004288600508108165,long_microcap_short_zz1000,long_microcap_short_zz1000,True,987.6425361591156,4363.08,0.01884087340972762,0.014252272901619456,-0.03657571568288476,-0.03852019004469054,0.0019444743618057814,,0.8042566391659219,0.0003,0.004588600508108165,1.0,,,0.004288600508108165,1.0174847929953448
2010-02-04,0.00036079106820948755,long_microcap_short_zz1000,long_microcap_short_zz1000,True,998.5630148402648,4408.44,0.011057116599714645,0.010396325531505157,-0.01325077770088412,-0.016227940979567812,0.002977163278683692,,0.8664562270380703,0.0003,0.0006607910682094875,1.0,,,0.00036079106820948755,1.0178518924206965
2010-02-05,0.011049426920024941,long_microcap_short_zz1000,long_microcap_short_zz1000,True,987.8905260815504,4311.29,-0.010687847036295106,-0.022037273956320047,0.022216962742219293,0.003937704627908989,0.018279258114310304,,0.9227584431819064,0.0003,0.011349426920024941,1.0,,,0.011049426920024941,1.0290985725214081
2010-02-08,0.0033150886443394593,long_microcap_short_zz1000,long_microcap_short_zz1000,True,991.370181761777,4310.89,0.0035223089890623616,-9.277965527709764e-05,0.03514032194124517,0.01025987143523377,0.024880450506011398,,0.9214328582766502,0.0003,0.003615088644339459,1.0,,,0.0033150886443394593,1.0325101255130797
2010-02-09,-0.0008159833550542058,long_microcap_short_zz1000,long_microcap_short_zz1000,True,991.0886200450062,4311.89,-0.00028401269470335055,0.00023197066035085534,0.02265472957133774,-0.005647567786955854,0.028302297358293593,,0.8486304310592885,0.0003,-0.0005159833550542059,1.0,,,-0.0008159833550542058,1.0316676144367363
2010-02-10,-2.443707566238655e-05,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1003.856382193016,4366.25,0.01288256356674733,0.012607000642409716,0.024932771888645844,-0.0019201536122889218,0.026852925500934766,,0.6503650869463923,0.0003,0.0002755629243376134,1.0,,,-2.443707566238655e-05,1.0316424034971838
2010-02-11,-0.0007020622527648453,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1001.2157187391512,4356.52,-0.0026305191665924044,-0.002228456913827559,0.03395428097007458,0.005806476934549609,0.02814780403552497,,0.3690530462069506,0.0003,-0.0004020622527648454,1.0,,,-0.0007020622527648453,1.0309181263073368
2010-02-12,-0.002825506891149831,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1012.407399548046,4416.22,0.011178091393719614,0.013703598284869445,0.04438802647502005,0.026605327574463544,0.017782698900556504,,0.6354359424196443,0.0003,-0.0025255068911498313,1.0,,,-0.002825506891149831,1.0280052600372442
2010-02-22,0.004311801721428277,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1017.8398159149124,4419.55,0.005365840243059861,0.0007540385216315837,0.030575110579210474,0.012942691859878952,0.017632418719331522,,0.01028271801274715,0.0003,0.004611801721428277,1.0,,,0.004311801721428277,1.0324378148871103
2010-02-23,0.0011887702200934162,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1028.4774849246403,4459.16,0.010451221148355172,0.008962450928261756,0.029957518594017518,0.011505203654807561,0.018452314939209957,,0.34053795226060674,0.0003,0.001488770220093416,1.0,,,0.0011887702200934162,1.0336651462155464
