strategy,window_years,window_start_actual,window_end,annual,max_dd,sharpe,vol,total_return,win_rate,active_days_pct,trades_per_year,peak_date,trough_date,recovery_date
5???_???,5,2021-03-18,2026-03-18,0.2793292263106293,-0.2519280673837715,1.3880703759467228,0.20123563700443858,2.4264025289964914,0.7213114754098361,0.6589595375722543,46.206325301204814,2022-03-03,2022-04-26,2022-11-17
5???_???,10,2016-03-18,2026-03-18,0.27074164509253595,-0.2519280673837715,1.4022443690959578,0.19307736301846307,9.975648322713456,0.6776859504132231,0.6434746809386579,39.905462760131435,2022-03-03,2022-04-26,2022-11-17
5???_???,15,2011-03-18,2026-03-18,0.36215175660990195,-0.38451492380761876,1.5955123135196112,0.22698148647378055,102.15120226988749,0.6574585635359116,0.6492864983534578,36.06502098923161,2015-12-30,2016-03-04,2016-10-13
???20:10_???,5,2021-03-18,2026-03-18,0.2967049295250703,-0.1603550926720686,1.741202215231296,0.1704023386425895,2.665460752403519,0.7704918032786885,0.5045417010734929,23.803258488499452,2022-01-17,2022-04-15,2022-07-27
???20:10_???,10,2016-03-18,2026-03-18,0.2951865668990963,-0.1603550926720686,1.7141321818376734,0.1722075870383782,12.279127475262069,0.743801652892562,0.5088513791683821,22.603094194961663,2022-01-17,2022-04-15,2022-07-27
???20:10_???,15,2011-03-18,2026-03-18,0.3315506383398761,-0.27700985680300017,1.6653537143131738,0.19908721822295536,72.35849708098405,0.6961325966850829,0.5139956092206367,22.932286913670378,2011-07-15,2012-12-13,2013-09-23
