date,baseline_v1.1,old_best_mild,best_v1.1_scan
2019-06-04,2.4162403568305724,2.3925511073954175,2.377484623411816
2019-06-05,2.445642026704494,2.4216645180779537,2.406414699772088
2019-06-06,2.4545296298353634,2.4304649855698326,2.4151597485512357
2019-06-10,2.4342278740429486,2.410362271795559,2.395183626520048
2019-06-11,2.4245540950743774,2.4007833362734687,2.3856650119157337
2019-06-12,2.4333856500381015,2.4095283051043834,2.3943549115226634
2019-06-13,2.431710660304333,2.4078697372673403,2.3927067880960555
2019-06-14,2.4280916700432162,2.404286228229256,2.3891458452975636
2019-06-17,2.451678777026682,2.4276420830282253,2.412354622522656
2019-06-18,2.430078495957129,2.4062535749491696,2.3911008031503163
2019-06-19,2.4179707467994036,2.3942645323137834,2.3791872584711857
2019-06-20,2.394285082130167,2.3708110861060923,2.3558815043945245
2019-06-21,2.429749438825706,2.4059277439522835,2.390777023991521
2019-06-24,2.4265844356990782,2.4027937710782203,2.387662786517035
2019-06-25,2.4440241327660925,2.420062486258964,2.4048227563422944
2019-06-26,2.4601468083819307,2.4360270923006615,2.4206868293251627
2019-06-27,2.45726632080002,2.4331748455304023,2.4178525438557714
2019-06-28,2.452218838552838,2.4281768496952965,2.4128860216322288
2019-07-01,2.4334706138217443,2.4096124358880067,2.3944385125140086
2019-07-02,2.426170201980279,2.4023835985803426,2.387255196976467
2019-07-03,2.4232427975365254,2.399484894929484,2.3843747471769023
2019-07-04,2.4295567232800255,2.4057369178240267,2.3905873995424254
2019-07-05,2.431102229974823,2.4072672720968007,2.392108116797177
2019-07-08,2.4268928506348217,2.4030991622591777,2.38796625457446
2019-07-09,2.4332832311651376,2.4094268903642333,2.394254135416127
2019-07-10,2.4449424920467635,2.420971841782203,2.405726385429687
2019-07-11,2.4648911550097266,2.4407249245118123,2.425355078129068
2019-07-12,2.4735090631826564,2.4492583411830005,2.4338347577723596
2019-07-15,2.466603760719196,2.442420739530852,2.4270402141829877
2019-07-16,2.4786996139702526,2.4543980028891497,2.438942053762041
2019-07-17,2.48036176551629,2.4560438584063333,2.4405775449214007
2019-07-18,2.463501220018664,2.4393486166901694,2.423987437256978
2019-07-19,2.462112764955702,2.43797377428715,2.4226212525754094
2019-07-22,2.447529909183427,2.423533891421891,2.408272301211359
2019-07-23,2.4661568293191354,2.4419781899255852,2.426600451421654
2019-07-24,2.470903902703503,2.4466787221597013,2.431271383245815
2019-07-25,2.470645934982637,2.44642328360017,2.431017553245847
2019-07-26,2.4638072728455893,2.439651668920843,2.424288581093066
2019-07-29,2.4549046531643373,2.4308363321035076,2.4155287566242687
2019-07-30,2.4665801576932496,2.4423973679131614,2.4270169897421336
2019-07-31,2.4687473169628866,2.4445432799685642,2.429149388460449
2019-08-01,2.481631476268936,2.4573011206893365,2.4418268899139473
2019-08-02,2.476088154892966,2.4518121470202923,2.436372481664891
2019-08-05,2.4851178707574815,2.4607533339473453,2.445257363734249
2019-08-06,2.465509687728002,2.441337393025503,2.425963689777581
2019-08-07,2.468834051835019,2.4446291644766114,2.4292347321325827
2019-08-08,2.4564180941078355,2.4323349350033006,2.4170179224522608
2019-08-09,2.4490488398255117,2.425037930198291,2.4097668686849043
2019-08-12,2.437709672688856,2.413809934269387,2.39860957821358
2019-08-13,2.4325313939730133,2.4086824243174205,2.3935143574554902
2019-08-14,2.429210163421434,2.405393755699817,2.3902463983946864
2019-08-15,2.4219225329311698,2.398177574432718,2.383075659199502
2019-08-16,2.4219225329311698,2.398177574432718,2.383075659199502
2019-08-19,2.4219225329311698,2.398177574432718,2.383075659199502
2019-08-20,2.4219225329311698,2.398177574432718,2.383075659199502
2019-08-21,2.4219225329311698,2.398177574432718,2.383075659199502
2019-08-22,2.4219225329311698,2.398177574432718,2.383075659199502
2019-08-23,2.4219225329311698,2.398177574432718,2.383075659199502
2019-08-26,2.4219225329311698,2.398177574432718,2.383075659199502
2019-08-27,2.4219225329311698,2.398177574432718,2.383075659199502
2019-08-28,2.4219225329311698,2.398177574432718,2.383075659199502
2019-08-29,2.4219225329311698,2.398177574432718,2.383075659199502
2019-08-30,2.4219225329311698,2.398177574432718,2.383075659199502
2019-09-02,2.4219225329311698,2.398177574432718,2.383075659199502
2019-09-03,2.4219225329311698,2.398177574432718,2.383075659199502
2019-09-04,2.4219225329311698,2.398177574432718,2.383075659199502
2019-09-05,2.4219225329311698,2.398177574432718,2.383075659199502
2019-09-06,2.4219225329311698,2.398177574432718,2.383075659199502
2019-09-09,2.4219225329311698,2.398177574432718,2.383075659199502
2019-09-10,2.4219225329311698,2.398177574432718,2.383075659199502
2019-09-11,2.4219225329311698,2.398177574432718,2.383075659199502
2019-09-12,2.417437154926761,2.393736171870593,2.3786622252439247
2019-09-16,2.414451686109876,2.3907799731200257,2.3757246424054648
2019-09-17,2.4072083310515464,2.3836076332006657,2.3685974684782485
2019-09-18,2.409981680326573,2.3863537920670224,2.3713263341054143
2019-09-19,2.4134956822223046,2.389833342064296,2.374783972518797
2019-09-20,2.414047406814955,2.3903796574510876,2.3753268476229548
2019-09-23,2.425386699117206,2.401607777318441,2.386484261252258
2019-09-24,2.418581263003502,2.394869062908626,2.379787982187883
2019-09-25,2.4114039217461873,2.387762089579256,2.372725763221129
2019-09-26,2.4243649340524986,2.4005960298198312,2.385478884976999
2019-09-27,2.440577738934794,2.416649881484656,2.4014316415813104
2019-09-30,2.4481705649704324,2.424168266105819,2.408902681081557
2019-10-08,2.4630970328514574,2.438948392245709,2.4235897331244827
2019-10-09,2.480458182948675,2.456139330545093,2.440672415848573
2019-10-10,2.472820580557614,2.448576608563846,2.4331573181915256
2019-10-11,2.480911786615034,2.456588487000575,2.441118743855157
2019-10-14,2.4751643469056694,2.4508973962105154,2.4354634912664097
2019-10-15,2.5009851285464237,2.476465026323869,2.460870115711625
2019-10-16,2.4940879281228954,2.469635447277815,2.4540835442080198
2019-10-17,2.486191574353972,2.4618165107631524,2.4463138454636195
2019-10-18,2.485921348643529,2.46154893439355,2.4460479540883626
2019-10-21,2.5100736013198,2.4854643940966175,2.469812812247554
2019-10-22,2.507244768433216,2.4826632955898815,2.467029352948464
2019-10-23,2.5248880999919674,2.5001336487936525,2.4843896910324244
