date,return_raw,holding,next_holding,signal_on,microcap_close,hedge_close,microcap_ret,hedge_ret,microcap_mom,hedge_mom,momentum_gap,ratio_bias_mom,ratio_r2,futures_drag,active_spread_ret,weight,realized_vol,scale_raw,return,nav
2010-02-22,0.0,cash,long_microcap_short_zz1000,True,1014.0601338337694,4392.69,0.005009346096729095,0.006048627206683976,-0.046942325302117505,-0.07210739219061912,0.02516506688850162,2.571217100465435,0.21255468303066324,0.0,0.0,1.0,,,0.0,1.0
2010-02-23,-0.005348859257249516,long_microcap_short_zz1000,cash,False,1025.4554204852654,4464.23,0.011237288866109862,0.01628614812335938,-0.037475228540743144,-0.05826872976194253,0.020793501221199384,-4.692583995448966,0.629525819275048,0.0003,-0.005048859257249516,1.0,,,-0.005348859257249516,0.9946511407427505
2010-02-24,0.0,cash,cash,False,1048.348716728981,4559.66,0.022325003882549987,0.02137658677980303,0.0174885398244764,-0.005906142693628436,0.023394682518104837,-11.220291937409963,0.8794517112522809,0.0,0.0,1.0,,,0.0,0.9946511407427505
2010-02-25,0.0,cash,cash,False,1065.310914774779,4645.06,0.0161799196919159,0.018729466670760697,0.021995539704217082,0.008386103772335618,0.013609435931881464,-19.748742925803114,0.8620694284761585,0.0,0.0,1.0,,,0.0,0.9946511407427505
2010-02-26,0.0,cash,cash,False,1075.3223751857563,4653.34,0.00939768876121394,0.001782538869250283,0.053697020550257824,0.0407176468483299,0.012979373701927921,-18.74694235010833,0.0005019151975970466,0.0,0.0,1.0,,,0.0,0.9946511407427505
2010-03-01,0.0,cash,cash,False,1093.3355580633825,4721.89,0.0167514257057233,0.014731354253074258,0.08527090546532468,0.07144251016555336,0.013828395299771312,-14.175657731939605,0.6562321584642625,0.0,0.0,1.0,,,0.0,0.9946511407427505
2010-03-02,0.0,cash,cash,False,1100.0188849113013,4724.64,0.006112786507883161,0.0005823939143012602,0.14103424015492028,0.11774475152237818,0.0232894886325421,-7.200131456205717,0.8527409499885436,0.0,0.0,1.0,,,0.0,0.9946511407427505
2010-03-03,0.0,cash,cash,False,1113.1787747290614,4788.5,0.011963330810289996,0.013516373734294929,0.16294421730420505,0.14157863744835653,0.021365579855848527,-2.2802253622167763,0.8501833640389983,0.0,0.0,1.0,,,0.0,0.9946511407427505
2010-03-04,0.0,cash,long_microcap_short_zz1000,True,1078.1755139513664,4617.85,-0.031444419865276796,-0.03563746475931917,0.11404254530887892,0.08705426502575309,0.02698828028312583,5.411084922108671,0.872538178213852,0.0,0.0,1.0,,,0.0,0.9946511407427505
2010-03-05,0.006995183222942203,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1085.926596683172,4617.36,0.007189073236693044,-0.0001061099862491588,0.11188681573957515,0.07622741427212887,0.03565940146744628,14.068552815021516,0.8526549844751229,0.0003,0.007295183222942203,1.0,,,0.006995183222942203,1.0016089077151547
2010-03-08,0.00012227014100149065,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1100.2797885440366,4676.44,0.013217460466208975,0.012795190325207484,0.1397380314590786,0.10293656352963088,0.03680146792944772,19.69516321117534,0.840321891149747,0.0003,0.00042227014100149063,1.0,,,0.00012227014100149065,1.0017313745775294
2010-03-09,-0.0011681530005110182,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1100.6915628227885,4682.25,0.00037424506297334403,0.0012423980634843623,0.13910845336441757,0.10810158396580727,0.031006869398610304,18.916205108365396,0.7729048841556627,0.0003,-0.0008681530005110183,1.0,,,-0.0011681530005110182,1.0005611990666106
2010-03-10,0.004675195338845162,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1093.8872704423904,4630.01,-0.006181833867198949,-0.011157029206044111,0.11040178464631167,0.07553590841936053,0.03486587622695114,18.445382208912562,0.7435141339263159,0.0003,0.004975195338845162,1.0,,,0.004675195338845162,1.005239018120716
2010-03-11,0.009550192058206697,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1098.812466621844,4605.25,0.0045024714269337185,-0.005347720631272979,0.101862360489686,0.0552262369306844,0.0466361235590016,18.016496644478813,0.691165688173708,0.0003,0.009850192058206697,1.0,,,0.009550192058206697,1.014839243808172
2010-03-12,0.0032914397221924466,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1085.3004262752931,4532.08,-0.012296948530345464,-0.01588838825253791,0.10012953171082883,0.058456996856447674,0.04167253485438116,19.995458809497418,0.894047611521829,0.0003,0.0035914397221924466,1.0,,,0.0032914397221924466,1.0181795260068818
2010-03-15,-0.00027550673886903547,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1077.1873993074023,4498.09,-0.007475374349325992,-0.007499867610456956,0.08815353434658912,0.05130440473241138,0.036849129614177745,19.234713146179054,0.9000421355645705,0.0003,2.4493261130964505e-05,1.0,,,-0.00027550673886903547,1.0178990106860883
2010-03-16,4.6344846541724065e-05,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1091.2633299310896,4555.31,0.013067299740730176,0.012720954894188452,0.10326741171255116,0.06498914042171178,0.03827827129083938,18.557024750254705,0.7075732710448064,0.0003,0.00034634484654172404,1.0,,,4.6344846541724065e-05,1.0179461850595335
2010-03-17,-0.0039385921607204884,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1115.8791861396612,4674.64,0.022557210100816016,0.026195802261536505,0.11502321263595161,0.07948882556426407,0.035534387071687545,11.77106945657956,0.010740448715820673,0.0003,-0.0036385921607204885,1.0,,,-0.0039385921607204884,1.0139369101950226
2010-03-18,0.002700672636794155,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1121.9989871264745,4686.25,0.005484286348224288,0.0024836137114301327,0.12477784125388491,0.08802148994806291,0.036756351305822,6.619442896087591,0.15222230625492217,0.0003,0.003000672636794155,1.0,,,0.002700672636794155,1.016675221863822
2010-03-19,0.0009646577787045477,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1132.420260369579,4723.85,0.009288130704818265,0.008023472926113717,0.12231307336580599,0.08189351118114296,0.04041956218466303,4.00426077152169,0.02117914421486176,0.0003,0.0012646577787045477,1.0,,,0.0009646577787045477,1.017655965525009
2010-03-22,0.006365712545464331,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1150.298355857822,4766.94,0.015787509384906473,0.009121796839442142,0.13434925353882954,0.08519836364505573,0.04915088989377381,2.7508084833824187,0.5575161736098809,0.0003,0.006665712545464331,1.0,,,0.006365712545464331,1.0241340708717181
2010-03-23,0.001964914038982102,long_microcap_short_zz1000,cash,False,1146.2508350832384,4739.37,-0.0035186703988332457,-0.005783584437815348,0.11779684634248677,0.061632129168972094,0.05616471717351468,-1.0666880426541623,0.9525222166364108,0.0003,0.002264914038982102,1.0,,,0.001964914038982102,1.026146406285374
2010-03-24,0.0,cash,cash,False,1151.068688422341,4750.99,0.004203140527049509,0.002451802665755176,0.09798263693579279,0.04196146203883622,0.05602117489695657,-4.167544011230252,0.9401482975598232,0.0,0.0,1.0,,,0.0,1.026146406285374
2010-03-25,0.0,cash,cash,False,1140.5577947014333,4678.81,-0.00913142180534332,-0.015192623011203832,0.07063372662671208,0.007265783434444284,0.0633679431922678,-1.0885507992343912,0.94807718170688,0.0,0.0,1.0,,,0.0,1.026146406285374
2010-03-26,0.0,cash,cash,False,1150.3363728394968,4742.47,0.008573505159923389,0.013606023753903296,0.06975954317028155,0.019153984020080284,0.05060555915020126,-0.947409541375963,0.5749478591439511,0.0,0.0,1.0,,,0.0,1.026146406285374
2010-03-29,0.0,cash,cash,False,1153.3458169282526,4770.54,0.0026161426864450554,0.0059188566295622635,0.05488732020310927,0.010303077793002213,0.044584242410107056,-3.836541540801313,0.0003448341453574371,0.0,0.0,1.0,,,0.0,1.026146406285374
2010-03-30,0.0,cash,cash,False,1164.1917268484458,4800.45,0.009403866352140078,0.006269730470764179,0.05833794566383199,0.01604566697145171,0.04229227869238028,-5.630738029150576,0.10772015636965848,0.0,0.0,1.0,,,0.0,1.026146406285374
2010-03-31,0.0,cash,cash,False,1173.8641859108177,4822.08,0.008308304241738673,0.0045058275786644675,0.054515422463500274,0.007012634436671217,0.04750278802682906,-8.845678379188318,0.019987880501933123,0.0,0.0,1.0,,,0.0,1.026146406285374
2010-04-01,0.0,cash,cash,False,1189.02579916867,4904.3,0.012915985886466252,0.017050733293516585,0.10281283871032487,0.06203103175720304,0.040781806953121835,-14.023130545960747,0.14694184806258015,0.0,0.0,1.0,,,0.0,1.026146406285374
2010-04-02,0.0,cash,cash,False,1197.4667831621737,4922.82,0.007099075562031931,0.003776277960157337,0.1027142965460901,0.06615468579447992,0.03655961075161018,-17.363632643824136,0.46259244843092556,0.0,0.0,1.0,,,0.0,1.026146406285374
2010-04-06,0.0,cash,cash,False,1210.408123954009,4942.33,0.010807264947809925,0.003963175578225453,0.10009121003276955,0.05685735302922734,0.04323385700354221,-14.283609323181803,0.5345107612494187,0.0,0.0,1.0,,,0.0,1.026146406285374
2010-04-07,0.0,cash,cash,False,1219.7793848346605,4951.73,0.007742232305942176,0.001901936940673643,0.10819363574157359,0.05755352661647706,0.05064010912509653,-8.571537460392651,0.7147122615999442,0.0,0.0,1.0,,,0.0,1.026146406285374
2010-04-08,0.0,cash,cash,False,1218.1049389146615,4956.37,-0.0013727448920822782,0.0009370462444440175,0.11355618794433431,0.07048796870849094,0.043068219235843364,-5.237102946862431,0.8670025064573821,0.0,0.0,1.0,,,0.0,1.026146406285374
2010-04-09,0.0,cash,cash,False,1233.9973507107688,5031.25,0.013046833066999719,0.015107830932718835,0.12302816740379119,0.09250312143748984,0.030525045966301345,-0.8122147653778585,0.4390092561257098,0.0,0.0,1.0,,,0.0,1.026146406285374
2010-04-12,0.0,cash,cash,False,1247.858704199914,5088.29,0.011232887559410987,0.011337142857142934,0.1497818244506861,0.12272731284531613,0.02705451160536998,-0.2997624828065319,0.012753133643520377,0.0,0.0,1.0,,,0.0,1.026146406285374
2010-04-13,0.0,cash,cash,False,1220.2389072798246,4989.39,-0.02213375346674229,-0.01943678524612391,0.13280094815850974,0.10922413735607783,0.023576810802431902,-4.517310452041037,0.9482743564927921,0.0,0.0,1.0,,,0.0,1.026146406285374
2010-04-14,0.0,cash,cash,False,1235.4056422982633,5074.68,0.012429316036355997,0.01709427404953301,0.13208756164864055,0.11401419442365057,0.018073367224989978,-10.159069172779864,0.8861953552187842,0.0,0.0,1.0,,,0.0,1.026146406285374
2010-04-15,0.0,cash,cash,False,1229.0804557610288,5024.77,-0.005119926865047808,-0.009835102903040127,0.10144581154254051,0.07489988533876413,0.026545926203776382,-11.44698315048948,0.4451970702411897,0.0,0.0,1.0,,,0.0,1.026146406285374
2010-04-16,0.0,cash,cash,False,1226.0630249382673,5019.35,-0.0024550311646548417,-0.001078656336508943,0.09274878052992608,0.07108028807682065,0.021668492453105426,-16.6123853375123,0.21420886862464564,0.0,0.0,1.0,,,0.0,1.026146406285374
2010-04-19,0.0,cash,cash,False,1180.0364947926469,4806.11,-0.03754010129123486,-0.04248358851245693,0.04204820073382276,0.0174137620796595,0.02463443865416326,-17.625758840859554,0.3367463091738484,0.0,0.0,1.0,,,0.0,1.026146406285374
2010-04-20,0.0,cash,cash,False,1186.3650849898056,4875.09,0.0053630461643228156,0.014352563715770206,0.03135423861845599,0.022687510226686358,0.00866672839176963,-19.897442449927436,0.016992056419495388,0.0,0.0,1.0,,,0.0,1.026146406285374
2010-04-21,0.0,cash,cash,False,1214.9736928605814,5029.03,0.024114505924642593,0.03157685294015078,0.05995446692289863,0.061117827896956634,-0.001163360974058003,-21.575710122928786,0.5408087966818657,0.0,0.0,1.0,,,0.0,1.026146406285374
2010-04-22,0.0,cash,cash,False,1223.0576007376746,5060.75,0.006653566183857151,0.006307379355462217,0.06254093525383086,0.06519904272583199,-0.0026581074720011255,-22.304521518671663,0.7258811856736163,0.0,0.0,1.0,,,0.0,1.026146406285374
2010-04-23,0.0,cash,cash,False,1214.652602991282,5007.6,-0.006872119302740343,-0.010502395889937177,0.0649636595655767,0.0702721418480341,-0.005308482282457394,-20.18700590677436,0.5553248046888071,0.0,0.0,1.0,,,0.0,1.026146406285374
2010-04-26,0.0,cash,cash,False,1210.6934646919908,4999.06,-0.003259482002953895,-0.0017054077801741396,0.05246908059032185,0.05410471758387514,-0.001635636993553291,-17.65675712173157,0.08990210250938035,0.0,0.0,1.0,,,0.0,1.026146406285374
2010-04-27,0.0,cash,cash,False,1179.211086229824,4869.61,-0.026003591644211954,-0.025894868235228352,0.02242629133598406,0.020767041047763835,0.0016592502882202265,-15.641864034821175,0.41963148694203334,0.0,0.0,1.0,,,0.0,1.026146406285374
2010-04-28,0.0,cash,cash,False,1181.041445202879,4834.79,0.0015521894209007403,-0.0071504699554995055,0.014473319098432968,0.00715349602641413,0.007319823072018838,-10.852441318234876,0.5709138059893041,0.0,0.0,1.0,,,0.0,1.026146406285374
2010-04-29,0.0,cash,cash,False,1151.7240325833109,4686.94,-0.024823356317129064,-0.030580438860839942,-0.018860915592486482,-0.028025250514300937,0.009164334921814454,-0.7555074544171642,0.7162263348735726,0.0,0.0,1.0,,,0.0,1.026146406285374
2010-04-30,0.0,cash,long_microcap_short_zz1000,True,1109.1765536669675,4527.76,-0.036942425192699635,-0.033962457381575106,-0.06715518330849546,-0.07677752176661301,0.009622338458117552,5.596688178531365,0.7882971137739658,0.0,0.0,1.0,,,0.0,1.026146406285374
