date,return_raw,return,holding,next_holding,signal_on,weight,microcap_close,hedge_close,microcap_ret,hedge_ret,microcap_mom_5,hedge_mom_5,ratio_bias_mom_20_10,mom_signal_on,bias_signal_on,futures_drag,active_spread_ret,nav
2023-04-06,0.0,0.0,cash,cash,False,1.0,1107.6572701551574,6983.03,-0.006457777121705588,0.004267001852341856,-0.01883883756242566,0.025968664233619432,-62.36543173488274,False,False,0.0,0.0,1.0036801222499394
2023-04-07,0.0,0.0,cash,cash,False,1.0,1117.5717633578845,7042.89,0.008950867267217388,0.008572210057811613,0.0031072111449157447,0.0345567626960297,-65.09873699076567,False,False,0.0,0.0,1.0036801222499394
2023-04-10,0.0,0.0,cash,cash,False,1.0,1098.1579138014206,6968.57,-0.01737145675382179,-0.01055248626629135,-0.02355584681835099,0.013490774177878473,-62.89437986327079,False,False,0.0,0.0,1.0036801222499394
2023-04-11,0.0,0.0,cash,cash,False,1.0,1096.880459637946,6984.14,-0.001163270006453443,0.0022343178012131926,-0.03250009322779457,0.003151302749131002,-57.51867392881252,False,False,0.0,0.0,1.0036801222499394
2023-04-12,0.0,0.0,cash,cash,False,1.0,1110.4165964744027,7021.02,0.012340576147126026,0.005280535613547244,-0.003982727050950818,0.009730547533854272,-42.3291193124953,False,False,0.0,0.0,1.0036801222499394
2023-04-13,0.0,0.0,cash,cash,False,1.0,1110.1745541184227,6966.82,-0.00021797436813209004,-0.007719676058464575,0.0022726199078824116,-0.0023213418816759868,-22.529945138952275,True,False,0.0,0.0,1.0036801222499394
2023-04-14,0.0,0.0,cash,cash,False,1.0,1112.5531726355844,7020.09,0.002142562634261047,0.007646243192733548,-0.004490620546121482,-0.0032373074121561096,-9.735545762301735,False,False,0.0,0.0,1.0036801222499394
2023-04-17,0.0,0.0,cash,long_microcap_short_zz1000,True,1.0,1112.1632650385843,7012.77,-0.0003504619883257787,-0.0010427216745083623,0.012753494794462084,0.006342764727914174,6.105637357053867,True,True,0.0,0.0,1.0036801222499394
2023-04-18,-0.0076955516826590405,-0.0076955516826590405,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1.0,1101.448323063885,6997.07,-0.009634324663948979,-0.002238772981289938,0.00416441316444538,0.0018513374588711162,17.93174511483269,True,True,0.0003,-0.007395551682659041,0.9959562499963075
2023-04-19,-0.0012810673575212369,-0.0012810673575212369,long_microcap_short_zz1000,cash,False,1.0,1095.4107092454974,6965.58,-0.00548152254805101,-0.004500455190529773,-0.01351374545062578,-0.007896288573455257,22.455517687002317,False,True,0.0003,-0.000981067357521237,0.994680362954918
2023-04-20,0.0,0.0,cash,cash,False,1.0,1083.2877224893691,6963.9,-0.011067069779223226,-0.00024118594575039953,-0.0242185623236556,-0.00041912953112033247,16.355280783487796,False,True,0.0,0.0,0.994680362954918
2023-04-21,0.0,0.0,cash,cash,False,1.0,1051.676745271992,6773.51,-0.029180592155827023,-0.027339565473369687,-0.05471776887695079,-0.03512490580605088,12.324053845254136,False,True,0.0,0.0,0.994680362954918
2023-04-24,0.0,0.0,cash,cash,False,1.0,1051.0496640641727,6725.27,-0.0005962680173718926,-0.007121861486880432,-0.05495020640903059,-0.04099663898858796,10.4363006489187,False,True,0.0,0.0,0.994680362954918
2023-04-25,0.0,0.0,cash,cash,False,1.0,1026.6250615363433,6603.24,-0.02323829535645816,-0.018144996409066194,-0.06793170406706583,-0.05628498785920388,4.6618902690551955,False,True,0.0,0.0,0.994680362954918
2023-04-26,0.0,0.0,cash,long_microcap_short_zz1000,True,1.0,1044.1746277522805,6624.4,0.01709442606989775,0.003204487494018027,-0.04677339837996253,-0.048980845816141705,11.789695239935632,True,True,0.0,0.0,0.994680362954918
2023-04-27,0.0037059980059219403,0.0037059980059219403,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1.0,1049.7904053882812,6633.49,0.005378197752314184,0.0013721997463922442,-0.030921902284752112,-0.047446114964315944,25.683931723909584,True,True,0.0003,0.00400599800592194,0.9983666463965587
2023-04-28,0.014110165773824923,0.014110165773824923,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1.0,1079.1310415105645,6723.3,0.02794904199132131,0.013538876217496387,0.026105261300107818,-0.007412700357717017,43.025241976542226,True,True,0.0003,0.014410165773824923,1.0124537652802719
2023-05-04,0.015267358436713086,0.015267358436713086,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1.0,1097.6428619230269,6733.97,0.017154376716426833,0.0015870182797137478,0.0443301581760549,0.0012936283599023213,66.58789040726668,True,True,0.0003,0.015567358436713086,1.0279112598154057
2023-05-05,0.006855460529877811,0.006855460529877811,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1.0,1092.404773490868,6653.65,-0.004772124535098787,-0.011927585064976598,0.06407374456267934,0.00763413112350908,83.6954647058092,True,True,0.0003,0.007155460529877811,1.0349580648852872
2023-05-08,-0.006546763885344508,-0.006546763885344508,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1.0,1093.6010343303174,6702.5,0.0010950710473616176,0.007341834932706126,0.04733538362681111,0.011789746995954475,90.56983171482446,True,True,0.0003,-0.0062467638853445084,1.02818243880325
2023-05-09,-0.004830180849359966,-0.004830180849359966,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1.0,1073.8218197679028,6611.64,-0.018086316619594922,-0.013556135770234956,0.022891630801991525,-0.0032938920538057026,81.61394120281193,True,True,0.0003,-0.004530180849359966,1.0232161316776944
2023-05-10,0.008064285071694733,0.008064285071694733,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1.0,1085.3485964068948,6627.31,0.01073434756753544,0.002370062495840708,0.005761631031970804,-0.01427721505808155,69.9685987051296,True,True,0.0003,0.008364285071694733,1.0314676382535002
2023-05-11,0.014118332730817718,0.014118332730817718,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1.0,1100.2130596081631,6622.52,0.013695565876694404,-0.0007227668541233134,0.0023415609705996765,-0.01655041528251533,64.90468619375706,True,True,0.0003,0.014418332730817718,1.0460302415714338
2023-05-12,0.005080409467323988,0.005080409467323988,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1.0,1091.7489403978525,6535.94,-0.007693163734418085,-0.013073573201742072,-0.0006003572200803386,-0.017691041759034576,51.09732145655861,True,True,0.0003,0.005380409467323988,1.0513445035138205
2023-05-15,0.0007697906762375809,0.0007697906762375809,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1.0,1101.2637613508057,6585.91,0.008715209697832016,0.007645419021594435,0.007006876164103781,-0.01739500186497578,39.739026252552215,True,True,0.0003,0.0010697906762375808,1.0521538187101391
2023-05-16,0.006465298357581662,0.006465298357581662,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1.0,1097.0726222910653,6516.29,-0.0038057540861959893,-0.010571052443777651,0.021652384124759116,-0.014421535352802106,28.645996275910452,True,True,0.0003,0.006765298357581662,1.0589563070661692
2023-05-17,0.013239067213859335,0.013239067213859335,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1.0,1118.4397515134483,6554.98,0.01947649479918767,0.0059374275853283365,0.030488964758514925,-0.010913930388046,27.345291254127044,True,True,0.0003,0.013539067213859335,1.0729759007919584
2023-05-18,0.003435219927420319,0.003435219927420319,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1.0,1127.5245286789525,6583.74,0.008122723779453445,0.0043875038520331255,0.024823800110604255,-0.0058557769549960614,31.363259110833425,True,True,0.0003,0.003735219927420319,1.0766618089880007
2023-05-19,-0.0029616831933647943,-0.0029616831933647943,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1.0,1127.7054072464937,6602.32,0.0001604209602013018,0.0028221041535660962,0.03293473940587299,0.010156151984259454,33.36432980490005,True,True,0.0003,-0.0026616831933647944,1.0734730778033832
2023-05-22,0.009275522603089137,0.009275522603089137,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1.0,1137.420875870184,6595.98,0.008615254091414393,-0.0009602685116747445,0.032832383837844814,0.0015290218056425164,31.74144234538854,True,True,0.0003,0.009575522603089137,1.0834301016003562
2023-05-23,0.006912574004159422,0.006912574004159422,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1.0,1133.979631663875,6528.45,-0.0030254800833301454,-0.010238054087489568,0.03364135484097219,0.0018660925158333619,23.82266127193953,True,True,0.0003,0.007212574004159422,1.0909193923560025
2023-05-24,0.007906765471578725,0.007906765471578725,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1.0,1140.633565930278,6513.18,0.005867772295556906,-0.0023389931760218197,0.01984354936132915,-0.0063768310505903925,17.64981604931114,True,True,0.0003,0.008206765471578725,1.0995450361397587
2023-05-25,0.0033983852792802364,0.0033983852792802364,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1.0,1142.719021661402,6501.0,0.0018283310200704062,-0.0018700542592098301,0.013475975551726416,-0.012567324955116699,14.877222733127887,True,True,0.0003,0.0036983852792802363,1.1032817138044817
2023-05-26,-0.007204235571448369,-0.007204235571448369,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1.0,1142.8114032347617,6546.41,8.084364713334402e-05,0.0069850792185817134,0.013395338792559386,-0.008468235408159552,5.105103364711473,True,True,0.0003,-0.006904235571448369,1.095333412436563
2023-05-29,-0.00992274157742804,-0.00992274157742804,long_microcap_short_zz1000,cash,False,1.0,1129.6689504759172,6534.12,-0.01150010642319843,-0.0018773648457703906,-0.006815353541261726,-0.009378439595026045,-13.396541916979366,True,False,0.0003,-0.00962274157742804,1.0844647020438327
2023-05-30,0.0,0.0,cash,cash,False,1.0,1132.4828108835914,6564.47,0.002490871689877494,0.004644848885542396,-0.0013199714866900525,0.005517389273104634,-30.68977082288386,False,False,0.0,0.0,1.0844647020438327
2023-05-31,0.0,0.0,cash,cash,False,1.0,1124.51476639218,6561.65,-0.0070359076666201,-0.0004295853282900719,-0.014131444154856121,0.007441833328727165,-44.07050851879668,False,False,0.0,0.0,1.0844647020438327
2023-06-01,0.0,0.0,cash,cash,False,1.0,1125.601564693445,6574.76,0.0009664597866969604,0.0019979730707977428,-0.014979585220406877,0.011345946777418847,-54.59338391094162,False,False,0.0,0.0,1.0844647020438327
2023-06-02,0.0,0.0,cash,cash,False,1.0,1134.980783472488,6626.28,0.00833262770170129,0.007836027474767082,-0.006852066526558009,0.012200580165312003,-64.3064614957334,False,False,0.0,0.0,1.0844647020438327
2023-06-05,0.0,0.0,cash,cash,False,1.0,1144.8277617308374,6632.96,0.008675898659907366,0.001008107112890011,0.013418808446964858,0.015126750044382353,-63.48473453536196,False,False,0.0,0.0,1.0844647020438327
2023-06-06,0.0,0.0,cash,cash,False,1.0,1123.5392594121563,6489.81,-0.018595375680351744,-0.02158161665380154,-0.007897295557587336,-0.011373347734089712,-56.6230273959176,True,False,0.0,0.0,1.0844647020438327
2023-06-07,0.0,0.0,cash,cash,False,1.0,1132.322050783059,6488.56,0.007817075636055604,-0.00019260964496647937,0.006942802908606938,-0.011138966570908071,-40.8812373102687,True,False,0.0,0.0,1.0844647020438327
2023-06-08,0.0,0.0,cash,cash,False,1.0,1129.6107848725185,6442.48,-0.0023944300198566193,-0.0071017298137030505,0.0035618466647791003,-0.020119365573800563,-20.81050588614174,True,False,0.0,0.0,1.0844647020438327
2023-06-09,0.0,0.0,cash,cash,False,1.0,1128.1416279830116,6495.56,-0.0013005868120077313,0.008239063217891474,-0.006025789677735149,-0.01972750925104272,-10.487699462602064,True,False,0.0,0.0,1.0844647020438327
2023-06-12,0.0,0.0,cash,cash,False,1.0,1141.963510690472,6530.16,0.012251903807656062,0.005326715479496702,-0.0025019056456448974,-0.015498359706677012,-2.6952422416619948,True,False,0.0,0.0,1.0844647020438327
2023-06-13,0.0,0.0,cash,long_microcap_short_zz1000,True,1.0,1151.4942423514074,6554.96,0.008345916110027662,0.0037977629950873837,0.02488118034600517,0.010038814695653597,4.223837471746349,True,True,0.0,0.0,1.0844647020438327
2023-06-14,-0.005241441621254428,-0.005241441621254428,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1.0,1149.8726629253265,6578.12,-0.001408239282872592,0.0035332023383818356,0.01549966472005937,0.01380275438618117,2.1600637550397987,True,True,0.0003,-0.004941441621254428,1.0787805436177589
2023-06-15,-0.011300541104345451,-0.011300541104345451,long_microcap_short_zz1000,cash,False,1.0,1143.486619591256,6613.95,-0.005553696109118933,0.0054468449952265185,0.012283730736780685,0.026615526939936185,-7.979429702767917,False,False,0.0003,-0.011000541104345452,1.0665897397420383
2023-06-16,0.0,0.0,cash,cash,False,1.0,1144.4895186152949,6669.01,0.0008770535718183314,0.008324828582012334,0.01449099140283594,0.026702855488980104,-21.756119734876414,False,False,0.0,0.0,1.0665897397420383
2023-06-19,0.0,0.0,cash,cash,False,1.0,1138.327275964312,6693.3,-0.00538427180918033,0.003642219759754539,-0.003184195197236561,0.024982542541071018,-34.626716917257,False,False,0.0,0.0,1.0665897397420383
2023-06-20,0.0,0.0,cash,cash,False,1.0,1129.1604821143249,6693.91,-0.008052863217409723,9.113591203147031e-05,-0.019395459756251898,0.02119768846796921,-47.149428942387416,False,False,0.0,0.0,1.0665897397420383
2023-06-21,0.0,0.0,cash,cash,False,1.0,1117.5062512727134,6548.41,-0.010321146574124862,-0.021736175120370627,-0.02814782253390702,-0.004516487993530105,-45.26393183207438,False,False,0.0,0.0,1.0665897397420383
2023-06-26,0.0,0.0,cash,cash,False,1.0,1102.739939221554,6420.97,-0.013213628142430656,-0.01946121272186674,-0.03563371855130837,-0.029177722843384046,-34.969973305440234,False,False,0.0,0.0,1.0665897397420383
2023-06-27,0.0,0.0,cash,cash,False,1.0,1133.3059061490633,6507.27,0.027718200674844873,0.013440336896138882,-0.009771703702243117,-0.02425247525494789,-21.128137064627882,True,False,0.0,0.0,1.0665897397420383
2023-06-28,0.0,0.0,cash,long_microcap_short_zz1000,True,1.0,1140.01787401265,6475.51,0.005922467911946061,-0.004880694976541644,0.0014851599219616318,-0.032538508657911636,0.8890193768364165,True,True,0.0,0.0,1.0665897397420383
2023-06-29,0.010150791613644928,0.010150791613644928,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1.0,1159.771499584343,6520.04,0.01732747005287205,0.006876678439227124,0.027109536646819032,-0.02597435579504359,28.676993327308335,True,True,0.0003,0.010450791613644927,1.0774164699274116
2023-06-30,0.0022766092293131316,0.0022766092293131316,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1.0,1177.345771326423,6602.04,0.015153219188761335,0.012576609959448204,0.053547369408948775,0.008189774311626818,51.662951060274764,True,True,0.0003,0.0025766092293131315,1.0798693262066623
2023-07-03,0.0012677394679916024,0.0012677394679916024,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1.0,1181.1246464913568,6612.88,0.003209656208877698,0.0016419167408860957,0.07108177048990894,0.02988800757517951,64.3799174433685,True,True,0.0003,0.0015677394679916024,1.081238319171768
2023-07-04,0.0048340874370284784,0.0048340874370284784,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1.0,1191.7556942458907,6638.45,0.009000783944450363,0.003866696507421885,0.051574590567023515,0.020158991404997773,69.94350798250187,True,True,0.0003,0.005134087437028478,1.0864651197469102
2023-07-05,0.004905436835188038,0.004905436835188038,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1.0,1188.2596654945098,6584.42,-0.0029335112626359683,-0.008138948097824006,0.04231669746725775,0.016818752499803136,66.44172892236902,True,True,0.0003,0.005205436835188038,1.0917947057654636
2023-07-06,0.0060902775509938615,0.0060902775509938615,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1.0,1192.723705375798,6567.08,0.0037567881927815794,-0.002633489358212282,0.028412670774600857,0.007214679664542034,53.04103636643416,True,True,0.0003,0.006390277550993861,1.098444038552281
2023-07-07,0.00542292676602526,0.00542292676602526,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1.0,1191.258548860882,6521.43,-0.0012284123375031486,-0.006951339103528409,0.01181707011932831,-0.012209862406165284,42.914676308303214,True,True,0.0003,0.00572292676602526,1.104400820129927
2023-07-10,-0.0006169131958895565,-0.0006169131958895565,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1.0,1191.87108550732,6526.85,0.000514192865204377,0.0008311060610939336,0.009098480035859557,-0.013009460325909439,29.80327340076467,True,True,0.0003,-0.0003169131958895566,1.1037195006904374
2023-07-11,0.0009014518477547754,0.0009014518477547754,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1.0,1202.8937626219565,6579.37,0.009248212536295153,0.008046760688540378,0.009345932584877259,-0.008899667844150305,20.33583170484306,True,True,0.0003,0.0012014518477547753,1.1047144506737379
2023-07-12,0.005882433891608663,0.005882433891608663,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1.0,1192.7096008313893,6482.99,-0.008466385068261362,-0.014648818959870025,0.0037449182751041477,-0.015404545882553133,16.222070595007413,True,True,0.0003,0.006182433891608663,1.1112128603989309
2023-07-13,-0.00236397168231609,-0.00236397168231609,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1.0,1202.2651442604354,6548.31,0.008011626151399609,0.0100755978337157,0.007999705918170674,-0.002858195727781565,13.103118293489537,True,True,0.0003,-0.0020639716823160903,1.1085859846639223
2023-07-14,0.0020147090953443695,0.0020147090953443695,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1.0,1204.3411810127695,6544.46,0.0017267711388333495,-0.0005879379565110199,0.010982193718061861,0.003531434056640803,9.144632568537165,True,True,0.0003,0.0023147090953443694,1.110819462930196
2023-07-17,0.006758815153694997,0.006758815153694997,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1.0,1207.708118381462,6516.56,0.002795667392076817,-0.00426314776161818,0.013287538448339076,-0.0015765644989542693,5.795916483045517,True,True,0.0003,0.007058815153694997,1.118327286349268
2023-07-18,0.0031417859584007227,0.0031417859584007227,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1.0,1210.6545922838366,6510.03,0.0024397235205499967,-0.001002062437850726,0.006451799737462904,-0.010539002974448985,2.510751865068472,True,True,0.0003,0.0034417859584007227,1.1218408313144164
2023-07-19,0.00447016684905307,0.00447016684905307,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1.0,1213.141709688004,6492.35,0.002054357551707353,-0.002715809297345717,0.017130832888720304,0.0014437782566378843,0.22513469464699465,True,True,0.0003,0.00477016684905307,1.126855647008472
2023-07-20,0.0033343068191531103,0.0033343068191531103,long_microcap_short_zz1000,cash,False,1.0,1201.9312536746436,6408.76,-0.009240846245607726,-0.012875153064760836,-0.00027771792884934143,-0.021310842034051536,-0.9629452403972978,True,False,0.0003,0.0036343068191531103,1.1306129294764937
2023-07-21,0.0,0.0,cash,cash,False,1.0,1196.2869329023597,6401.42,-0.0046960429350909605,-0.0011453073605502961,-0.0066876797351036465,-0.021856654330532965,-4.26955029783642,True,False,0.0,0.0,1.1306129294764937
2023-07-24,0.0,0.0,cash,cash,False,1.0,1202.0933407681175,6393.79,0.004853691623689871,-0.0011919230420750493,-0.004649118050865986,-0.018839694562775566,-6.9767929400453434,True,False,0.0,0.0,1.1306129294764937
2023-07-25,0.0,0.0,cash,cash,False,1.0,1223.782526037909,6498.27,0.018042846203550678,0.01634085573658206,0.010843665763748067,-0.0018064432882797243,-10.892510858450223,True,False,0.0,0.0,1.1306129294764937
2023-07-26,0.0,0.0,cash,cash,False,1.0,1228.5178824174827,6457.25,0.0038694427145522514,-0.0063124493134326665,0.012674671562840745,-0.005406362873227821,-8.033630677684318,True,False,0.0,0.0,1.1306129294764937
2023-07-27,0.0,0.0,cash,cash,False,1.0,1224.589368231716,6407.55,-0.003197767197361534,-0.007696774942893669,0.01885142306417298,-0.0001888040744231212,-6.831627632590211,True,False,0.0,0.0,1.1306129294764937
2023-07-28,0.0,0.0,cash,cash,False,1.0,1229.37093336633,6465.38,0.0039046273458331893,0.009025290477639558,0.027655572884762725,0.009991533128587138,-10.259700327002234,True,False,0.0,0.0,1.1306129294764937
2023-07-31,0.0,0.0,cash,cash,False,1.0,1236.2697057593994,6515.85,0.005611628033354243,0.00780619236610991,0.028430708192296983,0.019090398652442442,-13.145733819237343,True,False,0.0,0.0,1.1306129294764937
2023-08-01,0.0,0.0,cash,cash,False,1.0,1230.3076457574912,6507.41,-0.0048226208036423746,-0.0012953029919351433,0.005331927512241652,0.001406528199043633,-17.63944479815164,True,False,0.0,0.0,1.1306129294764937
