date,base_close,ohlc_close,valid_member_ratio,close_diff,close_diff_pct
2010-01-04,1000.0,1000.0,0.0,0.0,0.0
2010-01-05,1010.5906438252296,1011.2925573924763,0.8325,0.70191356724672,0.0006945577534638314
2010-01-06,1006.9881364892188,1007.5547117657185,0.8275,0.5665752764996341,0.0005626434472951747
2010-01-07,987.1852187010668,987.3950172887855,0.8275,0.20979858771875115,0.000212522010808458
2010-01-08,998.0057502920498,997.899339160802,0.825,-0.10641113124779622,-0.00010662376566128451
2010-01-11,1007.3607238734533,1007.7462693271559,0.81,0.3855454537026617,0.00038272829639440786
2010-01-12,1028.9627781487525,1029.4829884908247,0.82,0.5202103420722324,0.0005055676970242562
2010-01-13,1021.0779781423864,1021.712136163637,0.82,0.6341580212505278,0.0006210671807889145
2010-01-14,1048.5973730007554,1049.1753410845242,0.8075,0.5779680837688375,0.0005511820825137015
2010-01-15,1057.2410962949075,1057.587002051667,0.81,0.34590575675952095,0.0003271777440090329
2010-01-18,1073.8052405428818,1073.9881879987431,0.815,0.18294745586126737,0.00017037303316636
2010-01-19,1073.9258295518086,1074.3804475675263,0.8175,0.45461801571764227,0.00042332347654516767
2010-01-20,1034.178552039642,1034.8660279597364,0.8175,0.6874759200943572,0.0006647555383336723
2010-01-21,1044.2987360063994,1044.1288259595656,0.82,-0.16991004683382016,-0.00016270253039241123
2010-01-22,1014.4421124893622,1013.2544783514716,0.8225,-1.1876341378906545,-0.0011707263758760078
2010-01-25,1001.594999882886,1000.9045112509127,0.825,-0.6904886319732668,-0.0006893890565088379
2010-01-26,961.750699772878,961.5492427517979,0.8225,-0.2014570210800457,-0.00020946906628471762
2010-01-27,953.6972421342298,954.0572846111995,0.8225,0.36004247696973835,0.00037752282492076183
2010-01-28,964.7902457769198,965.789103408433,0.8175,0.9988576315131468,0.0010353106655931477
2010-01-29,973.9913458836508,975.5834876750636,0.8125,1.5921417914128142,0.0016346570204568422
2010-02-01,958.6364236318748,960.5319606739497,0.8175,1.8955370420749205,0.001977326330762086
2010-02-02,955.8334878701672,957.4933803512378,0.8175,1.6598924810705284,0.0017365916785037072
2010-02-03,972.751633845221,973.6177747661848,0.8175,0.8661409209637441,0.0008904029464744667
2010-02-04,984.0716004708072,985.213331040689,0.8175,1.1417305698818154,0.0011602108721922022
2010-02-05,968.3334840977468,969.1470096766807,0.815,0.8135255789338771,0.0008401295548421395
2010-02-08,971.9709087752832,972.4928885328942,0.8125,0.5219797576110068,0.0005370322845039688
2010-02-09,972.1058332920768,973.0062544952104,0.81,0.9004212031336465,0.000926258409626346
2010-02-10,985.6819145158468,986.5311288066293,0.82,0.8492142907825837,0.0008615500378736929
2010-02-11,982.0868917237063,982.3202827975689,0.815,0.2333910738625491,0.00023764808982718044
2010-02-12,993.3886295779466,993.8533062124243,0.8225,0.46467663447765517,0.0004677692301300329
2010-02-22,998.0512183233708,998.433532442738,0.82,0.38231411936726545,0.00038306062088633297
2010-02-23,1010.3629633025574,1010.1420329317517,0.8225,-0.22093037080571776,-0.00021866436006678924
2010-02-24,1034.2901175596137,1034.9536226234836,0.825,0.663505063869934,0.000641507689772336
2010-02-25,1051.2298600343993,1052.0885024109364,0.81,0.858642376537091,0.0008167979327651231
2010-02-26,1056.7064309007928,1057.5830619316325,0.8,0.8766310308396896,0.0008295880532234179
2010-03-01,1074.7629735291794,1075.6060885417617,0.82,0.8431150125823024,0.0007844660016651517
2010-03-02,1078.041309689717,1079.0811018406116,0.7925,1.0397921508945274,0.0009645197651968473
2010-03-03,1091.5280815086487,1093.528685263495,0.805,2.0006037548462245,0.0018328468032458023
2010-03-04,1050.310652106058,1052.2312741847109,0.805,1.9206220786529684,0.0018286228696260398
2010-03-05,1056.4165077440182,1057.9777080992587,0.8025,1.561200355240544,0.001477826542652716
2010-03-08,1071.5378155951355,1073.613164085254,0.81,2.0753484901185857,0.0019367944461818887
2010-03-09,1073.544933268107,1075.5581311640312,0.815,2.0131978959243497,0.0018752805155493046
2010-03-10,1064.6281301628817,1068.0143088308846,0.8025,3.3861786680029127,0.003180621075158818
2010-03-11,1065.1856340734878,1069.1771495949938,0.8125,3.9915155215060167,0.0037472487365808327
2010-03-12,1050.587289291267,1053.887309232813,0.8025,3.3000199415459974,0.003141119234149725
2010-03-15,1043.5727495049143,1046.6822849309758,0.7975,3.109535426061484,0.002979701633198717
2010-03-16,1056.6147361969302,1059.6213933142978,0.8125,3.006657117367695,0.002845556676778438
2010-03-17,1083.1871877308404,1086.8010179223634,0.7975,3.613830191522993,0.0033362933318050736
2010-03-18,1089.976792361676,1094.2289424448124,0.7875,4.252150083136485,0.00390113818288107
2010-03-19,1099.829734506927,1104.209298016492,0.7975,4.37956350956506,0.003982037739258315
2010-03-22,1111.2109396880903,1116.2367017053627,0.79,5.025762017272427,0.004522779463171256
2010-03-23,1106.0399672961453,1111.0950155934245,0.7975,5.0550482972792,0.004570402921005634
2010-03-24,1113.0219114919892,1118.4049020154973,0.8075,5.38299052350817,0.004836374259957088
2010-03-25,1101.0341104035824,1106.659862203399,0.8,5.6257517998164985,0.005109516359810495
2010-03-26,1113.3399913600708,1118.91095287856,0.79,5.5709615184891845,0.005003827727129151
2010-03-29,1117.9984808226743,1123.4786604493554,0.7925,5.4801796266810925,0.004901777346467018
2010-03-30,1129.524105028226,1135.141331950084,0.8025,5.617226921857991,0.004973091673610375
2010-03-31,1137.2653902889715,1142.7451884219752,0.7925,5.479798133003669,0.004818398748256403
2010-04-01,1154.168244223408,1159.4965566979217,0.8075,5.328312474513723,0.004616582115460011
2010-04-02,1158.570650680717,1162.8103631795097,0.8025,4.239712498792642,0.00365943371368993
2010-04-06,1168.8887336331331,1173.5602754979402,0.8025,4.671541864807068,0.003996566764987941
2010-04-07,1177.180899113912,1182.4108294872794,0.8075,5.2299303733675515,0.004442758438659933
2010-04-08,1176.0866097165324,1181.6842658931637,0.8025,5.59765617663129,0.0047595611840018925
2010-04-09,1195.6567348548758,1200.9674551964954,0.785,5.310720341619572,0.0044416764333821135
2010-04-12,1213.2388239644597,1219.153381413726,0.8,5.91455744926634,0.004875014986694515
2010-04-13,1182.791712086017,1188.4757172767522,0.805,5.684005190735206,0.0048055842230334544
2010-04-14,1194.7321563940911,1199.6160565154996,0.8,4.883900121408487,0.004087861949032101
2010-04-15,1180.930714067693,1184.56692200051,0.78,3.6362079328168875,0.0030791035320709703
2010-04-16,1178.243703926166,1181.3539132274107,0.76,3.110209301244595,0.002639699487364755
2010-04-19,1130.2740705289505,1135.258916382715,0.785,4.984845853764455,0.004410298337138352
2010-04-20,1137.8648761338184,1143.523053756747,0.7825,5.658177622928633,0.004972627015392028
2010-04-21,1171.1723296747357,1177.7656333743068,0.795,6.593303699571152,0.005629661436248545
2010-04-22,1178.4398338363171,1185.9709701396578,0.7625,7.531136303340645,0.006390768613806719
2010-04-23,1170.4649814904833,1177.4856829023004,0.7775,7.020701411817072,0.0059982156859377245
2010-04-26,1166.845184577446,1173.4319205617055,0.785,6.586735984259576,0.005644909942911447
2010-04-27,1134.3944133789432,1140.8412298971648,0.785,6.446816518221567,0.005683046780016188
2010-04-28,1128.3528255927092,1137.8258163535718,0.7775,9.472990760862558,0.008395415464029554
2010-04-29,1094.7763731024454,1103.7558244495826,0.7825,8.979451347137228,0.008202087264352231
2010-04-30,1048.2203311182984,1058.7794331491277,0.77,10.559102030829308,0.010073361217449728
2010-05-04,1043.5361396681092,1054.1617191881094,0.7925,10.625579520000201,0.010182282257497732
2010-05-05,1075.9374716885443,1086.4346784443635,0.7725,10.497206755819207,0.009756335318766407
2010-05-06,1043.3580169451693,1055.5266728270708,0.7775,12.168655881901486,0.011662972521675696
2010-05-07,1024.2597283246682,1036.3345338742272,0.7675,12.07480554955896,0.011788812169066798
2010-05-10,1006.8399140810398,1019.0742644823432,0.75,12.234350401303459,0.012151236984352165
2010-05-11,977.6046523541262,988.6042573662808,0.7775,10.999605012154575,0.01125158824241157
2010-05-12,951.3692777621852,960.7326170351583,0.755,9.363339272973121,0.009841960941809669
2010-05-13,967.3074925236295,977.4322467041638,0.7775,10.124754180534296,0.010466944853409155
2010-05-14,971.4644067216424,982.7618968572503,0.7675,11.297490135607973,0.011629340259344145
2010-05-17,904.3717492496844,914.8071426759744,0.7675,10.435393426290034,0.011538831719309917
2010-05-18,909.2775486795188,919.1857212294466,0.7475,9.908172549927826,0.010896752662943099
2010-05-19,907.223413267252,918.2195089650745,0.7675,10.996095697822511,0.012120603962613163
2010-05-20,887.2745269109148,896.879029494085,0.755,9.604502583170188,0.01082472480823804
2010-05-21,901.6214852944923,911.5495325419071,0.7575,9.928047247414725,0.011011325050857668
2010-05-24,944.7325662780338,955.0697367196933,0.7725,10.33717044165951,0.010941901243422647
2010-05-25,942.0087895062655,952.3622802041086,0.77,10.353490697843085,0.01099086421823059
2010-05-26,943.183718410904,953.0508704886907,0.76,9.867152077786727,0.010461537752592953
2010-05-27,963.3633056771556,973.5971487292326,0.775,10.233843052076963,0.010623035973830852
2010-05-28,969.155610475812,979.6735064013731,0.755,10.517895925561106,0.010852638948658955
2010-05-31,937.7015986122292,948.2863144510195,0.7775,10.584715838790316,0.011287936220280903
