date,v1.0 (1.0x hedge),v1.1 (0.8x hedge)
2016-06-16,1.0069746693881998,1.0092717852734252
2016-06-17,1.0128640944287959,1.0152351434743045
2016-06-20,1.0087264692229134,1.0111487464652196
2016-06-21,1.0095129208329974,1.011997755523785
2016-06-22,1.012738079157456,1.0152915721808522
2016-06-23,1.0117776569525445,1.014389645885214
2016-06-24,1.0102661410714127,1.0129350912777373
2016-06-27,1.004213918158537,1.006927655533428
2016-06-28,1.0080552714313986,1.0108398051462295
2016-06-29,1.007128322708268,1.0099709463169144
2016-06-30,1.0116326770377304,1.014548612460773
2016-07-01,1.0105422588577648,1.0135158438181282
2016-07-04,1.0081412128950331,1.0111685435753524
2016-07-05,1.0115781486042654,1.0146764701149573
2016-07-06,1.012492817083682,1.0156548206834128
2016-07-07,1.0109878867978013,1.0142061298065361
2016-07-08,1.0178394069725887,1.0211403125579082
2016-07-11,1.021750474837591,1.0251253326360539
2016-07-12,1.0215422750842862,1.0249779527156657
2016-07-13,1.0225332737624193,1.0260337830235708
2016-07-14,1.0228234897224928,1.026386554527103
2016-07-15,1.0274337024221198,1.0310743586327946
2016-07-18,1.0308879258381858,1.034602686365761
2016-07-19,1.0323334305099436,1.03611547601293
2016-07-20,1.0395512776198086,1.043421933277349
2016-07-21,1.0414053175212818,1.0453454818099206
2016-07-22,1.0432033191212704,1.0472130068904228
2016-07-25,1.0485336182865999,1.0526266265349462
2016-07-26,1.04742896167158,1.0515808154300872
2016-07-27,1.0553478359764903,1.0595941738325017
2016-07-28,1.0582132753523796,1.0625347183501235
2016-07-29,1.0631540288135226,1.0675593393287277
2016-08-01,1.0684806827200584,1.0729721184464183
2016-08-02,1.068486140915577,1.0730419779129627
2016-08-03,1.0732596701156172,1.077900243120698
2016-08-04,1.072257861407648,1.076958776794836
2016-08-05,1.0752694126993847,1.0800481486386055
2016-08-08,1.073820353767074,1.078657452655682
2016-08-09,1.0694262486171884,1.074308273398976
2016-08-10,1.0720710327360579,1.0770295896861153
2016-08-11,1.0750567521570296,1.0800937404709503
2016-08-12,1.0731552871599646,1.0782481254602494
2016-08-15,1.065405272104658,1.0705260262969483
2016-08-16,1.0631237236719153,1.0682977434121848
2016-08-17,1.0625613190243404,1.0677966995134076
2016-08-18,1.064934985396611,1.0702461290565568
2016-08-19,1.0665855758209568,1.0719691662280508
2016-08-22,1.074878104533736,1.080367869627251
2016-08-23,1.0777996588215002,1.0833691673505363
2016-08-24,1.0826099326210445,1.088269300295329
2016-08-25,1.085959760597784,1.0917019357308737
2016-08-26,1.0927429708998064,1.0985864564391201
2016-08-29,1.1027248875079525,1.108687666921963
2016-08-30,1.104984574570096,1.1110260940809764
2016-08-31,1.1085843943372216,1.114712257481587
2016-09-01,1.114419196347738,1.1206461949530802
2016-09-02,1.1191694754643091,1.1254902557989095
2016-09-05,1.1178440607131344,1.1242248848626637
2016-09-06,1.113403751756956,1.119826683439783
2016-09-07,1.1194947032929812,1.1260199616648099
2016-09-08,1.12448896149473,1.1311108913629013
2016-09-09,1.1253611142770175,1.1320559734664484
2016-09-12,1.1245875480053407,1.1313457285483681
2016-09-13,1.1306559290332503,1.1375184581029243
2016-09-14,1.1394024965035556,1.1463863640718344
2016-09-19,1.1418407299601057,1.1489083256481354
2016-09-20,1.1465948827986683,1.153760839533408
2016-09-21,1.1488148975914836,1.1560639545631597
2016-09-22,1.1504365632157187,1.1577652167841184
2016-09-23,1.1592037010668155,1.1666575908651302
2016-09-26,1.1668029342164774,1.1743756879160676
2016-09-27,1.1690557935217925,1.1767136312108377
2016-09-28,1.1712398258594618,1.178982572753844
2016-09-29,1.1795130715125122,1.1873812495307643
2016-09-30,1.1805482035148338,1.1884945294632567
2016-10-10,1.1743864816344476,1.1823626424124258
2016-10-11,1.1763213219090918,1.1843815015847103
2016-10-12,1.1736120319310115,1.1817247103819635
2016-10-13,1.1784171462916253,1.1866339439273803
2016-10-14,1.1792192735865688,1.1875128622848938
2016-10-17,1.1796324901412096,1.1880002358122002
2016-10-18,1.1812611361000536,1.1897117146165073
2016-10-19,1.1903798441796862,1.1989670393733183
2016-10-20,1.192762938666663,1.20143926311588
2016-10-21,1.1969801064545393,1.2057591329753543
2016-10-24,1.19946304811051,1.2083326308500824
2016-10-25,1.204755017738569,1.2137362325814511
2016-10-26,1.2084377947834664,1.2175192881884336
2016-10-27,1.215080008683389,1.2242844699413904
2016-10-28,1.2107335012483318,1.21997849395728
2016-10-31,1.2136734157369244,1.2230140559338614
2016-11-01,1.220987108880202,1.2304574173659284
2016-11-02,1.2319068888929938,1.2415357216109477
2016-11-03,1.2348470212593425,1.24457332678819
2016-11-04,1.2444852743600539,1.2543620895980108
2016-11-07,1.2534009527864745,1.2634237887297268
2016-11-08,1.2553833344568122,1.265497827966494
2016-11-09,1.2585777203751094,1.2687938805909804
2016-11-10,1.267012486854257,1.2773732416115537
2016-11-11,1.2793235780960863,1.2898616468659376
2016-11-14,1.2854971040538212,1.296163417209177
2016-11-15,1.2900595517193016,1.3008414912375934
2016-11-16,1.29158301774695,1.3024557404371306
2016-11-17,1.2965327531158013,1.3075252907004733
2016-11-18,1.2973310452574136,1.3084087225878724
2016-11-21,1.302525393326955,1.3137259287881744
2016-11-22,1.3077756803531282,1.319100187070319
2016-11-23,1.3108273383241746,1.322257416472263
2016-11-24,1.312810209698047,1.3243369134208745
2016-11-25,1.3126899009192234,1.324295008524693
2016-11-28,1.3145699799732007,1.3262711665083942
2016-11-29,1.3063164884662555,1.3180237856932195
2016-11-30,1.3010990349391343,1.3128386544198314
2016-12-01,1.306985805356798,1.3188573105944155
2016-12-02,1.3042607900400982,1.316186580125155
2016-12-05,1.3077800982442758,1.3198170390784194
2016-12-06,1.3119978915013388,1.3241528423552977
2016-12-07,1.3166699796869517,1.3289476640815332
2016-12-08,1.3200934390463335,1.332482783375031
2016-12-09,1.3290116077142613,1.3415645998294086
2016-12-12,1.328494858683354,1.3411234637942389
2016-12-13,1.3306336161650743,1.3433630196045185
2016-12-14,1.3398579737502962,1.3527562230733847
2016-12-15,1.3459132717841538,1.358950978288636
2016-12-16,1.3565250028282063,1.3697469089150582
2016-12-19,1.3676272286593707,1.3810395317846305
2016-12-20,1.3755554325410688,1.389128349834538
2016-12-21,1.3795573086798978,1.3932530610934504
2016-12-22,1.3788922826277894,1.3926650280837984
2016-12-23,1.3813360502840688,1.3952167646476785
2016-12-26,1.390315233613716,1.404369890640927
2016-12-27,1.4064222693254018,1.420724014110484
2016-12-28,1.4181452058013497,1.4326514032073858
2016-12-29,1.4268678713107554,1.441549251885562
2016-12-30,1.4313468104204843,1.4461606442630388
2017-01-03,1.443044543177175,1.458066213242759
2017-01-04,1.442432044177341,1.4575348222809406
2017-01-05,1.449617104277113,1.4648825646126313
2017-01-06,1.4503564861267868,1.4657176256131474
2017-01-09,1.4517948675735342,1.4672591844258582
2017-01-10,1.462214690294583,1.4778780331992496
2017-01-11,1.4547413645071468,1.4704133253212583
2017-01-12,1.4552728753635449,1.4710387869553574
2017-01-13,1.4476769584313363,1.4634487031838195
2017-01-16,1.4287757295741974,1.4444293614438302
2017-01-17,1.4279702713138578,1.4437017443642213
2017-01-18,1.425424373828711,1.4412144216787741
2017-01-19,1.4265949227076362,1.4424844101037644
2017-01-20,1.4396099547011763,1.4557309532555855
2017-01-23,1.4498468456090516,1.4661698224763215
2017-01-24,1.4515175549941672,1.4679473115896882
2017-01-25,1.4566152249619306,1.4731907590257305
2017-01-26,1.45960447389806,1.4763024155269069
2017-02-03,1.4553600328606107,1.4720978525391006
2017-02-06,1.469767455410493,1.486759297994015
2017-02-07,1.4694960719360042,1.4865739826387168
2017-02-08,1.477626101004246,1.4948876901755712
2017-02-09,1.4790078879191928,1.4963753123502541
2017-02-10,1.4782274848365116,1.4956754308460214
2017-02-13,1.4830478594417635,1.50064244225102
2017-02-14,1.4879057134901286,1.505647967453516
2017-02-15,1.4923219159703616,1.5102071689939889
2017-02-16,1.4899620631827182,1.5079096461568449
2017-02-17,1.495026797357504,1.5131258629985183
2017-02-20,1.4911589161809515,1.5093019441025004
2017-02-21,1.4983405004192005,1.516661465261855
2017-02-22,1.5046238171611857,1.5231126109739468
2017-02-23,1.5158811319897982,1.534599642266868
2017-02-24,1.5227609328436897,1.5416563291027598
2017-02-27,1.5306807908596725,1.5497669611864582
2017-02-28,1.535691232861348,1.5549328647722505
2017-03-01,1.5426094630166993,1.562031073713895
2017-03-02,1.54658323289889,1.566148595629195
2017-03-03,1.5420976928677959,1.5617002792861117
2017-03-06,1.548035820246904,1.5678075920029428
2017-03-07,1.5536861044817138,1.5736241110661606
2017-03-08,1.5521767214605446,1.5721897760137877
2017-03-09,1.5570137963352029,1.577183549299332
2017-03-10,1.5488641838640151,1.5690228547874518
2017-03-13,1.5466707442626506,1.5668950086526747
2017-03-14,1.5504615684697016,1.5708294153720324
2017-03-15,1.5523996166832563,1.572887172781498
2017-03-16,1.5541558239544226,1.574760930559424
2017-03-17,1.5614343721703337,1.5822304639324458
2017-03-20,1.5680881981007957,1.5890678432171774
2017-03-21,1.5691590771267296,1.5902483937360739
2017-03-22,1.5660319363418622,1.5871746394441646
2017-03-23,1.564237646544192,1.5854513557552352
2017-03-24,1.5623010193252909,1.5835834832309033
2017-03-27,1.5576978442446368,1.5790126163528766
2017-03-28,1.5653124372416145,1.5868261444568676
2017-03-29,1.5560718845611132,1.5775537988756572
2017-03-30,1.542361478179178,1.5637487705486774
2017-03-31,1.5396547431067555,1.5610983272203
2017-04-05,1.5350357788774351,1.5564150322386392
2017-04-06,1.532334552760568,1.5537692894673805
2017-04-07,1.5262214558641,1.5476637839111078
2017-04-10,1.5216427914965078,1.5430207925593746
2017-04-11,1.5216427914965078,1.5430207925593746
2017-04-12,1.5216427914965078,1.5430207925593746
2017-04-13,1.5216427914965078,1.5430207925593746
2017-04-14,1.5216427914965078,1.5430207925593746
2017-04-17,1.5216427914965078,1.5430207925593746
2017-04-18,1.5216427914965078,1.5430207925593746
2017-04-19,1.5216427914965078,1.5430207925593746
2017-04-20,1.5216427914965078,1.5430207925593746
2017-04-21,1.5216427914965078,1.5430207925593746
2017-04-24,1.5216427914965078,1.5430207925593746
2017-04-25,1.5216427914965078,1.5430207925593746
2017-04-26,1.5216427914965078,1.5430207925593746
2017-04-27,1.5216427914965078,1.5430207925593746
2017-04-28,1.5216427914965078,1.5430207925593746
2017-05-02,1.5216427914965078,1.5430207925593746
2017-05-03,1.5216427914965078,1.5430207925593746
2017-05-04,1.5216427914965078,1.5430207925593746
2017-05-05,1.5216427914965078,1.5430207925593746
2017-05-08,1.5216427914965078,1.5430207925593746
2017-05-09,1.5216427914965078,1.5430207925593746
2017-05-10,1.5216427914965078,1.5430207925593746
2017-05-11,1.520888968734593,1.5423486826265762
2017-05-12,1.5216388873378486,1.5432017234877566
2017-05-15,1.5255334457882788,1.547244063039749
2017-05-16,1.5439379678783138,1.5660033435851326
2017-05-17,1.5516314756591814,1.5739007642611016
2017-05-18,1.5604598964413305,1.5829503261412519
2017-05-19,1.5487372379840394,1.571153575651561
2017-05-22,1.5192008857110304,1.5412839850535416
2017-05-23,1.5063610089908002,1.528349944964405
2017-05-24,1.5153860946240068,1.5375984742701754
2017-05-25,1.5151207981167816,1.5374215449814164
2017-05-26,1.5194136815095054,1.541869859721693
2017-05-31,1.5205922418096753,1.5431583507482776
2017-06-01,1.4915337115270966,1.5137611714388053
2017-06-02,1.4870591103925153,1.5092198879244887
2017-06-05,1.48775474488471,1.5100161705868613
2017-06-06,1.4832914806500557,1.5054861220751008
2017-06-07,1.4832914806500557,1.5054861220751008
2017-06-08,1.4722212719113847,1.4943403268559412
2017-06-09,1.4678046080956506,1.4898573058753735
2017-06-12,1.4678046080956506,1.4898573058753735
2017-06-13,1.4678046080956506,1.4898573058753735
2017-06-14,1.4678046080956506,1.4898573058753735
2017-06-15,1.4678046080956506,1.4898573058753735
2017-06-16,1.4622724246208663,1.4843311286274141
2017-06-19,1.4612534781756625,1.483385871016696
2017-06-20,1.4579435889015506,1.4801148527509231
2017-06-21,1.4591338363425377,1.4814120074336379
2017-06-22,1.4471304256791107,1.469314212465036
2017-06-23,1.4427890344020733,1.464906269827641
2017-06-26,1.438438292609331,1.4605764640288657
2017-06-27,1.4340467083809691,1.4562049260566456
2017-06-28,1.4273133107961355,1.4494548594634842
2017-06-29,1.4230313708637472,1.4451064948850938
2017-06-30,1.4230313708637472,1.4451064948850938
2017-07-03,1.4189337057360851,1.4410317099901697
2017-07-04,1.4139213623158928,1.4360277678938655
2017-07-05,1.420327082202932,1.4426198017224976
2017-07-06,1.4289295467601075,1.4514438433036674
2017-07-07,1.4413806136017902,1.464178176504888
2017-07-10,1.4172311084502516,1.4397345619581887
2017-07-11,1.4129794151249007,1.4354153582723144
2017-07-12,1.4129794151249007,1.4354153582723144
2017-07-13,1.4129794151249007,1.4354153582723144
2017-07-14,1.4129794151249007,1.4354153582723144
2017-07-17,1.4129794151249007,1.4354153582723144
2017-07-18,1.4129794151249007,1.4354153582723144
2017-07-19,1.4129794151249007,1.4354153582723144
2017-07-20,1.4129794151249007,1.4354153582723144
2017-07-21,1.4129794151249007,1.4354153582723144
2017-07-24,1.4129794151249007,1.4354153582723144
2017-07-25,1.4129794151249007,1.4354153582723144
2017-07-26,1.4129794151249007,1.4354153582723144
2017-07-27,1.4129794151249007,1.4354153582723144
2017-07-28,1.4129794151249007,1.4354153582723144
2017-07-31,1.4129794151249007,1.4354153582723144
2017-08-01,1.4129794151249007,1.4354153582723144
2017-08-02,1.4129794151249007,1.4354153582723144
2017-08-03,1.4129794151249007,1.4354153582723144
2017-08-04,1.4129794151249007,1.4354153582723144
2017-08-07,1.4129794151249007,1.4354153582723144
2017-08-08,1.4129794151249007,1.4354153582723144
2017-08-09,1.4129794151249007,1.4354153582723144
2017-08-10,1.4129794151249007,1.4354153582723144
2017-08-11,1.4129794151249007,1.4354153582723144
2017-08-14,1.4099016582628652,1.4323745979046665
2017-08-15,1.4191995728054458,1.4419066577932191
2017-08-16,1.438977106505467,1.4620871449243849
2017-08-17,1.4343424012333903,1.4574657313014743
2017-08-18,1.428541107141406,1.4516583612932383
2017-08-21,1.4242554838199817,1.4473033862093587
2017-08-22,1.4201130827827833,1.443180528781622
2017-08-23,1.4439175977041405,1.4674583004764077
2017-08-24,1.4445874503188425,1.468227121434849
2017-08-25,1.4675925285991855,1.4916966867705432
2017-08-28,1.4956061147267865,1.520259877825939
2017-08-29,1.500650845516826,1.5254789821982897
2017-08-30,1.4867018050071348,1.5113906847751688
2017-08-31,1.5249091021752894,1.5503231539973041
2017-09-01,1.5205201751969133,1.5459541007908246
2017-09-04,1.511406452816472,1.5367806893155733
2017-09-05,1.5168803758276568,1.5424387180857146
2017-09-06,1.5131965845179676,1.5387854038676796
2017-09-07,1.515436808702601,1.5411558383521677
2017-09-08,1.5092269839527317,1.5349329938896994
2017-09-11,1.5145288487684403,1.5404172590534937
2017-09-12,1.490599672564302,1.5161714774911497
2017-09-13,1.497941091281604,1.5237298113304325
2017-09-14,1.4939630691356605,1.519774726902477
2017-09-15,1.4899511757079438,1.5157847052461886
2017-09-18,1.4907674561158464,1.5167060858203278
2017-09-19,1.5047314168199637,1.5310040150238668
2017-09-20,1.513771489293353,1.5402937873294442
2017-09-21,1.5191415826873322,1.5458503860108446
2017-09-22,1.548106760953462,1.575417461142858
2017-09-25,1.5528489316099854,1.580337815160749
2017-09-26,1.5215943889143086,1.5486248177391615
2017-09-27,1.535061734073648,1.5624243216186329
2017-09-28,1.5395874035777506,1.5671244069715398
2017-09-29,1.5453748916620151,1.573109437318179
2017-10-09,1.5468318825228657,1.57468696307974
2017-10-10,1.5647512122904557,1.5930233715491349
2017-10-11,1.5607882417183092,1.5890843788334441
2017-10-12,1.562463160839845,1.5908850082779373
2017-10-13,1.5768462981786464,1.605625233900304
2017-10-16,1.5530896589140732,1.5815313510232172
2017-10-17,1.5687145661883843,1.597537288715009
2017-10-18,1.5637804206404358,1.5926083380527531
2017-10-19,1.5616617572318474,1.590546174092089
2017-10-20,1.5650352478511618,1.594077390326293
2017-10-23,1.5716081690751005,1.6008679289830345
2017-10-24,1.5568504304281443,1.5859314869746222
2017-10-25,1.5717832043574884,1.601238352286632
2017-10-26,1.575691138619272,1.6053155953652665
2017-10-27,1.5787702349389032,1.6085489004909768
2017-10-30,1.5542413400065904,1.5836538560087003
2017-10-31,1.5608616733339287,1.5904944919805455
2017-11-01,1.5620533451217298,1.5918042172197018
2017-11-02,1.5540283614287174,1.58372189791931
2017-11-03,1.5572546520486377,1.5871047383463022
2017-11-06,1.5682038870182327,1.5983590789595599
2017-11-07,1.568749664830166,1.5990112531471723
2017-11-08,1.5807091892117002,1.6112974205341746
2017-11-09,1.5896207723777251,1.6204781291842458
2017-11-10,1.592524286371201,1.6235352342185863
2017-11-13,1.592325956817577,1.6234304547421867
2017-11-14,1.5948583234669735,1.626109694473266
2017-11-15,1.5979793638864201,1.6293894585004558
2017-11-16,1.5887248157429152,1.6200507650969984
2017-11-17,1.5562909986711786,1.5870745151722703
2017-11-20,1.551622125675165,1.5823132916267535
2017-11-21,1.551622125675165,1.5823132916267535
2017-11-22,1.551622125675165,1.5823132916267535
2017-11-23,1.551622125675165,1.5823132916267535
2017-11-24,1.551622125675165,1.5823132916267535
2017-11-27,1.551622125675165,1.5823132916267535
2017-11-28,1.551622125675165,1.5823132916267535
2017-11-29,1.551622125675165,1.5823132916267535
2017-11-30,1.551622125675165,1.5823132916267535
2017-12-01,1.551622125675165,1.5823132916267535
2017-12-04,1.551622125675165,1.5823132916267535
2017-12-05,1.551622125675165,1.5823132916267535
2017-12-06,1.551622125675165,1.5823132916267535
2017-12-07,1.551622125675165,1.5823132916267535
2017-12-08,1.551622125675165,1.5823132916267535
2017-12-11,1.551622125675165,1.5823132916267535
2017-12-12,1.551622125675165,1.5823132916267535
2017-12-13,1.551622125675165,1.5823132916267535
2017-12-14,1.551622125675165,1.5823132916267535
2017-12-15,1.551622125675165,1.5823132916267535
2017-12-18,1.551622125675165,1.5823132916267535
2017-12-19,1.551622125675165,1.5823132916267535
2017-12-20,1.551622125675165,1.5823132916267535
2017-12-21,1.551622125675165,1.5823132916267535
2017-12-22,1.551622125675165,1.5823132916267535
2017-12-25,1.551622125675165,1.5823132916267535
2017-12-26,1.551622125675165,1.5823132916267535
2017-12-27,1.5555498421257858,1.5864133524931554
2017-12-28,1.5670810794029624,1.5982685647083288
2017-12-29,1.5649639698273023,1.5962051079699182
2018-01-02,1.557745486444844,1.5889382954060574
2018-01-03,1.5480871179266766,1.5791818608315804
2018-01-04,1.538764346874117,1.5697665843239688
2018-01-05,1.5406813399462105,1.571816385987578
2018-01-08,1.5336398670136497,1.564726923576924
2018-01-09,1.5418819690338632,1.5732299775688288
2018-01-10,1.5271512220456147,1.558294133502768
2018-01-11,1.5384881210907715,1.5699557214742217
2018-01-12,1.5449727475318886,1.576667116958404
2018-01-15,1.5396788708149547,1.5713592389454978
2018-01-16,1.5525146109276293,1.584553368264894
2018-01-17,1.564746741714595,1.597133002902429
2018-01-18,1.568183245511587,1.6007364615313568
2018-01-19,1.5695890619467348,1.6022675048700736
2018-01-22,1.5552246355620054,1.5877001508513129
2018-01-23,1.5505589616553195,1.582937050398759
2018-01-24,1.5480658290048765,1.580486548545649
2018-01-25,1.5449666453655986,1.577417288743393
2018-01-26,1.5326892937283108,1.5649766505596925
2018-01-29,1.531867761380086,1.5642317105579002
2018-01-30,1.5386421078037629,1.5712430332926168
2018-01-31,1.521619548103376,1.5539540722265157
2018-02-01,1.5122925590352765,1.5445221212186013
2018-02-02,1.4871138579752612,1.5188994899489008
2018-02-05,1.4826525164013353,1.5143427914790542
2018-02-06,1.4826525164013353,1.5143427914790542
2018-02-07,1.4826525164013353,1.5143427914790542
2018-02-08,1.4826525164013353,1.5143427914790542
2018-02-09,1.4826525164013353,1.5143427914790542
2018-02-12,1.4826525164013353,1.5143427914790542
2018-02-13,1.4826525164013353,1.5143427914790542
2018-02-14,1.4826525164013353,1.5143427914790542
2018-02-22,1.4826525164013353,1.5143427914790542
2018-02-23,1.4826525164013353,1.5143427914790542
2018-02-26,1.4826525164013353,1.5143427914790542
2018-02-27,1.4826525164013353,1.5143427914790542
2018-02-28,1.4826525164013353,1.5143427914790542
2018-03-01,1.4826525164013353,1.5143427914790542
2018-03-02,1.4826525164013353,1.5143427914790542
2018-03-05,1.4826525164013353,1.5143427914790542
2018-03-06,1.4806184908469417,1.5123558785656706
2018-03-07,1.4915117618422633,1.5235733906080844
2018-03-08,1.5122043529933626,1.5448022053774466
2018-03-09,1.521498757022459,1.5543896524776268
2018-03-12,1.5244548763122905,1.5575029388534394
2018-03-13,1.5270793740776998,1.5602777822583636
2018-03-14,1.5310201318919499,1.5643978280469346
2018-03-15,1.502293176675281,1.535138461732881
2018-03-16,1.5109838861612541,1.544111238525948
2018-03-19,1.5303939436894447,1.5640394957876482
2018-03-20,1.5465680465206988,1.5806630269615911
2018-03-21,1.5628573503860974,1.5974062776637001
2018-03-22,1.5770866503055643,1.6120459785302057
2018-03-23,1.560570685576183,1.5952606266620177
2018-03-26,1.5576343858096522,1.592354771496758
2018-03-27,1.5701671317086048,1.6052624193428169
2018-03-28,1.5906077555497145,1.626256233588249
2018-03-29,1.6104566959772486,1.6466476010601427
2018-03-30,1.6091143575843718,1.645373806974021
2018-04-02,1.6064095501476119,1.6427067723955642
2018-04-03,1.6225286504860041,1.6592886502107134
2018-04-04,1.6364182962147258,1.673592536991774
2018-04-09,1.64590204643366,1.6833921435306847
2018-04-10,1.6459177463940031,1.683509204630859
2018-04-11,1.6613125289610566,1.6993566023958069
2018-04-12,1.6731267910581502,1.711543372608559
2018-04-13,1.6626620141186714,1.7009409207835948
2018-04-16,1.6375106970720967,1.6753126099045053
2018-04-17,1.6284041047146007,1.6660963107392064
2018-04-18,1.623847147234483,1.6615338404408122
2018-04-19,1.6200655895746978,1.6577642113765705
2018-04-20,1.6069936192544516,1.64448752461634
2018-04-23,1.6177045416934033,1.6555470204180562
2018-04-24,1.6304327848161877,1.6686723443482783
2018-04-25,1.641257652458046,1.6798512147198614
2018-04-26,1.6398187168701188,1.6784792341705297
2018-04-27,1.6342750135357995,1.6729054440487818
2018-05-02,1.6191304488329525,1.6575032716624771
2018-05-03,1.6142730574864537,1.6525307618474896
2018-05-04,1.6142730574864537,1.6525307618474896
2018-05-07,1.6149772446274653,1.6533504923665332
2018-05-08,1.610132312893583,1.6483904408894337
2018-05-09,1.610132312893583,1.6483904408894337
2018-05-10,1.6145075342737494,1.6529682280071738
2018-05-11,1.602713416991833,1.6409922170592148
2018-05-14,1.6005439484153974,1.6388693929794969
2018-05-15,1.6097269386018285,1.648370604437626
2018-05-16,1.6103353223119268,1.649092495455341
2018-05-17,1.621925755717823,1.661060830245874
2018-05-18,1.626537933656332,1.6658839580177505
2018-05-21,1.6297070560845563,1.669229694694784
2018-05-22,1.6334044220088146,1.6731168806120154
2018-05-23,1.6372648410042077,1.6771715437982224
2018-05-24,1.6500227996970063,1.6903410953433156
2018-05-25,1.6647336065105498,1.7055127080621235
2018-05-28,1.6550882447738366,1.6957334055401674
2018-05-29,1.6684090238864036,1.7094830563557095
2018-05-30,1.6384148038340034,1.6788529870986533
2018-05-31,1.6427979146413911,1.6834450098937432
2018-06-01,1.6478065117992875,1.688678539479155
2018-06-04,1.6502322899281805,1.6912658070781683
2018-06-05,1.6537326766901712,1.6949547079474574
2018-06-06,1.6589958798116453,1.7004508024232465
2018-06-07,1.6506956035323657,1.6920451462208235
2018-06-08,1.6375294929836028,1.6786506650808175
2018-06-11,1.6483230809473537,1.689816017577153
2018-06-12,1.6442867161885484,1.6857794351046622
2018-06-13,1.638412329188068,1.679857957773792
2018-06-14,1.6449968357026263,1.6867098188504326
2018-06-15,1.6269152812853338,1.6682709642711866
2018-06-18,1.6220345354414778,1.663266151378373
2018-06-19,1.6220345354414778,1.663266151378373
2018-06-20,1.6220345354414778,1.663266151378373
2018-06-21,1.6220345354414778,1.663266151378373
2018-06-22,1.6220345354414778,1.663266151378373
2018-06-25,1.6220345354414778,1.663266151378373
2018-06-26,1.6220345354414778,1.663266151378373
2018-06-27,1.6220345354414778,1.663266151378373
2018-06-28,1.6220345354414778,1.663266151378373
2018-06-29,1.6220345354414778,1.663266151378373
2018-07-02,1.6220345354414778,1.663266151378373
2018-07-03,1.6220345354414778,1.663266151378373
2018-07-04,1.6231433245950044,1.6645026221902324
2018-07-05,1.6263452954800421,1.6678860526182822
2018-07-06,1.6391482980047953,1.6811160996438972
2018-07-09,1.6351144325600098,1.6770798204155501
2018-07-10,1.6340852309661142,1.6761248290412272
2018-07-11,1.6294786477962133,1.6715003012410812
2018-07-12,1.6260423519700333,1.66807567884844
2018-07-13,1.6381874367118996,1.6806347995581339
2018-07-16,1.639663683178031,1.6822501353941088
2018-07-17,1.6428734044505984,1.685644156722769
2018-07-18,1.651212639765844,1.69430163528406
2018-07-19,1.6531732795238856,1.6964150967491403
2018-07-20,1.6600787988355428,1.703602960470364
2018-07-23,1.6633876909891787,1.7071008217660222
2018-07-24,1.6714122006292356,1.7154386382026794
2018-07-25,1.6685522569822548,1.7126062874939962
2018-07-26,1.6909530469627856,1.7357012717771754
2018-07-27,1.6990315897941928,1.7440977417166155
2018-07-30,1.6943266408943094,1.739372641742095
2018-07-31,1.7137015561570739,1.7593670280964073
2018-08-01,1.7118083964348858,1.7575289828533567
