date,close_qfq
2022-11-01,9.44
2022-11-02,9.4
2022-11-03,9.47
2022-11-04,9.52
2022-11-07,10.48
2022-11-08,10.28
2022-11-09,10.71
2022-11-10,10.79
2022-11-11,10.29
2022-11-14,10.22
2022-11-15,10.23
2022-11-16,10.36
2022-11-17,10.2
2022-11-18,10.29
2022-11-21,10.84
2022-11-22,11.04
2022-11-23,10.93
2022-11-24,11.34
2022-11-25,11.26
2022-11-28,10.84
2022-11-29,10.89
2022-11-30,10.64
2022-12-01,10.75
2022-12-02,10.81
2022-12-05,10.94
2022-12-06,10.68
2022-12-07,10.88
2022-12-08,10.72
2022-12-09,10.76
2022-12-12,10.89
2022-12-13,11.2
2022-12-14,11.51
2022-12-15,11.41
2022-12-16,11.47
2022-12-19,11.41
2022-12-20,11.28
2022-12-21,11.05
2022-12-22,10.59
2022-12-23,10.83
2022-12-26,10.85
2022-12-27,10.56
2022-12-28,10.48
2022-12-29,10.42
2022-12-30,10.46
2023-01-03,10.64
2023-01-04,11.7
2023-01-05,11.51
2023-01-06,11.97
2023-01-09,11.9
2023-01-10,11.84
2023-01-11,11.96
2023-01-12,12.06
2023-01-13,12.13
2023-01-16,11.45
2023-01-17,10.95
2023-01-18,11.17
2023-01-19,10.54
2023-01-20,10.76
2023-01-30,10.89
2023-01-31,10.62
2023-02-01,10.74
2023-02-02,11.26
2023-02-03,11.39
2023-02-06,12.03
2023-02-07,12.05
2023-02-08,12.31
2023-02-09,12.09
2023-02-10,11.91
2023-02-13,11.86
2023-02-14,11.68
2023-02-15,11.59
2023-02-16,11.57
2023-02-17,11.55
2023-02-20,11.69
2023-02-21,11.39
2023-02-22,11.48
2023-02-23,11.2
2023-02-24,11.28
2023-02-27,11.1
2023-02-28,11.32
2023-03-01,11.65
2023-03-02,11.57
2023-03-03,11.21
2023-03-06,10.94
2023-03-07,10.84
2023-03-08,11.04
2023-03-09,11.08
2023-03-10,10.91
2023-03-13,10.98
2023-03-14,10.69
2023-03-15,10.94
2023-03-16,10.65
2023-03-17,11.06
2023-03-20,10.8
2023-03-21,11.09
2023-03-22,11.22
2023-03-23,11.11
2023-03-24,10.92
2023-03-27,10.96
2023-03-28,11.06
2023-03-29,11.23
2023-03-30,11.17
2023-03-31,11.61
2023-04-03,11.97
2023-04-04,11.66
2023-04-06,11.73
2023-04-07,11.81
2023-04-10,11.72
2023-04-11,11.9
2023-04-12,12.11
2023-04-13,12.13
2023-04-14,12.05
2023-04-17,12.19
2023-04-18,12.42
2023-04-19,12.91
2023-04-20,12.81
2023-04-21,12.66
2023-04-24,12.81
2023-04-25,12.39
2023-04-26,12.16
2023-04-27,11.85
2023-04-28,12.4
2023-05-04,12.94
2023-05-05,13.01
2023-05-08,12.94
2023-05-09,12.75
2023-05-10,13.54
2023-05-11,13.68
2023-05-12,13.39
2023-05-15,13.57
2023-05-16,13.36
2023-05-17,13.49
