date,close_qfq
2025-01-02,11.96
2025-01-03,11.35
2025-01-06,11.11
2025-01-07,11.38
2025-01-08,11.4
2025-01-09,11.27
2025-01-10,10.78
2025-01-13,10.93
2025-01-14,11.79
2025-01-15,12.1
2025-01-16,12.05
2025-01-17,12.23
2025-01-20,12.69
2025-01-21,13.97
2025-01-22,12.79
2025-01-23,12.43
2025-01-24,12.25
2025-01-27,12.04
2025-02-05,12.11
2025-02-06,12.17
2025-02-07,12.04
2025-02-10,12.4
2025-02-11,12.3
2025-02-12,12.31
2025-02-13,11.7
2025-02-14,11.8
2025-02-17,11.99
2025-02-18,11.58
2025-02-19,11.65
2025-02-20,11.81
2025-02-21,11.65
2025-02-24,11.61
2025-02-25,11.54
2025-02-26,11.62
2025-02-27,11.56
2025-02-28,11.35
2025-03-03,11.56
2025-03-04,11.78
2025-03-05,12.22
2025-03-06,12.85
2025-03-07,12.93
2025-03-10,13.64
2025-03-11,13.65
2025-03-12,13.67
2025-03-13,13.93
2025-03-14,13.88
2025-03-17,14.22
2025-03-18,14.12
2025-03-19,14.0
2025-03-20,14.27
2025-03-21,14.45
2025-03-24,13.88
2025-03-25,14.17
2025-03-26,14.33
2025-03-27,14.31
2025-03-28,13.97
2025-03-31,14.22
2025-04-01,14.48
2025-04-02,14.27
2025-04-03,14.34
2025-04-07,12.9
2025-04-08,13.04
2025-04-09,13.12
2025-04-10,13.51
2025-04-11,14.87
2025-04-14,15.39
2025-04-15,14.91
2025-04-16,15.05
2025-04-17,14.71
2025-04-18,14.7
2025-04-21,14.93
2025-04-22,14.64
2025-04-23,14.64
2025-04-24,14.46
2025-04-25,14.85
2025-04-28,15.11
2025-04-29,14.8
2025-04-30,14.84
2025-05-06,15.14
2025-05-07,14.92
2025-05-08,14.97
2025-05-09,14.71
2025-05-12,14.68
2025-05-13,14.49
2025-05-14,14.3
2025-05-15,14.17
2025-05-16,14.25
2025-05-19,14.07
2025-05-20,14.32
2025-05-21,14.12
2025-05-22,13.76
2025-05-23,13.76
2025-05-26,13.89
2025-05-27,13.87
2025-05-28,13.69
2025-05-29,13.99
2025-05-30,13.78
2025-06-03,13.9
2025-06-04,14.08
2025-06-05,14.08
2025-06-06,14.28
2025-06-09,14.25
2025-06-10,13.97
2025-06-11,14.02
2025-06-12,13.82
2025-06-13,13.62
2025-06-16,13.64
2025-06-17,13.52
2025-06-18,13.29
2025-06-19,13.11
2025-06-20,13.02
2025-06-23,13.16
2025-06-24,13.46
2025-06-25,13.98
2025-06-26,13.66
2025-06-27,13.63
2025-06-30,13.89
2025-07-01,14.01
2025-07-02,13.92
2025-07-03,13.82
2025-07-04,13.66
2025-07-07,13.7
2025-07-08,13.92
2025-07-09,13.75
2025-07-10,13.87
2025-07-11,13.83
2025-07-14,13.94
2025-07-15,13.81
2025-07-16,13.88
2025-07-17,14.14
2025-07-18,14.09
2025-07-21,14.14
2025-07-22,14.03
2025-07-23,13.81
2025-07-24,13.86
2025-07-25,13.9
2025-07-28,13.93
2025-07-29,13.8
2025-07-30,13.71
2025-07-31,13.47
2025-08-01,13.91
2025-08-04,13.83
2025-08-05,14.0
2025-08-06,14.04
2025-08-07,13.93
2025-08-08,13.92
2025-08-11,14.13
2025-08-12,14.01
2025-08-13,14.0
2025-08-14,13.6
2025-08-15,13.7
2025-08-18,14.27
2025-08-19,14.2
2025-08-20,14.3
2025-08-21,14.6
2025-08-22,14.27
2025-08-25,14.21
2025-08-26,14.43
2025-08-27,13.84
2025-08-28,13.86
2025-08-29,13.85
2025-09-01,13.39
2025-09-02,13.13
2025-09-03,12.77
2025-09-04,12.97
2025-09-05,13.2
2025-09-08,13.27
2025-09-09,13.13
2025-09-10,13.13
2025-09-11,13.18
2025-09-12,13.1
2025-09-15,12.98
2025-09-16,13.21
2025-09-17,13.35
2025-09-18,13.36
2025-09-19,13.27
2025-09-22,13.05
2025-09-23,12.69
2025-09-24,12.84
2025-09-25,12.58
2025-09-26,12.72
2025-09-29,12.89
2025-09-30,12.81
2025-10-09,12.72
2025-10-10,12.88
2025-10-13,12.79
2025-10-14,12.7
2025-10-15,12.76
2025-10-16,12.65
2025-10-17,12.64
2025-10-20,12.83
2025-10-21,12.94
2025-10-22,13.06
2025-10-23,13.2
2025-10-24,13.13
2025-10-27,13.21
2025-10-28,13.2
2025-10-29,13.06
2025-10-30,12.92
2025-10-31,13.08
2025-11-03,13.2
2025-11-04,13.42
2025-11-05,13.49
2025-11-06,13.58
2025-11-07,13.63
2025-11-10,13.63
2025-11-11,13.65
2025-11-12,13.69
2025-11-13,13.79
2025-11-14,13.84
2025-11-17,13.92
2025-11-18,13.62
2025-11-19,13.43
2025-11-20,13.18
2025-11-21,12.56
2025-11-24,12.89
2025-11-25,12.95
2025-11-26,12.82
2025-11-27,13.03
2025-11-28,13.12
2025-12-01,13.39
2025-12-02,13.23
2025-12-03,13.27
2025-12-04,12.92
2025-12-05,13.07
2025-12-08,13.18
2025-12-09,13.06
2025-12-10,12.76
2025-12-11,12.39
2025-12-12,12.11
2025-12-15,12.27
2025-12-16,11.95
2025-12-17,12.03
2025-12-18,12.3
2025-12-19,12.64
2025-12-22,12.5
2025-12-23,12.44
2025-12-24,12.48
2025-12-25,12.62
2025-12-26,12.42
2025-12-29,12.52
2025-12-30,12.46
2025-12-31,12.44
