date,close_qfq
2022-12-30,37.19
2023-01-03,38.01
2023-01-04,37.13
2023-01-05,36.88
2023-01-06,37.23
2023-01-09,37.23
2023-01-10,37.83
2023-01-11,36.73
2023-01-12,36.64
2023-01-13,36.62
2023-01-16,37.15
2023-01-17,37.13
2023-01-18,38.06
2023-01-19,37.88
2023-01-20,38.06
2023-01-30,37.92
2023-01-31,38.54
2023-02-01,39.15
2023-02-02,38.82
2023-02-03,38.66
2023-02-06,38.54
2023-02-07,38.8
2023-02-08,38.12
2023-02-09,38.54
2023-02-10,38.53
2023-02-13,38.9
2023-02-14,39.84
2023-02-15,39.39
2023-02-16,38.16
2023-02-17,37.71
2023-02-20,37.89
2023-02-21,37.79
2023-02-22,37.94
2023-02-23,37.88
2023-02-24,38.13
2023-02-27,37.8
2023-02-28,37.98
2023-03-01,38.18
2023-03-02,38.47
2023-03-03,38.13
2023-03-06,37.88
2023-03-07,37.19
2023-03-08,37.55
2023-03-09,37.76
2023-03-10,38.13
2023-03-13,37.72
2023-03-14,37.3
2023-03-15,37.51
2023-03-16,36.98
2023-03-17,36.96
2023-03-20,37.23
2023-03-21,37.44
2023-03-22,37.48
2023-03-23,37.12
2023-03-24,37.33
2023-03-27,37.16
2023-03-28,37.18
2023-03-29,36.96
2023-03-30,36.48
2023-03-31,36.58
2023-04-03,36.78
2023-04-04,36.4
2023-04-06,36.44
2023-04-07,36.72
2023-04-10,36.45
2023-04-11,36.14
2023-04-12,36.66
2023-04-13,36.28
2023-04-14,36.38
2023-04-17,36.46
2023-04-18,36.34
2023-04-19,36.33
2023-04-20,35.86
2023-04-21,32.56
2023-04-24,32.31
2023-04-25,31.7
2023-04-26,31.98
2023-04-27,32.34
2023-04-28,32.97
2023-05-04,33.06
2023-05-05,32.89
2023-05-08,33.1
2023-05-09,32.42
2023-05-10,32.8
2023-05-11,33.14
2023-05-12,32.81
2023-05-15,33.33
2023-05-16,33.3
2023-05-17,33.59
2023-05-18,33.72
2023-05-19,33.86
2023-05-22,33.95
2023-05-23,34.08
2023-05-24,34.53
2023-05-25,35.06
2023-05-26,34.9
2023-05-29,34.87
2023-05-30,34.78
2023-05-31,34.82
2023-06-01,34.8
2023-06-02,34.83
2023-06-05,34.97
2023-06-06,34.53
2023-06-07,34.91
2023-06-08,34.98
2023-06-09,34.61
2023-06-12,35.1
2023-06-13,35.28
2023-06-14,35.2
2023-06-15,35.08
2023-06-16,35.08
2023-06-19,35.58
2023-06-20,35.3
2023-06-21,34.35
2023-06-26,33.76
2023-06-27,34.6
2023-06-28,34.86
2023-06-29,35.75
2023-06-30,36.0
2023-07-03,35.94
2023-07-04,36.05
2023-07-05,36.15
2023-07-06,36.23
2023-07-07,36.1
2023-07-10,36.11
2023-07-11,36.59
2023-07-12,36.37
2023-07-13,36.65
2023-07-14,36.63
2023-07-17,36.93
2023-07-18,37.24
2023-07-19,36.93
2023-07-20,36.62
2023-07-21,36.42
2023-07-24,36.95
2023-07-25,37.4
2023-07-26,37.57
2023-07-27,37.33
2023-07-28,37.25
2023-07-31,36.82
2023-08-01,36.87
2023-08-02,36.87
2023-08-03,36.19
2023-08-04,35.91
2023-08-07,35.74
2023-08-08,35.87
2023-08-09,35.39
2023-08-10,36.47
2023-08-11,36.62
2023-08-14,36.46
2023-08-15,37.01
2023-08-16,36.91
2023-08-17,37.32
2023-08-18,37.81
2023-08-21,38.09
2023-08-22,36.85
2023-08-23,35.8
2023-08-24,35.44
2023-08-25,34.54
2023-08-28,35.08
2023-08-29,37.91
2023-08-30,38.14
2023-08-31,37.92
2023-09-01,37.9
2023-09-04,38.0
2023-09-05,37.94
2023-09-06,37.93
2023-09-07,37.2
2023-09-08,37.45
2023-09-11,37.97
2023-09-12,37.41
2023-09-13,36.83
2023-09-14,36.2
2023-09-15,36.17
2023-09-18,37.03
2023-09-19,36.95
2023-09-20,36.75
2023-09-21,36.56
2023-09-22,37.31
2023-09-25,37.35
2023-09-26,37.41
2023-09-27,37.54
2023-09-28,37.3
2023-10-09,36.5
2023-10-10,36.71
2023-10-11,36.72
2023-10-12,36.4
2023-10-13,35.85
2023-10-16,35.74
2023-10-17,35.85
2023-10-18,41.2
2023-10-19,37.02
2023-10-20,34.16
2023-10-23,33.2
2023-10-24,35.07
2023-10-25,35.6
2023-10-26,35.28
2023-10-27,35.15
2023-10-30,35.15
2023-10-31,35.73
2023-11-01,37.13
2023-11-02,36.66
2023-11-03,36.98
2023-11-06,37.3
2023-11-07,37.7
2023-11-08,37.8
2023-11-09,37.55
2023-11-10,37.43
2023-11-13,37.99
2023-11-14,37.93
2023-11-15,37.92
2023-11-16,37.73
2023-11-17,37.97
2023-11-20,38.29
2023-11-21,37.81
2023-11-22,37.59
2023-11-23,37.93
2023-11-24,37.38
2023-11-27,37.46
2023-11-28,37.93
2023-11-29,37.88
2023-11-30,37.72
2023-12-01,37.49
2023-12-04,37.61
2023-12-05,37.25
2023-12-06,37.29
2023-12-07,37.22
2023-12-08,36.42
2023-12-11,36.49
2023-12-12,36.3
2023-12-13,36.41
2023-12-14,36.47
2023-12-15,36.47
2023-12-18,36.09
2023-12-19,36.44
2023-12-20,36.9
2023-12-21,36.6
2023-12-22,36.46
2023-12-25,35.88
2023-12-26,35.49
2023-12-27,35.77
2023-12-28,36.77
2023-12-29,37.63
2024-01-02,38.2
2024-01-03,37.76
2024-01-04,37.8
2024-01-05,37.45
2024-01-08,36.81
2024-01-09,37.48
2024-01-10,37.03
2024-01-11,37.52
2024-01-12,37.5
2024-01-15,37.11
2024-01-16,36.67
2024-01-17,36.15
2024-01-18,35.54
2024-01-19,34.81
2024-01-22,32.34
2024-01-23,31.62
2024-01-24,32.45
2024-01-25,34.74
2024-01-26,34.74
2024-01-29,32.2
2024-01-30,31.58
2024-01-31,29.9
2024-02-01,29.05
2024-02-02,26.87
2024-02-05,21.6
2024-02-06,21.44
2024-02-07,18.82
2024-02-08,20.54
2024-02-19,21.76
2024-02-20,22.57
2024-02-21,23.57
2024-02-22,24.75
2024-02-23,25.8
2024-02-26,26.81
2024-02-27,27.49
2024-02-28,24.01
2024-02-29,25.2
2024-03-01,26.02
2024-03-04,25.82
2024-03-05,25.77
2024-03-06,26.61
2024-03-07,26.75
2024-03-08,26.57
2024-03-11,27.07
2024-03-12,27.3
2024-03-13,27.0
2024-03-14,26.7
2024-03-15,27.14
2024-03-18,28.34
