date,close_qfq
2025-01-02,22.52
2025-01-03,21.08
2025-01-06,20.63
2025-01-07,21.04
2025-01-08,21.04
2025-01-09,21.1
2025-01-10,20.43
2025-01-13,20.43
2025-01-14,21.24
2025-01-15,21.21
2025-01-16,21.16
2025-01-17,21.29
2025-01-20,21.59
2025-01-21,21.65
2025-01-22,21.28
2025-01-23,21.34
2025-01-24,21.61
2025-01-27,21.39
2025-02-05,21.23
2025-02-06,21.56
2025-02-07,21.91
2025-02-10,22.24
2025-02-11,22.09
2025-02-12,22.08
2025-02-13,21.81
2025-02-14,21.63
2025-02-17,22.07
2025-02-18,21.41
2025-02-19,21.68
2025-02-20,21.97
2025-02-21,21.9
2025-02-24,22.39
2025-02-25,22.28
2025-02-26,22.6
2025-02-27,27.18
2025-02-28,28.39
2025-03-03,25.46
2025-03-04,24.69
2025-03-05,24.69
2025-03-06,25.36
2025-03-07,24.91
2025-03-10,24.83
2025-03-11,24.72
2025-03-12,25.01
2025-03-13,24.75
2025-03-14,26.64
2025-03-17,26.03
2025-03-18,26.56
2025-03-19,25.86
2025-03-20,25.43
2025-03-21,24.6
2025-03-24,24.38
2025-03-25,24.73
2025-03-26,24.61
2025-03-27,24.71
2025-03-28,24.15
2025-03-31,23.9
2025-04-01,24.14
2025-04-02,24.22
2025-04-03,24.61
2025-04-07,21.17
2025-04-08,23.22
2025-04-09,23.64
2025-04-10,24.85
2025-04-11,24.25
2025-04-14,25.41
2025-04-15,25.25
2025-04-16,25.27
2025-04-17,25.94
2025-04-18,25.16
2025-04-21,25.61
2025-04-22,25.64
2025-04-23,25.05
2025-04-24,25.68
2025-04-25,25.0
2025-04-28,22.37
2025-04-29,22.62
2025-04-30,22.95
2025-05-06,23.97
2025-05-07,24.06
2025-05-08,23.9
2025-05-09,23.59
2025-05-12,23.45
2025-05-13,23.22
2025-05-14,23.16
2025-05-15,23.6
2025-05-16,23.52
2025-05-19,23.96
2025-05-20,24.76
2025-05-21,24.4
2025-05-22,23.82
2025-05-23,23.47
2025-05-26,24.03
2025-05-27,24.78
2025-05-28,25.25
2025-05-29,25.38
2025-05-30,24.38
2025-06-03,25.08
2025-06-04,26.6
2025-06-05,26.09
2025-06-06,25.4
2025-06-09,25.8
2025-06-10,25.3
2025-06-11,25.39
2025-06-12,25.1
2025-06-13,23.97
2025-06-16,24.34
2025-06-17,24.14
2025-06-18,23.89
2025-06-19,23.62
2025-06-20,23.31
2025-06-23,23.3
2025-06-24,23.83
2025-06-25,23.88
2025-06-26,23.97
2025-06-27,24.11
2025-06-30,24.61
2025-07-01,24.66
2025-07-02,24.77
2025-07-03,24.6
2025-07-04,24.43
2025-07-07,29.32
2025-07-08,28.8
2025-07-09,28.76
2025-07-10,26.92
2025-07-11,26.85
2025-07-14,26.91
2025-07-15,26.3
2025-07-16,26.39
2025-07-17,26.54
2025-07-18,26.32
2025-07-21,26.55
2025-07-22,26.29
2025-07-23,26.0
2025-07-24,26.24
2025-07-25,26.38
2025-07-28,26.51
2025-07-29,26.4
2025-07-30,26.4
2025-07-31,25.78
2025-08-01,26.05
2025-08-04,26.06
2025-08-05,26.39
2025-08-06,26.55
2025-08-07,26.79
2025-08-08,26.8
2025-08-11,26.86
