date,close_qfq
2022-11-01,10.45
2022-11-02,10.48
2022-11-03,10.45
2022-11-04,10.56
2022-11-07,10.64
2022-11-08,10.62
2022-11-09,10.55
2022-11-10,10.51
2022-11-11,10.61
2022-11-14,10.62
2022-11-15,10.71
2022-11-16,10.94
2022-11-17,11.23
2022-11-18,11.34
2022-11-21,11.35
2022-11-22,11.33
2022-11-23,11.12
2022-11-24,11.07
2022-11-25,10.95
2022-11-28,10.52
2022-11-29,10.66
2022-11-30,10.61
2022-12-01,10.72
2022-12-02,10.81
2022-12-05,10.74
2022-12-06,10.56
2022-12-07,10.45
2022-12-08,10.33
2022-12-09,10.41
2022-12-12,10.45
2022-12-13,10.31
2022-12-14,10.24
2022-12-15,10.32
2022-12-16,10.14
2022-12-19,9.8
2022-12-20,9.91
2022-12-21,9.82
2022-12-22,9.57
2022-12-23,9.83
2022-12-26,9.95
2022-12-27,9.84
2022-12-28,9.7
2022-12-29,9.6
2022-12-30,9.62
2023-01-03,9.9
2023-01-04,10.04
2023-01-05,10.05
2023-01-06,9.91
2023-01-09,9.87
2023-01-10,9.77
2023-01-11,9.61
2023-01-12,9.65
2023-01-13,9.59
2023-01-16,9.75
2023-01-17,9.81
2023-01-18,9.99
2023-01-19,10.1
2023-01-20,10.19
2023-01-30,10.41
2023-01-31,10.47
2023-02-01,10.62
2023-02-02,10.66
2023-02-03,10.62
2023-02-06,10.65
2023-02-07,10.79
2023-02-08,10.77
2023-02-09,10.85
2023-02-10,10.92
2023-02-13,11.09
2023-02-14,10.98
2023-02-15,11.03
2023-02-16,10.66
2023-02-17,10.72
2023-02-20,10.7
2023-02-21,10.73
2023-02-22,10.86
2023-02-23,10.82
2023-02-24,10.79
2023-02-27,10.61
2023-02-28,10.74
2023-03-01,10.86
2023-03-02,10.94
2023-03-03,10.76
2023-03-06,10.78
2023-03-07,10.52
2023-03-08,10.74
2023-03-09,11.3
2023-03-10,11.0
2023-03-13,10.94
2023-03-14,10.78
2023-03-15,10.82
2023-03-16,10.64
2023-03-17,10.67
2023-03-20,10.62
2023-03-21,11.02
2023-03-22,11.23
2023-03-23,11.16
2023-03-24,11.19
2023-03-27,11.1
2023-03-28,11.15
2023-03-29,10.93
2023-03-30,10.69
2023-03-31,10.69
2023-04-03,10.76
2023-04-04,10.6
2023-04-06,10.5
2023-04-07,10.63
2023-04-10,10.4
2023-04-11,10.22
2023-04-12,10.36
2023-04-13,10.3
2023-04-14,10.31
2023-04-17,10.06
2023-04-18,9.94
2023-04-19,9.72
