date,close_qfq
2025-01-02,20.59
2025-01-03,19.63
2025-01-06,19.58
2025-01-07,20.35
2025-01-08,20.38
2025-01-09,20.17
2025-01-10,19.73
2025-01-13,19.87
2025-01-14,21.1
2025-01-15,21.29
2025-01-16,21.3
2025-01-17,21.62
2025-01-20,22.22
2025-01-21,22.24
2025-01-22,22.2
2025-01-23,22.21
2025-01-24,22.18
2025-01-27,21.85
2025-02-05,21.9
2025-02-06,22.4
2025-02-07,22.3
2025-02-10,22.52
2025-02-11,22.53
2025-02-12,22.4
2025-02-13,21.5
2025-02-14,21.88
2025-02-17,22.21
2025-02-18,21.4
2025-02-19,21.91
2025-02-20,22.4
2025-02-21,22.8
2025-02-24,22.98
2025-02-25,22.75
2025-02-26,23.21
2025-02-27,23.43
2025-02-28,22.56
2025-03-03,22.3
2025-03-04,22.81
2025-03-05,22.95
2025-03-06,23.05
2025-03-07,23.07
2025-03-10,23.71
2025-03-11,28.45
2025-03-12,27.1
2025-03-13,31.19
2025-03-14,29.54
2025-03-17,28.62
2025-03-18,28.56
2025-03-19,27.93
2025-03-20,27.35
2025-03-21,26.38
2025-03-24,26.27
2025-03-25,26.14
2025-03-26,27.14
2025-03-27,25.9
2025-03-28,25.81
2025-03-31,25.74
2025-04-01,25.88
2025-04-02,26.38
2025-04-03,25.96
2025-04-07,20.77
2025-04-08,20.84
2025-04-09,20.98
2025-04-10,21.76
2025-04-11,22.53
2025-04-14,22.82
2025-04-15,23.03
2025-04-16,22.41
2025-04-17,22.51
2025-04-18,22.61
2025-04-21,22.98
2025-04-22,22.86
2025-04-23,23.79
2025-04-24,23.66
2025-04-25,23.4
2025-04-28,22.95
2025-04-29,23.15
2025-04-30,23.57
2025-05-06,24.25
2025-05-07,24.22
2025-05-08,24.86
2025-05-09,24.45
2025-05-12,27.0
2025-05-13,27.97
2025-05-14,26.93
2025-05-15,26.65
2025-05-16,26.45
2025-05-19,26.06
2025-05-20,27.3
2025-05-21,25.74
2025-05-22,25.11
2025-05-23,24.77
2025-05-26,25.05
2025-05-27,24.81
2025-05-28,24.53
2025-05-29,24.86
2025-05-30,24.72
2025-06-03,25.26
2025-06-04,25.28
2025-06-05,25.22
2025-06-06,24.88
2025-06-09,27.41
2025-06-10,26.97
2025-06-11,28.33
2025-06-12,30.83
2025-06-13,28.91
2025-06-16,28.1
2025-06-17,27.01
2025-06-18,26.31
2025-06-19,25.81
2025-06-20,25.28
2025-06-23,25.46
2025-06-24,26.93
2025-06-25,26.9
2025-06-26,26.96
2025-06-27,27.04
2025-06-30,27.41
2025-07-01,27.06
2025-07-02,26.79
2025-07-03,27.37
2025-07-04,27.03
2025-07-07,26.99
2025-07-08,26.84
2025-07-09,26.76
2025-07-10,26.33
2025-07-11,26.45
2025-07-14,26.8
2025-07-15,26.34
2025-07-16,26.72
2025-07-17,26.83
2025-07-18,26.79
2025-07-21,27.05
2025-07-22,26.74
2025-07-23,26.77
2025-07-24,26.83
2025-07-25,26.98
2025-07-28,29.31
2025-07-29,31.93
2025-07-30,33.03
2025-07-31,33.49
2025-08-01,34.08
2025-08-04,33.3
2025-08-05,33.39
2025-08-06,33.94
2025-08-07,32.6
2025-08-08,31.33
2025-08-11,31.98
2025-08-12,31.36
2025-08-13,32.65
2025-08-14,36.51
2025-08-15,39.0
2025-08-18,38.16
2025-08-19,42.88
2025-08-20,40.87
2025-08-21,38.05
2025-08-22,40.9
2025-08-25,39.35
2025-08-26,37.95
2025-08-27,36.82
2025-08-28,36.45
2025-08-29,35.93
2025-09-01,37.32
2025-09-02,35.7
2025-09-03,34.21
2025-09-04,33.76
2025-09-05,34.93
2025-09-08,35.57
2025-09-09,34.28
2025-09-10,34.39
2025-09-11,35.11
2025-09-12,34.6
2025-09-15,34.36
2025-09-16,39.98
2025-09-17,39.97
2025-09-18,40.5
2025-09-19,38.2
2025-09-22,39.49
2025-09-23,38.86
