date,close_qfq
2022-11-01,17.95
2022-11-02,17.69
2022-11-03,17.84
2022-11-04,18.01
2022-11-07,18.12
2022-11-08,18.22
2022-11-09,18.01
2022-11-10,17.77
2022-11-11,17.61
2022-11-14,17.86
2022-11-15,18.79
2022-11-16,19.05
2022-11-17,18.8
2022-11-18,18.83
2022-11-21,18.57
2022-11-22,18.36
2022-11-23,17.74
2022-11-24,17.74
2022-11-25,17.23
2022-11-28,16.69
2022-11-29,17.14
2022-11-30,17.1
2022-12-01,17.2
2022-12-02,17.67
2022-12-05,17.73
2022-12-06,17.57
2022-12-07,17.72
2022-12-08,17.37
2022-12-09,17.3
2022-12-12,17.25
2022-12-13,16.92
2022-12-14,16.97
2022-12-15,17.01
2022-12-16,16.44
2022-12-19,15.9
2022-12-20,15.95
2022-12-21,16.07
2022-12-22,15.56
2022-12-23,15.67
2022-12-26,16.02
2022-12-27,16.18
2022-12-28,15.8
2022-12-29,15.61
2022-12-30,15.66
2023-01-03,16.29
2023-01-04,16.72
2023-01-05,16.94
2023-01-06,16.95
2023-01-09,16.92
2023-01-10,16.88
2023-01-11,16.57
2023-01-12,16.57
2023-01-13,16.52
2023-01-16,16.82
2023-01-17,16.89
2023-01-18,17.33
2023-01-19,17.58
2023-01-20,17.67
2023-01-30,17.95
2023-01-31,18.06
2023-02-01,18.67
2023-02-02,18.77
2023-02-03,18.77
2023-02-06,18.8
2023-02-07,19.16
2023-02-08,18.73
2023-02-09,19.16
2023-02-10,19.0
2023-02-13,19.19
2023-02-14,19.1
2023-02-15,19.05
2023-02-16,18.4
2023-02-17,18.3
2023-02-20,18.65
2023-02-21,18.67
2023-02-22,18.66
2023-02-23,18.8
2023-02-24,18.8
2023-02-27,18.22
2023-02-28,18.18
2023-03-01,18.39
2023-03-02,18.59
2023-03-03,18.68
2023-03-06,19.61
2023-03-07,19.18
2023-03-08,19.08
2023-03-09,19.21
2023-03-10,18.76
2023-03-13,18.32
2023-03-14,18.37
2023-03-15,18.27
2023-03-16,18.06
2023-03-17,18.17
2023-03-20,18.35
2023-03-21,19.09
2023-03-22,19.43
2023-03-23,18.99
2023-03-24,19.51
2023-03-27,19.13
2023-03-28,18.75
2023-03-29,18.64
2023-03-30,18.32
2023-03-31,18.6
2023-04-03,18.95
2023-04-04,19.67
2023-04-06,19.95
2023-04-07,19.76
2023-04-10,19.52
2023-04-11,19.37
2023-04-12,19.94
2023-04-13,19.23
2023-04-14,19.46
2023-04-17,19.56
2023-04-18,19.19
2023-04-19,19.58
2023-04-20,19.05
2023-04-21,18.13
2023-04-24,17.29
2023-04-25,16.77
2023-04-26,16.82
2023-04-27,16.9
2023-04-28,17.36
2023-05-04,17.37
2023-05-05,17.23
2023-05-08,17.43
2023-05-09,17.07
2023-05-10,17.44
2023-05-11,17.59
2023-05-12,17.48
2023-05-15,17.66
2023-05-16,17.84
2023-05-17,18.19
2023-05-18,18.9
2023-05-19,19.62
2023-05-22,19.71
2023-05-23,19.81
2023-05-24,19.72
2023-05-25,19.92
2023-05-26,19.88
2023-05-29,19.63
2023-05-30,19.66
2023-05-31,19.47
2023-06-01,19.56
2023-06-02,19.57
2023-06-05,19.56
2023-06-06,18.89
2023-06-07,19.03
2023-06-08,18.7
2023-06-09,18.83
2023-06-12,19.2
2023-06-13,19.47
2023-06-14,19.11
2023-06-15,19.26
2023-06-16,19.18
2023-06-19,19.69
2023-06-20,20.22
2023-06-21,19.98
2023-06-26,19.33
2023-06-27,19.91
2023-06-28,20.22
2023-06-29,20.59
2023-06-30,20.6
2023-07-03,20.61
2023-07-04,20.68
2023-07-05,20.35
2023-07-06,20.26
2023-07-07,20.12
2023-07-10,20.03
2023-07-11,20.0
2023-07-12,19.51
2023-07-13,20.01
2023-07-14,20.16
2023-07-17,20.62
2023-07-18,20.84
2023-07-19,20.69
2023-07-20,20.41
2023-07-21,19.02
2023-07-24,20.93
2023-07-25,21.04
2023-07-26,21.11
2023-07-27,21.05
2023-07-28,20.82
2023-07-31,20.72
2023-08-01,20.42
2023-08-02,20.18
2023-08-03,20.1
2023-08-04,19.97
2023-08-07,19.97
2023-08-08,20.19
2023-08-09,20.06
2023-08-10,20.09
2023-08-11,19.63
2023-08-14,19.49
2023-08-15,19.3
2023-08-16,19.26
2023-08-17,20.04
2023-08-18,20.24
2023-08-21,20.37
2023-08-22,20.48
2023-08-23,20.67
2023-08-24,20.57
2023-08-25,19.37
2023-08-28,19.07
2023-08-29,21.67
2023-08-30,22.56
2023-08-31,22.63
2023-09-01,22.98
2023-09-04,22.41
2023-09-05,22.09
2023-09-06,21.99
2023-09-07,21.58
2023-09-08,21.5
2023-09-11,21.59
2023-09-12,21.25
2023-09-13,20.9
2023-09-14,20.9
2023-09-15,20.74
2023-09-18,21.04
2023-09-19,20.96
2023-09-20,20.59
2023-09-21,20.49
2023-09-22,21.37
2023-09-25,21.02
2023-09-26,21.28
2023-09-27,21.71
2023-09-28,22.17
2023-10-09,21.81
2023-10-10,21.44
2023-10-11,21.48
2023-10-12,21.27
2023-10-13,20.9
2023-10-16,20.37
2023-10-17,20.47
2023-10-18,20.16
2023-10-19,20.13
2023-10-20,20.11
2023-10-23,19.26
2023-10-24,19.98
2023-10-25,20.11
2023-10-26,20.18
2023-10-27,20.58
2023-10-30,20.61
2023-10-31,20.08
2023-11-01,20.12
2023-11-02,19.84
2023-11-03,20.45
2023-11-06,21.12
2023-11-07,21.22
2023-11-08,21.27
2023-11-09,21.28
2023-11-10,21.28
2023-11-13,21.58
2023-11-14,21.74
2023-11-15,21.99
2023-11-16,21.61
2023-11-17,21.87
2023-11-20,22.46
2023-11-21,21.91
2023-11-22,21.71
2023-11-23,21.99
2023-11-24,21.52
2023-11-27,21.63
2023-11-28,22.13
2023-11-29,22.05
2023-11-30,21.61
2023-12-01,21.53
2023-12-04,21.58
2023-12-05,21.28
2023-12-06,21.54
2023-12-07,21.28
2023-12-08,20.82
2023-12-11,21.0
2023-12-12,20.84
2023-12-13,21.15
2023-12-14,20.85
2023-12-15,20.76
2023-12-18,20.42
2023-12-19,20.74
2023-12-20,20.91
2023-12-21,20.9
2023-12-22,20.37
2023-12-25,20.39
2023-12-26,19.98
2023-12-27,20.36
2023-12-28,20.58
2023-12-29,21.24
2024-01-02,21.48
2024-01-03,21.3
2024-01-04,21.43
2024-01-05,21.17
2024-01-08,20.63
2024-01-09,20.96
2024-01-10,20.72
2024-01-11,20.89
2024-01-12,20.87
2024-01-15,20.54
2024-01-16,20.53
2024-01-17,19.85
2024-01-18,19.27
2024-01-19,19.07
2024-01-22,17.63
2024-01-23,17.47
2024-01-24,18.15
2024-01-25,19.22
2024-01-26,19.76
2024-01-29,19.25
2024-01-30,19.12
2024-01-31,19.04
2024-02-01,18.36
2024-02-02,18.01
2024-02-05,16.16
2024-02-06,16.93
2024-02-07,14.69
2024-02-08,17.29
2024-02-19,17.62
2024-02-20,17.48
2024-02-21,17.68
2024-02-22,18.49
2024-02-23,19.26
2024-02-26,19.68
2024-02-27,20.41
2024-02-28,18.89
2024-02-29,19.46
2024-03-01,19.4
2024-03-04,19.08
2024-03-05,18.38
2024-03-06,20.77
2024-03-07,20.32
2024-03-08,20.71
2024-03-11,20.8
2024-03-12,20.61
2024-03-13,20.55
2024-03-14,20.9
2024-03-15,20.97
2024-03-18,21.6
2024-03-19,21.81
2024-03-20,21.95
2024-03-21,23.0
2024-03-22,22.72
2024-03-25,21.66
2024-03-26,21.29
2024-03-27,20.71
2024-03-28,21.56
2024-03-29,22.04
2024-04-01,22.39
2024-04-02,22.57
2024-04-03,24.04
2024-04-08,22.95
2024-04-09,22.92
2024-04-10,22.91
2024-04-11,22.37
2024-04-12,22.34
2024-04-15,21.79
2024-04-16,19.91
2024-04-17,21.51
2024-04-18,21.78
2024-04-19,21.41
2024-04-22,23.1
2024-04-23,23.64
2024-04-24,25.63
2024-04-25,24.87
2024-04-26,25.2
2024-04-29,25.43
2024-04-30,24.6
2024-05-06,24.72
2024-05-07,25.13
2024-05-08,24.98
2024-05-09,24.85
2024-05-10,24.09
2024-05-13,24.06
2024-05-14,24.5
2024-05-15,23.92
2024-05-16,24.26
2024-05-17,24.5
2024-05-20,23.96
2024-05-21,23.59
2024-05-22,23.43
2024-05-23,23.38
2024-05-24,23.38
2024-05-27,23.63
2024-05-28,23.08
2024-05-29,22.87
2024-05-30,22.95
2024-05-31,23.4
2024-06-03,22.55
2024-06-04,22.28
2024-06-05,21.77
2024-06-06,20.93
2024-06-07,21.7
2024-06-11,21.63
2024-06-12,21.78
2024-06-13,22.09
2024-06-14,21.66
2024-06-17,21.6
2024-06-18,22.04
2024-06-19,21.77
2024-06-20,21.85
2024-06-21,21.35
2024-06-24,20.43
2024-06-25,20.32
2024-06-26,21.08
2024-06-27,20.9
2024-06-28,20.89
2024-07-01,19.97
2024-07-02,20.13
2024-07-03,19.67
2024-07-04,18.99
2024-07-05,18.97
2024-07-08,18.29
2024-07-09,18.92
2024-07-10,18.62
2024-07-11,19.27
2024-07-12,19.06
2024-07-15,18.39
2024-07-16,18.34
2024-07-17,17.85
2024-07-18,17.71
2024-07-19,18.02
2024-07-22,18.2
2024-07-23,17.64
2024-07-24,17.47
2024-07-25,17.64
2024-07-26,18.38
2024-07-29,18.37
2024-07-30,18.65
2024-07-31,19.55
2024-08-01,19.54
2024-08-02,19.07
2024-08-05,17.89
2024-08-06,18.39
2024-08-07,18.34
2024-08-08,17.83
2024-08-09,17.81
2024-08-12,17.69
2024-08-13,17.95
2024-08-14,17.76
2024-08-15,17.81
2024-08-16,17.71
2024-08-19,17.58
2024-08-20,16.84
2024-08-21,16.84
2024-08-22,16.54
2024-08-23,16.45
2024-08-26,16.52
2024-08-27,16.13
2024-08-28,16.47
2024-08-29,17.22
2024-08-30,18.34
2024-09-02,17.72
2024-09-03,17.84
2024-09-04,17.72
2024-09-05,17.9
2024-09-06,17.25
2024-09-09,17.25
2024-09-10,17.42
2024-09-11,17.18
2024-09-12,16.82
2024-09-13,16.41
2024-09-18,16.48
2024-09-19,16.81
2024-09-20,16.64
2024-09-23,16.7
2024-09-24,17.43
2024-09-25,17.7
2024-09-26,18.41
2024-09-27,19.39
2024-09-30,22.27
2024-10-08,24.48
2024-10-09,21.87
2024-10-10,21.35
2024-10-11,20.35
2024-10-14,21.02
2024-10-15,21.01
2024-10-16,20.71
2024-10-17,20.72
2024-10-18,22.15
2024-10-21,22.72
2024-10-22,22.74
2024-10-23,22.39
2024-10-24,22.38
2024-10-25,22.74
2024-10-28,23.12
2024-10-29,22.6
2024-10-30,22.21
2024-10-31,21.27
2024-11-01,19.74
2024-11-04,20.18
2024-11-05,20.96
2024-11-06,21.3
2024-11-07,21.72
2024-11-08,22.22
2024-11-11,23.84
2024-11-12,23.15
2024-11-13,23.39
2024-11-14,22.57
2024-11-15,22.27
2024-11-18,21.32
2024-11-19,22.05
2024-11-20,22.47
2024-11-21,22.49
2024-11-22,21.21
2024-11-25,21.8
2024-11-26,21.48
2024-11-27,22.06
2024-11-28,22.47
2024-11-29,23.16
2024-12-02,23.22
2024-12-03,23.38
2024-12-04,22.79
2024-12-05,23.21
2024-12-06,23.19
2024-12-09,22.88
2024-12-10,23.28
2024-12-11,23.56
2024-12-12,23.5
2024-12-13,23.1
2024-12-16,22.99
2024-12-17,21.71
2024-12-18,21.6
2024-12-19,21.75
2024-12-20,22.16
