date,close_qfq
2025-01-02,18.22
2025-01-03,16.95
2025-01-06,16.96
2025-01-07,17.23
2025-01-08,17.37
2025-01-09,17.02
2025-01-10,16.49
2025-01-13,16.48
2025-01-14,17.21
2025-01-15,17.67
2025-01-16,17.53
2025-01-17,17.47
2025-01-20,17.84
2025-01-21,17.94
2025-01-22,17.69
2025-01-23,17.52
2025-01-24,17.28
2025-01-27,17.69
2025-02-05,17.47
2025-02-06,17.72
2025-02-07,17.72
2025-02-10,17.97
2025-02-11,18.01
2025-02-12,17.84
2025-02-13,17.54
2025-02-14,17.49
2025-02-17,17.47
2025-02-18,17.42
2025-02-19,17.78
2025-02-20,17.97
2025-02-21,18.61
2025-02-24,18.28
2025-02-25,17.65
2025-02-26,17.83
2025-02-27,17.72
2025-02-28,17.48
2025-03-03,17.49
2025-03-04,17.59
2025-03-05,17.43
2025-03-06,17.6
2025-03-07,17.43
2025-03-10,17.51
2025-03-11,17.62
2025-03-12,17.91
2025-03-13,17.48
2025-03-14,17.55
2025-03-17,17.71
2025-03-18,19.23
2025-03-19,18.37
2025-03-20,18.73
2025-03-21,18.84
2025-03-24,18.56
2025-03-25,18.5
2025-03-26,18.65
2025-03-27,18.18
2025-03-28,18.01
2025-03-31,17.89
2025-04-01,18.09
2025-04-02,18.28
2025-04-03,18.23
2025-04-07,16.4
2025-04-08,15.33
2025-04-09,15.91
2025-04-10,16.22
2025-04-11,16.33
2025-04-14,16.35
2025-04-15,16.25
2025-04-16,16.75
2025-04-17,16.6
2025-04-18,16.55
2025-04-21,16.78
2025-04-22,16.91
2025-04-23,17.23
2025-04-24,16.86
2025-04-25,16.84
2025-04-28,16.23
2025-04-29,16.12
2025-04-30,16.38
2025-05-06,16.53
2025-05-07,16.55
2025-05-08,16.69
2025-05-09,16.58
2025-05-12,16.6
2025-05-13,16.88
2025-05-14,17.86
2025-05-15,17.29
2025-05-16,17.03
2025-05-19,17.14
2025-05-20,16.68
2025-05-21,16.64
2025-05-22,16.23
2025-05-23,15.92
2025-05-26,16.03
2025-05-27,16.02
2025-05-28,15.99
2025-05-29,16.14
2025-05-30,16.16
2025-06-03,16.08
2025-06-04,16.19
2025-06-05,16.08
2025-06-06,16.16
2025-06-09,16.23
2025-06-10,16.32
2025-06-11,16.27
2025-06-12,16.07
2025-06-13,15.94
2025-06-16,15.85
2025-06-17,16.3
2025-06-18,15.88
2025-06-19,15.58
2025-06-20,15.82
2025-06-23,16.63
2025-06-24,16.01
2025-06-25,16.05
2025-06-26,16.08
2025-06-27,16.09
2025-06-30,16.25
2025-07-01,16.35
2025-07-02,16.55
2025-07-03,16.39
2025-07-04,16.24
2025-07-07,16.32
2025-07-08,16.35
2025-07-09,16.26
2025-07-10,16.32
2025-07-11,16.33
2025-07-14,16.38
2025-07-15,16.23
2025-07-16,16.42
2025-07-17,16.44
2025-07-18,16.5
2025-07-21,16.6
2025-07-22,16.62
2025-07-23,16.6
2025-07-24,16.63
2025-07-25,16.63
2025-07-28,16.63
2025-07-29,16.57
2025-07-30,16.44
2025-07-31,16.01
2025-08-01,16.14
2025-08-04,16.19
2025-08-05,16.31
2025-08-06,16.34
2025-08-07,16.48
2025-08-08,16.56
2025-08-11,16.61
2025-08-12,16.55
2025-08-13,16.59
2025-08-14,16.39
2025-08-15,16.41
2025-08-18,16.44
2025-08-19,16.53
2025-08-20,16.63
2025-08-21,16.6
2025-08-22,16.6
2025-08-25,16.54
2025-08-26,16.55
2025-08-27,16.07
2025-08-28,16.09
2025-08-29,16.09
2025-09-01,16.32
2025-09-02,16.0
2025-09-03,15.86
2025-09-04,15.99
2025-09-05,16.01
2025-09-08,16.4
2025-09-09,16.21
2025-09-10,16.38
2025-09-11,16.46
2025-09-12,16.39
2025-09-15,16.46
2025-09-16,16.65
2025-09-17,16.53
2025-09-18,16.21
2025-09-19,16.35
2025-09-22,16.16
2025-09-23,16.27
2025-09-24,16.28
2025-09-25,16.33
2025-09-26,16.09
2025-09-29,16.13
2025-09-30,16.0
2025-10-09,16.01
2025-10-10,16.04
2025-10-13,15.94
2025-10-14,16.0
2025-10-15,16.03
2025-10-16,15.99
2025-10-17,15.85
2025-10-20,15.96
2025-10-21,16.1
2025-10-22,16.12
2025-10-23,16.44
2025-10-24,16.38
2025-10-27,16.39
2025-10-28,16.79
2025-10-29,16.6
2025-10-30,17.12
2025-10-31,17.23
2025-11-03,17.19
2025-11-04,16.98
2025-11-05,17.54
2025-11-06,18.01
2025-11-07,17.79
2025-11-10,17.55
2025-11-11,17.64
