date,close_qfq
2022-11-01,6.43
2022-11-02,6.48
2022-11-03,6.44
2022-11-04,6.46
2022-11-07,6.47
2022-11-08,6.59
2022-11-09,6.47
2022-11-10,6.53
2022-11-11,6.51
2022-11-14,6.61
2022-11-15,6.85
2022-11-16,6.71
2022-11-17,6.89
2022-11-18,6.75
2022-11-21,6.68
2022-11-22,6.52
2022-11-23,6.34
2022-11-24,6.31
2022-11-25,6.21
2022-11-28,6.12
2022-11-29,6.29
2022-11-30,6.24
2022-12-01,6.34
2022-12-02,6.57
2022-12-05,6.65
2022-12-06,6.62
2022-12-07,6.56
2022-12-08,6.46
2022-12-09,6.34
2022-12-12,6.36
2022-12-13,6.23
2022-12-14,6.15
2022-12-15,6.21
2022-12-16,6.07
2022-12-19,5.92
2022-12-20,5.93
2022-12-21,5.85
2022-12-22,5.79
2022-12-23,5.89
2022-12-26,5.92
2022-12-27,5.88
2022-12-28,5.76
2022-12-29,5.74
2022-12-30,5.8
2023-01-03,6.05
2023-01-04,6.09
2023-01-05,6.05
2023-01-06,5.99
2023-01-09,6.14
2023-01-10,6.1
2023-01-11,5.99
2023-01-12,6.0
2023-01-13,5.97
2023-01-16,6.15
2023-01-17,6.03
2023-01-18,6.09
2023-01-19,6.18
2023-01-20,6.23
2023-01-30,6.32
2023-01-31,6.29
2023-02-01,6.45
2023-02-02,6.46
2023-02-03,6.6
2023-02-06,6.65
2023-02-07,6.76
2023-02-08,6.6
2023-02-09,6.73
2023-02-10,6.72
2023-02-13,6.72
2023-02-14,6.67
2023-02-15,6.84
2023-02-16,6.68
2023-02-17,6.52
2023-02-20,6.58
2023-02-21,6.63
2023-02-22,6.67
2023-02-23,6.52
2023-02-24,6.57
2023-02-27,6.42
2023-02-28,6.57
2023-03-01,6.79
2023-03-02,6.85
2023-03-03,6.79
2023-03-06,6.73
2023-03-07,6.59
2023-03-08,6.74
2023-03-09,7.11
2023-03-10,7.2
2023-03-13,7.06
2023-03-14,7.57
2023-03-15,7.43
2023-03-16,7.43
2023-03-17,7.33
2023-03-20,7.41
2023-03-21,7.58
2023-03-22,7.67
2023-03-23,7.8
2023-03-24,7.61
2023-03-27,7.47
2023-03-28,7.32
2023-03-29,7.26
2023-03-30,7.12
2023-03-31,7.34
2023-04-03,7.52
2023-04-04,7.45
2023-04-06,7.27
2023-04-07,7.49
2023-04-10,7.16
2023-04-11,7.28
2023-04-12,7.57
2023-04-13,7.45
2023-04-14,7.46
2023-04-17,7.29
2023-04-18,7.14
2023-04-19,7.12
2023-04-20,7.18
2023-04-21,6.46
2023-04-24,6.5
2023-04-25,6.29
2023-04-26,6.14
2023-04-27,6.33
2023-04-28,6.67
2023-05-04,6.58
2023-05-05,6.69
2023-05-08,6.71
2023-05-09,6.62
2023-05-10,6.66
2023-05-11,6.86
2023-05-12,6.72
2023-05-15,6.63
2023-05-16,6.43
2023-05-17,6.55
2023-05-18,6.77
2023-05-19,6.69
2023-05-22,6.66
2023-05-23,6.47
2023-05-24,6.48
2023-05-25,6.41
2023-05-26,6.58
2023-05-29,6.47
2023-05-30,6.57
2023-05-31,6.7
2023-06-01,6.8
2023-06-02,6.8
