date,close_qfq
2022-11-01,26.62
2022-11-02,26.7
2022-11-03,26.63
2022-11-04,25.22
2022-11-07,24.97
2022-11-08,24.9
2022-11-09,25.16
2022-11-10,25.1
2022-11-11,25.4
2022-11-14,25.69
2022-11-15,25.55
2022-11-16,25.5
2022-11-17,25.49
2022-11-18,25.72
2022-11-21,26.21
2022-11-22,26.11
2022-11-23,25.22
2022-11-24,25.4
2022-11-25,24.84
2022-11-28,24.34
2022-11-29,25.16
2022-11-30,24.54
2022-12-01,24.42
2022-12-02,24.67
2022-12-05,24.78
2022-12-06,24.5
2022-12-07,24.27
2022-12-08,24.2
2022-12-09,24.08
2022-12-12,23.7
2022-12-13,23.66
2022-12-14,23.34
2022-12-15,23.47
2022-12-16,22.81
2022-12-19,22.41
2022-12-20,22.51
2022-12-21,22.35
2022-12-22,22.06
2022-12-23,22.11
2022-12-26,22.47
2022-12-27,22.62
2022-12-28,22.24
2022-12-29,21.85
2022-12-30,21.8
2023-01-03,22.49
2023-01-04,22.75
2023-01-05,22.65
2023-01-06,22.53
2023-01-09,22.46
2023-01-10,22.3
2023-01-11,21.9
2023-01-12,21.85
2023-01-13,21.93
2023-01-16,22.3
2023-01-17,22.32
2023-01-18,22.77
2023-01-19,22.8
2023-01-20,22.9
2023-01-30,23.38
2023-01-31,23.38
2023-02-01,23.9
2023-02-02,23.85
2023-02-03,23.93
2023-02-06,23.81
2023-02-07,23.92
2023-02-08,23.82
2023-02-09,24.2
2023-02-10,24.65
2023-02-13,25.15
2023-02-14,25.58
2023-02-15,25.62
2023-02-16,25.16
2023-02-17,25.15
2023-02-20,25.38
2023-02-21,25.65
2023-02-22,25.76
2023-02-23,26.26
2023-02-24,26.47
2023-02-27,26.15
2023-02-28,25.83
2023-03-01,25.84
2023-03-02,25.42
2023-03-03,25.24
2023-03-06,24.94
2023-03-07,24.81
2023-03-08,25.89
2023-03-09,26.94
2023-03-10,26.65
2023-03-13,25.97
2023-03-14,25.47
2023-03-15,25.67
2023-03-16,25.12
2023-03-17,25.23
2023-03-20,24.98
2023-03-21,25.21
2023-03-22,25.79
2023-03-23,25.9
2023-03-24,26.02
2023-03-27,26.17
2023-03-28,25.68
2023-03-29,25.11
2023-03-30,24.93
2023-03-31,24.98
2023-04-03,25.11
2023-04-04,24.44
2023-04-06,24.31
2023-04-07,24.26
2023-04-10,24.19
2023-04-11,23.9
2023-04-12,24.15
2023-04-13,24.3
2023-04-14,23.99
2023-04-17,23.66
2023-04-18,23.57
2023-04-19,23.07
2023-04-20,22.74
2023-04-21,22.3
2023-04-24,22.5
2023-04-25,22.68
2023-04-26,23.19
2023-04-27,23.43
2023-04-28,23.76
2023-05-04,24.1
2023-05-05,24.75
2023-05-08,24.76
2023-05-09,24.45
2023-05-10,24.7
2023-05-11,24.63
2023-05-12,24.6
2023-05-15,24.71
2023-05-16,24.63
2023-05-17,25.0
2023-05-18,25.13
2023-05-19,24.89
2023-05-22,25.0
2023-05-23,24.69
2023-05-24,24.94
2023-05-25,25.0
2023-05-26,24.99
2023-05-29,24.55
2023-05-30,24.8
2023-05-31,24.59
2023-06-01,24.8
2023-06-02,24.99
2023-06-05,25.3
2023-06-06,25.43
2023-06-07,25.45
2023-06-08,26.42
2023-06-09,25.38
2023-06-12,25.04
2023-06-13,24.95
2023-06-14,25.35
2023-06-15,25.03
2023-06-16,25.4
2023-06-19,24.92
2023-06-20,24.54
2023-06-21,24.17
2023-06-26,23.52
2023-06-27,24.83
2023-06-28,24.39
