date,close_qfq
2022-11-01,8.14
2022-11-02,8.17
2022-11-03,8.19
2022-11-04,8.22
2022-11-07,8.28
2022-11-08,8.25
2022-11-09,8.26
2022-11-10,8.21
2022-11-11,8.2
2022-11-14,8.18
2022-11-15,8.35
2022-11-16,8.38
2022-11-17,8.68
2022-11-18,8.49
2022-11-21,8.54
2022-11-22,8.38
2022-11-23,8.19
2022-11-24,8.3
2022-11-25,8.28
2022-11-28,8.06
2022-11-29,8.21
2022-11-30,8.22
2022-12-01,8.4
2022-12-02,8.47
2022-12-05,8.49
2022-12-06,8.39
2022-12-07,8.42
2022-12-08,8.41
2022-12-09,8.36
2022-12-12,8.32
2022-12-13,8.36
2022-12-14,8.35
2022-12-15,8.39
2022-12-16,8.36
2022-12-19,8.23
2022-12-20,8.29
2022-12-21,8.16
2022-12-22,8.03
2022-12-23,7.98
2022-12-26,8.06
2022-12-27,7.85
2022-12-28,7.74
2022-12-29,7.63
2022-12-30,7.69
2023-01-03,7.85
2023-01-04,7.93
2023-01-05,7.92
2023-01-06,7.96
2023-01-09,8.02
2023-01-10,7.93
2023-01-11,7.86
2023-01-12,7.85
2023-01-13,7.82
2023-01-16,8.01
2023-01-17,7.91
2023-01-18,8.02
2023-01-19,8.09
2023-01-20,8.2
2023-01-30,8.29
2023-01-31,8.3
2023-02-01,8.46
2023-02-02,8.52
2023-02-03,8.52
2023-02-06,8.64
2023-02-07,8.69
2023-02-08,8.66
2023-02-09,8.75
2023-02-10,8.75
2023-02-13,9.17
2023-02-14,9.3
2023-02-15,9.19
2023-02-16,9.06
2023-02-17,9.07
2023-02-20,9.06
2023-02-21,9.39
2023-02-22,9.28
2023-02-23,9.28
2023-02-24,9.2
2023-02-27,9.1
2023-02-28,9.16
2023-03-01,9.16
2023-03-02,9.17
2023-03-03,9.17
2023-03-06,9.12
2023-03-07,8.96
2023-03-08,9.23
2023-03-09,9.34
2023-03-10,9.22
2023-03-13,9.3
2023-03-14,9.19
2023-03-15,9.21
2023-03-16,9.2
2023-03-17,9.15
2023-03-20,9.14
2023-03-21,9.39
2023-03-22,9.69
2023-03-23,11.0
2023-03-24,10.33
2023-03-27,10.02
2023-03-28,10.13
2023-03-29,9.85
2023-03-30,9.86
2023-03-31,10.07
2023-04-03,9.99
2023-04-04,10.26
2023-04-06,9.95
2023-04-07,9.97
2023-04-10,10.25
2023-04-11,10.06
2023-04-12,10.95
2023-04-13,10.8
