date,close_qfq
2022-11-01,16.09
2022-11-02,16.26
2022-11-03,16.27
2022-11-04,16.73
2022-11-07,16.45
2022-11-08,16.33
2022-11-09,16.21
2022-11-10,15.92
2022-11-11,15.94
2022-11-14,15.95
2022-11-15,16.4
2022-11-16,16.36
2022-11-17,16.4
2022-11-18,16.47
2022-11-21,16.47
2022-11-22,16.07
2022-11-23,16.0
2022-11-24,16.17
2022-11-25,15.94
2022-11-28,15.67
2022-11-29,15.91
2022-11-30,15.92
2022-12-01,16.21
2022-12-02,16.37
2022-12-05,16.43
2022-12-06,16.35
2022-12-07,16.18
2022-12-08,16.15
2022-12-09,16.35
2022-12-12,16.47
2022-12-13,16.08
2022-12-14,15.82
2022-12-15,16.05
2022-12-16,15.68
2022-12-19,15.17
2022-12-20,15.31
2022-12-21,15.11
2022-12-22,14.64
2022-12-23,14.74
2022-12-26,14.96
2022-12-27,14.94
2022-12-28,14.44
2022-12-29,14.28
2022-12-30,14.23
2023-01-03,14.77
2023-01-04,14.81
2023-01-05,14.88
2023-01-06,14.96
2023-01-09,15.02
2023-01-10,15.16
2023-01-11,14.79
2023-01-12,14.91
2023-01-13,14.86
2023-01-16,15.07
2023-01-17,15.09
2023-01-18,15.24
2023-01-19,15.25
2023-01-20,15.32
2023-01-30,15.64
2023-01-31,15.81
2023-02-01,16.02
2023-02-02,15.89
2023-02-03,15.72
2023-02-06,15.82
2023-02-07,16.05
2023-02-08,15.92
2023-02-09,16.11
2023-02-10,16.07
2023-02-13,16.31
2023-02-14,17.79
2023-02-15,17.48
2023-02-16,16.63
2023-02-17,16.87
2023-02-20,16.97
2023-02-21,16.8
2023-02-22,16.85
2023-02-23,16.77
2023-02-24,16.51
2023-02-27,16.08
2023-02-28,16.4
2023-03-01,16.44
2023-03-02,16.5
2023-03-03,16.3
2023-03-06,16.17
2023-03-07,15.75
2023-03-08,16.05
2023-03-09,16.41
2023-03-10,16.32
2023-03-13,16.1
2023-03-14,15.71
2023-03-15,15.93
2023-03-16,15.69
2023-03-17,16.07
2023-03-20,15.62
2023-03-21,15.96
2023-03-22,16.35
2023-03-23,16.17
2023-03-24,16.37
2023-03-27,16.35
2023-03-28,16.25
2023-03-29,15.99
2023-03-30,15.92
2023-03-31,15.87
2023-04-03,15.94
2023-04-04,16.33
2023-04-06,16.8
2023-04-07,16.5
2023-04-10,16.36
2023-04-11,16.0
2023-04-12,15.79
2023-04-13,15.63
2023-04-14,15.67
2023-04-17,15.83
2023-04-18,15.59
2023-04-19,15.49
2023-04-20,15.14
2023-04-21,14.68
2023-04-24,14.58
2023-04-25,15.0
2023-04-26,15.31
2023-04-27,15.85
2023-04-28,15.84
2023-05-04,16.1
2023-05-05,16.0
2023-05-08,15.89
2023-05-09,15.47
2023-05-10,15.72
2023-05-11,16.05
