date,close_qfq
2025-01-02,21.78
2025-01-03,21.45
2025-01-06,21.45
2025-01-07,22.35
2025-01-08,22.37
2025-01-09,22.53
2025-01-10,22.25
2025-01-13,21.96
2025-01-14,22.65
2025-01-15,22.31
2025-01-16,23.63
2025-01-17,22.66
2025-01-20,22.66
2025-01-21,22.39
2025-01-22,21.91
2025-01-23,22.0
2025-01-24,22.08
2025-01-27,21.99
2025-02-05,22.34
2025-02-06,23.55
2025-02-07,23.42
2025-02-10,24.28
2025-02-11,24.05
2025-02-12,24.0
2025-02-13,23.58
2025-02-14,23.68
2025-02-17,23.98
2025-02-18,23.48
2025-02-19,23.89
2025-02-20,23.94
2025-02-21,24.04
2025-02-24,23.98
2025-02-25,24.51
2025-02-26,24.59
2025-02-27,24.48
2025-02-28,23.32
2025-03-03,23.35
2025-03-04,24.57
2025-03-05,24.38
2025-03-06,24.43
2025-03-07,24.44
2025-03-10,24.17
2025-03-11,24.12
2025-03-12,24.44
2025-03-13,24.0
2025-03-14,24.48
2025-03-17,24.46
2025-03-18,24.39
2025-03-19,24.5
2025-03-20,24.58
2025-03-21,23.79
2025-03-24,22.78
2025-03-25,22.7
2025-03-26,23.21
2025-03-27,22.82
2025-03-28,22.51
2025-03-31,22.44
2025-04-01,22.55
2025-04-02,22.88
2025-04-03,22.66
2025-04-07,20.39
2025-04-08,19.0
2025-04-09,19.26
2025-04-10,19.85
2025-04-11,20.1
2025-04-14,20.47
2025-04-15,20.4
2025-04-16,19.99
2025-04-17,20.05
2025-04-18,20.18
2025-04-21,20.27
2025-04-22,20.34
2025-04-23,20.73
2025-04-24,20.47
2025-04-25,20.48
2025-04-28,20.1
2025-04-29,20.52
2025-04-30,20.85
2025-05-06,21.53
2025-05-07,21.7
2025-05-08,22.19
2025-05-09,22.03
2025-05-12,22.28
2025-05-13,22.55
2025-05-14,22.25
2025-05-15,21.99
2025-05-16,24.19
2025-05-19,26.61
2025-05-20,29.27
2025-05-21,27.7
2025-05-22,24.93
2025-05-23,23.39
2025-05-26,23.31
2025-05-27,23.04
2025-05-28,23.14
2025-05-29,24.38
2025-05-30,22.98
2025-06-03,22.93
2025-06-04,23.18
2025-06-05,23.18
2025-06-06,23.11
2025-06-09,23.21
2025-06-10,22.8
2025-06-11,23.67
2025-06-12,23.38
2025-06-13,22.62
2025-06-16,23.01
2025-06-17,23.09
2025-06-18,23.02
2025-06-19,22.57
2025-06-20,22.39
2025-06-23,22.95
2025-06-24,23.59
2025-06-25,23.55
2025-06-26,23.3
2025-06-27,23.37
2025-06-30,23.79
2025-07-01,23.51
2025-07-02,23.21
2025-07-03,23.37
2025-07-04,22.89
2025-07-07,23.03
2025-07-08,23.22
2025-07-09,23.19
2025-07-10,23.04
2025-07-11,23.04
2025-07-14,23.13
2025-07-15,22.57
2025-07-16,22.91
2025-07-17,23.23
2025-07-18,23.35
2025-07-21,23.45
2025-07-22,23.3
2025-07-23,23.25
2025-07-24,23.41
2025-07-25,23.78
2025-07-28,23.78
2025-07-29,23.87
2025-07-30,23.57
2025-07-31,23.23
2025-08-01,23.62
2025-08-04,23.82
2025-08-05,24.07
2025-08-06,24.28
2025-08-07,24.19
2025-08-08,24.54
2025-08-11,25.69
2025-08-12,25.36
2025-08-13,25.17
2025-08-14,24.59
2025-08-15,25.0
2025-08-18,24.99
2025-08-19,25.45
2025-08-20,26.34
2025-08-21,25.82
2025-08-22,25.86
2025-08-25,25.71
2025-08-26,26.0
2025-08-27,25.15
2025-08-28,25.36
2025-08-29,25.14
2025-09-01,24.88
2025-09-02,24.7
2025-09-03,23.62
2025-09-04,23.88
2025-09-05,24.19
2025-09-08,24.55
2025-09-09,24.28
2025-09-10,24.22
2025-09-11,24.47
2025-09-12,24.34
2025-09-15,26.77
2025-09-16,26.17
2025-09-17,26.14
2025-09-18,25.68
2025-09-19,25.39
2025-09-22,25.75
2025-09-23,26.46
2025-09-24,26.41
2025-09-25,26.58
2025-09-26,25.98
2025-09-29,26.59
2025-09-30,26.07
2025-10-09,26.21
2025-10-10,25.95
2025-10-13,25.69
2025-10-14,25.38
2025-10-15,25.74
2025-10-16,28.31
2025-10-17,27.78
2025-10-20,27.62
2025-10-21,27.92
2025-10-22,27.08
2025-10-23,27.92
2025-10-24,27.77
2025-10-27,27.84
2025-10-28,28.15
2025-10-29,26.56
2025-10-30,25.9
2025-10-31,26.34
2025-11-03,26.49
2025-11-04,26.32
2025-11-05,26.33
2025-11-06,25.96
2025-11-07,25.75
2025-11-10,25.72
2025-11-11,25.77
2025-11-12,25.4
2025-11-13,26.3
2025-11-14,26.85
2025-11-17,26.93
2025-11-18,29.62
2025-11-19,30.21
2025-11-20,29.74
2025-11-21,29.03
2025-11-24,29.51
2025-11-25,29.75
2025-11-26,29.62
2025-11-27,30.24
2025-11-28,29.45
2025-12-01,29.2
2025-12-02,28.86
2025-12-03,27.93
