date,close_qfq
2022-11-01,13.64
2022-11-02,13.98
2022-11-03,14.03
2022-11-04,14.54
2022-11-07,14.49
2022-11-08,14.4
2022-11-09,14.31
2022-11-10,14.69
2022-11-11,14.66
2022-11-14,14.51
2022-11-15,14.33
2022-11-16,14.08
2022-11-17,14.18
2022-11-18,14.05
2022-11-21,13.93
2022-11-22,14.03
2022-11-23,13.83
2022-11-24,13.85
2022-11-25,13.92
2022-11-28,13.75
2022-11-29,13.98
2022-11-30,13.83
2022-12-01,13.9
2022-12-02,14.09
2022-12-05,14.13
2022-12-06,14.0
2022-12-07,13.88
2022-12-08,13.9
2022-12-09,13.7
2022-12-12,14.22
2022-12-13,14.24
2022-12-14,13.99
2022-12-15,13.99
2022-12-16,13.82
2022-12-19,13.2
2022-12-20,13.25
2022-12-21,13.11
2022-12-22,12.79
2022-12-23,12.81
2022-12-26,12.83
2022-12-27,12.93
2022-12-28,12.74
2022-12-29,12.55
2022-12-30,12.63
2023-01-03,12.85
2023-01-04,13.06
2023-01-05,13.04
2023-01-06,13.01
2023-01-09,12.97
2023-01-10,12.93
2023-01-11,12.79
2023-01-12,13.07
2023-01-13,12.93
2023-01-16,13.01
2023-01-17,12.97
2023-01-18,12.98
2023-01-19,13.07
2023-01-20,13.25
2023-01-30,13.39
2023-01-31,13.48
2023-02-01,13.59
2023-02-02,13.6
2023-02-03,13.52
2023-02-06,13.55
2023-02-07,13.7
2023-02-08,13.66
2023-02-09,13.77
2023-02-10,13.89
2023-02-13,13.86
2023-02-14,14.01
2023-02-15,14.15
2023-02-16,13.77
2023-02-17,13.71
2023-02-20,13.76
2023-02-21,13.69
2023-02-22,13.78
2023-02-23,13.77
2023-02-24,13.65
2023-02-27,13.45
2023-02-28,13.68
2023-03-01,13.88
2023-03-02,13.79
2023-03-03,14.57
2023-03-06,14.19
2023-03-07,15.01
2023-03-08,15.61
2023-03-09,15.5
2023-03-10,14.77
2023-03-13,14.77
2023-03-14,14.42
2023-03-15,14.69
2023-03-16,14.37
2023-03-17,14.18
2023-03-20,13.87
2023-03-21,14.05
2023-03-22,14.27
2023-03-23,14.0
2023-03-24,13.85
2023-03-27,13.75
2023-03-28,13.76
2023-03-29,13.32
2023-03-30,13.12
2023-03-31,13.24
2023-04-03,13.27
2023-04-04,13.14
2023-04-06,13.04
2023-04-07,13.09
2023-04-10,12.95
2023-04-11,12.87
2023-04-12,13.09
2023-04-13,12.98
2023-04-14,12.89
2023-04-17,12.85
2023-04-18,12.59
2023-04-19,12.61
2023-04-20,12.49
2023-04-21,12.12
2023-04-24,12.14
2023-04-25,11.69
2023-04-26,12.14
2023-04-27,12.61
2023-04-28,12.72
2023-05-04,12.68
2023-05-05,12.96
2023-05-08,12.85
2023-05-09,12.45
2023-05-10,12.43
2023-05-11,12.72
2023-05-12,13.13
2023-05-15,13.14
2023-05-16,12.89
2023-05-17,13.14
2023-05-18,13.11
2023-05-19,13.06
2023-05-22,12.94
2023-05-23,12.89
2023-05-24,12.86
2023-05-25,12.9
2023-05-26,12.82
2023-05-29,13.22
2023-05-30,13.39
2023-05-31,13.51
2023-06-01,13.45
2023-06-02,13.1
2023-06-05,13.17
2023-06-06,13.22
2023-06-07,13.22
2023-06-08,13.57
2023-06-09,13.29
2023-06-12,13.51
2023-06-13,13.68
2023-06-14,13.5
2023-06-15,13.28
2023-06-16,13.36
2023-06-19,13.33
2023-06-20,13.59
2023-06-21,13.18
2023-06-26,12.82
2023-06-27,13.17
2023-06-28,13.4
2023-06-29,13.39
2023-06-30,13.62
2023-07-03,13.57
2023-07-04,13.57
2023-07-05,13.51
2023-07-06,13.4
