date,close_qfq
2022-11-01,4.51
2022-11-02,4.56
2022-11-03,4.57
2022-11-04,4.61
2022-11-07,4.72
2022-11-08,4.66
2022-11-09,4.64
2022-11-10,4.64
2022-11-11,4.64
2022-11-14,4.98
2022-11-15,4.89
2022-11-16,4.86
2022-11-17,4.88
2022-11-18,4.81
2022-11-21,4.78
2022-11-22,4.71
2022-11-23,4.62
2022-11-24,4.68
2022-11-25,4.6
2022-11-28,4.57
2022-11-29,4.68
2022-11-30,4.66
2022-12-01,4.65
2022-12-02,4.76
2022-12-05,4.78
2022-12-06,4.7
2022-12-07,4.69
2022-12-08,4.67
2022-12-09,4.65
2022-12-12,4.59
2022-12-13,4.6
2022-12-14,4.55
2022-12-15,4.6
2022-12-16,4.47
2022-12-19,4.34
2022-12-20,4.36
2022-12-21,4.3
2022-12-22,4.19
2022-12-23,4.26
2022-12-26,4.27
2022-12-27,4.27
2022-12-28,4.19
2022-12-29,4.14
2022-12-30,4.13
2023-01-03,4.27
2023-01-04,4.36
2023-01-05,4.35
2023-01-06,4.33
2023-01-09,4.33
2023-01-10,4.32
2023-01-11,4.25
2023-01-12,4.25
2023-01-13,4.24
2023-01-16,4.41
2023-01-17,4.36
2023-01-18,4.43
2023-01-19,4.47
2023-01-20,4.61
2023-01-30,4.68
2023-01-31,4.7
2023-02-01,4.8
2023-02-02,4.82
2023-02-03,4.91
2023-02-06,4.94
2023-02-07,4.89
2023-02-08,4.86
2023-02-09,4.87
2023-02-10,4.89
2023-02-13,4.87
2023-02-14,4.89
2023-02-15,4.91
2023-02-16,4.77
2023-02-17,4.75
2023-02-20,4.74
2023-02-21,4.74
2023-02-22,4.73
2023-02-23,4.72
2023-02-24,4.72
2023-02-27,4.65
2023-02-28,4.69
2023-03-01,4.76
2023-03-02,4.7
2023-03-03,4.66
2023-03-06,4.64
2023-03-07,4.53
2023-03-08,4.61
2023-03-09,4.67
2023-03-10,4.59
2023-03-13,4.54
2023-03-14,4.42
2023-03-15,4.48
2023-03-16,4.41
2023-03-17,4.43
2023-03-20,4.44
2023-03-21,4.56
2023-03-22,4.6
2023-03-23,4.55
2023-03-24,4.59
2023-03-27,4.59
2023-03-28,4.58
2023-03-29,4.47
2023-03-30,4.36
2023-03-31,4.42
2023-04-03,4.46
2023-04-04,4.34
2023-04-06,4.25
2023-04-07,4.29
2023-04-10,4.17
2023-04-11,4.15
2023-04-12,4.16
2023-04-13,4.14
2023-04-14,4.16
2023-04-17,4.1
2023-04-18,4.01
2023-04-19,4.0
2023-04-20,3.93
2023-04-21,3.84
2023-04-24,3.8
2023-04-25,3.71
2023-04-26,3.79
2023-04-27,3.78
2023-04-28,4.01
2023-05-04,4.06
2023-05-05,4.1
2023-05-08,4.06
2023-05-09,4.04
2023-05-10,4.04
2023-05-11,4.08
2023-05-12,4.06
2023-05-15,4.06
2023-05-16,4.02
2023-05-17,4.1
2023-05-18,4.13
2023-05-19,4.12
2023-05-22,4.12
2023-05-23,4.09
2023-05-24,4.13
2023-05-25,4.13
2023-05-26,4.14
2023-05-29,4.07
2023-05-30,4.09
2023-05-31,4.06
2023-06-01,4.05
2023-06-02,4.11
2023-06-05,4.11
2023-06-06,4.0
2023-06-07,4.04
2023-06-08,4.02
2023-06-09,3.98
