date,close_qfq
2022-11-01,22.87
2022-11-02,23.11
2022-11-03,23.1
2022-11-04,23.32
2022-11-07,23.48
2022-11-08,23.32
2022-11-09,23.28
2022-11-10,23.49
2022-11-11,23.47
2022-11-14,23.38
2022-11-15,23.73
2022-11-16,24.13
2022-11-17,23.97
2022-11-18,23.75
2022-11-21,23.83
2022-11-22,23.95
2022-11-23,23.17
2022-11-24,23.21
2022-11-25,23.07
2022-11-28,22.79
2022-11-29,23.21
2022-11-30,23.02
2022-12-01,23.31
2022-12-02,23.73
2022-12-05,23.72
2022-12-06,23.55
2022-12-07,23.48
2022-12-08,23.31
2022-12-09,23.17
2022-12-12,23.22
2022-12-13,22.83
2022-12-14,23.25
2022-12-15,23.49
2022-12-16,23.61
2022-12-19,22.4
2022-12-20,22.29
2022-12-21,22.35
2022-12-22,21.73
2022-12-23,21.73
2022-12-26,21.97
2022-12-27,22.18
2022-12-28,21.62
2022-12-29,21.33
2022-12-30,21.59
2023-01-03,22.11
2023-01-04,22.31
2023-01-05,22.27
2023-01-06,22.72
2023-01-09,24.36
2023-01-10,24.37
2023-01-11,24.17
2023-01-12,25.1
2023-01-13,25.05
2023-01-16,25.1
2023-01-17,25.44
2023-01-18,25.69
2023-01-19,25.86
2023-01-20,26.18
2023-01-30,26.13
2023-01-31,26.17
2023-02-01,26.34
2023-02-02,26.24
2023-02-03,26.24
2023-02-06,25.88
2023-02-07,25.8
2023-02-08,25.48
2023-02-09,26.1
2023-02-10,25.88
2023-02-13,25.95
2023-02-14,26.11
2023-02-15,26.45
2023-02-16,25.4
2023-02-17,25.56
2023-02-20,26.2
2023-02-21,25.84
2023-02-22,26.18
2023-02-23,26.0
2023-02-24,25.62
2023-02-27,25.45
2023-02-28,25.46
2023-03-01,25.73
2023-03-02,24.8
2023-03-03,24.94
2023-03-06,24.68
2023-03-07,24.25
2023-03-08,24.89
2023-03-09,24.87
2023-03-10,24.51
2023-03-13,24.84
2023-03-14,24.16
2023-03-15,24.48
2023-03-16,24.13
2023-03-17,24.23
2023-03-20,23.92
2023-03-21,24.86
2023-03-22,24.87
2023-03-23,24.65
2023-03-24,24.49
2023-03-27,24.57
2023-03-28,24.32
2023-03-29,24.09
2023-03-30,23.77
2023-03-31,24.1
2023-04-03,24.27
2023-04-04,23.86
2023-04-06,23.78
2023-04-07,23.61
2023-04-10,23.03
2023-04-11,23.06
2023-04-12,23.08
2023-04-13,23.16
2023-04-14,23.04
2023-04-17,23.1
2023-04-18,22.96
2023-04-19,22.95
2023-04-20,22.76
2023-04-21,22.06
2023-04-24,22.26
2023-04-25,21.52
2023-04-26,21.79
2023-04-27,22.19
2023-04-28,22.35
2023-05-04,22.49
2023-05-05,22.35
2023-05-08,22.31
2023-05-09,21.88
2023-05-10,22.18
2023-05-11,22.43
2023-05-12,22.3
2023-05-15,22.29
2023-05-16,22.33
2023-05-17,22.59
2023-05-18,22.6
2023-05-19,22.86
2023-05-22,23.34
2023-05-23,23.21
2023-05-24,23.3
2023-05-25,23.48
2023-05-26,23.28
2023-05-29,23.32
2023-05-30,23.39
2023-05-31,23.33
2023-06-01,23.56
2023-06-02,23.6
2023-06-05,23.7
2023-06-06,23.38
2023-06-07,23.3
2023-06-08,23.14
2023-06-09,22.8
2023-06-12,23.33
2023-06-13,23.44
2023-06-14,23.63
2023-06-15,23.2
2023-06-16,23.08
2023-06-19,22.98
2023-06-20,22.77
2023-06-21,22.48
2023-06-26,22.12
2023-06-27,22.6
2023-06-28,22.45
2023-06-29,22.7
2023-06-30,23.08
2023-07-03,23.1
2023-07-04,23.3
2023-07-05,23.21
2023-07-06,23.26
2023-07-07,23.07
2023-07-10,23.12
2023-07-11,23.55
2023-07-12,23.37
2023-07-13,23.56
2023-07-14,23.61
2023-07-17,23.82
2023-07-18,23.66
2023-07-19,23.56
2023-07-20,23.4
2023-07-21,23.5
2023-07-24,23.65
2023-07-25,23.88
2023-07-26,24.12
2023-07-27,23.97
2023-07-28,24.75
2023-07-31,24.35
2023-08-01,25.55
2023-08-02,26.32
2023-08-03,25.73
2023-08-04,25.15
2023-08-07,24.65
2023-08-08,25.0
2023-08-09,24.46
2023-08-10,24.2
2023-08-11,23.65
2023-08-14,23.73
2023-08-15,23.84
2023-08-16,24.31
2023-08-17,24.52
2023-08-18,24.29
2023-08-21,24.57
2023-08-22,24.21
2023-08-23,24.01
2023-08-24,24.09
2023-08-25,24.16
2023-08-28,24.04
2023-08-29,24.9
2023-08-30,24.78
2023-08-31,25.15
2023-09-01,25.06
2023-09-04,25.19
2023-09-05,25.0
2023-09-06,25.23
2023-09-07,24.77
2023-09-08,24.51
2023-09-11,24.65
2023-09-12,24.55
2023-09-13,24.28
2023-09-14,24.02
2023-09-15,24.02
2023-09-18,24.93
2023-09-19,24.43
2023-09-20,24.33
2023-09-21,23.97
2023-09-22,24.46
2023-09-25,24.44
2023-09-26,24.03
2023-09-27,24.4
2023-09-28,24.72
2023-10-09,24.25
2023-10-10,24.09
2023-10-11,24.08
2023-10-12,24.25
2023-10-13,22.99
2023-10-16,23.0
2023-10-17,23.26
2023-10-18,22.69
2023-10-19,22.98
2023-10-20,22.67
2023-10-23,21.87
2023-10-24,23.31
2023-10-25,23.35
2023-10-26,23.32
2023-10-27,23.73
2023-10-30,23.95
2023-10-31,23.75
2023-11-01,24.05
2023-11-02,23.75
2023-11-03,24.13
2023-11-06,24.31
2023-11-07,24.4
2023-11-08,24.28
2023-11-09,24.05
2023-11-10,24.23
2023-11-13,24.65
2023-11-14,24.43
2023-11-15,24.56
2023-11-16,24.37
2023-11-17,24.5
2023-11-20,24.76
2023-11-21,24.53
2023-11-22,24.43
2023-11-23,24.59
2023-11-24,24.56
2023-11-27,24.44
2023-11-28,24.74
2023-11-29,24.81
2023-11-30,24.59
2023-12-01,24.64
2023-12-04,24.65
2023-12-05,24.47
2023-12-06,24.78
2023-12-07,24.64
2023-12-08,23.69
2023-12-11,24.13
2023-12-12,24.11
2023-12-13,23.82
2023-12-14,23.83
2023-12-15,23.81
2023-12-18,23.48
2023-12-19,23.86
2023-12-20,23.93
2023-12-21,24.33
2023-12-22,23.77
2023-12-25,23.36
2023-12-26,23.0
2023-12-27,23.28
2023-12-28,24.05
2023-12-29,24.62
2024-01-02,24.93
2024-01-03,24.84
2024-01-04,24.86
2024-01-05,24.6
2024-01-08,24.23
2024-01-09,24.55
2024-01-10,24.5
2024-01-11,24.42
2024-01-12,24.38
2024-01-15,24.38
2024-01-16,24.31
2024-01-17,23.92
2024-01-18,23.22
2024-01-19,22.73
2024-01-22,20.68
2024-01-23,20.28
2024-01-24,20.36
2024-01-25,21.62
2024-01-26,21.63
2024-01-29,20.68
2024-01-30,19.59
2024-01-31,18.07
2024-02-01,17.59
2024-02-02,16.21
2024-02-05,12.96
2024-02-06,12.7
2024-02-07,11.26
2024-02-08,12.68
2024-02-19,13.48
2024-02-20,13.93
2024-02-21,14.8
2024-02-22,15.46
2024-02-23,16.11
2024-02-26,16.81
2024-02-27,17.25
2024-02-28,15.5
2024-02-29,16.2
2024-03-01,16.49
2024-03-04,16.21
2024-03-05,15.68
2024-03-06,16.14
2024-03-07,16.03
2024-03-08,16.1
2024-03-11,16.58
2024-03-12,16.95
2024-03-13,16.91
2024-03-14,16.83
2024-03-15,17.14
2024-03-18,18.21
2024-03-19,17.56
2024-03-20,18.04
2024-03-21,17.98
2024-03-22,17.55
2024-03-25,16.83
2024-03-26,16.96
2024-03-27,16.34
