date,close_qfq
2025-01-02,5.38
2025-01-03,5.05
2025-01-06,5.02
2025-01-07,5.13
2025-01-08,5.15
2025-01-09,5.12
2025-01-10,4.91
2025-01-13,4.94
2025-01-14,5.14
2025-01-15,5.15
2025-01-16,5.22
2025-01-17,5.18
2025-01-20,5.29
2025-01-21,5.07
2025-01-22,5.08
2025-01-23,5.07
2025-01-24,5.07
2025-01-27,5.15
2025-02-05,5.32
2025-02-06,5.28
2025-02-07,5.35
2025-02-10,5.49
2025-02-11,5.43
2025-02-12,5.44
2025-02-13,5.39
2025-02-14,5.45
2025-02-17,5.99
2025-02-18,5.68
2025-02-19,5.7
2025-02-20,5.93
2025-02-21,5.83
2025-02-24,5.71
2025-02-25,5.69
2025-02-26,5.69
2025-02-27,5.72
2025-02-28,5.57
2025-03-03,5.65
2025-03-04,5.81
2025-03-05,5.7
2025-03-06,5.73
2025-03-07,5.72
2025-03-10,5.75
2025-03-11,5.81
2025-03-12,5.82
2025-03-13,5.73
2025-03-14,5.81
2025-03-17,5.88
2025-03-18,5.89
2025-03-19,5.85
2025-03-20,5.86
2025-03-21,5.89
2025-03-24,5.66
2025-03-25,5.67
2025-03-26,5.86
2025-03-27,5.73
2025-03-28,5.6
2025-03-31,5.47
2025-04-01,5.62
2025-04-02,5.67
2025-04-03,5.7
2025-04-07,5.13
2025-04-08,5.23
2025-04-09,5.59
2025-04-10,5.61
2025-04-11,5.62
2025-04-14,5.65
2025-04-15,5.62
2025-04-16,5.49
2025-04-17,5.58
2025-04-18,5.49
2025-04-21,5.6
2025-04-22,5.64
2025-04-23,5.64
2025-04-24,5.58
2025-04-25,5.52
2025-04-28,5.42
2025-04-29,5.6
2025-04-30,5.64
2025-05-06,5.69
2025-05-07,5.74
2025-05-08,5.79
2025-05-09,5.8
2025-05-12,5.79
2025-05-13,5.84
2025-05-14,5.79
2025-05-15,5.91
2025-05-16,5.88
2025-05-19,6.04
2025-05-20,6.09
2025-05-21,6.04
2025-05-22,6.18
2025-05-23,6.03
2025-05-26,6.12
2025-05-27,6.37
2025-05-28,6.59
2025-05-29,6.58
2025-05-30,6.4
2025-06-03,6.49
2025-06-04,6.54
2025-06-05,6.43
2025-06-06,6.54
2025-06-09,6.54
2025-06-10,6.55
2025-06-11,6.58
2025-06-12,6.64
2025-06-13,6.47
2025-06-16,6.82
2025-06-17,6.86
2025-06-18,6.56
2025-06-19,6.7
2025-06-20,6.48
2025-06-23,6.59
2025-06-24,6.66
2025-06-25,6.65
2025-06-26,6.73
2025-06-27,6.75
2025-06-30,6.89
2025-07-01,7.01
2025-07-02,6.96
2025-07-03,7.06
2025-07-04,7.03
2025-07-07,7.03
2025-07-08,6.95
2025-07-09,7.03
2025-07-10,7.08
2025-07-11,6.89
2025-07-14,6.9
2025-07-15,6.65
2025-07-16,6.88
2025-07-17,6.9
2025-07-18,7.02
2025-07-21,7.05
2025-07-22,7.04
2025-07-23,7.02
2025-07-24,7.02
2025-07-25,6.96
2025-07-28,6.98
2025-07-29,6.94
2025-07-30,6.88
2025-07-31,6.84
2025-08-01,6.97
2025-08-04,7.01
2025-08-05,7.15
2025-08-06,7.1
2025-08-07,7.11
2025-08-08,7.14
2025-08-11,7.14
2025-08-12,7.16
2025-08-13,7.09
2025-08-14,6.87
2025-08-15,6.87
2025-08-18,6.87
2025-08-19,6.96
2025-08-20,6.99
2025-08-21,7.02
2025-08-22,7.0
2025-08-25,7.29
2025-08-26,7.01
2025-08-27,6.64
2025-08-28,6.59
2025-08-29,6.52
2025-09-01,6.59
2025-09-02,6.61
2025-09-03,6.39
2025-09-04,6.48
2025-09-05,6.51
2025-09-08,6.62
2025-09-09,6.58
2025-09-10,6.72
2025-09-11,6.7
2025-09-12,6.69
2025-09-15,6.67
2025-09-16,6.71
2025-09-17,6.68
2025-09-18,6.53
2025-09-19,6.5
2025-09-22,6.4
2025-09-23,6.31
2025-09-24,6.45
2025-09-25,6.41
2025-09-26,6.51
2025-09-29,6.54
2025-09-30,6.55
2025-10-09,6.52
2025-10-10,6.61
