时间,开盘,收盘,最高,最低,涨跌幅,涨跌额,成交量,成交额,振幅,换手率
2026-02-05 09:35:00,7.94,7.75,8.09,7.72,-2.64,-0.21,188342,149531012.0,4.65,6.05
2026-02-05 09:40:00,7.74,7.67,7.75,7.64,-1.03,-0.08,57339,44036114.0,1.42,1.84
2026-02-05 09:45:00,7.68,7.75,7.89,7.64,1.04,0.08,38213,29613894.0,3.26,1.23
2026-02-05 09:50:00,7.75,7.9,7.94,7.7,1.94,0.15,26381,20671997.0,3.1,0.85
2026-02-05 09:55:00,7.85,8.7,8.7,7.85,10.13,0.8,94195,77436447.0,10.76,3.03
2026-02-05 10:00:00,8.63,8.44,8.72,8.36,-2.99,-0.26,77712,65893496.0,4.14,2.5
2026-02-05 10:05:00,8.42,8.39,8.43,8.26,-0.59,-0.05,30202,25217310.0,2.01,0.97
2026-02-05 10:10:00,8.39,8.42,8.53,8.36,0.36,0.03,21088,17815758.0,2.03,0.68
2026-02-05 10:15:00,8.42,8.31,8.43,8.29,-1.31,-0.11,14768,12299229.0,1.66,0.47
2026-02-05 10:20:00,8.31,8.17,8.32,8.17,-1.68,-0.14,16425,13556239.0,1.81,0.53
2026-02-05 10:25:00,8.17,8.29,8.29,8.16,1.47,0.12,11400,9353848.0,1.59,0.37
2026-02-05 10:30:00,8.29,8.18,8.31,8.17,-1.33,-0.11,12328,10198583.0,1.69,0.4
2026-02-05 10:35:00,8.19,8.23,8.24,8.16,0.61,0.05,8449,6926341.0,0.98,0.27
2026-02-05 10:40:00,8.24,8.12,8.24,8.12,-1.34,-0.11,8694,7106633.0,1.46,0.28
2026-02-05 10:45:00,8.12,8.07,8.12,8.06,-0.62,-0.05,10611,8591591.0,0.74,0.34
2026-02-05 10:50:00,8.07,8.12,8.12,8.01,0.62,0.05,9932,8012589.0,1.36,0.32
2026-02-05 10:55:00,8.12,8.06,8.12,8.0,-0.74,-0.06,10165,8202959.0,1.48,0.33
2026-02-05 11:00:00,8.06,8.06,8.09,8.04,0.0,0.0,5930,4781958.0,0.62,0.19
2026-02-05 11:05:00,8.06,8.01,8.07,8.0,-0.62,-0.05,7921,6364254.0,0.87,0.25
2026-02-05 11:10:00,8.01,8.02,8.03,7.98,0.12,0.01,9937,7953436.0,0.62,0.32
2026-02-05 11:15:00,8.02,8.02,8.02,7.99,0.0,0.0,5922,4739334.0,0.37,0.19
2026-02-05 11:20:00,8.01,8.05,8.05,7.99,0.37,0.03,7005,5617965.0,0.75,0.23
2026-02-05 11:25:00,8.06,8.14,8.16,8.06,1.12,0.09,8262,6706926.0,1.24,0.27
2026-02-05 11:30:00,8.13,8.2,8.2,8.1,0.74,0.06,4903,3990176.0,1.23,0.16
2026-02-05 13:05:00,8.22,8.26,8.39,8.21,0.73,0.06,15962,13261881.0,2.2,0.51
2026-02-05 13:10:00,8.25,8.24,8.29,8.21,-0.24,-0.02,6310,5202242.0,0.97,0.2
2026-02-05 13:15:00,8.23,8.16,8.24,8.14,-0.97,-0.08,6186,5068630.0,1.21,0.2
2026-02-05 13:20:00,8.16,8.18,8.18,8.15,0.25,0.02,4492,3668455.0,0.37,0.14
2026-02-05 13:25:00,8.18,8.14,8.18,8.12,-0.49,-0.04,5089,4143674.0,0.73,0.16
2026-02-05 13:30:00,8.14,8.18,8.18,8.1,0.49,0.04,6549,5317885.0,0.98,0.21
2026-02-05 13:35:00,8.15,8.14,8.15,8.11,-0.49,-0.04,3273,2661948.0,0.49,0.11
2026-02-05 13:40:00,8.14,8.15,8.21,8.13,0.12,0.01,5499,4497378.0,0.98,0.18
2026-02-05 13:45:00,8.16,8.15,8.17,8.13,0.0,0.0,2846,2318779.0,0.49,0.09
2026-02-05 13:50:00,8.14,8.13,8.19,8.13,-0.25,-0.02,4842,3947520.0,0.74,0.16
2026-02-05 13:55:00,8.13,8.15,8.17,8.13,0.25,0.02,3383,2755190.0,0.49,0.11
2026-02-05 14:00:00,8.15,8.11,8.15,8.1,-0.49,-0.04,4731,3843533.0,0.61,0.15
2026-02-05 14:05:00,8.11,8.03,8.11,8.02,-0.99,-0.08,9997,8051480.0,1.11,0.32
2026-02-05 14:10:00,8.02,8.02,8.04,7.98,-0.12,-0.01,8317,6658815.0,0.75,0.27
2026-02-05 14:15:00,8.02,8.04,8.04,8.0,0.25,0.02,6622,5307690.0,0.5,0.21
2026-02-05 14:20:00,8.04,8.04,8.04,8.01,0.0,0.0,3779,3033233.0,0.37,0.12
2026-02-05 14:25:00,8.04,8.09,8.1,8.01,0.62,0.05,5038,4052838.0,1.12,0.16
2026-02-05 14:30:00,8.08,8.16,8.16,8.05,0.87,0.07,6463,5230499.0,1.36,0.21
2026-02-05 14:35:00,8.16,8.33,8.54,8.16,2.08,0.17,28428,23916353.0,4.66,0.91
2026-02-05 14:40:00,8.32,8.33,8.33,8.22,0.0,0.0,9622,7968400.0,1.32,0.31
2026-02-05 14:45:00,8.33,8.19,8.34,8.19,-1.68,-0.14,10428,8647205.0,1.8,0.34
2026-02-05 14:50:00,8.2,8.23,8.3,8.16,0.49,0.04,13295,10917437.0,1.71,0.43
2026-02-05 14:55:00,8.23,8.33,8.33,8.2,1.22,0.1,18390,15216058.0,1.58,0.59
2026-02-05 15:00:00,8.33,8.38,8.39,8.33,0.6,0.05,20367,17052433.0,0.72,0.65
