时间,开盘,收盘,最高,最低,涨跌幅,涨跌额,成交量,成交额,振幅,换手率
2026-02-05 09:35:00,8.11,8.17,8.19,8.07,0.74,0.06,7366,5993972.0,1.48,0.27
2026-02-05 09:40:00,8.17,8.15,8.18,8.14,-0.24,-0.02,3875,3163893.0,0.49,0.14
2026-02-05 09:45:00,8.15,8.13,8.16,8.11,-0.25,-0.02,4085,3326878.0,0.61,0.15
2026-02-05 09:50:00,8.13,8.14,8.16,8.12,0.12,0.01,2172,1769990.0,0.49,0.08
2026-02-05 09:55:00,8.14,8.2,8.2,8.14,0.74,0.06,4369,3571158.0,0.74,0.16
2026-02-05 10:00:00,8.2,8.19,8.23,8.18,-0.12,-0.01,3060,2511746.0,0.61,0.11
2026-02-05 10:05:00,8.19,8.18,8.21,8.17,-0.12,-0.01,3146,2578494.0,0.49,0.12
2026-02-05 10:10:00,8.17,8.18,8.19,8.15,0.0,0.0,1451,1185884.0,0.49,0.05
2026-02-05 10:15:00,8.18,8.21,8.21,8.17,0.37,0.03,1804,1478443.0,0.49,0.07
2026-02-05 10:20:00,8.21,8.15,8.22,8.15,-0.73,-0.06,2907,2377749.0,0.85,0.11
2026-02-05 10:25:00,8.16,8.18,8.2,8.14,0.37,0.03,1663,1359243.0,0.74,0.06
2026-02-05 10:30:00,8.19,8.16,8.2,8.16,-0.24,-0.02,1723,1409595.0,0.49,0.06
2026-02-05 10:35:00,8.17,8.19,8.21,8.16,0.37,0.03,1453,1189267.0,0.61,0.05
2026-02-05 10:40:00,8.2,8.16,8.2,8.16,-0.37,-0.03,1151,941454.0,0.49,0.04
2026-02-05 10:45:00,8.17,8.18,8.19,8.16,0.25,0.02,912,745432.0,0.37,0.03
2026-02-05 10:50:00,8.17,8.17,8.18,8.16,-0.12,-0.01,886,723421.0,0.24,0.03
2026-02-05 10:55:00,8.16,8.13,8.17,8.13,-0.49,-0.04,1583,1288377.0,0.49,0.06
2026-02-05 11:00:00,8.13,8.14,8.15,8.11,0.12,0.01,1344,1092625.0,0.49,0.05
2026-02-05 11:05:00,8.14,8.15,8.15,8.13,0.12,0.01,1170,952456.0,0.25,0.04
2026-02-05 11:10:00,8.14,8.18,8.18,8.13,0.37,0.03,1214,991476.0,0.61,0.04
2026-02-05 11:15:00,8.18,8.18,8.19,8.16,0.0,0.0,1649,1348766.0,0.37,0.06
2026-02-05 11:20:00,8.17,8.15,8.17,8.15,-0.37,-0.03,457,373064.0,0.24,0.02
2026-02-05 11:25:00,8.16,8.17,8.17,8.15,0.25,0.02,586,478020.0,0.25,0.02
2026-02-05 11:30:00,8.17,8.18,8.19,8.17,0.12,0.01,598,489011.0,0.24,0.02
2026-02-05 13:05:00,8.17,8.17,8.18,8.16,-0.12,-0.01,1187,969299.0,0.24,0.04
2026-02-05 13:10:00,8.17,8.15,8.17,8.14,-0.24,-0.02,704,573873.0,0.37,0.03
2026-02-05 13:15:00,8.14,8.14,8.16,8.14,-0.12,-0.01,901,733511.0,0.25,0.03
2026-02-05 13:20:00,8.15,8.16,8.17,8.15,0.25,0.02,596,486342.0,0.25,0.02
2026-02-05 13:25:00,8.17,8.14,8.17,8.14,-0.25,-0.02,816,664707.0,0.37,0.03
2026-02-05 13:30:00,8.14,8.14,8.15,8.12,0.0,0.0,3678,2987755.0,0.37,0.14
2026-02-05 13:35:00,8.13,8.13,8.14,8.12,-0.12,-0.01,924,751353.0,0.25,0.03
2026-02-05 13:40:00,8.13,8.13,8.14,8.1,0.0,0.0,1688,1369709.0,0.49,0.06
2026-02-05 13:45:00,8.13,8.13,8.14,8.12,0.0,0.0,421,342199.0,0.25,0.02
2026-02-05 13:50:00,8.13,8.14,8.15,8.12,0.12,0.01,595,483933.0,0.37,0.02
2026-02-05 13:55:00,8.13,8.12,8.14,8.12,-0.25,-0.02,358,290966.0,0.25,0.01
2026-02-05 14:00:00,8.13,8.13,8.14,8.12,0.12,0.01,558,453807.0,0.25,0.02
2026-02-05 14:05:00,8.13,8.13,8.14,8.12,0.0,0.0,1011,821412.0,0.25,0.04
2026-02-05 14:10:00,8.13,8.16,8.19,8.13,0.37,0.03,3630,2971922.0,0.74,0.13
2026-02-05 14:15:00,8.16,8.14,8.17,8.14,-0.25,-0.02,456,371660.0,0.37,0.02
2026-02-05 14:20:00,8.15,8.12,8.15,8.12,-0.25,-0.02,1161,943076.0,0.37,0.04
2026-02-05 14:25:00,8.13,8.11,8.13,8.1,-0.12,-0.01,1070,868150.0,0.37,0.04
2026-02-05 14:30:00,8.11,8.12,8.13,8.1,0.12,0.01,777,630354.0,0.37,0.03
2026-02-05 14:35:00,8.12,8.12,8.13,8.11,0.0,0.0,1228,997445.0,0.25,0.05
2026-02-05 14:40:00,8.13,8.13,8.13,8.11,0.12,0.01,1116,906276.0,0.25,0.04
2026-02-05 14:45:00,8.12,8.11,8.13,8.11,-0.25,-0.02,1389,1127049.0,0.25,0.05
2026-02-05 14:50:00,8.12,8.12,8.13,8.11,0.12,0.01,1447,1175129.0,0.25,0.05
2026-02-05 14:55:00,8.12,8.13,8.13,8.12,0.12,0.01,1522,1236622.0,0.12,0.06
2026-02-05 15:00:00,8.13,8.12,8.13,8.11,-0.12,-0.01,2727,2214048.0,0.25,0.1
2026-02-06 09:35:00,8.07,8.07,8.1,8.01,-0.62,-0.05,7477,6022493.0,1.11,0.27
2026-02-06 09:40:00,8.07,8.12,8.17,8.06,0.62,0.05,3259,2648584.0,1.36,0.12
2026-02-06 09:45:00,8.11,8.1,8.15,8.09,-0.25,-0.02,1790,1452710.0,0.74,0.07
2026-02-06 09:50:00,8.09,8.13,8.14,8.09,0.37,0.03,3094,2513346.0,0.62,0.11
2026-02-06 09:55:00,8.12,8.11,8.13,8.1,-0.25,-0.02,2019,1638219.0,0.37,0.07
2026-02-06 10:00:00,8.12,8.12,8.13,8.09,0.12,0.01,2576,2088982.0,0.49,0.09
2026-02-06 10:05:00,8.12,8.13,8.14,8.1,0.12,0.01,1837,1492284.0,0.49,0.07
2026-02-06 10:10:00,8.12,8.13,8.13,8.1,0.0,0.0,1109,899822.0,0.37,0.04
2026-02-06 10:15:00,8.12,8.14,8.15,8.12,0.12,0.01,1227,998163.0,0.37,0.05
2026-02-06 10:20:00,8.14,8.17,8.19,8.13,0.37,0.03,2611,2130973.0,0.74,0.1
2026-02-06 10:25:00,8.17,8.26,8.3,8.17,1.1,0.09,5791,4761961.0,1.59,0.21
2026-02-06 10:30:00,8.26,8.27,8.27,8.23,0.12,0.01,2995,2474618.0,0.48,0.11
2026-02-06 10:35:00,8.27,8.27,8.28,8.25,0.0,0.0,1187,980727.0,0.36,0.04
2026-02-06 10:40:00,8.26,8.26,8.27,8.24,-0.12,-0.01,2091,1724302.0,0.36,0.08
2026-02-06 10:45:00,8.25,8.25,8.28,8.24,-0.12,-0.01,2375,1961096.0,0.48,0.09
2026-02-06 10:50:00,8.26,8.25,8.26,8.24,0.0,0.0,552,455488.0,0.24,0.02
2026-02-06 10:55:00,8.24,8.24,8.25,8.23,-0.12,-0.01,1130,931126.0,0.24,0.04
2026-02-06 11:00:00,8.24,8.25,8.25,8.23,0.12,0.01,861,709245.0,0.24,0.03
2026-02-06 11:05:00,8.24,8.26,8.26,8.23,0.12,0.01,942,777113.0,0.36,0.03
2026-02-06 11:10:00,8.25,8.25,8.26,8.24,-0.12,-0.01,346,285525.0,0.24,0.01
2026-02-06 11:15:00,8.25,8.27,8.27,8.25,0.24,0.02,1700,1404032.0,0.24,0.06
