时间,开盘,收盘,最高,最低,涨跌幅,涨跌额,成交量,成交额,振幅,换手率
2026-02-05 09:35:00,6.79,6.82,6.83,6.75,0.59,0.04,7286,4951729.0,1.18,0.22
2026-02-05 09:40:00,6.81,6.83,6.84,6.8,0.15,0.01,5249,3582657.0,0.59,0.16
2026-02-05 09:45:00,6.83,6.82,6.86,6.82,-0.15,-0.01,8379,5732861.0,0.59,0.25
2026-02-05 09:50:00,6.82,6.82,6.84,6.81,0.0,0.0,2179,1487070.0,0.44,0.07
2026-02-05 09:55:00,6.82,6.85,6.85,6.81,0.44,0.03,3150,2153828.0,0.59,0.1
2026-02-05 10:00:00,6.85,6.86,6.89,6.84,0.15,0.01,7718,5298076.0,0.73,0.23
2026-02-05 10:05:00,6.85,6.85,6.86,6.84,-0.15,-0.01,847,580098.0,0.29,0.03
2026-02-05 10:10:00,6.84,6.84,6.84,6.83,-0.15,-0.01,831,568161.0,0.15,0.03
2026-02-05 10:15:00,6.84,6.85,6.85,6.83,0.15,0.01,1174,803119.0,0.29,0.04
2026-02-05 10:20:00,6.84,6.84,6.86,6.84,-0.15,-0.01,1979,1354547.0,0.29,0.06
2026-02-05 10:25:00,6.84,6.83,6.84,6.83,-0.15,-0.01,773,527866.0,0.15,0.02
2026-02-05 10:30:00,6.83,6.82,6.84,6.82,-0.15,-0.01,594,406044.0,0.29,0.02
2026-02-05 10:35:00,6.82,6.84,6.84,6.81,0.29,0.02,1149,784190.0,0.44,0.03
2026-02-05 10:40:00,6.83,6.83,6.85,6.83,-0.15,-0.01,703,480815.0,0.29,0.02
2026-02-05 10:45:00,6.83,6.82,6.84,6.82,-0.15,-0.01,387,264291.0,0.29,0.01
2026-02-05 10:50:00,6.82,6.82,6.83,6.81,0.0,0.0,1421,968864.0,0.29,0.04
2026-02-05 10:55:00,6.81,6.8,6.81,6.79,-0.29,-0.02,1414,961674.0,0.29,0.04
2026-02-05 11:00:00,6.8,6.8,6.8,6.78,0.0,0.0,2162,1468504.0,0.29,0.07
2026-02-05 11:05:00,6.8,6.8,6.81,6.79,0.0,0.0,871,592161.0,0.29,0.03
2026-02-05 11:10:00,6.79,6.79,6.79,6.78,-0.15,-0.01,1338,908019.0,0.15,0.04
2026-02-05 11:15:00,6.79,6.77,6.8,6.76,-0.29,-0.02,2942,1993139.0,0.59,0.09
2026-02-05 11:20:00,6.77,6.77,6.78,6.76,0.0,0.0,1143,773800.0,0.3,0.03
2026-02-05 11:25:00,6.77,6.79,6.79,6.77,0.3,0.02,1273,863099.0,0.3,0.04
2026-02-05 11:30:00,6.8,6.79,6.8,6.78,0.0,0.0,290,196875.0,0.29,0.01
2026-02-05 13:05:00,6.78,6.79,6.79,6.78,0.0,0.0,391,265354.0,0.15,0.01
2026-02-05 13:10:00,6.78,6.77,6.79,6.77,-0.29,-0.02,377,255486.0,0.29,0.01
2026-02-05 13:15:00,6.77,6.77,6.78,6.77,0.0,0.0,1569,1062362.0,0.15,0.05
2026-02-05 13:20:00,6.77,6.78,6.79,6.77,0.15,0.01,936,634761.0,0.3,0.03
2026-02-05 13:25:00,6.78,6.78,6.79,6.78,0.0,0.0,883,599012.0,0.15,0.03
2026-02-05 13:30:00,6.79,6.79,6.79,6.77,0.15,0.01,587,398234.0,0.29,0.02
2026-02-05 13:35:00,6.78,6.76,6.79,6.76,-0.44,-0.03,1538,1041589.0,0.44,0.05
2026-02-05 13:40:00,6.76,6.76,6.77,6.76,0.0,0.0,1839,1243174.0,0.15,0.06
2026-02-05 13:45:00,6.76,6.77,6.78,6.76,0.15,0.01,1260,852992.0,0.3,0.04
2026-02-05 13:50:00,6.77,6.78,6.78,6.77,0.15,0.01,969,656644.0,0.15,0.03
2026-02-05 13:55:00,6.77,6.78,6.79,6.77,0.0,0.0,1521,1031379.0,0.29,0.05
2026-02-05 14:00:00,6.79,6.78,6.8,6.78,0.0,0.0,3230,2193147.0,0.29,0.1
2026-02-05 14:05:00,6.78,6.79,6.79,6.77,0.15,0.01,410,277961.0,0.29,0.01
2026-02-05 14:10:00,6.79,6.79,6.79,6.78,0.0,0.0,453,307583.0,0.15,0.01
2026-02-05 14:15:00,6.79,6.79,6.8,6.78,0.0,0.0,698,473953.0,0.29,0.02
2026-02-05 14:20:00,6.78,6.76,6.78,6.76,-0.44,-0.03,1429,968096.0,0.29,0.04
2026-02-05 14:25:00,6.76,6.75,6.76,6.75,-0.15,-0.01,1128,762511.0,0.15,0.03
2026-02-05 14:30:00,6.75,6.77,6.77,6.75,0.3,0.02,2515,1700134.0,0.3,0.08
2026-02-05 14:35:00,6.77,6.77,6.77,6.76,0.0,0.0,228,154330.0,0.15,0.01
2026-02-05 14:40:00,6.77,6.77,6.77,6.76,0.0,0.0,399,269758.0,0.15,0.01
2026-02-05 14:45:00,6.77,6.75,6.77,6.75,-0.3,-0.02,2019,1364497.0,0.3,0.06
2026-02-05 14:50:00,6.76,6.76,6.77,6.75,0.15,0.01,1298,877442.0,0.3,0.04
2026-02-05 14:55:00,6.76,6.75,6.76,6.75,-0.15,-0.01,1012,683605.0,0.15,0.03
2026-02-05 15:00:00,6.75,6.77,6.77,6.75,0.3,0.02,2736,1849834.0,0.3,0.08
2026-02-06 09:35:00,6.76,6.75,6.83,6.72,-0.3,-0.02,9013,6074359.0,1.62,0.27
2026-02-06 09:40:00,6.74,6.77,6.78,6.74,0.3,0.02,1091,737648.0,0.59,0.03
2026-02-06 09:45:00,6.76,6.77,6.78,6.76,0.0,0.0,1525,1032466.0,0.3,0.05
2026-02-06 09:50:00,6.76,6.8,6.83,6.76,0.44,0.03,6258,4250454.0,1.03,0.19
2026-02-06 09:55:00,6.79,6.79,6.81,6.77,-0.15,-0.01,1914,1299872.0,0.59,0.06
2026-02-06 10:00:00,6.78,6.8,6.81,6.76,0.15,0.01,1445,980627.0,0.74,0.04
2026-02-06 10:05:00,6.79,6.78,6.8,6.78,-0.29,-0.02,1940,1318648.0,0.29,0.06
2026-02-06 10:10:00,6.79,6.78,6.79,6.76,0.0,0.0,1564,1059133.0,0.44,0.05
2026-02-06 10:15:00,6.78,6.78,6.79,6.77,0.0,0.0,593,402098.0,0.29,0.02
2026-02-06 10:20:00,6.78,6.83,6.83,6.77,0.74,0.05,1785,1214477.0,0.88,0.05
2026-02-06 10:25:00,6.83,6.84,6.84,6.82,0.15,0.01,2519,1721283.0,0.29,0.08
2026-02-06 10:30:00,6.83,6.86,6.86,6.83,0.29,0.02,2826,1933647.0,0.44,0.09
2026-02-06 10:35:00,6.86,6.86,6.86,6.85,0.0,0.0,1918,1315245.0,0.15,0.06
2026-02-06 10:40:00,6.86,6.85,6.86,6.85,-0.15,-0.01,813,557162.0,0.15,0.02
2026-02-06 10:45:00,6.85,6.85,6.86,6.85,0.0,0.0,1582,1083799.0,0.15,0.05
2026-02-06 10:50:00,6.85,6.85,6.86,6.84,0.0,0.0,1608,1101527.0,0.29,0.05
2026-02-06 10:55:00,6.84,6.85,6.85,6.84,0.0,0.0,127,86935.0,0.15,0.0
2026-02-06 11:00:00,6.85,6.85,6.85,6.84,0.0,0.0,114,78006.0,0.15,0.0
2026-02-06 11:05:00,6.85,6.84,6.85,6.84,-0.15,-0.01,1588,1086249.0,0.15,0.05
2026-02-06 11:10:00,6.84,6.87,6.87,6.84,0.44,0.03,3086,2115665.0,0.44,0.09
2026-02-06 11:15:00,6.86,6.88,6.88,6.86,0.15,0.01,3776,2592976.0,0.29,0.11
2026-02-06 11:20:00,6.88,6.88,6.88,6.86,0.0,0.0,1458,1002379.0,0.29,0.04
2026-02-06 11:25:00,6.88,6.87,6.88,6.86,-0.15,-0.01,1024,703667.0,0.29,0.03
2026-02-06 11:30:00,6.87,6.88,6.88,6.87,0.15,0.01,1433,985133.0,0.15,0.04
2026-02-06 13:05:00,6.88,6.88,6.88,6.87,0.0,0.0,2361,1623589.0,0.15,0.07
2026-02-06 13:10:00,6.88,6.89,6.89,6.87,0.15,0.01,4434,3051768.0,0.29,0.13
