day,open,high,low,close,volume,amount
2026-01-22 11:25:00,5.290,5.300,5.290,5.300,39600,209784.0020
2026-01-22 11:30:00,5.290,5.300,5.290,5.300,145200,768587.0090
2026-01-22 13:05:00,5.300,5.310,5.290,5.290,213400,1130603.0146
2026-01-22 13:10:00,5.300,5.320,5.290,5.310,292300,1550744.0100
2026-01-22 13:15:00,5.310,5.340,5.300,5.340,557700,2972721.0010
2026-01-22 13:20:00,5.340,5.340,5.330,5.340,106300,567496.0000
2026-01-22 13:25:00,5.340,5.350,5.330,5.340,221500,1182726.0000
2026-01-22 13:30:00,5.340,5.340,5.330,5.340,156100,832452.0000
2026-01-22 13:35:00,5.340,5.340,5.320,5.330,115500,615510.0010
2026-01-22 13:40:00,5.330,5.330,5.320,5.330,52600,280192.0000
2026-01-22 13:45:00,5.330,5.340,5.320,5.340,157000,836785.0000
2026-01-22 13:50:00,5.340,5.340,5.330,5.330,202900,1083047.0000
2026-01-22 13:55:00,5.330,5.340,5.330,5.340,225200,1202102.0000
2026-01-22 14:00:00,5.340,5.340,5.330,5.340,86800,463004.0000
2026-01-22 14:05:00,5.330,5.350,5.330,5.340,92900,495899.0000
2026-01-22 14:10:00,5.330,5.340,5.330,5.330,162800,868123.0000
2026-01-22 14:15:00,5.330,5.340,5.320,5.320,154500,822856.0020
2026-01-22 14:20:00,5.320,5.340,5.320,5.340,258000,1375625.0000
2026-01-22 14:25:00,5.340,5.340,5.330,5.330,46400,247476.0000
2026-01-22 14:30:00,5.330,5.340,5.330,5.330,169800,906064.0000
2026-01-22 14:35:00,5.330,5.340,5.320,5.320,462000,2460803.0034
2026-01-22 14:40:00,5.330,5.330,5.320,5.330,159900,851323.0015
2026-01-22 14:45:00,5.330,5.330,5.320,5.330,173600,924801.0010
2026-01-22 14:50:00,5.330,5.340,5.320,5.330,204900,1093023.0000
2026-01-22 14:55:00,5.340,5.340,5.320,5.330,390200,2080860.0020
2026-01-22 15:00:00,5.330,5.350,5.330,5.350,267300,1428482.0000
2026-01-23 09:35:00,5.330,5.360,5.280,5.310,666100,3539478.0228
2026-01-23 09:40:00,5.310,5.340,5.290,5.340,809400,4297474.0198
2026-01-23 09:45:00,5.340,5.360,5.330,5.340,207000,1106029.0000
2026-01-23 09:50:00,5.340,5.340,5.310,5.320,301800,1606369.0044
2026-01-23 09:55:00,5.320,5.330,5.310,5.310,377100,2005962.0015
2026-01-23 10:00:00,5.310,5.320,5.290,5.310,361900,1919840.0063
2026-01-23 10:05:00,5.320,5.320,5.290,5.310,326800,1733225.0095
2026-01-23 10:10:00,5.310,5.340,5.300,5.340,195100,1038917.0034
2026-01-23 10:15:00,5.330,5.350,5.330,5.350,280800,1499905.0000
2026-01-23 10:20:00,5.340,5.350,5.330,5.340,204000,1089571.0000
2026-01-23 10:25:00,5.350,5.350,5.330,5.340,196200,1048464.0000
2026-01-23 10:30:00,5.350,5.350,5.340,5.340,125400,670080.0000
2026-01-23 10:35:00,5.350,5.370,5.340,5.350,336000,1798353.0000
2026-01-23 10:40:00,5.350,5.360,5.340,5.350,87900,469700.0000
2026-01-23 10:45:00,5.340,5.350,5.340,5.350,58700,313774.0000
2026-01-23 10:50:00,5.340,5.360,5.340,5.350,137500,735706.0000
2026-01-23 10:55:00,5.350,5.360,5.350,5.350,30900,165576.0000
2026-01-23 11:00:00,5.360,5.370,5.350,5.360,150700,808113.0000
2026-01-23 11:05:00,5.370,5.370,5.360,5.370,158500,850759.0000
2026-01-23 11:10:00,5.370,5.370,5.350,5.350,385200,2066811.0000
2026-01-23 11:15:00,5.350,5.360,5.330,5.340,139700,746600.0000
2026-01-23 11:20:00,5.350,5.380,5.340,5.360,290100,1556155.0000
2026-01-23 11:25:00,5.360,5.380,5.330,5.360,260200,1396337.0000
2026-01-23 11:30:00,5.370,5.380,5.360,5.370,62800,337149.0000
2026-01-23 13:05:00,5.380,5.390,5.370,5.390,238700,1283852.0000
2026-01-23 13:10:00,5.390,5.390,5.370,5.380,154700,831542.0000
2026-01-23 13:15:00,5.380,5.390,5.370,5.370,59400,319452.0000
2026-01-23 13:20:00,5.380,5.390,5.370,5.380,137500,739858.0000
2026-01-23 13:25:00,5.380,5.390,5.370,5.380,52600,282904.0000
2026-01-23 13:30:00,5.380,5.380,5.360,5.360,182300,978629.0000
2026-01-23 13:35:00,5.360,5.370,5.360,5.370,120300,644940.0000
2026-01-23 13:40:00,5.360,5.370,5.360,5.360,57700,309378.0000
2026-01-23 13:45:00,5.360,5.370,5.360,5.360,99100,531537.0000
2026-01-23 13:50:00,5.370,5.370,5.350,5.360,314200,1683420.0000
2026-01-23 13:55:00,5.350,5.360,5.350,5.360,45600,243997.0000
2026-01-23 14:00:00,5.360,5.360,5.320,5.360,234300,1251492.0000
2026-01-23 14:05:00,5.350,5.360,5.350,5.360,67900,363627.0000
2026-01-23 14:10:00,5.350,5.360,5.350,5.360,195200,1045147.0000
2026-01-23 14:15:00,5.350,5.360,5.350,5.360,83700,447954.0000
2026-01-23 14:20:00,5.350,5.360,5.350,5.360,130100,696292.0000
2026-01-23 14:25:00,5.350,5.360,5.340,5.360,97500,521738.0000
2026-01-23 14:30:00,5.350,5.360,5.350,5.350,52900,283257.0000
2026-01-23 14:35:00,5.350,5.360,5.350,5.350,54900,293986.0000
2026-01-23 14:40:00,5.350,5.360,5.340,5.340,411600,2200173.0000
2026-01-23 14:45:00,5.340,5.360,5.340,5.350,226600,1212235.0000
2026-01-23 14:50:00,5.350,5.360,5.340,5.360,285400,1526485.0000
2026-01-23 14:55:00,5.360,5.360,5.350,5.350,190400,1019469.0000
2026-01-23 15:00:00,5.350,5.360,5.340,5.350,314400,1681891.0000
2026-01-26 09:35:00,5.350,5.440,5.350,5.410,944600,5088108.9995
2026-01-26 09:40:00,5.400,5.400,5.230,5.330,2177300,11578076.0117
2026-01-26 09:45:00,5.310,5.330,5.300,5.310,811900,4313651.0139
2026-01-26 09:50:00,5.320,5.350,5.310,5.330,507100,2701065.0093
2026-01-26 09:55:00,5.330,5.340,5.290,5.290,339100,1804304.0039
2026-01-26 10:00:00,5.290,5.310,5.280,5.280,395296,2092197.8703
2026-01-26 10:05:00,5.280,5.300,5.250,5.290,377100,1991218.0381
2026-01-26 10:10:00,5.280,5.290,5.250,5.290,620700,3269935.0593
2026-01-26 10:15:00,5.280,5.290,5.260,5.260,308900,1628280.0333
2026-01-26 10:20:00,5.250,5.270,5.240,5.260,868700,4558886.9338
2026-01-26 10:25:00,5.260,5.260,5.230,5.250,328900,1723852.9688
2026-01-26 10:30:00,5.260,5.270,5.240,5.260,159500,838510.0100
2026-01-26 10:35:00,5.260,5.290,5.240,5.280,629900,3310227.0215
2026-01-26 10:40:00,5.280,5.300,5.280,5.300,282600,1495185.0070
2026-01-26 10:45:00,5.300,5.300,5.270,5.290,212900,1124336.0255
2026-01-26 10:50:00,5.280,5.290,5.270,5.280,131000,691807.0183
2026-01-26 10:55:00,5.280,5.290,5.270,5.290,246200,1300150.0288
2026-01-26 11:00:00,5.280,5.300,5.270,5.290,150800,796667.0117
2026-01-26 11:05:00,5.300,5.310,5.290,5.300,62600,331616.0054
2026-01-26 11:10:00,5.290,5.300,5.280,5.290,95800,506645.0023
2026-01-26 11:15:00,5.290,5.310,5.290,5.290,107000,566426.0002
2026-01-26 11:20:00,5.290,5.310,5.290,5.310,38600,204673.0010
2026-01-26 11:25:00,5.300,5.310,5.290,5.300,106500,564049.0022
2026-01-26 11:30:00,5.300,5.310,5.290,5.300,53100,281382.0022
2026-01-26 13:05:00,5.300,5.300,5.270,5.270,126700,669280.0087
2026-01-26 13:10:00,5.280,5.290,5.260,5.270,133300,702947.0111
2026-01-26 13:15:00,5.270,5.270,5.260,5.260,63400,333676.0059
2026-01-26 13:20:00,5.250,5.270,5.250,5.260,84900,446486.0175
2026-01-26 13:25:00,5.270,5.270,5.260,5.260,104500,549821.0162
2026-01-26 13:30:00,5.250,5.260,5.240,5.250,120800,634089.9976
2026-01-26 13:35:00,5.240,5.250,5.230,5.230,177100,926995.9879
