时间,开盘,收盘,最高,最低,涨跌幅,涨跌额,成交量,成交额,振幅,换手率
2026-02-05 09:35:00,6.87,7.08,7.1,6.78,2.91,0.2,30284,21026684.0,4.65,1.16
2026-02-05 09:40:00,7.05,7.27,7.28,7.05,2.68,0.19,24177,17354173.0,3.25,0.92
2026-02-05 09:45:00,7.27,7.21,7.28,7.21,-0.83,-0.06,11746,8509214.0,0.96,0.45
2026-02-05 09:50:00,7.22,7.35,7.39,7.22,1.94,0.14,15595,11401529.0,2.36,0.6
2026-02-05 09:55:00,7.35,7.29,7.37,7.26,-0.82,-0.06,10364,7571062.0,1.5,0.4
2026-02-05 10:00:00,7.29,7.27,7.32,7.25,-0.27,-0.02,9874,7196040.0,0.96,0.38
2026-02-05 10:05:00,7.27,7.18,7.28,7.17,-1.24,-0.09,7704,5554979.0,1.51,0.29
2026-02-05 10:10:00,7.18,7.19,7.2,7.17,0.14,0.01,3368,2420642.0,0.42,0.13
2026-02-05 10:15:00,7.18,7.22,7.24,7.18,0.42,0.03,2948,2124596.0,0.83,0.11
2026-02-05 10:20:00,7.22,7.21,7.27,7.21,-0.14,-0.01,3465,2508409.0,0.83,0.13
2026-02-05 10:25:00,7.2,7.17,7.21,7.17,-0.55,-0.04,2315,1664508.0,0.55,0.09
2026-02-05 10:30:00,7.17,7.17,7.19,7.15,0.0,0.0,3190,2286965.0,0.56,0.12
2026-02-05 10:35:00,7.17,7.19,7.2,7.16,0.28,0.02,2467,1769280.0,0.56,0.09
2026-02-05 10:40:00,7.18,7.15,7.2,7.14,-0.56,-0.04,1661,1189915.0,0.83,0.06
2026-02-05 10:45:00,7.15,7.14,7.16,7.14,-0.14,-0.01,1575,1126052.0,0.28,0.06
2026-02-05 10:50:00,7.14,7.16,7.16,7.13,0.28,0.02,1975,1411205.0,0.42,0.08
2026-02-05 10:55:00,7.16,7.13,7.16,7.11,-0.42,-0.03,2967,2116218.0,0.7,0.11
2026-02-05 11:00:00,7.15,7.12,7.15,7.11,-0.14,-0.01,1291,919309.0,0.56,0.05
2026-02-05 11:05:00,7.12,7.09,7.12,7.08,-0.42,-0.03,2977,2112124.0,0.56,0.11
2026-02-05 11:10:00,7.08,7.1,7.11,7.07,0.14,0.01,5293,3750955.0,0.56,0.2
2026-02-05 11:15:00,7.1,7.09,7.11,7.09,-0.14,-0.01,1419,1007872.0,0.28,0.05
2026-02-05 11:20:00,7.09,7.1,7.1,7.07,0.14,0.01,1078,763628.0,0.42,0.04
2026-02-05 11:25:00,7.1,7.11,7.11,7.09,0.14,0.01,1186,842048.0,0.28,0.05
2026-02-05 11:30:00,7.1,7.09,7.12,7.09,-0.28,-0.02,1268,901043.0,0.42,0.05
2026-02-05 13:05:00,7.11,7.1,7.11,7.06,0.14,0.01,2901,2053572.0,0.71,0.11
2026-02-05 13:10:00,7.1,7.1,7.12,7.08,0.0,0.0,1304,925897.0,0.56,0.05
2026-02-05 13:15:00,7.11,7.08,7.11,7.08,-0.28,-0.02,838,594652.0,0.42,0.03
2026-02-05 13:20:00,7.07,7.1,7.1,7.07,0.28,0.02,2536,1793163.0,0.42,0.1
2026-02-05 13:25:00,7.09,7.12,7.12,7.09,0.28,0.02,1485,1054738.0,0.42,0.06
2026-02-05 13:30:00,7.1,7.11,7.12,7.09,-0.14,-0.01,1356,963339.0,0.42,0.05
2026-02-05 13:35:00,7.1,7.1,7.1,7.08,-0.14,-0.01,845,599210.0,0.28,0.03
2026-02-05 13:40:00,7.1,7.1,7.1,7.08,0.0,0.0,749,530771.0,0.28,0.03
2026-02-05 13:45:00,7.1,7.09,7.11,7.09,-0.14,-0.01,1050,745417.0,0.28,0.04
2026-02-05 13:50:00,7.1,7.09,7.12,7.09,0.0,0.0,1136,807476.0,0.42,0.04
2026-02-05 13:55:00,7.09,7.11,7.14,7.08,0.28,0.02,3368,2395896.0,0.85,0.13
