day,open,high,low,close,volume,amount
2026-01-22 11:25:00,6.720,6.730,6.710,6.730,137700,925410.9911
2026-01-22 11:30:00,6.730,6.740,6.720,6.730,334000,2247957.9980
2026-01-22 13:05:00,6.730,6.740,6.720,6.720,275800,1854782.9959
2026-01-22 13:10:00,6.730,6.770,6.720,6.760,630500,4256990.0234
2026-01-22 13:15:00,6.760,6.770,6.750,6.760,294000,1985858.0101
2026-01-22 13:20:00,6.760,6.780,6.750,6.770,391500,2648780.0095
2026-01-22 13:25:00,6.780,6.780,6.760,6.760,172300,1166523.0033
2026-01-22 13:30:00,6.760,6.800,6.760,6.780,647500,4389869.0137
2026-01-22 13:35:00,6.780,6.790,6.780,6.780,113900,772600.0051
2026-01-22 13:40:00,6.780,6.780,6.770,6.780,115100,779889.0013
2026-01-22 13:45:00,6.780,6.780,6.760,6.780,143500,971792.0009
2026-01-22 13:50:00,6.780,6.780,6.750,6.760,338000,2286074.0220
2026-01-22 13:55:00,6.760,6.770,6.740,6.760,265200,1790170.0006
2026-01-22 14:00:00,6.750,6.770,6.750,6.760,155800,1053076.0093
2026-01-22 14:05:00,6.760,6.770,6.750,6.760,91900,621765.0037
2026-01-22 14:10:00,6.760,6.770,6.750,6.770,240700,1627863.0198
2026-01-22 14:15:00,6.770,6.770,6.750,6.760,71700,484618.0004
2026-01-22 14:20:00,6.760,6.780,6.730,6.750,728200,4915868.9839
2026-01-22 14:25:00,6.750,6.760,6.720,6.720,794300,5343923.9951
2026-01-22 14:30:00,6.720,6.740,6.710,6.740,437500,2940270.9921
2026-01-22 14:35:00,6.730,6.750,6.730,6.740,116200,783242.9973
2026-01-22 14:40:00,6.730,6.750,6.730,6.740,147600,994439.9921
2026-01-22 14:45:00,6.740,6.750,6.730,6.730,136200,917527.9950
2026-01-22 14:50:00,6.740,6.750,6.730,6.740,273000,1839143.9846
2026-01-22 14:55:00,6.740,6.750,6.730,6.740,353900,2386822.9888
2026-01-22 15:00:00,6.740,6.760,6.740,6.760,604500,4084189.0342
2026-01-23 09:35:00,6.760,6.790,6.730,6.790,797100,5382635.0184
2026-01-23 09:40:00,6.790,6.820,6.760,6.790,919000,6240650.0090
2026-01-23 09:45:00,6.800,6.810,6.790,6.800,560900,3814915.0000
2026-01-23 09:50:00,6.810,6.810,6.790,6.810,584300,3975542.0000
2026-01-23 09:55:00,6.810,6.840,6.800,6.840,768600,5245607.0000
2026-01-23 10:00:00,6.840,6.840,6.820,6.820,394200,2692297.0000
2026-01-23 10:05:00,6.820,6.820,6.800,6.800,239500,1631269.0000
2026-01-23 10:10:00,6.800,6.820,6.800,6.820,482700,3288700.0000
2026-01-23 10:15:00,6.820,6.830,6.810,6.820,123300,841225.0000
2026-01-23 10:20:00,6.820,6.830,6.820,6.820,358600,2446671.0000
2026-01-23 10:25:00,6.820,6.830,6.810,6.810,305900,2084854.0000
2026-01-23 10:30:00,6.810,6.820,6.810,6.820,162700,1108755.0000
2026-01-23 10:35:00,6.810,6.830,6.810,6.830,346700,2364691.0000
2026-01-23 10:40:00,6.820,6.830,6.820,6.820,220800,1506702.0000
2026-01-23 10:45:00,6.830,6.830,6.810,6.830,113100,771491.0000
2026-01-23 10:50:00,6.830,6.830,6.820,6.820,247700,1691302.0000
2026-01-23 10:55:00,6.830,6.840,6.820,6.830,206500,1410572.0000
2026-01-23 11:00:00,6.830,6.830,6.820,6.820,134400,917176.0000
2026-01-23 11:05:00,6.820,6.830,6.820,6.830,109700,748749.0000
2026-01-23 11:10:00,6.830,6.830,6.810,6.820,101800,694321.0000
2026-01-23 11:15:00,6.820,6.820,6.810,6.810,144100,981803.0000
2026-01-23 11:20:00,6.810,6.810,6.790,6.800,222700,1514735.0000
2026-01-23 11:25:00,6.800,6.810,6.790,6.800,153700,1044660.0000
2026-01-23 11:30:00,6.800,6.800,6.790,6.790,199800,1356976.0000
2026-01-23 13:05:00,6.790,6.830,6.790,6.810,347700,2366778.0000
2026-01-23 13:10:00,6.820,6.820,6.800,6.810,165700,1127723.0000
2026-01-23 13:15:00,6.810,6.810,6.790,6.790,160500,1090903.0000
