day,open,high,low,close,volume,amount
2026-01-22 11:25:00,7.130,7.140,7.120,7.130,170800,1217881.0000
2026-01-22 11:30:00,7.140,7.140,7.120,7.130,53700,383034.0000
2026-01-22 13:05:00,7.130,7.130,7.110,7.120,67400,479891.0000
2026-01-22 13:10:00,7.120,7.120,7.110,7.120,31600,224883.0000
2026-01-22 13:15:00,7.120,7.190,7.110,7.170,803400,5753356.0000
2026-01-22 13:20:00,7.170,7.180,7.160,7.180,211900,1520290.0000
2026-01-22 13:25:00,7.170,7.180,7.170,7.170,104000,746107.0000
2026-01-22 13:30:00,7.180,7.180,7.160,7.160,174400,1250032.0000
2026-01-22 13:35:00,7.160,7.170,7.150,7.160,93600,670122.0000
2026-01-22 13:40:00,7.150,7.160,7.140,7.160,89900,643001.0000
2026-01-22 13:45:00,7.150,7.160,7.140,7.140,110900,792945.0000
2026-01-22 13:50:00,7.140,7.160,7.140,7.150,61000,436278.0000
2026-01-22 13:55:00,7.150,7.160,7.150,7.160,12700,90867.0000
2026-01-22 14:00:00,7.150,7.160,7.150,7.150,148000,1059359.0000
2026-01-22 14:05:00,7.150,7.170,7.140,7.150,150600,1077510.0000
2026-01-22 14:10:00,7.140,7.150,7.120,7.140,191100,1363654.0000
2026-01-22 14:15:00,7.140,7.140,7.120,7.120,106100,755997.0000
2026-01-22 14:20:00,7.130,7.140,7.120,7.140,107500,766237.0000
2026-01-22 14:25:00,7.140,7.140,7.130,7.130,76000,542425.0000
2026-01-22 14:30:00,7.140,7.140,7.130,7.130,60200,429610.0000
2026-01-22 14:35:00,7.130,7.140,7.130,7.130,194300,1385538.0000
2026-01-22 14:40:00,7.130,7.150,7.130,7.140,157900,1127329.0000
2026-01-22 14:45:00,7.140,7.170,7.130,7.170,513000,3667863.0000
2026-01-22 14:50:00,7.160,7.170,7.130,7.130,232500,1662657.0000
2026-01-22 14:55:00,7.150,7.150,7.130,7.140,227500,1624672.0000
2026-01-22 15:00:00,7.150,7.150,7.130,7.150,175500,1253761.0000
2026-01-23 09:35:00,7.140,7.190,7.140,7.150,370800,2653976.0000
2026-01-23 09:40:00,7.160,7.170,7.130,7.170,307700,2198983.0000
2026-01-23 09:45:00,7.170,7.190,7.170,7.180,236800,1700235.0000
2026-01-23 09:50:00,7.180,7.220,7.170,7.220,586300,4214574.0000
2026-01-23 09:55:00,7.220,7.220,7.170,7.190,349600,2514558.0000
2026-01-23 10:00:00,7.190,7.190,7.170,7.180,198300,1423166.0000
2026-01-23 10:05:00,7.170,7.210,7.170,7.200,80600,579972.0000
2026-01-23 10:10:00,7.200,7.230,7.200,7.230,138500,999262.0000
2026-01-23 10:15:00,7.220,7.230,7.200,7.220,167300,1206135.0000
2026-01-23 10:20:00,7.210,7.210,7.180,7.190,126000,906642.0000
2026-01-23 10:25:00,7.180,7.190,7.180,7.180,81600,585997.0000
2026-01-23 10:30:00,7.190,7.210,7.180,7.200,98100,705693.0000
2026-01-23 10:35:00,7.200,7.220,7.200,7.200,93900,677005.0000
2026-01-23 10:40:00,7.200,7.210,7.190,7.210,114000,821304.0000
2026-01-23 10:45:00,7.200,7.210,7.200,7.210,38000,273705.0000
2026-01-23 10:50:00,7.210,7.210,7.190,7.200,95400,686757.0000
2026-01-23 10:55:00,7.200,7.200,7.180,7.180,219900,1579848.0000
2026-01-23 11:00:00,7.180,7.190,7.170,7.180,277600,1992129.0000
2026-01-23 11:05:00,7.170,7.190,7.170,7.190,353400,2536077.0000
2026-01-23 11:10:00,7.190,7.200,7.180,7.180,117000,841298.0000
2026-01-23 11:15:00,7.190,7.190,7.160,7.160,123400,885016.0000
2026-01-23 11:20:00,7.160,7.190,7.160,7.190,44400,318730.0000
2026-01-23 11:25:00,7.190,7.190,7.170,7.170,46000,330156.0000
2026-01-23 11:30:00,7.180,7.190,7.170,7.180,94200,676285.0000
2026-01-23 13:05:00,7.190,7.210,7.170,7.190,212600,1527872.0000
2026-01-23 13:10:00,7.180,7.180,7.170,7.180,107300,769587.0000
2026-01-23 13:15:00,7.170,7.190,7.170,7.170,59900,430065.0000
2026-01-23 13:20:00,7.170,7.180,7.170,7.180,58800,421829.0000
2026-01-23 13:25:00,7.170,7.180,7.160,7.160,148300,1062480.0000
2026-01-23 13:30:00,7.160,7.170,7.160,7.170,134200,961000.0000
2026-01-23 13:35:00,7.170,7.180,7.160,7.180,85700,614293.0000
2026-01-23 13:40:00,7.170,7.180,7.160,7.170,118600,850286.0000
2026-01-23 13:45:00,7.160,7.180,7.160,7.180,84600,606733.0000
2026-01-23 13:50:00,7.170,7.180,7.160,7.180,197300,1414599.0000
2026-01-23 13:55:00,7.170,7.180,7.170,7.170,24200,173630.0000
2026-01-23 14:00:00,7.180,7.200,7.170,7.200,202000,1450972.0000
2026-01-23 14:05:00,7.190,7.200,7.180,7.200,66800,480310.0000
2026-01-23 14:10:00,7.200,7.200,7.190,7.190,61600,443315.0000
2026-01-23 14:15:00,7.190,7.200,7.180,7.190,198200,1424284.0000
2026-01-23 14:20:00,7.180,7.190,7.180,7.180,32000,229831.0000
2026-01-23 14:25:00,7.180,7.190,7.180,7.180,60600,435353.0000
2026-01-23 14:30:00,7.180,7.190,7.180,7.190,42700,307000.0000
2026-01-23 14:35:00,7.180,7.180,7.170,7.170,83100,596484.0000
2026-01-23 14:40:00,7.170,7.180,7.170,7.170,60700,435445.0000
2026-01-23 14:45:00,7.180,7.190,7.170,7.180,259100,1860576.0000
2026-01-23 14:50:00,7.190,7.190,7.160,7.170,444600,3191685.0000
2026-01-23 14:55:00,7.180,7.180,7.160,7.160,303800,2177719.0000
2026-01-23 15:00:00,7.160,7.180,7.150,7.180,299900,2150356.0000
2026-01-26 09:35:00,7.100,7.150,7.010,7.030,2084400,14739931.0000
2026-01-26 09:40:00,7.060,7.060,6.960,6.980,1104300,7740411.9990
2026-01-26 09:45:00,6.980,7.000,6.950,6.950,555900,3876889.9966
2026-01-26 09:50:00,6.950,6.960,6.900,6.920,714800,4949535.0000
2026-01-26 09:55:00,6.920,6.950,6.860,6.890,896100,6188728.0000
2026-01-26 10:00:00,6.900,6.910,6.860,6.880,906100,6228846.0000
2026-01-26 10:05:00,6.890,6.910,6.810,6.860,1090500,7457733.0000
2026-01-26 10:10:00,6.860,6.920,6.820,6.920,363900,2493486.0000
2026-01-26 10:15:00,6.920,6.940,6.900,6.920,215500,1490509.0000
2026-01-26 10:20:00,6.920,6.930,6.890,6.890,369800,2555283.0000
2026-01-26 10:25:00,6.900,6.900,6.860,6.890,249400,1715221.0000
2026-01-26 10:30:00,6.890,6.920,6.880,6.890,446100,3077228.0000
