时间,开盘,收盘,最高,最低,涨跌幅,涨跌额,成交量,成交额,振幅,换手率
2026-02-05 09:35:00,6.88,6.93,6.93,6.86,-0.29,-0.02,4930,3400248.0,1.01,0.13
2026-02-05 09:40:00,6.93,6.93,6.94,6.91,0.0,0.0,2833,1961420.0,0.43,0.08
2026-02-05 09:45:00,6.93,6.95,6.96,6.93,0.29,0.02,1634,1135087.0,0.43,0.04
2026-02-05 09:50:00,6.94,6.96,6.99,6.94,0.14,0.01,3263,2273987.0,0.72,0.09
2026-02-05 09:55:00,6.96,7.0,7.02,6.96,0.57,0.04,2318,1618988.0,0.86,0.06
2026-02-05 10:00:00,7.01,7.02,7.04,7.01,0.29,0.02,2443,1716216.0,0.43,0.07
2026-02-05 10:05:00,7.01,7.01,7.02,7.0,-0.14,-0.01,1412,989599.0,0.28,0.04
2026-02-05 10:10:00,7.01,7.0,7.01,6.99,-0.14,-0.01,960,672011.0,0.29,0.03
2026-02-05 10:15:00,7.0,7.02,7.02,6.99,0.29,0.02,850,595197.0,0.43,0.02
2026-02-05 10:20:00,7.02,7.02,7.03,7.01,0.0,0.0,2331,1636743.0,0.28,0.06
2026-02-05 10:25:00,7.02,7.01,7.02,7.01,-0.14,-0.01,1075,753739.0,0.14,0.03
2026-02-05 10:30:00,7.0,6.99,7.01,6.99,-0.29,-0.02,829,580121.0,0.29,0.02
2026-02-05 10:35:00,6.98,7.0,7.0,6.98,0.14,0.01,317,221482.0,0.29,0.01
2026-02-05 10:40:00,6.99,6.98,7.0,6.98,-0.29,-0.02,600,419172.0,0.29,0.02
2026-02-05 10:45:00,6.98,6.98,6.98,6.98,0.0,0.0,557,388856.0,0.0,0.02
2026-02-05 10:50:00,6.98,6.96,6.98,6.96,-0.29,-0.02,868,604743.0,0.29,0.02
2026-02-05 10:55:00,6.97,6.94,6.97,6.94,-0.29,-0.02,764,530978.0,0.43,0.02
2026-02-05 11:00:00,6.94,6.94,6.95,6.93,0.0,0.0,1126,781526.0,0.29,0.03
2026-02-05 11:05:00,6.94,6.94,6.96,6.94,0.0,0.0,473,328774.0,0.29,0.01
