pair,lb_a,lb_b,last_3y_annual,last_3y_vol,last_3y_sharpe,last_3y_max_dd,last_3y_calmar,last_3y_total_return,last_3y_win_rate,last_5y_annual,last_5y_vol,last_5y_sharpe,last_5y_max_dd,last_5y_calmar,last_5y_total_return,last_5y_win_rate,full_common_annual,full_common_vol,full_common_sharpe,full_common_max_dd,full_common_calmar,full_common_total_return,full_common_win_rate,entry_exit_cost_sum,rebalance_cost_sum,total_cost_sum,avg_prev_weight,avg_next_weight,last_3y_annual_delta_vs_16,last_3y_sharpe_delta_vs_16,last_3y_maxdd_delta_vs_16,last_5y_annual_delta_vs_16,last_5y_sharpe_delta_vs_16,last_5y_maxdd_delta_vs_16,full_common_annual_delta_vs_16,full_common_sharpe_delta_vs_16,full_common_maxdd_delta_vs_16
14/23,14,23,0.2556073529521654,0.16113537588170002,1.5862894882860696,-0.21778455116313175,1.17367072910834,0.9773698980215939,0.6486486486486487,0.3606176677069386,0.16715766717665148,2.1573504452286922,-0.21778455116313186,1.6558459531723964,3.6621795238976222,0.6557377049180327,0.3303869436388207,0.11836994058136222,2.7911388821871332,-0.21778455116313156,1.5170357211946788,97.9755097458504,0.6391752577319587,0.495,0.18995999999999388,0.6849599999999939,0.7802254098360656,0.7804815573770492,-0.05349928650600866,-0.4829853638744659,-0.11172078283244564,0.0022340648434080457,-0.08982326641355565,-0.11002167202896632,0.00840114292445282,-0.011747448751851408,-0.10486207747136998
10/13,10,13,0.27678102784450687,0.14801296251741297,1.8699782987719402,-0.1198271364419692,2.3098359525477643,1.0789346272605633,0.6216216216216216,0.33969486324749565,0.1578013997674475,2.152673320693639,-0.11982713644196911,2.8348742474706965,3.314619779380278,0.639344262295082,0.32970866760404993,0.11393355994773315,2.893867862597318,-0.1198271364419693,2.751535899080118,98.24451405102832,0.6410256410256411,0.7530000000000001,0.1843799999999943,0.9373799999999944,0.7488502810424118,0.7491057741440981,-0.032325611613667204,-0.1992965533885953,-0.013763368111283092,-0.0186887396160349,-0.09450039094860907,-0.01206425730780357,0.007722866889682045,0.09098153165833356,-0.006904662750207721
4/17,4,17,0.2812567839735305,0.1472848392743134,1.9096112360193334,-0.12688309666890382,2.2166607795477944,1.1008392515011853,0.6756756756756757,0.338379603273693,0.15732870058452958,2.1507811481090084,-0.12688309666890413,2.6668611671472657,3.2934845877613217,0.6557377049180327,0.3108764994008941,0.11483800274719466,2.7070873052822093,-0.13614777500773442,2.2833755409020347,77.49259879680858,0.6134020618556701,0.933,0.1788899999999945,1.1118899999999945,0.7578005115089514,0.7580562659846547,-0.027849855484643582,-0.15966361614120217,-0.020819328338217716,-0.020003999589837562,-0.09639256353323944,-0.01912021753473858,-0.011109301313473763,-0.09579902565677534,-0.02322530131597285
10/19,10,19,0.2205810119534939,0.15473324038091707,1.425556728537934,-0.20515590505806774,1.075187243043578,0.8167077435097987,0.6756756756756757,0.3488727405228129,0.16271074063477503,2.1441285262532372,-0.2051559050580677,1.7005249759887113,3.464429097536435,0.7049180327868853,0.323249165215586,0.11660237474456463,2.7722348359003224,-0.20515590505806788,1.5756269122455562,90.18440335416437,0.6443298969072165,0.639,0.1895099999999939,0.8285099999999939,0.7676560900716479,0.7679119754350051,-0.08852562750468018,-0.6437181236226015,-0.09909213672738164,-0.00951086234071763,-0.10304518538901064,-0.09739302592390214,0.0012633645012181116,-0.03065149503866227,-0.09223343136630631
4/16,4,16,0.265020493003729,0.1473682737706884,1.7983551426822892,-0.14244319519210896,1.8605345986960178,1.0221040977611646,0.6756756756756757,0.337447105885732,0.15769917827993482,2.139815245496861,-0.14244319519210905,2.3689942185769337,3.278550328114415,0.6721311475409836,0.31764991185567437,0.11468036598291019,2.7698718009237164,-0.14244319519210882,2.23001113831566,84.3556670191,0.6391752577319587,0.933,0.1833299999999946,1.1163299999999947,0.7570953720276145,0.7573510611096906,-0.044086146454445085,-0.2709197094782463,-0.036379426861422856,-0.020936496977798535,-0.1073584661453868,-0.0346803160579435,-0.004335888858693515,-0.03301453001526822,-0.02952072150034725
17/26,17,26,0.2465077108618332,0.1593343164399939,1.5471099783747415,-0.2629189859359035,0.9375804869486635,0.9347569290065871,0.6216216216216216,0.3553945146982813,0.16636592161309063,2.136221837094772,-0.2629189859359032,1.351726325252611,3.5733898597085467,0.639344262295082,0.3172117849727585,0.11845620253374085,2.6778824425205126,-0.262918985935903,1.206500108174354,82.56501663940341,0.6597938144329897,0.44100000000000006,0.194729999999994,0.635729999999994,0.7808254293770828,0.7810817739041271,-0.06259892859634086,-0.522164873785794,-0.15685521760521742,-0.002989088165249232,-0.11095187454747579,-0.15515610680173764,-0.004774015741609405,-0.1250038884184721,-0.14999651224414146
16/21,16,21,0.2654394914552365,0.16047609732964957,1.6540749424505967,-0.17051509203632112,1.5566920692198651,1.0241108278268336,0.7027027027027027,0.3545734998161725,0.16606250642901652,2.1351809474689283,-0.17051509203632126,2.079425906421498,3.559557125540877,0.6885245901639344,0.32077197477922414,0.1179036197374369,2.720628726188058,-0.17051509203632162,1.881194039474794,87.20342324873533,0.654639175257732,0.49500000000000005,0.1883099999999938,0.6833099999999939,0.7741935483870968,0.7744495647721454,-0.043667148002937584,-0.4151999097099388,-0.06445132370563501,-0.003810103047358071,-0.1119927641733196,-0.06275221290215571,-0.001213825935143742,-0.08225760475092647,-0.057592618344560045
16/20,16,20,0.2412420299151541,0.15971750451141772,1.5104294964607867,-0.1795384768890005,1.3436787149770786,0.9103798551739288,0.6756756756756757,0.3531922784611303,0.1656223241374224,2.132516134528307,-0.1795384768890005,1.967223319375106,3.5363613768669833,0.6885245901639344,0.3253819195238008,0.11780017318686607,2.7621514529324878,-0.17953847688900124,1.8123241611599865,92.36515576165361,0.6494845360824743,0.49500000000000005,0.1872299999999937,0.6822299999999937,0.7724596877399539,0.7727156385973893,-0.06786460954301998,-0.5588453556997488,-0.07347470855831438,-0.005191324402400221,-0.11465757711394087,-0.07177559775483494,0.003396118809432913,-0.04073487800649689,-0.06661600319723966
6/18,6,18,0.25759391142897914,0.15250239532714885,1.6891138717945215,-0.13413993155678208,1.9203372809232304,0.986755190486609,0.6756756756756757,0.3447619237254622,0.1617590159331494,2.131330496396831,-0.13413993155678194,2.570166241508206,3.3968228279463357,0.6885245901639344,0.32251344149720595,0.11628359734112036,2.773507604439739,-0.13413993155678222,2.4043059941527116,89.44015127219848,0.6494845360824743,0.801,0.18344999999999428,0.9844499999999944,0.7672038884625224,0.7674597083653109,-0.05151272802919493,-0.380160980366014,-0.028076163226095976,-0.013621679138068332,-0.11584321524541696,-0.026377052422616398,0.000527640782838068,-0.029378726499245555,-0.021217457865020647
12/15,12,15,0.2862146201711828,0.15136995500813302,1.8908284682769751,-0.11678253367779905,2.450834137242166,1.1252820717404122,0.6486486486486487,0.34103859374371526,0.1600751309184472,2.1304908000822613,-0.11678253367779926,2.9202876749072266,3.3362983386596534,0.639344262295082,0.3287230471969034,0.1148714685079087,2.861659657239181,-0.11678253367779967,2.8148305816334034,96.7595111307689,0.6443298969072165,0.6390000000000001,0.18599999999999411,0.8249999999999942,0.7617586912065439,0.7620143149284253,-0.02289201928699125,-0.17844638388356038,-0.01071876534711294,-0.01734500911981529,-0.11668291155998656,-0.00901965454363371,0.006737246482535486,0.05877332630019616,-0.0038600599860380974
10/12,10,12,0.26187508756229905,0.14791709448895335,1.7704180065668897,-0.11982713644196923,2.1854405883188393,1.007081952094203,0.6756756756756757,0.3360294612187045,0.15777371099189696,2.12981908776908,-0.11982713644196932,2.8042851660853887,3.255925908240484,0.6557377049180327,0.3216163667315901,0.1137839546506806,2.82655289771708,-0.11982713644196943,2.6840027750086835,89.00465240149246,0.6307692307692307,0.7890000000000001,0.1813799999999945,0.9703799999999945,0.7435504469987229,0.7438058748403577,-0.047231551895875024,-0.2988568455936458,-0.01376336811128312,-0.022354141644826075,-0.11735462387316797,-0.012064257307803777,-0.00036943398277777817,0.023666566778095532,-0.00690466275020786
7/19,7,19,0.2627030846693481,0.15048294120410108,1.745733320782467,-0.12016380106424716,2.1862081786917713,1.0110291500814972,0.6486486486486487,0.340815404498122,0.1600561103809565,2.129349536777649,-0.12016380106424729,2.836256855056542,3.332691579397544,0.6721311475409836,0.3214145417379448,0.11570963568974878,2.777768159254695,-0.12016380106424691,2.6748033841414265,88.16864620413763,0.6391752577319587,0.7110000000000001,0.18791999999999398,0.898919999999994,0.7697031729785057,0.7699590583418628,-0.04640355478882596,-0.3235415313780685,-0.014100032733561058,-0.01756819836540857,-0.11782417486459895,-0.012400921930081743,-0.0005712589764230724,-0.02511817168428987,-0.00724132737248534
16/25,16,25,0.26603235461000163,0.16004178550353076,1.6622680993779124,-0.21259351157771056,1.2513662935228258,1.0269525225954794,0.6756756756756757,0.3514542673086336,0.16531270838528833,2.1259966686258136,-0.21259351157771014,1.6531749473462418,3.5073080523704387,0.6721311475409836,0.3240936048980425,0.11789851677548419,2.748920120133645,-0.21259351157771053,1.5244755237018355,89.93060747265906,0.6649484536082474,0.42300000000000004,0.1932299999999939,0.6162299999999938,0.7801127626858022,0.7803690415171707,-0.04307428484817244,-0.4070067527826231,-0.10652974324702445,-0.006929335554896943,-0.12117704301643428,-0.1048306324435446,0.002107804183674622,-0.05396621080533981,-0.09967103788594896
16/18,16,18,0.2723030007273528,0.15935502194198453,1.7087820478383706,-0.1589588617949018,1.7130407053284917,1.0571716756899292,0.6756756756756757,0.35014687091876895,0.1650502364532055,2.121456342281833,-0.1589588617949019,2.2027514978721294,3.4855513240706983,0.6885245901639344,0.3195198570461837,0.11739406985179628,2.7217716997933574,-0.15895886179490182,2.0100789187736336,86.19698695174586,0.634020618556701,0.525,0.18788999999999412,0.712889999999994,0.7679713481708877,0.7682271680736761,-0.036803638730821264,-0.3604928043221649,-0.052895093464215684,-0.0082367319447616,-0.125717369360415,-0.051195982660736356,-0.0024659436681842006,-0.08111463114562723,-0.046036388103140244
16/24,16,24,0.2544028546119217,0.15918929793414846,1.598115312482627,-0.22988246632174567,1.1066648913356318,0.9716937764814106,0.6756756756756757,0.3520165941877298,0.16595669485354764,2.1211352425304386,-0.22988246632174641,1.531289444646217,3.516691806679936,0.6721311475409836,0.3206907930689096,0.11781633167575412,2.721955339362393,-0.22988246632174605,1.3950206738258462,86.91508734130738,0.6649484536082474,0.44100000000000006,0.1911299999999938,0.6321299999999938,0.7794004611837049,0.7796566743530617,-0.05470378484625238,-0.47115953967790847,-0.12381869799105956,-0.006367008675800756,-0.12603846911180927,-0.12211958718758087,-0.0012950076454583126,-0.08093099157659145,-0.11695999262998448
18/19,18,19,0.2603761866357086,0.1581374710729368,1.6465179623089892,-0.16720341725294963,1.5572420164224563,0.9999495794149866,0.6756756756756757,0.3481110621803851,0.16487464902191454,2.1113680256211826,-0.16720341725294988,2.081961409040781,3.4518402284076686,0.6885245901639344,0.31675822536017106,0.11725586487366618,2.70142756357179,-0.16720341725294985,1.8944482748278444,83.23865360782278,0.6391752577319587,0.4830000000000001,0.18824999999999398,0.671249999999994,0.7730296827021494,0.7732855680655066,-0.048730452822465464,-0.42275688985154636,-0.06113964892226352,-0.010272540683145426,-0.13580568602106524,-0.05944053811878433,-0.005227575354196823,-0.10145876736719472,-0.054280943561188275
12/18,12,18,0.27425015272963327,0.1592177863720628,1.7224843968673256,-0.19601549317359293,1.3991248767604052,1.0666159768346923,0.6486486486486487,0.34776029033121625,0.1647380520601186,2.1109894525419453,-0.1960154931735929,1.7741469549207365,3.4460522991529814,0.6721311475409836,0.32793572610720334,0.11725255831793178,2.796832161375972,-0.19601549317359243,1.673009213699152,95.60441573914314,0.654639175257732,0.567,0.1891199999999942,0.7561199999999942,0.7672038884625224,0.7674597083653109,-0.0348564867285408,-0.34679045529320995,-0.08995172484290682,-0.0106233125323143,-0.13618425910030263,-0.08825261403942736,0.005949925392835453,-0.006054169563012746,-0.08309301948183086
14/22,14,22,0.262669027659697,0.1592164721205825,1.6497603807020973,-0.18758239098069043,1.400286169114541,1.0108666928497576,0.6216216216216216,0.3498011984996987,0.1657685482321885,2.1101783313547484,-0.1875823909806907,1.8647869699864654,3.479812964600799,0.639344262295082,0.3214740026227687,0.11787969851151991,2.7271362811583058,-0.1875823909806902,1.7137749494613348,87.89346497008125,0.6288659793814433,0.531,0.18776999999999378,0.7187699999999939,0.7761843790012805,0.7764404609475032,-0.04643761179847705,-0.41951447145843823,-0.08151862265000433,-0.008582404363831841,-0.13699538028749947,-0.07981951184652517,-0.0005117980915991804,-0.0757500497806789,-0.07465991728892864
10/14,10,14,0.26641361001562136,0.1507273156191857,1.767520431988044,-0.1251002520675453,2.1296009049748106,1.0287813484108592,0.6486486486486487,0.33522732783976417,0.15931052091507014,2.104238476619362,-0.12510025206754544,2.6796694834696635,3.243166992724123,0.639344262295082,0.32740932826118363,0.11490386661671635,2.8494195878831436,-0.12510025206754535,2.6171756079628485,95.43679199964554,0.6256410256410256,0.6990000000000001,0.18617999999999418,0.8851799999999943,0.7536417071300793,0.7538972655251726,-0.04269302944255271,-0.30175442017249154,-0.01903648373685919,-0.02315627502376638,-0.14293523502288608,-0.01733737293337989,0.005423527546815743,0.046533256944158996,-0.01217777837578378
17/23,17,23,0.2616390643740816,0.16004620345635215,1.6347720765862208,-0.20008999745597705,1.3076069153913918,1.0059577368495147,0.6756756756756757,0.34983037967763586,0.1664943974117726,2.1011540635354726,-0.20008999745597753,1.7483651563072422,3.4802971617352894,0.6557377049180327,0.3148107837616394,0.11834504030741674,2.6601096500865364,-0.20008999745597789,1.573345933151413,80.88458713667322,0.6494845360824743,0.495,0.1884899999999941,0.6834899999999942,0.7784323770491803,0.7786885245901639,-0.047467575084092495,-0.4345027755743147,-0.09402622912529095,-0.008553223185894687,-0.14601964810677526,-0.09232711832181198,-0.007175016952728486,-0.1427766808524482,-0.08716752376421631
15/21,15,21,0.24476367018710832,0.16075070372674263,1.5226289186464645,-0.23961667217667107,1.0214801330962577,0.9266602145657417,0.6756756756756757,0.34911550553847714,0.1662309639416413,2.100183366927001,-0.23961667217667093,1.4569750191717545,3.468447448827783,0.6721311475409836,0.32821494854112276,0.11801216992040035,2.781195776355142,-0.23961667217667085,1.3697500493585348,95.55637755315624,0.6443298969072165,0.47700000000000004,0.1869299999999938,0.6639299999999938,0.7749615975422427,0.7752176139272914,-0.06434296927106575,-0.546645933514071,-0.13355290384598495,-0.009268097325053404,-0.14699034471524675,-0.13185379304250539,0.006229147826754877,-0.021690554583842836,-0.12669419848490926
7/17,7,17,0.25671654791842924,0.15396902394260545,1.6673259422240974,-0.11776745432902719,2.1798598719914253,0.9826065261330881,0.6756756756756757,0.34103444771882985,0.1623947895908548,2.1000331881216656,-0.11866814764931582,2.8738499291877675,3.3362313166191786,0.7049180327868853,0.3267359125044147,0.11660820972307166,2.801997503266427,-0.12339900674146208,2.6478001819655765,94.28112568579361,0.6649484536082474,0.7410000000000001,0.18746999999999409,0.9284699999999941,0.7649616368286445,0.7652173913043478,-0.05239009153974483,-0.40194890993643817,-0.011703685998341082,-0.0173491551447007,-0.14714052352058227,-0.01090526851515028,0.004750111790046807,-0.0008888276725578237,-0.010476533049700504
9/19,9,19,0.2265387256474467,0.1596380947626986,1.4190768562115177,-0.20544798899832112,1.102657303933493,0.8433971055652103,0.6486486486486487,0.3464354827480618,0.16544822024921887,2.0939208788478787,-0.20544798899832142,1.686244214105655,3.42424651975986,0.6885245901639344,0.3252388871163656,0.11786753963986335,2.7593592613378712,-0.20544798899832153,1.58307165089371,92.41884394551117,0.6443298969072165,0.615,0.1884299999999942,0.8034299999999942,0.7684237461617196,0.7686796315250768,-0.08256791381072737,-0.6501979959490178,-0.09938422066763501,-0.011948120115468752,-0.1532528327943692,-0.09768510986415588,0.003253086401997729,-0.04352706960111341,-0.09252551530655996
18/24,18,24,0.2595676484769913,0.16019389982728757,1.620334162267372,-0.2118984063290214,1.2249627213993879,0.9961092497094977,0.6756756756756757,0.34912938472644317,0.16676438452835018,2.093548845659492,-0.21189840632902143,1.64762628834659,3.4686772705428597,0.6557377049180327,0.31140887525452765,0.11830672662653102,2.6322161396416512,-0.21189840632902154,1.469614050664416,77.48194834448242,0.6494845360824743,0.47700000000000004,0.1907699999999941,0.6677699999999942,0.7827312323853446,0.7829874455547016,-0.04953899098118275,-0.4489406898931636,-0.1058346379983353,-0.009254218137087378,-0.15362486598275593,-0.10413552719485589,-0.010576925459840236,-0.1706701912973334,-0.09897593263725997
8/19,8,19,0.2461109553621239,0.1600823996034302,1.5374017129416537,-0.19088868475758242,1.2892904347613405,0.932913002595569,0.5945945945945946,0.34682141328327365,0.1659730011417299,2.0896254866603954,-0.19088868475758208,1.8168777983028035,3.430589923914642,0.639344262295082,0.32975141902483096,0.11823477954092387,2.7889544878856576,-0.1908886847575823,1.7274539842086312,97.67811993065251,0.6288659793814433,0.627,0.1883999999999941,0.8153999999999941,0.768935516888434,0.7691914022517912,-0.06299568409605016,-0.5318731392188818,-0.08482491642689631,-0.011562189580256899,-0.1575482249818525,-0.08312580562341654,0.007765618310463074,-0.013931843053327064,-0.07796621106582073
7/20,7,20,0.2339686787423072,0.15208359745648836,1.5384215172135605,-0.18061727113704695,1.2953837541083144,0.8770461437728543,0.6756756756756757,0.33698025462545544,0.161371918881532,2.088221153724043,-0.18061727113704595,1.8657144607714,3.2710891746188056,0.6885245901639344,0.3136541696375297,0.11649930824466488,2.692326455525486,-0.18061727113704637,1.7365679797007858,79.91393993122502,0.6391752577319587,0.7590000000000001,0.1851599999999941,0.9441599999999942,0.7709239825953417,0.771179933452777,-0.07513796071586687,-0.5308533349469751,-0.07455350280636085,-0.021403348238075104,-0.15895255791820473,-0.07285439200288041,-0.008331631076838208,-0.11055987541349843,-0.0676947974452848
17/20,17,20,0.23416639048382004,0.1597866117989128,1.4654944356571764,-0.20440490122195196,1.1456006636042046,0.877947091901705,0.6486486486486487,0.3463806348922205,0.16589774413536892,2.087916485528468,-0.20440490122195193,1.694580867785088,3.4233455948470644,0.6721311475409836,0.3205461900944315,0.11799607367658972,2.7165835277960397,-0.20440490122195196,1.5681922898040892,87.02794180150124,0.6237113402061856,0.513,0.1873499999999939,0.7003499999999939,0.7714358843102125,0.7716918351676478,-0.07494024897435403,-0.6037804165033591,-0.09834113289126585,-0.012002967971310063,-0.1592572261137799,-0.09664202208778638,-0.00143961061993636,-0.08630280314294492,-0.09148242753019038
15/20,15,20,0.23650536457399918,0.1609461059134849,1.4694693185129342,-0.229820696277111,1.0290864504597446,0.888627380359259,0.6756756756756757,0.3463373865433066,0.16612127065619506,2.084846721766818,-0.22982069627711138,1.5069895451265305,3.42263530566509,0.6885245901639344,0.324232442350878,0.11796441362417127,2.748561471969558,-0.2298206962771118,1.4108061092980373,91.0696578681362,0.654639175257732,0.453,0.18578999999999368,0.6387899999999938,0.7739953928845662,0.7742513437420016,-0.0726012748841749,-0.5998055336476014,-0.12375692794642489,-0.012046216320223957,-0.16232698987542982,-0.12205781714294583,0.002246641636510116,-0.054324858969426515,-0.11689822258535022
16/22,16,22,0.26326403760270334,0.15969115566639286,1.6485824559544313,-0.1936203661326542,1.3596918695130165,1.0137062408902278,0.7027027027027027,0.3464876263702479,0.16623257806086994,2.084354525521305,-0.19362036613265454,1.789520561761875,3.4251031613329443,0.6721311475409836,0.3214875780193476,0.11816588343527958,2.7206463377852117,-0.19362036613265446,1.6604016635269034,87.90816724432342,0.6494845360824743,0.477,0.1891499999999939,0.6661499999999939,0.7764404609475032,0.776696542893726,-0.04584260185547073,-0.4206923962061042,-0.0875565978019681,-0.011895976493282667,-0.16281918612094293,-0.085857486998489,-0.0004982226950203117,-0.08223999315377295,-0.08069789244089288
18/20,18,20,0.23384635644844542,0.15854229070676643,1.4749777829371624,-0.21189840632902154,1.1035777026342737,0.8764888802989559,0.6486486486486487,0.34416697603054414,0.16514036025698853,2.084087593698824,-0.2118984063290217,1.6242074775028965,3.387106577900668,0.6885245901639344,0.3217963068142289,0.11772737565991705,2.7334025328468416,-0.21189840632902104,1.5186348608708555,88.37957827908558,0.6443298969072165,0.45300000000000007,0.188339999999994,0.641339999999994,0.7742513437420016,0.7745072945994369,-0.07526028300972865,-0.5942970692233731,-0.10583463799833544,-0.014216626832986412,-0.16308611794342376,-0.10413552719485616,-0.0001894939001390039,-0.069483798092143,-0.09897593263725947
17/22,17,22,0.2492914725989912,0.159627563268325,1.5617069351609796,-0.18835334505509105,1.3235309015938979,0.9477274614090576,0.6756756756756757,0.3453756253306839,0.16584594546959097,2.0825087062138095,-0.18835334505509174,1.8336580389887127,3.4068633823866676,0.6721311475409836,0.31357510475085215,0.11799463530408957,2.6575369629536367,-0.1883533450550914,1.6648236571489328,79.71491074567551,0.654639175257732,0.47100000000000003,0.1883699999999941,0.6593699999999941,0.7756722151088348,0.7759282970550576,-0.05981516685918287,-0.507567916999556,-0.08228957672440494,-0.01300797753284666,-0.16466500542843843,-0.0805904659209262,-0.008410695963515735,-0.14534936798534792,-0.07543087136332983
6/17,6,17,0.24516016946872266,0.15417025852115085,1.5901910771920302,-0.12707911395855853,1.9291932547520851,0.92849897743684,0.6756756756756757,0.33744591484497155,0.16209407127817332,2.08179060581354,-0.1270791139585593,2.6554002804505954,3.2785312798053425,0.7049180327868853,0.3225857565289667,0.1165725990335417,2.7672519889184968,-0.12707911395856,2.538464004668467,89.58919412194267,0.6443298969072165,0.8130000000000001,0.18455999999999428,0.9975599999999945,0.7654731457800511,0.7657289002557545,-0.06394646998945142,-0.4790837749685053,-0.021015345627872425,-0.020937688018558998,-0.16538310582870785,-0.019316234824393763,0.0005999558145988182,-0.035634342020487875,-0.014156640266798429
14/25,14,25,0.254987233315094,0.1616496854565694,1.5774063066989492,-0.23227441219078307,1.0977844305366504,0.9744462663596425,0.6216216216216216,0.34773984858065443,0.1670460857243978,2.081700071406495,-0.23227441219078343,1.497107861777866,3.445715184700245,0.6557377049180327,0.31907414537475765,0.11819583783221374,2.6995379128976014,-0.23227441219078337,1.3736947706176068,84.54803283417765,0.6597938144329897,0.459,0.19151999999999392,0.6505199999999939,0.7808815991799077,0.7811378780112763,-0.054119406143080084,-0.4918685454615863,-0.12621064386009695,-0.010643754282876117,-0.16547364023575284,-0.12451153305661788,-0.002911655339610242,-0.10334841804138328,-0.1193519384990218
5/18,5,18,0.24765061963278434,0.1534748641681333,1.6136233185486355,-0.12335040658586137,2.0077000675340333,0.9400751611331557,0.6216216216216216,0.33810922893524165,0.16242737994210932,2.081602430918648,-0.12335040658586166,2.741046732585278,3.2891501658986986,0.6721311475409836,0.31864411479921806,0.11702019066075851,2.722984067962829,-0.13831740087789166,2.303716761425564,85.26905762989253,0.6391752577319587,0.843,0.18338999999999472,1.0263899999999948,0.766948068559734,0.7672038884625224,-0.06145601982538973,-0.45565153361190003,-0.017286638255175263,-0.020274373928288902,-0.16557128072359983,-0.015587527451696115,-0.003341685915149828,-0.07990226297615566,-0.02539492718613008
18/21,18,21,0.24896313800451275,0.1588576927143354,1.5672085736018386,-0.21189840632902154,1.1749174631258887,0.9461946303848687,0.6756756756756757,0.3439635825519609,0.165240136979011,2.0815982656541347,-0.2118984063290214,1.6232476143207877,3.383788847229133,0.6557377049180327,0.31992384254607487,0.11761493012793584,2.720095503165093,-0.21189840632902082,1.5097982476060712,86.29585847065756,0.6443298969072165,0.43500000000000005,0.1891499999999938,0.6241499999999938,0.7762416794674859,0.7764976958525346,-0.06014350145366132,-0.5020662785586969,-0.10583463799833544,-0.014420020311569637,-0.16557544598811313,-0.10413552719485586,-0.002061958168293021,-0.0827908277738918,-0.09897593263725925
18/26,18,26,0.24835639626529593,0.16135136429713853,1.539227123037722,-0.22600420076153416,1.0989016815990356,0.94336416969018,0.6216216216216216,0.3489264923827293,0.167688099708551,2.0808065270533707,-0.22600420076153438,1.543893835632263,3.4653185722448043,0.639344262295082,0.3102242274418505,0.11880908201353305,2.611115431449207,-0.22600420076153416,1.3726480587375463,75.72189700120177,0.654639175257732,0.453,0.19352999999999398,0.646529999999994,0.7828761855934376,0.7831325301204819,-0.06075024319287814,-0.5300477291228136,-0.11994043243084805,-0.009457110480801223,-0.16636718458887723,-0.11824132162736883,-0.011761573272517367,-0.19177089948977777,-0.11308172706977258
19/25,19,25,0.25254641744863626,0.15857667697986716,1.5925823535872143,-0.24420079143856271,1.0341752619265085,0.9629667069549386,0.6756756756756757,0.3449871631802417,0.1660347209067423,2.077801325507167,-0.24420079143856283,1.4127192674026823,3.4005057627979696,0.6721311475409836,0.30999980548022577,0.11806382518519937,2.6256967787884933,-0.24420079143856277,1.2694463586872404,75.5676654895477,0.6494845360824743,0.453,0.1926299999999939,0.6456299999999939,0.7808815991799077,0.7811378780112763,-0.05656022200953781,-0.4766924985733212,-0.13813702310787662,-0.013396439683288852,-0.16937238613508088,-0.13643791230439728,-0.011985995234142122,-0.17718955215049137,-0.1312783177468012
9/20,9,20,0.21159385206505088,0.15972475939425904,1.3247404652071504,-0.23871498297605473,0.8863869767499079,0.7769360538751564,0.6486486486486487,0.3437919111695813,0.16559704836121703,2.076075114694482,-0.23871498297605456,1.4401773482482538,3.380990125954,0.6885245901639344,0.3235300019262368,0.11815560385337547,2.738168917724119,-0.23871498297605484,1.3552982636146038,90.28630456441802,0.6288659793814433,0.651,0.18872999999999418,0.8397299999999943,0.7734834911696954,0.7737394420271307,-0.09751278739312319,-0.7445343869533851,-0.1326512146453686,-0.01459169169394925,-0.17109859694776608,-0.13095210384188902,0.0015442012118689341,-0.0647174132148658,-0.12579250928429325
14/24,14,24,0.26044675651500704,0.1615422112025084,1.6122520211668545,-0.2450589058000786,1.062792456632782,1.0002849999041206,0.6486486486486487,0.3462924534522609,0.16710930629983015,2.072251157759805,-0.245058905800079,1.4130988315714141,3.4218974437693808,0.6557377049180327,0.32516304848743816,0.11799814941967478,2.7556622717103485,-0.24505890580007914,1.3268770927782914,91.830513259901,0.654639175257732,0.44700000000000006,0.1901999999999939,0.6371999999999939,0.7791442480143479,0.7794004611837049,-0.04865988294316703,-0.457022830993681,-0.13899513746939252,-0.012091149411269653,-0.17492255388244304,-0.13729602666591345,0.0031772477730702686,-0.04722405922863615,-0.13213643210831755
20/26,20,26,0.219146571356716,0.15878771606847228,1.3801229514644309,-0.244392763767725,0.896698281807544,0.8103204208112633,0.6216216216216216,0.34375367635075094,0.1662598941096748,2.067568238218598,-0.2443927637677247,1.406562416379319,3.3803669866750976,0.6721311475409836,0.30287345516304587,0.11853931490366809,2.5550464452167483,-0.24439276376772504,1.2392897829450542,69.09244867052051,0.6597938144329897,0.47700000000000004,0.1933499999999938,0.6703499999999938,0.784670597282748,0.7849269418097924,-0.08996006810145807,-0.6891519006961047,-0.13832899543703892,-0.014629926512779612,-0.17960547342365007,-0.13662988463355916,-0.01911234555132202,-0.24783988572223636,-0.13147029007596345
16/19,16,19,0.2499287001429995,0.15905731126201783,1.571312240600419,-0.18279981761010877,1.367226200827339,0.9507046546249864,0.6486486486486487,0.3413098649495907,0.16516549450488308,2.066471970872221,-0.1827998176101084,1.8671236624402248,3.340685340292473,0.6721311475409836,0.3174210213655291,0.1175325586893105,2.700707147919841,-0.18279981761010838,1.736440580277562,83.9244482231202,0.6288659793814433,0.519,0.1876499999999938,0.7066499999999938,0.7699590583418628,0.77021494370522,-0.059177939315174566,-0.49796261156011656,-0.07673604927942267,-0.017073737913939846,-0.1807017407700271,-0.07503693847594287,-0.00456477934883881,-0.10217918301914386,-0.06987734391834681
