date,return_raw,holding,next_holding,signal_on,microcap_close,hedge_close,microcap_ret,hedge_ret,microcap_mom,hedge_mom,momentum_gap,ratio_bias_mom,ratio_r2,futures_drag,active_spread_ret,weight,realized_vol,scale_raw,return,nav,entry_exit_cost,rebalance_cost,total_cost,return_net,nav_net
2010-01-27,0.0,cash,long_microcap_short_zz1000,True,970.5289597084987,4194.63,-0.008576754669016862,-0.007643827449644314,-0.03992600260487844,-0.05997001499250365,0.02004401238762521,,0.10297295254974374,0.0,0.0,1.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2010-01-28,-0.006012812276764012,long_microcap_short_zz1000,long_microcap_short_zz1000,True,977.3422034172679,4248.04,0.007020134371688913,0.012732946648452925,-0.02895550779976641,-0.04599954635998804,0.01704403856022163,,0.9235264654272953,0.0003,-0.005712812276764012,1.0,,,-0.006012812276764012,0.993987187723236,0.003,0.0,0.003,-0.008994773839933745,0.9910052261600663
2010-01-29,-0.0018950835583957711,long_microcap_short_zz1000,long_microcap_short_zz1000,True,985.5105771494959,4290.32,0.008357741744567493,0.009952825302963264,-0.007610527243436249,-0.01624338478753362,0.008632857544097372,,0.9428937857665715,0.0003,-0.0015950835583957712,1.0,,,-0.0018950835583957711,0.9921034989465257,0.0,0.0,0.0,-0.0018950835583957382,0.9891271884496861
2010-02-01,0.001793142665590797,long_microcap_short_zz1000,long_microcap_short_zz1000,True,976.0123079823649,4239.99,-0.009637917022264686,-0.011731059687855483,-0.025222379430784203,-0.040242022558892976,0.015019643128108773,,0.7052942663984483,0.0003,0.002093142665590797,1.0,,,0.001793142665590797,0.9938824820591687,0.0,0.0,0.0,0.00179314266559083,0.990900834612991
2010-02-02,0.0017044734650226382,long_microcap_short_zz1000,long_microcap_short_zz1000,True,974.6263091005812,4225.47,-0.0014200629136007503,-0.0034245363786233884,-0.02893423007489082,-0.0504433767646304,0.021509146689739578,,0.10484822357643163,0.0003,0.002004473465022638,1.0,,,0.0017044734650226382,0.9955765283771895,0.0,0.0,0.0,0.0017044734650226712,0.9925897987920577
2010-02-03,0.00061502586874892,long_microcap_short_zz1000,long_microcap_short_zz1000,True,993.8252146207094,4304.84,0.019698735136593593,0.018783709267844673,-0.02772110763973623,-0.05213140743350364,0.02441029979376741,,0.747440333126449,0.0003,0.0009150258687489199,1.0,,,0.00061502586874892,0.9961888336964607,0.0,0.0,0.0,0.0006150258687489529,0.9932002671953711
2010-02-04,-0.003658927652410637,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1004.1979389478719,4364.23,0.010437171621894503,0.01379609927430514,-0.013231485980599533,-0.026996958968367957,0.013765472987768423,,0.24914237632278752,0.0003,-0.003358927652410637,1.0,,,-0.003658927652410637,0.9925438508258261,0.0,0.0,0.0,-0.003658927652410604,0.9895662192733484
2010-02-05,0.007569517378752744,long_microcap_short_zz1000,long_microcap_short_zz1000,True,993.1289621501646,4281.78,-0.011022704158608954,-0.018892221537361698,-0.048482002859617346,-0.07105634261167648,0.022574339752059136,,0.39722016081158384,0.0003,0.007869517378752744,1.0,,,0.007569517378752744,1.0000569287538263,0.0,0.0,0.0,0.007569517378752666,0.9970567579675647
2010-02-08,0.002443371317810439,long_microcap_short_zz1000,long_microcap_short_zz1000,True,995.111266012275,4278.58,0.0019960185813316933,-0.0007473527364787458,-0.05499988565813807,-0.08147330772913364,0.026473422070995567,,0.5958997449186745,0.0003,0.002743371317810439,1.0,,,0.002443371317810439,1.002500439169721,0.0,0.0,0.0,0.002443371317810472,0.9994929378522117
2010-02-09,0.001638828436983675,long_microcap_short_zz1000,long_microcap_short_zz1000,True,996.7498912870687,4277.33,0.001646675432949607,-0.0002921530040340681,-0.06850916639698401,-0.09647553363399208,0.027966367237008072,,0.7916810501774588,0.0003,0.001938828436983675,1.0,,,0.001638828436983675,1.004143365397521,0.0,0.0,0.0,0.001638828436983708,1.0011309353013282
