year,start_date,end_date,days,return_pct,max_drawdown_pct,sharpe,annual_pct
2021,2021-04-01,2021-12-31,185,2.294175122947273,-11.584353016620508,0.20880418975143258,3.069826147835153
2022,2022-01-04,2022-12-30,242,44.498314940436124,-13.59899881740061,2.6774998932287937,45.276080717696686
2023,2023-01-03,2023-12-29,242,46.612869345829,-4.166569938793674,3.8570793626557554,47.433249055704096
2024,2024-01-02,2024-12-31,242,33.78439666821893,-8.75948603933372,2.0058746338033067,33.918183291222846
2025,2025-01-02,2025-12-31,243,46.301119208357356,-8.934998309691167,3.0474316743378873,46.646570443811285
2026,2026-01-05,2026-03-18,47,-3.040098636077515,-7.9474702962650134,-0.9033322498605539,-14.496642153292171
