date,return_raw,holding,next_holding,signal_on,microcap_close,hedge_close,microcap_ret,hedge_ret,microcap_mom,hedge_mom,momentum_gap,ratio_bias_mom,ratio_r2,futures_drag,active_spread_ret,weight,realized_vol,scale_raw,return,nav,momentum_gap_exit_buffer,base_holding,base_next_holding,base_signal_on,gap_peak,gap_decay_ratio,signal_quality_derisk_triggered,execution_scale,trade_id,trade_return_net,entry_exit_cost,rebalance_cost,total_cost,return_net,nav_net,buffer
2010-02-23,-0.005221912541688249,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1042.1023843283408,4464.23,0.008047005956999254,0.01628614812335938,0.020617698504139303,0.012976964130118951,0.007640734374020353,,0.6672171935749113,0.00023999999999999998,-0.00498191254168825,1.0,,,-0.005221912541688249,1.0120946194256886,0.0015,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.03792460590550528,0.20147168814511515,True,0.0,1,0.0134424215306308,0.0,0.0,0.0,0.0,1.0134424215306308,0.0015
2010-02-24,0.007655066984868703,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1068.151126099332,4559.66,0.02499633640871113,0.02137658677980303,0.09077278050574078,0.07871415255480341,0.012058627950937373,,0.7731737668746191,0.00023999999999999998,0.007895066984868703,1.0,,,0.007655066984868703,1.0198422715324174,0.0015,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.03792460590550528,0.3179631709551106,False,0.0,1,0.0134424215306308,0.0,0.0,0.0,0.0,1.0134424215306308,0.0015
2010-02-25,-0.0013113942497703865,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1083.0114358574338,4645.06,0.013912179086838172,0.018729466670760697,0.11506730466131598,0.10738253433556721,0.007684770325748769,,0.728966647646255,0.00023999999999999998,-0.0010713942497703865,1.0,,,-0.0013113942497703865,1.018504856241857,0.0015,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.03792460590550528,0.20263283275497973,False,0.0,1,0.0134424215306308,0.0,0.0,0.0,0.0,1.0134424215306308,0.0015
2010-02-26,0.005321918820265755,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1090.579465529299,4653.34,0.006987949915665981,0.001782538869250283,0.11248431456088359,0.09540870613271069,0.017075608428172906,,0.16766396470390163,0.00023999999999999998,0.0055619188202657545,1.0,,,0.005321918820265755,1.0239252564048227,0.0015,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.03792460590550528,0.45025144020531915,False,1.0,1,0.0188358798270305,0.0,0.0,0.0,0.005321918820265781,1.0188358798270305,0.0015
2010-03-01,0.0032700675348723953,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1107.2600430637242,4721.89,0.015295150937331803,0.014731354253074258,0.11687818556450935,0.10059156426560278,0.016286621298906567,,0.33790432791874586,0.00023999999999999998,0.003510067534872395,1.0,,,0.0032700675348723953,1.027273561143928,0.0015,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.03792460590550528,0.4294473445416169,False,1.0,1,0.022167541961016113,0.0,0.0,0.0,0.0032700675348724673,1.0221675419610161,0.0015
2010-03-02,0.007148345570192856,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1115.9567521064491,4724.64,0.007854260701633864,0.0005823939143012602,0.13814069328508305,0.11430451486913906,0.023836178415943987,,0.5700762052418136,0.00023999999999999998,0.007388345570192856,1.0,,,0.007148345570192856,1.0346168675541074,0.0015,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.03792460590550528,0.6285148611783948,False,1.0,1,0.029474348781588056,0.0,0.0,0.0,0.007148345570192838,1.029474348781588,0.0015
2010-03-03,0.003779368661397448,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1132.5091445295652,4788.5,0.014832467648833392,0.013516373734294929,0.15222615968346798,0.13324671574996394,0.018979443933504037,,0.9399067427943053,0.00023999999999999998,0.004019368661397448,1.0,,,0.003779368661397448,1.0385270661198946,0.0015,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.03792460590550528,0.5004519751845043,False,1.0,1,0.03336511187308577,0.0,0.0,0.0,0.0037793686613973865,1.0333651118730858,0.0015
2010-03-04,-0.0013718186759397657,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1098.9395457468909,4617.85,-0.029641790483395103,-0.03563746475931917,0.09527694801269115,0.07271118090335538,0.022565767109335777,,0.9371662611735857,0.00023999999999999998,-0.0011318186759397657,1.0,,,-0.0013718186759397657,1.0371023952951226,0.0015,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.03792460590550528,0.5950165221376774,False,1.0,1,0.03163793805685966,0.0,0.0003,0.0003,-0.001671407130336866,1.0316379380568597,0.0015
2010-03-05,0.01110239132110828,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1111.3108613449228,4617.36,0.011257503332108953,-0.0001061099862491588,0.09121648981907415,0.058001067771405346,0.03321542204766881,,0.9304499718339374,0.00023999999999999998,0.011342391321108281,1.0,,,0.01110239132110828,1.0486167119277479,0.0015,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.03792460590550528,0.8758277444050415,False,1.0,1,0.043091586146868144,0.0,0.0,0.0,0.011102391321108351,1.0430915861468681,0.0015
2010-03-08,0.0038778707725976866,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1127.2626430452283,4676.44,0.014354023032763674,0.012795190325207484,0.1207206603721791,0.09217194718084532,0.028548713191333785,,0.9257489164635732,0.00023999999999999998,0.004117870772597686,1.0,,,0.0038778707725976866,1.05268311202659,0.0015,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.03792460590550528,0.7527754741200763,False,1.0,1,0.047136560521929605,0.0,0.0,0.0,0.0038778707725977135,1.0471365605219296,0.0015
2010-03-09,-0.00039806241310305504,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1128.2048723314738,4682.25,0.0008358560376844348,0.0012423980634843623,0.12163133565192141,0.0943467225107395,0.027284613141181913,,0.8341202923823257,0.00023999999999999998,-0.00015806241310305507,1.0,,,-0.00039806241310305504,1.0522640784467838,0.0015,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.03792460590550528,0.7194435509538458,False,1.0,1,0.04671973481579994,0.0,0.0,0.0,-0.0003980624131030286,1.0467197348158,0.0015
2010-03-10,0.0017379463088021258,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1120.3664692254715,4630.01,-0.0069476770560331635,-0.011157029206044111,0.11104019394995679,0.08245330615126734,0.028586887798689453,,0.7534676081247377,0.00023999999999999998,0.0019779463088021258,1.0,,,0.0017379463088021258,1.0540928569178054,0.0015,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.03792460590550528,0.7537820661846263,False,1.0,1,0.048538877515273304,0.0,0.0,0.0,0.0017379463088020852,1.0485388775152733,0.0015
2010-03-11,0.010245424187616887,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1127.3208613952324,4605.25,0.006207247682598505,-0.005347720631272979,0.10375077325638205,0.06346497568365184,0.04028579757273021,,0.7298952487009064,0.00023999999999999998,0.010485424187616887,1.0,,,0.010245424187616887,1.0648924853700652,0.0015,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.04028579757273021,1.0,False,1.0,1,0.05928160309262487,0.0,0.0,0.0,0.01024542418761687,1.0592816030926249,0.0015
2010-03-12,0.00037267076908944065,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1113.6824887095677,4532.08,-0.012098039832940888,-0.01588838825253791,0.09244072892593791,0.05222735324914729,0.04021337567679062,,0.886578847885382,0.00023999999999999998,0.0006126707690894406,1.0,,,0.00037267076908944065,1.0652893396715857,0.0015,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.04028579757273021,0.9982022970797875,False,1.0,1,0.05967636638233165,0.0,0.0,0.0,0.00037267076908942265,1.0596763663823316,0.0015
2010-03-15,-0.002137527641299778,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1104.887268423285,4498.09,-0.007897421729665344,-0.007499867610456956,0.07446132899522628,0.03018816933407864,0.04427315966114764,,0.8822446169454365,0.00023999999999999998,-0.0018975276412997785,1.0,,,-0.002137527641299778,1.0630122542620557,0.0015,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.04427315966114764,1.0,False,1.0,1,0.05741127885835717,0.0,0.0,0.0,-0.002137527641299819,1.0574112788583572,0.0015
2010-03-16,0.0027597767868958465,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1119.4458604870583,4555.31,0.013176540702246609,0.012720954894188452,0.08286293646881027,0.03702059558038484,0.045842340888425426,,0.6736754093403473,0.00023999999999999998,0.0029997767868958462,1.0,,,0.0027597767868958465,1.0659459308055539,0.0015,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.045842340888425426,1.0,False,1.0,1,0.06032949795995224,0.0,0.0,0.0,0.0027597767868958734,1.0603294979599522,0.0015
2010-03-17,0.0026783426320985343,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1146.1726129890956,4674.64,0.02387498444132774,0.026195802261536505,0.09986564681725629,0.04713242821270436,0.052733218604551935,,0.09385960134539262,0.00023999999999999998,0.002918342632098534,1.0,,,0.0026783426320985343,1.0688008992355422,0.0015,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.052733218604551935,1.0,False,1.0,1,0.06316942365840994,0.0,0.0,0.0,0.0026783426320984294,1.06316942365841,0.0015
2010-03-18,0.0037107787953964697,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1152.9782074581854,4686.25,0.005937669764540576,0.0024836137114301327,0.07941486863251668,0.02776303496313326,0.05165183366938342,,0.006576801720576612,0.00023999999999999998,0.0039507787953964695,1.0,,,0.0037107787953964697,1.0727669829489261,0.0015,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.052733218604551935,0.9794932878404814,False,1.0,1,0.06673044895195934,0.0,0.0003599999999999,0.0003599999999999,0.003349442915030254,1.0667304489519593,0.0015
2010-03-19,0.0020748661109370303,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1163.047909182831,4723.85,0.008733644451828004,0.008023472926113717,0.07390178042028839,0.016962105979255293,0.056939674441033095,,0.3336580546661028,0.00023999999999999998,0.00231486611093703,1.0,,,0.0020748661109370303,1.074992830806779,0.0015,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.056939674441033095,1.0,False,1.0,1,0.06894377180999456,0.0,0.0,0.0,0.0020748661109371014,1.0689437718099946,0.0015
2010-03-22,0.005226618633821296,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1177.8931179488798,4766.94,0.01276405610537501,0.009121796839442142,0.08006170589064254,0.024412572474824312,0.05564913341581823,,0.7086257452843348,0.00023999999999999998,0.005466618633821296,1.0,,,0.005226618633821296,1.080611408367498,0.0015,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.056939674441033095,0.9773349419735206,False,1.0,1,0.07453073324624393,0.0,0.0,0.0,0.005226618633821234,1.074530733246244,0.0015
2010-03-23,0.002533296051868113,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1175.7098088373068,4739.37,-0.0018535714983841656,-0.005783584437815348,0.06181905163324242,0.003701907498903978,0.05811714413433844,,0.9620179814192361,0.00023999999999999998,0.002773296051868113,1.0,,,0.002533296051868113,1.083348916981919,0.0015,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.05811714413433844,1.0,False,1.0,1,0.0772528377103876,0.0,0.0,0.0,0.002533296051868028,1.0772528377103876,0.0015
2010-03-24,0.0008022775054455434,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1179.2413114787591,4750.99,0.0030037196380496844,0.002451802665755176,0.05670879203235768,0.0055771445020147414,0.05113164753034294,,0.9407714464554723,0.00023999999999999998,0.0010422775054455434,1.0,,,0.0008022775054455434,1.0842180634485623,0.0015,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.05811714413433844,0.8798031681004758,False,1.0,1,0.07811709342975992,0.0,0.0,0.0,0.0008022775054454812,1.07811709342976,0.0015
2010-03-25,0.0036227341374364093,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1169.463792201256,4678.81,-0.008291364271526658,-0.015192623011203832,0.03263077198996167,-0.022906964602693924,0.055537736592655595,,0.9432235792105345,0.00023999999999999998,0.003862734137436409,1.0,,,0.0036227341374364093,1.0881458972394427,0.0015,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.05811714413433844,0.9556170975001711,False,1.0,1,0.08202282502828173,0.0,0.0,0.0,0.003622734137436412,1.0820228250282817,0.0015
2010-03-26,-0.002272895568587191,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1179.815796149283,4742.47,0.008851923434535447,0.013606023753903296,0.07359481303170767,0.026986584666024216,0.04660822836568346,,0.6258293006802457,0.00023999999999999998,-0.002032895568587191,1.0,,,-0.002272895568587191,1.0856726552516307,0.0015,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.05811714413433844,0.8019703834370803,False,1.0,1,0.0795635001441648,0.0,0.0,0.0,-0.00227289556858723,1.0795635001441648,0.0015
2010-03-29,-0.0002854394004027582,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1185.3487144642806,4770.54,0.004689645903247053,0.0059188566295622635,0.06662209080702786,0.03317480118509275,0.033447289621935106,,0.08293165730269804,0.00023999999999999998,-4.543940040275824e-05,1.0,,,-0.0002854394004027582,1.085362761499882,0.0015,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.05811714413433844,0.5755150243553144,False,1.0,1,0.07925535018598695,0.0,0.0,0.0,-0.00028543940040270943,1.079255350185987,0.0015
2010-03-30,0.003374553293764011,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1195.5786741272527,4800.45,0.008630337670375354,0.006269730470764179,0.06060347293819035,0.026518035086518843,0.03408543785167151,,0.002583151955780679,0.00023999999999999998,0.003614553293764011,1.0,,,0.003374553293764011,1.0890253759816302,0.0015,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.05811714413433844,0.5864954026798466,False,1.0,1,0.08289735488276939,0.0,0.0,0.0,0.0033745532937639044,1.0828973548827694,0.0015
2010-03-31,0.004241422592335482,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1205.2462244982776,4822.08,0.008086084655267056,0.0045058275786644675,0.06828666854415832,0.02986384750921034,0.038422821034947985,,0.0038965909499848747,0.00023999999999999998,0.0044814225923354815,1.0,,,0.004241422592335482,1.0936443928149453,0.0015,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.05811714413433844,0.6611271356715877,False,1.0,1,0.0874903801889495,0.0,0.0,0.0,0.004241422592335509,1.0874903801889495,0.0015
2010-04-01,-0.0006230609998991541,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1221.2248072159468,4904.3,0.013257525634914114,0.017050733293516585,0.090022631666405,0.05924177269595532,0.030780858970449687,,0.31149004218140813,0.00023999999999999998,-0.0003830609998991541,1.0,,,-0.0006230609998991541,1.092962985646024,0.0015,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.05811714413433844,0.5296347476968135,False,1.0,1,0.0864867635030846,0.0,0.0003,0.0003,-0.0009228740815991898,1.0864867635030846,0.0015
2010-04-02,0.0021344163054498556,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1227.8138507699298,4922.82,0.005395438673575725,0.003776277960157337,0.08914320032215306,0.06895825416644041,0.020184946155712646,,0.28529286054707115,0.00023999999999999998,0.0023744163054498554,1.0,,,0.0021344163054498556,1.0952958236638397,0.0015,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.05811714413433844,0.3473148320752808,False,1.0,1,0.08880577856676086,0.0,0.0,0.0,0.002134416305449749,1.0888057785667609,0.0015
2010-04-06,0.007033705130189878,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1240.637440169576,4942.33,0.01044424559277024,0.003963175578225453,0.11399564305542054,0.0905213500202997,0.02347429303512083,,0.41666918641567,0.00023999999999999998,0.007273705130189878,1.0,,,0.007033705130189878,1.1029998115178197,0.0015,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.05811714413433844,0.4039133956902585,False,1.0,1,0.09646411735724625,0.0,0.0,0.0,0.00703370513018986,1.0964641173572462,0.0015
2010-04-07,0.006795670293645158,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1251.253847494514,4951.73,0.008557219846184072,0.001901936940673643,0.13247195732475014,0.1008516948304723,0.03162026249427785,,0.6442607278519332,0.00023999999999999998,0.007035670293645158,1.0,,,0.006795670293645158,1.1104954345708475,0.0015,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.05811714413433844,0.5440780507243655,False,1.0,1,0.10391532598761866,0.0,0.0,0.0,0.00679567029364514,1.1039153259876187,0.0015
2010-04-08,-0.0014679873274858798,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1250.6553098012355,4956.37,-0.0004783503319306659,0.0009370462444440175,0.1172092853665021,0.08804230667067658,0.02916697869582552,,0.8905201555708965,0.00023999999999999998,-0.0012279873274858798,1.0,,,-0.0014679873274858798,1.1088652413456666,0.0015,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.05811714413433844,0.5018653123836525,False,1.0,1,0.1022947922784514,0.0,0.0,0.0,-0.0014679873274858757,1.1022947922784514,0.0015
2010-04-09,-0.0012125689121756094,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1264.5547125075427,5031.25,0.01111369583399946,0.015107830932718835,0.10328470439519521,0.07628608834049255,0.026998616054702662,,0.40282439934820813,0.00023999999999999998,-0.0009725689121756094,1.0,,,-0.0012125689121756094,1.1075206658262187,0.0015,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.05811714413433844,0.46455510601648037,False,1.0,1,0.10095818388128142,0.0,0.0,0.0,-0.0012125689121755823,1.1009581838812814,0.0015
2010-04-12,0.004869910638348314,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1282.4856240268557,5088.29,0.014179624924062662,0.011337142857142934,0.11232425359901455,0.08579141104294474,0.026532842556069802,,0.025379176457557048,0.00023999999999999998,0.005109910638348314,1.0,,,0.004869910638348314,1.1129141924989163,0.0015,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.05811714413433844,0.45654071533072643,False,1.0,1,0.10631975185334142,0.0,0.0,0.0,0.004869910638348296,1.1063197518533414,0.0015
2010-04-13,-0.0028381884425284143,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1259.2115665764393,4989.39,-0.018147616639427544,-0.01943678524612391,0.08268245584240264,0.05621262317812792,0.026469832664274717,,0.07955404067634379,0.00023999999999999998,-0.0025981884425284145,1.0,,,-0.0028381884425284143,1.1097555323002402,0.0015,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.05811714413433844,0.45545652764852657,False,1.0,1,0.10317980791989045,0.0,0.0,0.0,-0.0028381884425283666,1.1031798079198905,0.0015
2010-04-14,-0.0017622723653093972,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1274.5149496908816,5074.68,0.012153146874317011,0.01709427404953301,0.08202937114553643,0.06455713728303714,0.017472233862499298,,0.13514984259700347,0.00023999999999999998,-0.0015222723653093972,1.0,,,-0.0017622723653093972,1.1077998407934182,0.0015,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.05811714413433844,0.30063820448768147,False,1.0,1,0.10123570463042597,0.0,0.0,0.0,-0.0017622723653093475,1.101235704630426,0.0015
2010-04-15,0.0014001646035564491,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1266.57737545273,5024.77,-0.006227917718875653,-0.009835102903040127,0.07728741049229204,0.060218974251852186,0.017068436240439855,,0.028435538401168737,0.00023999999999999998,0.0016401646035564491,1.0,,,0.0014001646035564491,1.1093509429183226,0.0015,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.05811714413433844,0.2936902095702771,False,1.0,1,0.10244678259945683,0.0,0.0003,0.0003,0.0010997445541753859,1.1024467825994568,0.0015
2010-04-16,-0.0020447886850260928,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1263.198509567434,5019.35,-0.0026677137542332474,-0.001078656336508943,0.07119594375759553,0.056485069427635315,0.01471087432996021,,0.12999696566245977,0.00023999999999999998,-0.001804788685026093,1.0,,,-0.0020447886850260928,1.1070825546625203,0.0015,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.05811714413433844,0.25312452201635816,False,1.0,1,0.10019251189255396,0.0,0.0,0.0,-0.002044788685026111,1.100192511892554,0.0015
2010-04-19,-0.0005465783099690522,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1219.879075751206,4806.11,-0.034293449119934594,-0.04248358851245693,0.04310974301739989,0.02720777291661758,0.015901970100782314,,0.28449580354293474,0.00023999999999999998,-0.0003065783099690522,1.0,,,-0.0005465783099690522,1.1064774473507966,0.0015,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.05811714413433844,0.2736192622270759,False,1.0,1,0.0995911705287631,0.0,0.0,0.0,-0.0005465783099690702,1.099591170528763,0.0015
2010-04-20,-0.003648497702335245,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1229.7278344525846,4875.09,0.00807355327028092,0.014352563715770206,0.04230494155630571,0.02796433082338945,0.014340610732916259,,0.38637578724033295,0.00023999999999999998,-0.0034084977023352454,1.0,,,-0.003648497702335245,1.1024404669264514,0.0015,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.05811714413433844,0.2467535345468417,True,0.0,1,0.0995911705287631,0.0,0.0,0.0,0.0,1.099591170528763,0.0015
2010-04-21,-0.003269184865666681,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1257.0675094955072,5029.03,0.022232297486453945,0.03157685294015078,0.060504385043889775,0.054184641570975245,0.00631974347291453,,0.1725846168551657,0.00023999999999999998,-0.0030291848656666814,1.0,,,-0.003269184865666681,1.098836385236677,0.0015,long_microcap_short_zz1000,long_microcap_short_zz1000,True,0.05811714413433844,0.10874146634436081,False,0.0,1,0.0995911705287631,0.0,0.0,0.0,0.0,1.099591170528763,0.0015
