symbol,low_pct,high_pct,signal_mode,front_dte,back_dte,strike_mult,front_iv_mult,back_iv_mult,annual,vol,sharpe,max_dd,total,active_days,long_days,short_days,trades
510300,0.3,0.7,long_only,30,90,1.02,1.15,1.0,0.050028244373716335,0.01548586864909613,3.230573983761405,-0.010952867822635558,0.35432884691076416,415,415,0,113
510300,0.3,0.8,long_only,21,63,1.02,1.1,1.0,0.04743379784010071,0.01477049333628457,3.2113888656363865,-0.009796136227830083,0.33367119607179974,415,415,0,113
510300,0.3,0.7,long_only,21,63,1.02,1.1,1.0,0.04743379784010071,0.01477049333628457,3.2113888656363865,-0.009796136227830083,0.33367119607179974,415,415,0,113
510300,0.3,0.8,long_only,30,90,1.0,1.1,1.0,0.044751375488950584,0.014335108119641008,3.121802438841409,-0.012269116926791144,0.31259168896959677,415,415,0,113
510300,0.3,0.7,long_only,30,90,1.0,1.1,1.0,0.044751375488950584,0.014335108119641008,3.121802438841409,-0.012269116926791144,0.31259168896959677,415,415,0,113
510300,0.2,0.8,long_only,21,63,1.02,1.1,1.0,0.03920882102695522,0.012830950283934236,3.055800245446277,-0.009796136227830165,0.26992059113017297,309,309,0,139
510300,0.2,0.8,long_only,21,63,1.0,1.1,1.05,0.036436867693121266,0.012055367613115339,3.02246010760225,-0.011718745877874347,0.24902039543479493,309,309,0,139
510300,0.2,0.8,long_only,30,90,1.02,1.15,1.0,0.04112440238070847,0.013608049609280817,3.022064407573973,-0.010952867822635584,0.2845346466325178,309,309,0,139
510300,0.2,0.8,long_only,30,90,1.0,1.1,1.0,0.03721046391196414,0.01305265136765439,2.850797348665492,-0.01226911692679113,0.2548239675917736,309,309,0,139
510300,0.3,0.8,long_only,30,90,1.02,1.1,1.0,0.04662888261473208,0.016610336624103484,2.8072208089430455,-0.012018770211192612,0.32731625011404986,415,415,0,113
510300,0.3,0.7,long_only,30,90,1.02,1.1,1.0,0.04662888261473208,0.016610336624103484,2.8072208089430455,-0.012018770211192612,0.32731625011404986,415,415,0,113
510300,0.3,0.8,long_only,21,63,1.02,1.1,1.05,0.04553493918401852,0.016280166987534452,2.7969577473550564,-0.01131053554516455,0.3187201221259939,415,415,0,113
510300,0.3,0.7,long_only,21,63,1.02,1.1,1.05,0.04553493918401852,0.016280166987534452,2.7969577473550564,-0.01131053554516455,0.3187201221259939,415,415,0,113
510300,0.2,0.8,long_only,21,63,1.02,1.1,1.05,0.037853571163926514,0.014189483710407007,2.6677201183975097,-0.011310535545164617,0.2596658097780269,309,309,0,139
510300,0.3,0.8,long_only,30,90,1.0,1.1,1.05,0.043425313142595234,0.016297086804341672,2.664605868763391,-0.014093947668170714,0.30227469014473973,415,415,0,113
510300,0.3,0.7,long_only,30,90,1.0,1.1,1.05,0.043425313142595234,0.016297086804341672,2.664605868763391,-0.014093947668170714,0.30227469014473973,415,415,0,113
510300,0.2,0.8,long_only,30,90,1.02,1.1,1.0,0.03867565084422653,0.014598580044696358,2.649274842197912,-0.012018770211192718,0.26587792183896375,309,309,0,139
510300,0.3,0.8,long_only,30,90,1.02,1.1,1.05,0.04547214885650086,0.01849356488724091,2.458809274131513,-0.01381614005762335,0.31822814124879817,415,415,0,113
510300,0.3,0.7,long_only,30,90,1.02,1.1,1.05,0.04547214885650086,0.01849356488724091,2.458809274131513,-0.01381614005762335,0.31822814124879817,415,415,0,113
510300,0.2,0.8,long_only,30,90,1.0,1.1,1.05,0.03626450582605467,0.014874327426313564,2.4380602084838214,-0.014093947668170745,0.24773039757898307,309,309,0,139
510300,0.2,0.8,long_only,30,90,1.02,1.1,1.05,0.037862793754420254,0.016314992549433277,2.320736196458482,-0.013816140057623418,0.25973535889451327,309,309,0,139
510300,0.3,0.8,both,21,63,1.0,1.15,1.0,0.050746557456950114,0.024313839589517133,2.087147004080318,-0.030809119858410602,0.36009545917346397,669,415,254,205
510300,0.3,0.8,both,21,63,1.0,1.1,1.0,0.05269086290188629,0.026234672516122902,2.0084437063014358,-0.03151905292870067,0.37580778057593967,669,415,254,205
510300,0.3,0.7,both,21,63,1.0,1.1,1.0,0.053876400578529715,0.027812066997145227,1.9371591685026455,-0.03151905292870075,0.3854628779604454,778,415,363,219
510300,0.3,0.7,both,21,63,1.0,1.15,1.0,0.04965431943766818,0.02575728266313764,1.9277778672177488,-0.030809119858410765,0.3513351085337091,778,415,363,219
510300,0.3,0.8,both,21,63,1.0,1.1,1.05,0.056168018464234803,0.029753598735141214,1.8877722645999186,-0.03557882778643199,0.40428717879407317,669,415,254,205
510300,0.3,0.7,both,21,63,1.0,1.1,1.05,0.05934520634579732,0.03155421244851414,1.8807379979021417,-0.03557882778643204,0.4307405828638562,778,415,363,219
510300,0.3,0.8,both,30,90,1.0,1.15,1.0,0.052829664524858044,0.02900277197374568,1.8215384575198983,-0.04167410692795456,0.3769352638024268,669,415,254,205
510300,0.3,0.7,both,30,90,1.0,1.15,1.0,0.05444264415493705,0.030695300637883473,1.77364752986798,-0.04167410692795477,0.3900944256149008,778,415,363,219
510300,0.3,0.7,both,30,90,1.0,1.1,1.0,0.05888166867293054,0.03321860985332854,1.7725506555786992,-0.043473631589832945,0.4268553013812122,778,415,363,219
510300,0.3,0.8,both,21,63,1.02,1.15,1.0,0.04902205737128451,0.02773571026868187,1.7674707767133835,-0.043016884479486955,0.3462856892478683,669,415,254,205
510300,0.3,0.8,both,30,90,1.0,1.1,1.0,0.05516397052642863,0.03136237358092577,1.7589220530163798,-0.04347363158983297,0.3960132706574382,669,415,254,205
510300,0.3,0.7,both,21,63,1.02,1.1,1.0,0.05560406315810318,0.03165428632889838,1.756604542599975,-0.0451693734753165,0.39963482687300345,778,415,363,219
510300,0.3,0.7,both,21,63,1.02,1.15,1.0,0.05117623624392409,0.02926334164670423,1.7488172356313172,-0.0430168844794867,0.3635547544455344,778,415,363,219
510300,0.2,0.8,both,21,63,1.0,1.15,1.0,0.041525284807776064,0.02385960424147399,1.7404012400002293,-0.030967490763110887,0.287610782310771,563,309,254,231
510300,0.2,0.8,both,21,63,1.0,1.1,1.0,0.04470182321212257,0.02577514251598851,1.734299749628686,-0.0316433727453828,0.312204933916306,563,309,254,231
510300,0.3,0.7,both,21,63,1.02,1.1,1.05,0.061251825810449745,0.035404224991755835,1.7300710811975897,-0.050266685780680484,0.4468149752375796,778,415,363,219
510300,0.3,0.7,both,30,90,1.0,1.1,1.05,0.06498628284737396,0.03775950804472849,1.7210574557908342,-0.0489414681110046,0.47873889808727,778,415,363,219
510300,0.3,0.8,both,21,63,1.02,1.1,1.0,0.05080269599405818,0.0299673921977606,1.695265829565729,-0.04516937347531645,0.3605470055503086,669,415,254,205
510300,0.3,0.7,both,30,90,1.02,1.1,1.0,0.06089024801970511,0.0362607202148376,1.6792343797625204,-0.05519069066833771,0.44375498533726465,778,415,363,219
510300,0.3,0.7,both,30,90,1.02,1.15,1.0,0.05625564584298193,0.0335085315978711,1.6788454510061557,-0.05215766431329943,0.4050112245871764,778,415,363,219
510300,0.2,0.8,both,21,63,1.0,1.1,1.05,0.048731720073937,0.029250923248317743,1.6659891265736244,-0.03566685195388621,0.34397228506725774,563,309,254,231
510300,0.3,0.8,both,30,90,1.0,1.1,1.05,0.059266459910472635,0.03563474280349467,1.6631650812605394,-0.04894146811100466,0.4300799205697452,669,415,254,205
510300,0.3,0.7,both,30,90,1.02,1.1,1.05,0.06715481439999471,0.04078150835823076,1.6466976603733476,-0.06152575108981437,0.49754626894118914,778,415,363,219
510300,0.3,0.8,both,30,90,1.02,1.15,1.0,0.05196512862306313,0.03177799640794483,1.6352550348350883,-0.052157664313299414,0.3699252586583617,669,415,254,205
510300,0.3,0.8,both,21,63,1.02,1.1,1.05,0.054167908437033896,0.03349980528097964,1.616961889261759,-0.05026668578068042,0.38784562526013877,669,415,254,205
510300,0.3,0.8,both,30,90,1.02,1.1,1.0,0.054167119277097386,0.03435643371754207,1.5766222921280728,-0.055190690668337906,0.38783917013112634,669,415,254,205
510300,0.2,0.8,both,30,90,1.0,1.15,1.0,0.04424874524827449,0.028466679301150953,1.5544048808842077,-0.04167410692795483,0.30867309647618746,563,309,254,231
510300,0.2,0.8,both,30,90,1.0,1.1,1.0,0.047547901873503884,0.030807279417474524,1.5433982738032277,-0.043473631589832966,0.33457412980596213,563,309,254,231
510300,0.3,0.8,both,30,90,1.02,1.1,1.05,0.05817643151351626,0.038618331381373425,1.506446017540162,-0.0615257510898144,0.42096112439862177,669,415,254,205
510300,0.2,0.8,both,30,90,1.0,1.1,1.05,0.05199693815289952,0.035019528743593535,1.4847983401950213,-0.0489414681110046,0.37018265145265916,563,309,254,231
510300,0.2,0.8,both,21,63,1.02,1.15,1.0,0.03960580848824202,0.0268795664553493,1.4734541404911712,-0.04301688447948688,0.27293770958939656,563,309,254,231
510300,0.2,0.8,both,21,63,1.02,1.1,1.0,0.04255126489878158,0.02906442307547671,1.4640326693662975,-0.045169373475316306,0.2955117143099948,563,309,254,231
510300,0.2,0.8,both,21,63,1.02,1.1,1.05,0.04642311545479738,0.03254320004188235,1.426507393097541,-0.0502666857806803,0.3256957667194649,563,309,254,231
510300,0.2,0.8,both,30,90,1.02,1.15,1.0,0.04304486258488649,0.030908962800833936,1.3926336791775207,-0.05215766431329941,0.2993273103926113,563,309,254,231
510300,0.2,0.8,both,30,90,1.02,1.1,1.0,0.046156605174418885,0.0334373872715812,1.3803891075439343,-0.0551906906683378,0.3235993791090541,563,309,254,231
510300,0.2,0.8,both,30,90,1.02,1.1,1.05,0.05047460967460249,0.037633818983619526,1.341203498283606,-0.06152575108981426,0.3579098458053631,563,309,254,231
510300,0.3,0.7,short_only,21,63,1.0,1.1,1.05,0.03519113148739672,0.028685511667394945,1.226791137471545,-0.035578827786431885,0.23972213532612674,363,0,363,113
510300,0.3,0.7,short_only,30,90,1.0,1.1,1.05,0.04106331846818745,0.03411930595939737,1.2035215053041697,-0.048941468111004804,0.2840664664763082,363,0,363,113
510300,0.2,0.8,short_only,21,63,1.0,1.1,1.05,0.03208638650119133,0.026681196686649457,1.2025842348085716,-0.03793479312727702,0.21680053026869928,254,0,254,97
510300,0.3,0.8,short_only,21,63,1.0,1.1,1.05,0.03208638650119133,0.026681196686649457,1.2025842348085716,-0.03793479312727702,0.21680053026869928,254,0,254,97
510300,0.2,0.8,short_only,21,63,1.0,1.1,1.0,0.026612939060558505,0.0235097431990544,1.1319961615586223,-0.03374499580780473,0.1772571726562513,254,0,254,97
510300,0.3,0.8,short_only,21,63,1.0,1.1,1.0,0.026612939060558505,0.0235097431990544,1.1319961615586223,-0.03374499580780473,0.1772571726562513,254,0,254,97
510300,0.3,0.7,short_only,30,90,1.02,1.1,1.05,0.04114078366941665,0.03640655636523655,1.1300377672825068,-0.06175674261698224,0.2846602260452198,363,0,363,113
510300,0.3,0.7,short_only,30,90,1.0,1.1,1.0,0.03378202631784544,0.030012064037023254,1.125614895269166,-0.04347363158983288,0.22927455043113154,363,0,363,113
510300,0.3,0.7,short_only,21,63,1.02,1.1,1.05,0.035319511653447044,0.031489039950540046,1.1216446010714691,-0.0507719334226515,0.24067768113149235,363,0,363,113
510300,0.2,0.8,short_only,30,90,1.0,1.1,1.05,0.035471980867274766,0.031735751534037314,1.1177293479005928,-0.05154071773460971,0.24181332672046985,254,0,254,97
510300,0.3,0.8,short_only,30,90,1.0,1.1,1.05,0.035471980867274766,0.031735751534037314,1.1177293479005928,-0.05154071773460971,0.24181332672046985,254,0,254,97
510300,0.3,0.7,short_only,21,63,1.0,1.1,1.0,0.02776910784806952,0.025262658888151063,1.0992155644033992,-0.031519052928700664,0.18551888828911411,363,0,363,113
510300,0.2,0.8,short_only,30,90,1.0,1.1,1.0,0.030152452176718914,0.027930984245455644,1.0795341800969545,-0.045896288690047526,0.20270330426787653,254,0,254,97
510300,0.3,0.8,short_only,30,90,1.0,1.1,1.0,0.030152452176718914,0.027930984245455644,1.0795341800969545,-0.045896288690047526,0.20270330426787653,254,0,254,97
510300,0.3,0.7,short_only,30,90,1.02,1.1,1.0,0.0338850151165655,0.03227885449671838,1.0497589101252156,-0.05551030537075098,0.23003563349347456,363,0,363,113
510300,0.3,0.7,short_only,21,63,1.02,1.1,1.0,0.027942846808927557,0.02802876309151583,0.9969347101651346,-0.04573978753136277,0.18676458086696246,363,0,363,113
510300,0.2,0.8,short_only,21,63,1.02,1.1,1.05,0.028408693978258404,0.029307990139059204,0.9693156659145216,-0.053188483016832586,0.19011008427908993,254,0,254,97
510300,0.3,0.8,short_only,21,63,1.02,1.1,1.05,0.028408693978258404,0.029307990139059204,0.9693156659145216,-0.053188483016832586,0.19011008427908993,254,0,254,97
510300,0.2,0.8,short_only,30,90,1.02,1.1,1.05,0.032381266804220266,0.033940278533351693,0.9540660302006817,-0.064624347611038,0.2189621630602807,254,0,254,97
510300,0.3,0.8,short_only,30,90,1.02,1.1,1.05,0.032381266804220266,0.033940278533351693,0.9540660302006817,-0.064624347611038,0.2189621630602807,254,0,254,97
510300,0.2,0.8,short_only,30,90,1.0,1.15,1.0,0.02427823616695557,0.025747328368628284,0.9429419557384943,-0.044055328376595565,0.16072112174554554,254,0,254,97
510300,0.3,0.8,short_only,30,90,1.0,1.15,1.0,0.02427823616695557,0.025747328368628284,0.9429419557384943,-0.044055328376595565,0.16072112174554554,254,0,254,97
510300,0.3,0.7,short_only,30,90,1.0,1.15,1.0,0.025847473799727183,0.02764639579123608,0.9349310483329203,-0.041674106927954646,0.17181395774280595,363,0,363,113
510300,0.2,0.8,short_only,21,63,1.0,1.15,1.0,0.02012825802286744,0.021673160923484067,0.9287181548611749,-0.033035395299454866,0.1318089612469031,254,0,254,97
510300,0.3,0.8,short_only,21,63,1.0,1.15,1.0,0.02012825802286744,0.021673160923484067,0.9287181548611749,-0.033035395299454866,0.1318089612469031,254,0,254,97
510300,0.2,0.8,short_only,30,90,1.02,1.1,1.0,0.027333025337549888,0.030101223444107546,0.9080370234220647,-0.05808286557323266,0.18239704808396517,254,0,254,97
510300,0.3,0.8,short_only,30,90,1.02,1.1,1.0,0.027333025337549888,0.030101223444107546,0.9080370234220647,-0.05808286557323266,0.18239704808396517,254,0,254,97
510300,0.2,0.8,short_only,21,63,1.02,1.1,1.0,0.023267295431818047,0.026089353159015304,0.8918310580566433,-0.04792265940272745,0.1536216202901306,254,0,254,97
510300,0.3,0.8,short_only,21,63,1.02,1.1,1.0,0.023267295431818047,0.026089353159015304,0.8918310580566433,-0.04792265940272745,0.1536216202901306,254,0,254,97
510300,0.3,0.7,short_only,30,90,1.02,1.15,1.0,0.026035910391526196,0.029741035153672758,0.8754204504650871,-0.05250650226961962,0.17315196488274753,363,0,363,113
510300,0.3,0.7,short_only,21,63,1.0,1.15,1.0,0.019067847346240008,0.023275668673847914,0.81921802606102,-0.030809119858410686,0.12451899987627213,363,0,363,113
510300,0.2,0.8,short_only,30,90,1.02,1.15,1.0,0.021868145931176253,0.027759004625551423,0.7877856654502376,-0.05495903852512911,0.1438559926165619,254,0,254,97
510300,0.3,0.8,short_only,30,90,1.02,1.15,1.0,0.021868145931176253,0.027759004625551423,0.7877856654502376,-0.05495903852512911,0.1438559926165619,254,0,254,97
510300,0.3,0.7,short_only,21,63,1.02,1.15,1.0,0.019388032978910452,0.025808507404462926,0.7512264337905021,-0.044614405151785115,0.12671600261102145,363,0,363,113
510300,0.2,0.8,short_only,21,63,1.02,1.15,1.0,0.017298997774394254,0.02405153743129112,0.7192470678355974,-0.04571047817889582,0.11244643841134194,254,0,254,97
510300,0.3,0.8,short_only,21,63,1.02,1.15,1.0,0.017298997774394254,0.02405153743129112,0.7192470678355974,-0.04571047817889582,0.11244643841134194,254,0,254,97
510500,0.3,0.8,long_only,21,63,1.0,1.15,1.0,0.04206629679282892,0.01168736072971448,3.599298230427477,-0.008348899038444484,0.15455253662245583,138,138,0,53
510500,0.3,0.7,long_only,21,63,1.0,1.15,1.0,0.04206629679282892,0.01168736072971448,3.599298230427477,-0.008348899038444484,0.15455253662245583,138,138,0,53
510500,0.2,0.8,long_only,21,63,1.0,1.15,1.0,0.03697980916651278,0.011167223375374173,3.311459610278792,-0.008348899038444484,0.13501644583439498,102,102,0,47
510500,0.3,0.8,long_only,21,63,1.02,1.15,1.0,0.039919763936468566,0.012362402116102369,3.229126796035212,-0.008269938154739588,0.14627916387933193,138,138,0,53
510500,0.3,0.7,long_only,21,63,1.02,1.15,1.0,0.039919763936468566,0.012362402116102369,3.229126796035212,-0.008269938154739588,0.14627916387933193,138,138,0,53
510500,0.3,0.8,long_only,21,63,1.0,1.1,1.0,0.039201701597541216,0.012408636355255624,3.1592272087929714,-0.009265361642376955,0.14352100416419544,138,138,0,53
510500,0.3,0.7,long_only,21,63,1.0,1.1,1.0,0.039201701597541216,0.012408636355255624,3.1592272087929714,-0.009265361642376955,0.14352100416419544,138,138,0,53
510500,0.2,0.8,long_only,21,63,1.02,1.15,1.0,0.03568815281311033,0.011448759956487845,3.1172068371375343,-0.008269938154739623,0.13009326715004277,102,102,0,47
510500,0.2,0.8,long_only,21,63,1.0,1.1,1.0,0.0349600917050743,0.011871573115605737,2.9448575487538067,-0.009265361642376846,0.1273249676993089,102,102,0,47
510500,0.3,0.8,long_only,21,63,1.02,1.1,1.0,0.03688087657516248,0.013166292244069377,2.8011588905582054,-0.009165454521276963,0.1346388219681547,138,138,0,53
510500,0.3,0.7,long_only,21,63,1.02,1.1,1.0,0.03688087657516248,0.013166292244069377,2.8011588905582054,-0.009165454521276963,0.1346388219681547,138,138,0,53
510500,0.3,0.8,long_only,30,90,1.0,1.15,1.0,0.04123528163685175,0.0148035898698604,2.7854920326322583,-0.010257737272139314,0.151344523074612,138,138,0,53
510500,0.3,0.7,long_only,30,90,1.0,1.15,1.0,0.04123528163685175,0.0148035898698604,2.7854920326322583,-0.010257737272139314,0.151344523074612,138,138,0,53
510500,0.2,0.8,long_only,21,63,1.02,1.1,1.0,0.03357610852733428,0.012181084848136528,2.756413648368173,-0.009165454521276954,0.1220760039386728,102,102,0,47
510500,0.3,0.8,long_only,21,63,1.0,1.1,1.05,0.03835225824082733,0.014235389812881792,2.6941487900894616,-0.010722866687389452,0.14026431093381242,138,138,0,53
510500,0.3,0.7,long_only,21,63,1.0,1.1,1.05,0.03835225824082733,0.014235389812881792,2.6941487900894616,-0.010722866687389452,0.14026431093381242,138,138,0,53
510500,0.3,0.8,long_only,30,90,1.02,1.15,1.0,0.03974055495458795,0.015091939043346467,2.6332305504578772,-0.010236229240499398,0.14559035778943086,138,138,0,53
510500,0.3,0.7,long_only,30,90,1.02,1.15,1.0,0.03974055495458795,0.015091939043346467,2.6332305504578772,-0.010236229240499398,0.14559035778943086,138,138,0,53
510500,0.2,0.8,long_only,30,90,1.0,1.15,1.0,0.03695534560306424,0.01428793614600604,2.5864719176670246,-0.010257737272139331,0.13492306052502867,102,102,0,47
510500,0.2,0.8,long_only,21,63,1.0,1.1,1.05,0.034571239068652115,0.013667811021584918,2.5293910644546824,-0.010722866687389513,0.1258484205069601,102,102,0,47
510500,0.2,0.8,long_only,30,90,1.02,1.15,1.0,0.03609814838669134,0.014291902829396455,2.5257762257130993,-0.010236229240499516,0.13165432147644385,102,102,0,47
510500,0.3,0.8,long_only,30,90,1.0,1.1,1.0,0.0391340683414676,0.015870196325907675,2.4658843241644255,-0.011313632371412126,0.1432614612543066,138,138,0,53
510500,0.3,0.7,long_only,30,90,1.0,1.1,1.0,0.0391340683414676,0.015870196325907675,2.4658843241644255,-0.011313632371412126,0.1432614612543066,138,138,0,53
510500,0.3,0.8,long_only,21,63,1.02,1.1,1.05,0.035867833319574105,0.014828050646168739,2.4189176430174664,-0.010613617769911552,0.1307772098087876,138,138,0,53
510500,0.3,0.7,long_only,21,63,1.02,1.1,1.05,0.035867833319574105,0.014828050646168739,2.4189176430174664,-0.010613617769911552,0.1307772098087876,138,138,0,53
510500,0.2,0.8,long_only,21,63,1.02,1.1,1.05,0.033086818941711726,0.013806062890037364,2.396542678766704,-0.010613617769911649,0.12022447810294135,102,102,0,47
510500,0.3,0.8,long_only,30,90,1.02,1.1,1.0,0.03746605620516941,0.01615052020455238,2.3198049183956795,-0.011276626715765231,0.13687374491938686,138,138,0,53
510500,0.3,0.7,long_only,30,90,1.02,1.1,1.0,0.03746605620516941,0.01615052020455238,2.3198049183956795,-0.011276626715765231,0.13687374491938686,138,138,0,53
510500,0.2,0.8,long_only,30,90,1.0,1.1,1.0,0.03554147489966786,0.015328646584157612,2.318630983142407,-0.011313632371412048,0.12953516559840894,102,102,0,47
510500,0.2,0.8,long_only,30,90,1.02,1.1,1.0,0.034584382760179944,0.015290494281132768,2.261822418837975,-0.011276626715765185,0.12589830705766203,102,102,0,47
510500,0.3,0.8,long_only,30,90,1.0,1.1,1.05,0.03893484865245145,0.018228522629007368,2.135930017196991,-0.013022682634178797,0.14249719901192281,138,138,0,53
510500,0.3,0.7,long_only,30,90,1.0,1.1,1.05,0.03893484865245145,0.018228522629007368,2.135930017196991,-0.013022682634178797,0.14249719901192281,138,138,0,53
510500,0.2,0.8,long_only,30,90,1.0,1.1,1.05,0.0356998293385451,0.017645584983023044,2.0231592986513163,-0.013022682634178908,0.130137704150179,102,102,0,47
510500,0.3,0.8,long_only,30,90,1.02,1.1,1.05,0.037121399064614646,0.01835552986650939,2.022355079617971,-0.01298129905778308,0.13555704779271438,138,138,0,53
510500,0.3,0.7,long_only,30,90,1.02,1.1,1.05,0.037121399064614646,0.01835552986650939,2.022355079617971,-0.01298129905778308,0.13555704779271438,138,138,0,53
510500,0.2,0.8,long_only,30,90,1.02,1.1,1.05,0.034652042844061315,0.01745598822384714,1.9851092014786156,-0.012981299057783089,0.12615513415365665,102,102,0,47
510500,0.3,0.8,both,21,63,1.0,1.1,1.05,0.047561579489701744,0.04040068823464272,1.1772467640518736,-0.0406012127346719,0.1759269859027266,310,138,172,115
510500,0.3,0.8,both,21,63,1.0,1.1,1.0,0.04150575443339277,0.035536691737694956,1.1679690034108108,-0.035949073000080316,0.15238794526148824,310,138,172,115
510500,0.3,0.8,both,30,90,1.0,1.1,1.05,0.053526879716922604,0.04810508270277141,1.1127073629132092,-0.04796241847547182,0.19944749740867218,310,138,172,115
510500,0.3,0.8,both,30,90,1.0,1.1,1.0,0.04699313305049957,0.04225459267354758,1.1121426116578905,-0.04236518716694611,0.1737029749216239,310,138,172,115
510500,0.3,0.8,both,21,63,1.0,1.15,1.0,0.03615738273666036,0.03280653032332225,1.1021397990069062,-0.03386105429582547,0.1318799828007735,310,138,172,115
510500,0.2,0.8,both,21,63,1.0,1.1,1.05,0.04374702582099177,0.040207766496661516,1.0880242707493868,-0.04060121273467173,0.16106022701515355,274,102,172,109
510500,0.3,0.8,both,30,90,1.0,1.15,1.0,0.041658630311754985,0.03893931197078909,1.0698347814415887,-0.03930569978032434,0.15297800369587922,310,138,172,115
510500,0.2,0.8,both,21,63,1.0,1.1,1.0,0.03725474030949849,0.035354058935283816,1.0537613341001073,-0.03594907300008009,0.13606632360767867,274,102,172,109
510500,0.2,0.8,both,30,90,1.0,1.1,1.05,0.05024642396166046,0.04789123017973619,1.0491779762826139,-0.0479624184754717,0.18647191620464176,274,102,172,109
510500,0.2,0.8,both,30,90,1.0,1.1,1.0,0.04337336850037654,0.042056999654851705,1.0312996375473251,-0.04236518716694594,0.159611190503115,274,102,172,109
510500,0.2,0.8,both,30,90,1.0,1.15,1.0,0.037376954128281126,0.03874667211774509,0.9646494030428832,-0.03930569978032435,0.1365332430454136,274,102,172,109
510500,0.3,0.7,both,21,63,1.0,1.1,1.05,0.03993120935027217,0.04188240704439989,0.953412474787821,-0.05325045793151118,0.14632316540593227,377,138,239,117
510500,0.2,0.8,both,21,63,1.0,1.15,1.0,0.03109973743863459,0.032621639901292375,0.9533468437741693,-0.03386105429582557,0.11272753247584566,274,102,172,109
510500,0.3,0.8,both,30,90,1.02,1.1,1.05,0.0463161050848504,0.048814014606091104,0.9488280252833576,-0.04684099505253285,0.17105806204075802,310,138,172,115
510500,0.3,0.8,both,30,90,1.02,1.1,1.0,0.040377672534759323,0.0430631467181842,0.9376386913617976,-0.041329149664877676,0.14804051909999227,310,138,172,115
510500,0.3,0.8,both,21,63,1.02,1.1,1.05,0.038749890824657074,0.041350631391603346,0.9371051788226291,-0.039009150414429795,0.1417879755266691,310,138,172,115
510500,0.3,0.8,both,21,63,1.02,1.1,1.0,0.03340114852262466,0.03660368164759753,0.9125078959049719,-0.034474741141977426,0.12141368544216236,310,138,172,115
510500,0.3,0.7,both,30,90,1.0,1.1,1.05,0.04554393983170035,0.05012794086614607,0.9085539729891136,-0.062131865181921826,0.16804667337394097,377,138,239,117
510500,0.2,0.8,both,30,90,1.02,1.1,1.05,0.04382485653372847,0.048484924645378076,0.9038862461737613,-0.046840995052532704,0.16136221559514374,274,102,172,109
510500,0.3,0.8,both,30,90,1.02,1.15,1.0,0.03586142589128549,0.039748417116306625,0.9022101631456788,-0.03843067098116277,0.13075281525681315,310,138,172,115
