asset,momentum_200d,is_current_holding
QQQ,0.09850702973210423,False
GLD,0.30152125587708767,False
TLT,0.026335048488893342,False
CN_CHINEXT_TR,0.597683160136038,True
CN_DIVLOWVOL_TR,-0.018293769187529785,False
