date,open,close,high,low,volume,symbol,name,call_volume,put_volume,total_volume,oi_total,oi_call,oi_put,pcr_raw,put5,call5,pcr5,q70,q30,signal_long_only,signal_long_short,oo_ret,strat_ret_long_only,strat_ret_long_short,buy_hold_ret
2022-11-30,5.929,5.917,5.945,5.89,2050763,510500,中证500ETF南方,201296.0,155068.0,356364.0,559371.0,284014.0,275357.0,0.7703,1129476.0,1146005.0,0.9855768517589365,,,0.0,0.0,0.01197503794906396,0.0,0.0,0.01197503794906396
2022-12-01,6.0,5.95,6.008,5.946,2186418,510500,中证500ETF南方,235984.0,192553.0,428537.0,575189.0,290253.0,284936.0,0.816,1141150.0,1180810.0,0.9664128860697317,,,0.0,0.0,-0.0076666666666667105,-0.0,-0.0,-0.0076666666666667105
2022-12-02,5.954,5.935,5.987,5.931,2050409,510500,中证500ETF南方,196574.0,184532.0,381106.0,580551.0,300002.0,280549.0,0.9387000000000001,1087609.0,1164599.0,0.9338914081155831,,,0.0,0.0,0.00369499496137049,0.0,0.0,0.00369499496137049
2022-12-05,5.976,5.978,5.993,5.946,3894765,510500,中证500ETF南方,167413.0,136970.0,304383.0,587774.0,301911.0,285863.0,0.8181999999999999,922519.0,1077306.0,0.8563203026809467,,,0.0,0.0,-0.00033467202141901353,-0.0,-0.0,-0.00033467202141901353
2022-12-06,5.974,5.975,6.024,5.948,2050204,510500,中证500ETF南方,255577.0,217202.0,472779.0,585145.0,297729.0,287416.0,0.8498,886325.0,1056844.0,0.8386526299056436,,,0.0,0.0,-0.0011717442249750132,-0.0,-0.0,-0.0011717442249750132
2022-12-07,5.967,5.967,6.015,5.949,2514859,510500,中证500ETF南方,234543.0,194819.0,429362.0,596310.0,307090.0,289220.0,0.8306,926076.0,1090091.0,0.8495400842681942,,,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-08,5.967,5.957,5.975,5.933,1798803,510500,中证500ETF南方,174039.0,189593.0,363632.0,602273.0,305803.0,296470.0,1.0894,923116.0,1028146.0,0.8978452476593791,,,0.0,0.0,-0.002849002849002802,-0.0,-0.0,-0.002849002849002802
2022-12-09,5.95,5.966,5.99,5.922,1962367,510500,中证500ETF南方,207507.0,251406.0,458913.0,608074.0,309064.0,299010.0,1.2116,989990.0,1039079.0,0.9527572013292541,,,0.0,0.0,0.0008403361344537785,0.0,0.0,0.0008403361344537785
2022-12-12,5.955,5.943,5.964,5.915,1951527,510500,中证500ETF南方,191388.0,198310.0,389698.0,615260.0,318046.0,297214.0,1.0362,1051330.0,1063054.0,0.9889713975019143,,,0.0,0.0,-0.0023509655751470238,-0.0,-0.0,-0.0023509655751470238
2022-12-13,5.941,5.909,5.944,5.896,2057601,510500,中证500ETF南方,151010.0,162302.0,313312.0,612229.0,318019.0,294210.0,1.0748,996430.0,958487.0,1.0395863480673186,,,0.0,0.0,-0.0053862986029288296,-0.0,-0.0,-0.0053862986029288296
2022-12-14,5.909,5.883,5.928,5.865,1971501,510500,中证500ETF南方,177708.0,175265.0,352973.0,610748.0,317479.0,293269.0,0.9863,976876.0,901652.0,1.0834290835045006,,,0.0,0.0,-0.005246234557454654,-0.0,-0.0,-0.005246234557454654
2022-12-15,5.878,5.882,5.896,5.858,1712487,510500,中证500ETF南方,167082.0,177632.0,344714.0,612943.0,321259.0,291684.0,1.0631,964915.0,894695.0,1.0784848467913646,,,0.0,0.0,-0.00153113303844854,-0.0,-0.0,-0.00153113303844854
2022-12-16,5.869,5.859,5.871,5.826,2661886,510500,中证500ETF南方,190189.0,205403.0,395592.0,616745.0,321257.0,295488.0,1.08,918912.0,877377.0,1.0473399690212988,,,0.0,0.0,-0.002555801669790414,-0.0,-0.0,-0.002555801669790414
2022-12-19,5.854,5.73,5.866,5.702,6223910,510500,中证500ETF南方,329815.0,397730.0,727545.0,638978.0,337307.0,301671.0,1.2059,1118332.0,1015804.0,1.100932857125981,,,0.0,0.0,-0.024769388452340335,-0.0,-0.0,-0.024769388452340335
2022-12-20,5.709,5.666,5.717,5.646,4281225,510500,中证500ETF南方,316831.0,367423.0,684254.0,669231.0,359922.0,309309.0,1.1597,1323453.0,1181625.0,1.1200279276420184,,,0.0,0.0,-0.006831318970047295,-0.0,-0.0,-0.006831318970047295
2022-12-21,5.67,5.636,5.68,5.597,2269947,510500,中证500ETF南方,317602.0,442661.0,760263.0,664007.0,358212.0,305795.0,1.3938,1590849.0,1321519.0,1.2038033505382821,,,0.0,0.0,-0.0029982363315697036,-0.0,-0.0,-0.0029982363315697036
2022-12-22,5.653,5.573,5.662,5.537,2269801,510500,中证500ETF南方,347169.0,471356.0,818525.0,682920.0,368229.0,314691.0,1.3577000000000001,1884573.0,1501606.0,1.255038272356397,0.9934160116930678,0.8787531918699583,1.0,1.0,-0.019458694498496243,-0.0,-0.0,-0.019458694498496243
2022-12-23,5.543,5.551,5.593,5.519,4220081,510500,中证500ETF南方,323558.0,448269.0,771827.0,705226.0,384530.0,320696.0,1.3854,2127439.0,1634975.0,1.3012058288353032,0.9934160116930678,0.8787531918699583,1.0,1.0,0.0021648926574056038,0.0021648926574056038,0.0021648926574056038,0.0021648926574056038
2022-12-26,5.555,5.62,5.638,5.551,3830966,510500,中证500ETF南方,260954.0,277848.0,538802.0,652617.0,359650.0,292967.0,1.0647,2007557.0,1566114.0,1.2818715623511443,0.9934160116930678,0.8787531918699583,1.0,1.0,0.016021602160216197,0.016021602160216197,0.016021602160216197,0.016021602160216197
2022-12-27,5.644,5.66,5.665,5.606,3448078,510500,中证500ETF南方,264565.0,288376.0,552941.0,634796.0,348358.0,286438.0,1.09,1928510.0,1513848.0,1.2739125724643425,1.0033847030367649,0.8787531918699583,1.0,1.0,0.0003543586109142627,0.0003543586109142627,0.0003543586109142627,0.0003543586109142627
2022-12-28,5.646,5.644,5.665,5.625,2282709,510500,中证500ETF南方,154550.0,182712.0,337262.0,432593.0,214781.0,217812.0,1.1822,1668561.0,1350796.0,1.2352427753709665,1.013731479608987,0.8787531918699583,1.0,1.0,-0.0030109812256465807,-0.0030109812256465807,-0.0030109812256465807,-0.0030109812256465807
2022-12-29,5.629,5.641,5.682,5.612,2755572,510500,中证500ETF南方,197434.0,187783.0,385217.0,473537.0,238633.0,234904.0,0.9511,1384988.0,1201061.0,1.1531371012796185,1.0165001390915525,0.8787531918699583,1.0,1.0,0.005151891987919877,0.005151891987919877,0.005151891987919877,0.005151891987919877
2022-12-30,5.658,5.647,5.663,5.623,1562591,510500,中证500ETF南方,141449.0,117959.0,259408.0,493439.0,251139.0,242300.0,0.8339,1054678.0,1018952.0,1.0350615141832,1.0208087522508476,0.8787531918699583,1.0,1.0,-0.004595263343937894,-0.004595263343937894,-0.004595263343937894,-0.004595263343937894
2023-01-03,5.632,5.73,5.75,5.61,2447005,510500,中证500ETF南方,249701.0,264447.0,514148.0,531542.0,245894.0,285648.0,1.0591,1041277.0,1007699.0,1.0333214580941332,1.0211396542227589,0.8787531918699583,1.0,1.0,0.01864346590909105,0.01864346590909105,0.01864346590909105,0.01864346590909105
2023-01-04,5.737,5.728,5.745,5.694,2633742,510500,中证500ETF南方,190463.0,199694.0,390157.0,553027.0,254839.0,298188.0,1.0485,952595.0,933597.0,1.0203492513364973,1.0211396542227589,0.8787531918699583,0.0,0.0,0.001394457033292662,0.001394457033292662,0.001394457033292662,0.001394457033292662
2023-01-05,5.745,5.787,5.802,5.728,2317750,510500,中证500ETF南方,257762.0,245691.0,503453.0,566187.0,256834.0,309353.0,0.9531999999999999,1015574.0,1036809.0,0.9795188892071731,1.0211396542227589,0.8787531918699583,0.0,0.0,0.0073107049608354124,0.0,0.0,0.0073107049608354124
2023-01-06,5.787,5.8,5.831,5.775,1992726,510500,中证500ETF南方,265072.0,245381.0,510453.0,567719.0,255186.0,312533.0,0.9257,1073172.0,1104447.0,0.9716826610964582,1.0211396542227589,0.8787531918699583,0.0,0.0,0.003628823224468558,0.0,0.0,0.003628823224468558
2023-01-09,5.808,5.812,5.851,5.808,2097014,510500,中证500ETF南方,186875.0,151925.0,338800.0,578601.0,258526.0,320075.0,0.813,1107138.0,1149873.0,0.9628350261289725,1.0211396542227589,0.8833835296416678,0.0,0.0,0.0005165289256199301,0.0,0.0,0.0005165289256199301
2023-01-10,5.811,5.827,5.833,5.79,1515062,510500,中证500ETF南方,163518.0,145476.0,308994.0,590617.0,262847.0,327770.0,0.8896999999999999,988167.0,1063690.0,0.9289990504752325,1.0211396542227589,0.8862956931578182,0.0,0.0,0.0027533987265531135,0.0,0.0,0.0027533987265531135
2023-01-11,5.827,5.799,5.849,5.785,2318965,510500,中证500ETF南方,194772.0,167887.0,362659.0,596567.0,267440.0,329127.0,0.862,956360.0,1067999.0,0.8954690032481304,1.0211396542227589,0.8919448507568681,0.0,0.0,-0.0037755277158058043,-0.0,-0.0,-0.0037755277158058043
2023-01-12,5.805,5.793,5.833,5.778,1701199,510500,中证500ETF南方,203687.0,212130.0,415817.0,613430.0,274784.0,338646.0,1.0415,922799.0,1013924.0,0.9101264000063121,1.0211396542227589,0.8950591959889441,0.0,0.0,-0.0005167958656331351,-0.0,-0.0,-0.0005167958656331351
2023-01-13,5.802,5.844,5.846,5.793,2154552,510500,中证500ETF南方,228822.0,239668.0,468490.0,615846.0,271906.0,343940.0,1.0473999999999999,917086.0,977674.0,0.9380284225621219,1.0211396542227589,0.8971323743360045,0.0,0.0,0.008445363667700878,0.0,0.0,0.008445363667700878
2023-01-16,5.851,5.903,5.958,5.851,3909891,510500,中证500ETF南方,474222.0,351695.0,825917.0,626723.0,283380.0,343343.0,0.7415999999999999,1116856.0,1265021.0,0.8828754621464782,1.0211396542227589,0.8971323743360045,0.0,-1.0,0.011792855922064582,0.0,0.0,0.011792855922064582
2023-01-17,5.92,5.911,5.926,5.897,3017421,510500,中证500ETF南方,248778.0,183417.0,432195.0,631779.0,287623.0,344156.0,0.7373000000000001,1154797.0,1350281.0,0.855227171233247,1.0211396542227589,0.8929010676949694,0.0,-1.0,-0.0013513513513513375,-0.0,0.0013513513513513375,-0.0013513513513513375
2023-01-18,5.912,5.935,5.956,5.912,3612356,510500,中证500ETF南方,310802.0,209504.0,520306.0,626216.0,287658.0,338558.0,0.6740999999999999,1196414.0,1466311.0,0.8159346823422862,1.0211396542227589,0.8862956931578182,0.0,-1.0,0.0025372124492557546,0.0,-0.0025372124492557546,0.0025372124492557546
2023-01-19,5.927,5.992,5.997,5.911,3016229,510500,中证500ETF南方,353941.0,254394.0,608335.0,611612.0,281704.0,329908.0,0.7187,1238678.0,1616565.0,0.7662407635944116,1.0211396542227589,0.8842675331630052,0.0,-1.0,0.012653956470389804,0.0,-0.012653956470389804,0.012653956470389804
2023-01-20,6.002,6.037,6.04,6.001,2778630,510500,中证500ETF南方,304711.0,249335.0,554046.0,617760.0,279952.0,337808.0,0.8183,1248345.0,1692454.0,0.7375946406815193,1.0205788213038853,0.8819914586251406,0.0,-1.0,0.017994001999333653,0.0,-0.017994001999333653,0.017994001999333653
2023-01-30,6.11,6.058,6.142,6.052,4044467,510500,中证500ETF南方,326978.0,217293.0,544271.0,504888.0,243461.0,261427.0,0.6645,1113943.0,1545210.0,0.7209007189961235,1.015423331357283,0.8787531918699583,0.0,-1.0,-0.008837970540098272,-0.0,0.008837970540098272,-0.008837970540098272
2023-01-31,6.056,6.063,6.091,6.041,2636622,510500,中证500ETF南方,176732.0,156325.0,333057.0,542426.0,258525.0,283901.0,0.8845000000000001,1086851.0,1473164.0,0.7377664672772346,1.0033847030367649,0.8701031917222211,0.0,-1.0,0.003632760898282683,0.0,-0.003632760898282683,0.003632760898282683
2023-02-01,6.078,6.135,6.144,6.067,4056549,510500,中证500ETF南方,293642.0,210978.0,504620.0,572523.0,275477.0,297046.0,0.7184999999999999,1088325.0,1456004.0,0.7474739080387142,0.9962736450897687,0.8559923632466367,0.0,-1.0,0.012010529779532764,0.0,-0.012010529779532764,0.012010529779532764
2023-02-02,6.151,6.145,6.179,6.119,3382927,510500,中证500ETF南方,344166.0,233744.0,577910.0,589294.0,294210.0,295084.0,0.6792,1067675.0,1446229.0,0.7382475389443857,0.9962736450897687,0.8552011237051255,0.0,-1.0,-0.003414079011542781,-0.0,0.003414079011542781,-0.003414079011542781
2023-02-03,6.13,6.117,6.134,6.046,2583037,510500,中证500ETF南方,334822.0,272104.0,606926.0,609396.0,310896.0,298500.0,0.8127,1090444.0,1476340.0,0.7386130566129754,0.9962736450897687,0.8534602675781142,0.0,-1.0,-0.0055464926590538255,-0.0,0.0055464926590538255,-0.0055464926590538255
2023-02-06,6.096,6.088,6.104,6.043,3046677,510500,中证500ETF南方,259243.0,239647.0,498890.0,624922.0,322817.0,302105.0,0.9244,1112798.0,1408605.0,0.7900000354961114,0.9962736450897687,0.846273847959429,0.0,-1.0,-0.0008202099737533164,-0.0,0.0008202099737533164,-0.0008202099737533164
2023-02-07,6.091,6.091,6.1,6.044,5627540,510500,中证500ETF南方,278914.0,261703.0,540617.0,628410.0,319005.0,309405.0,0.9383,1218176.0,1510787.0,0.8063188258834634,0.9962736450897687,0.838003834286606,0.0,-1.0,0.0008208832703988644,0.0,-0.0008208832703988644,0.0008208832703988644
2023-02-08,6.096,6.045,6.101,6.035,4671379,510500,中证500ETF南方,249980.0,251785.0,501765.0,642022.0,325128.0,316894.0,1.0072,1258983.0,1467125.0,0.8581293345829428,0.9962736450897687,0.846273847959429,0.0,0.0,-0.009186351706036766,-0.0,0.009186351706036766,-0.009186351706036766
2023-02-09,6.04,6.136,6.142,6.028,3198432,510500,中证500ETF南方,318020.0,306889.0,624909.0,638271.0,310707.0,327564.0,0.965,1332128.0,1440979.0,0.9244603842248915,0.9962736450897687,0.8535210451437312,0.0,0.0,0.01655629139072845,0.0,0.0,0.01655629139072845
2023-02-10,6.14,6.116,6.142,6.067,4713553,510500,中证500ETF南方,319008.0,296794.0,615802.0,648275.0,320883.0,327392.0,0.9304000000000001,1356818.0,1425165.0,0.9520427459276645,0.9962736450897687,0.8559923632466367,0.0,0.0,-0.006840390879478853,-0.0,-0.0,-0.006840390879478853
2023-02-13,6.098,6.154,6.162,6.098,5094383,510500,中证500ETF南方,278316.0,285181.0,563497.0,666935.0,324888.0,342047.0,1.0247,1402352.0,1444238.0,0.9709978549241884,0.9962736450897687,0.857586625012344,0.0,0.0,0.010823220728107596,0.0,0.0,0.010823220728107596
2023-02-14,6.164,6.171,6.184,6.141,2323794,510500,中证500ETF南方,235748.0,258258.0,494006.0,680310.0,331072.0,349238.0,1.0955,1398907.0,1401072.0,0.9984547546450147,1.002911995089939,0.8706459012928198,0.0,0.0,0.0009733939000649006,0.0,0.0,0.0009733939000649006
2023-02-15,6.17,6.159,6.189,6.137,2702558,510500,中证500ETF南方,258052.0,296934.0,554986.0,695300.0,340069.0,355231.0,1.1506999999999998,1444056.0,1409144.0,1.0247753245942217,1.015423331357283,0.8787531918699583,1.0,1.0,-0.0009724473257698429,-0.0,-0.0,-0.0009724473257698429
