date,return,nav,holding,next_target,is_signal,score,beta,next_beta
2017-11-29,0.0,1.0,cash,1.512800,True,31.433887994862967,0.0,1.0
2017-11-30,0.004828391319702696,1.0048283913197027,1.512800,1.512800,False,28.99463598380045,1.0,1.0
2017-12-01,-0.012343729330788644,0.9924250616333605,1.512800,1.512800,False,26.17107242633332,1.0,1.0
2017-12-04,0.0058245110751200535,0.9982054523960707,1.512800,1.512800,False,20.86733435719036,1.0,1.0
2017-12-05,0.04090673829464597,1.0390387816015254,1.512800,1.512800,False,19.80460412148478,1.0,1.0
2017-12-06,-0.01799850615626275,1.0203376356942746,1.512800,1.512800,False,16.401260615800936,1.0,1.0
2017-12-07,-0.001704439280504455,1.0185985321486202,1.512800,1.512800,False,11.43462506959268,1.0,1.0
2017-12-08,-0.012982434898019202,1.0053746430177828,1.512800,1.512800,False,5.0389880553255395,1.0,1.0
2017-12-11,-0.009471262224894028,0.9958524761395021,1.512800,1.512800,False,1.1214980332413975,1.0,1.0
2017-12-12,-0.005220380427256921,0.9906537473646281,1.512800,cash,True,,1.0,0.0
2017-12-13,0.0,0.9906537473646281,cash,1.512660,True,2.6310169444350593,0.0,1.0
2017-12-14,0.004682772100652821,0.9952927530941943,1.512660,1.512660,False,10.03553270354778,1.0,1.0
2017-12-15,0.00654771942656085,1.0018096507887444,1.512660,1.512660,False,11.15900735125111,1.0,1.0
2017-12-18,-0.003406587626390678,0.9983968984283687,1.512660,1.512660,False,11.437846089875901,1.0,1.0
2017-12-19,-0.00595933728977438,0.9924471145615694,1.512660,1.512660,False,12.03080014080047,1.0,1.0
2017-12-20,-0.003208326413954299,0.9892630202694688,1.512660,1.512660,False,15.408677334341512,1.0,1.0
2017-12-21,-0.0016569775320081082,0.9876238336716358,1.512660,0.159928,True,25.01636721472394,1.0,1.0
2017-12-22,0.000995701020267692,0.9886072117304633,0.159928,0.159928,False,31.92180137713259,1.0,1.0
2017-12-25,0.019346345797810915,1.0077331487068104,0.159928,0.159928,False,36.33795390143729,1.0,1.0
2017-12-26,0.0011242301616560813,1.0088660727074872,0.159928,0.159928,False,42.461880267476324,1.0,1.0
2017-12-27,-0.024110578790972448,0.9845417277719344,0.159928,0.159928,False,39.21905132455835,1.0,0.7466615649798679
2017-12-28,0.010005303019026801,0.9943923660931688,0.159928,0.159928,False,34.934266576493485,0.7466615649798679,0.8712198414053586
2017-12-29,-0.016723430122733474,0.9777627148442302,0.159928,1.512400,True,42.711092882928014,0.8712198414053586,0.9521937284344222
2018-01-02,-0.00585819233742324,0.9720347928003116,1.512400,1.512400,False,54.21424487874174,0.9521937284344222,0.8905294238349629
2018-01-03,0.0029558965929932235,0.9749080271326209,1.512400,1.512400,False,60.034034073988444,0.8905294238349629,0.8451681473664013
2018-01-04,0.011130279804058896,0.9857590262578301,1.512400,1.512400,False,65.8632476705506,0.8451681473664013,0.852702612911564
2018-01-05,-0.008409197188592121,0.9774695842255934,1.512400,1.512400,False,68.04687864470026,0.852702612911564,0.8707488025496845
2018-01-08,0.01843874094124054,0.9954928926670712,1.512400,1.512400,False,72.65304782039668,0.8707488025496845,0.8747028046363416
2018-01-09,5.8348076844572105e-05,0.9955509777628707,1.512400,1.512400,False,79.11267859957947,0.8747028046363416,0.9049913629510458
2018-01-10,-0.006910626201903414,0.9886710970906121,1.512400,1.512400,False,81.19339796397935,0.9049913629510458,0.9059066340199708
2018-01-11,0.002445928418800092,0.9910893158238323,1.512400,1.512400,False,83.2762730865565,0.9059066340199708,0.9351250634948591
2018-01-12,-0.0024293491585319904,0.9886816138284056,1.512400,1.512400,False,82.8581880945072,0.9351250634948591,0.9358346203077061
2018-01-15,-0.016665416914475872,0.9722048225382783,1.512400,1.512400,False,73.9755330133811,0.9358346203077061,0.9451121977159185
2018-01-16,0.0015648043568876613,0.9737261328803735,1.512400,1.512400,False,66.53547101215177,0.9451121977159185,1.1004175055729226
2018-01-17,-0.010442023681615842,0.9635584615414284,1.512400,1.512400,False,56.6217930995019,1.1004175055729226,1.0983505371245663
2018-01-18,-0.0022830729537224315,0.9613585872785528,1.512400,1.512000,True,51.622471973850395,1.0983505371245663,0.51180711422604
2018-01-19,0.023622908870188253,0.984068673577407,1.512000,1.512200,True,93.6792450688277,0.51180711422604,0.8594693799897155
2018-01-22,-0.013848300196373287,0.9704409951718602,1.512200,1.512200,False,87.46089786489058,0.8594693799897155,0.8601209262901116
2018-01-23,0.028680121143614734,0.9982733604761193,1.512200,1.512200,False,85.08440092455554,0.8601209262901116,0.7857269036541457
2018-01-24,-0.017077064359612426,0.981225782050782,1.512200,1.512000,True,81.32470831765382,0.7857269036541457,0.4654081310764508
2018-01-25,-0.020229948435754985,0.9613756350760614,1.512000,1.512000,False,81.99813574680692,0.4654081310764508,0.5338079028713112
2018-01-26,-7.610629819454484e-05,0.9613024683353013,1.512000,1.512000,False,81.53284063830354,0.5338079028713112,0.5496186511694143
2018-01-29,-0.009305839685587514,0.9523567416756135,1.512000,1.512000,False,75.53693247598922,0.5496186511694143,0.5496720154287663
2018-01-30,-0.016214694528092766,0.9369145680275737,1.512000,1.512000,False,67.52490138147499,0.5496720154287663,0.5875179359437941
2018-01-31,-0.008653486304394775,0.9288069906447591,1.512000,1.512000,False,59.021901833709904,0.5875179359437941,0.5849137730768608
2018-02-01,0.006964264902614925,0.9352754485710099,1.512000,1.512800,True,49.919719239349114,0.5849137730768608,0.2
2018-02-02,-0.007604451573713367,0.9281631917142685,1.512800,1.512800,False,44.57980514634081,0.2,0.2
2018-02-05,0.036870036162304665,0.9623846021572937,1.512800,1.512800,False,42.42286465778552,0.2,0.2
2018-02-06,-0.008716944051426534,0.9539955494243342,1.512800,1.512800,False,34.409617182571324,0.2,0.2
2018-02-07,-0.029407404639639312,0.9259410162779977,1.512800,1.512800,False,24.781354286076922,0.2,0.2
2018-02-08,-0.03726693798444969,0.8914340298471073,1.512800,1.512800,False,9.103159382008087,0.2,0.2
2018-02-09,-0.023797258914002528,0.870220343434083,1.512800,cash,True,,0.2,0.0
2018-02-12,0.0,0.870220343434083,cash,cash,False,,0.0,0.0
2018-02-13,0.0,0.870220343434083,cash,cash,False,,0.0,0.0
2018-02-14,0.0,0.870220343434083,cash,cash,False,,0.0,0.0
2018-02-22,0.0,0.870220343434083,cash,cash,False,,0.0,0.0
2018-02-23,0.0,0.870220343434083,cash,cash,False,,0.0,0.0
2018-02-26,0.0,0.870220343434083,cash,cash,False,,0.0,0.0
2018-02-27,0.0,0.870220343434083,cash,cash,False,,0.0,0.0
2018-02-28,0.0,0.870220343434083,cash,cash,False,,0.0,0.0
2018-03-01,0.0,0.870220343434083,cash,cash,False,,0.0,0.0
2018-03-02,0.0,0.870220343434083,cash,1.512660,True,16.028754281522872,0.0,1.0347640545237806
2018-03-05,0.01644065230410985,0.8845273335284459,1.512660,1.512660,False,34.94941997738144,1.0347640545237806,1.0400263539081689
2018-03-06,-0.005246086591658594,0.8798870265440668,1.512660,1.512660,False,56.87986527390604,1.0400263539081689,1.0420499047160048
2018-03-07,-0.004813775381867114,0.8756514480368647,1.512660,1.512660,False,73.5824614314997,1.0420499047160048,1.0329712311889805
2018-03-08,-0.00764058838971704,0.8689609557495553,1.512660,1.512660,False,82.10775527579337,1.0329712311889805,1.056977963579128
2018-03-09,0.008320120892946647,0.8761908159526421,1.512660,1.512660,False,94.07520559934511,1.056977963579128,1.0469788768055648
2018-03-12,-0.00023656167684504847,0.8759835427839842,1.512660,1.512660,False,112.3873570811782,1.0469788768055648,1.072787235479202
2018-03-13,-0.002591568458370719,0.8737133714644534,1.512660,1.512660,False,111.91033017863958,1.072787235479202,1.0837629025749196
2018-03-14,-0.01077069364608374,0.8643028724059227,1.512660,1.512660,False,102.9111866815675,1.0837629025749196,1.0889734628655172
2018-03-15,0.005370443860228669,0.8689445624604132,1.512660,1.512660,False,102.05925110132596,1.0889734628655172,1.0980571110604775
2018-03-16,-0.002711861906826263,0.866588104802333,1.512660,1.512660,False,87.27448342078029,1.0980571110604775,1.096985236358181
2018-03-19,0.006195528841180131,0.8719570763990594,1.512660,1.512660,False,76.42101824623124,1.096985236358181,1.0971088400903506
2018-03-20,0.003938860153162027,0.8753915933825553,1.512660,1.512660,False,67.32256003146442,1.0971088400903506,1.104622824632761
2018-03-21,0.014150234835685005,0.887778590002103,1.512660,1.512010,True,60.699426156643355,1.104622824632761,0.7044999425584032
2018-03-22,0.0010410029966834156,0.8887027701746866,1.512010,1.512010,False,62.55522566208207,0.7044999425584032,0.7008462372795288
2018-03-23,0.005577174599992185,0.8936592206914475,1.512010,1.512010,False,56.98451546268269,0.7008462372795288,0.7043834811187885
2018-03-26,0.01287046760144861,0.9051610327380927,1.512010,1.512010,False,57.746016626856104,0.7043834811187885,0.68462456355218
2018-03-27,0.006593370938004384,0.9111290951855621,1.512010,1.512010,False,59.152234842272534,0.68462456355218,0.7027566322987057
2018-03-28,-0.014258522041643906,0.8981377408990756,1.512010,1.512010,False,53.027520409568744,0.7027566322987057,0.7124656685849291
2018-03-29,-0.02703140633386647,0.8738598146810518,1.512010,1.512010,False,44.3648632973541,0.7124656685849291,0.7294982063463545
2018-03-30,0.01712976257797849,0.8888288258329745,1.512010,1.512010,False,37.66019063059757,0.7294982063463545,0.702714129929218
2018-04-02,-0.00735147122339197,0.8822946262973421,1.512010,1.512660,True,34.01574088676857,0.702714129929218,1.0627148991283302
2018-04-03,-0.0007147205497617382,0.8816640321969831,1.512660,1.512660,False,40.93083075850365,1.0627148991283302,1.0661319693664
2018-04-04,0.00506190349333191,0.8861269304415061,1.512660,1.512660,False,43.522551121549434,1.0661319693664,1.0739766700812126
2018-04-09,0.026616762591623377,0.9097127605751116,1.512660,1.512660,False,48.17333753262098,1.0739766700812126,1.0729126875861454
2018-04-10,-0.03405494068873338,0.8787325464699423,1.512660,1.512660,False,50.400512589307844,1.0729126875861454,1.0802895822656193
2018-04-11,-0.0005697469734469163,0.8782318912611217,1.512660,1.512660,False,55.789496376891755,1.0802895822656193,1.0614331038757558
2018-04-12,-0.004324882666752017,0.8744336413772176,1.512660,1.512660,False,58.20314421326854,1.0614331038757558,1.0637325644402185
2018-04-13,0.010125800927914597,0.8832879823544747,1.512660,1.512660,False,55.888334598648605,1.0637325644402185,1.0658517118439412
2018-04-16,0.010800838119543688,0.8928282328648237,1.512660,1.512660,False,55.09690338393029,1.0658517118439412,1.0612331814715177
2018-04-17,0.0005727700663602509,0.89333961815101,1.512660,1.512660,False,47.835033187597624,1.0612331814715177,1.0594633716581798
2018-04-18,0.01645376285686706,0.908038416378711,1.512660,1.512660,False,45.53245121778299,1.0594633716581798,1.058987693546672
2018-04-19,0.019244521740882536,0.9255131814242676,1.512660,1.512660,False,46.94180784511124,1.058987693546672,1.046457949075599
2018-04-20,0.013743058336207037,0.9382325630675099,1.512660,1.512660,False,47.50212407732429,1.046457949075599,1.0641919330990008
2018-04-23,-0.031507713572661356,0.9086710002058349,1.512660,1.512660,False,38.236707615595535,1.0641919330990008,1.0508063066557771
2018-04-24,0.0007183267411381422,0.9093237228841795,1.512660,1.512660,False,23.50700141200051,1.0508063066557771,1.0744217890317618
2018-04-25,0.0007485515496929995,0.910004398566117,1.512660,0.159928,True,26.953654263302823,1.0744217890317618,0.630106873307308
2018-04-26,-0.009838745106563684,0.9010510972427732,0.159928,0.159928,False,27.554694397365758,0.630106873307308,0.6079335208985275
2018-04-27,-0.010559533158163048,0.8915364183042389,0.159928,0.159928,False,21.93077041295947,0.6079335208985275,0.6173683361136953
2018-05-02,0.0024549340984427737,0.8937250814575375,0.159928,0.159928,False,20.465421756569015,0.6173683361136953,0.6219237283306992
2018-05-03,0.00896966457095183,0.9017414956568582,0.159928,0.159928,False,21.156669331468912,0.6219237283306992,0.6218570118440805
2018-05-04,-0.003517429542606698,0.8985696834802405,0.159928,0.159928,False,18.870404857102955,0.6218570118440805,0.629198596213968
2018-05-07,0.03050542703773873,0.9259809353979709,0.159928,0.159928,False,23.200339569473755,0.629198596213968,0.6158043042681395
2018-05-08,0.008244064967914744,0.9336147823884422,0.159928,0.159928,False,32.05465586063496,0.6158043042681395,0.6586041573988748
2018-05-09,-0.0038551632509307154,0.9300155449888526,0.159928,0.159928,False,37.93193713774497,0.6586041573988748,0.7012654909587683
2018-05-10,0.012691541666738582,0.9418188760287932,0.159928,0.159928,False,46.213802374083784,0.7012654909587683,0.729457692939684
2018-05-11,-0.0026905763367220947,0.939284840447472,0.159928,0.159928,False,53.137091866856856,0.729457692939684,0.7322729392825476
2018-05-14,0.020329261712760616,0.9583798077917572,0.159928,0.159928,False,60.741666658259604,0.7322729392825476,0.731205008220982
2018-05-15,0.0003527646355891978,0.958717890295409,0.159928,0.159928,False,67.03245800642834,0.731205008220982,0.6869312665989362
2018-05-16,0.0018826067795711943,0.9605227790953753,0.159928,0.159928,False,70.9650784928031,0.6869312665989362,0.6878992927613051
2018-05-17,0.0017697105757228382,0.9622226264157631,0.159928,0.159928,False,70.68151613533827,0.6878992927613051,0.6902496972652429
2018-05-18,-0.0007656523601942133,0.9614858983908156,0.159928,0.159928,False,67.47060710886115,0.6902496972652429,0.6736766510782963
2018-05-21,-0.0035560888327370588,0.9580667691247138,0.159928,0.159928,False,68.25180785094486,0.6736766510782963,0.5894071612592763
2018-05-22,0.003065895053543599,0.9610041012931377,0.159928,0.159928,False,67.20072739769256,0.5894071612592763,0.5841084842489218
2018-05-23,-0.014306283596310476,0.9472557040828207,0.159928,0.159928,False,59.146940790696824,0.5841084842489218,0.5833154806762274
2018-05-24,-0.01343132229969568,0.9345328074210592,0.159928,0.159928,False,53.45113243759233,0.5833154806762274,0.552874790337015
2018-05-25,0.012147594372384773,0.9458851328932961,0.159928,0.159928,False,49.37298029406799,0.552874790337015,0.5597576807181
2018-05-28,0.03033647406765394,0.974579952698293,0.159928,0.159928,False,45.00096763378135,0.5597576807181,0.5769007110058099
2018-05-29,-0.004687098772021447,0.9700120001987641,0.159928,0.159928,False,35.99379689611428,0.5769007110058099,0.558966931219766
2018-05-30,0.023189184404269536,0.9925057873457276,0.159928,0.159928,False,27.290100370836615,0.558966931219766,0.5680396758481144
2018-05-31,0.04366223189378893,1.0358408051887442,0.159928,0.159928,False,28.11026286828743,0.5680396758481144,0.5113970760190109
2018-06-01,-0.005127220292872603,1.030529821192195,0.159928,0.159928,False,23.539372054450617,0.5113970760190109,0.570079472228967
2018-06-04,0.009985471380190791,1.0408201472281426,0.159928,0.159928,False,25.914381348019184,0.570079472228967,0.5813486527976643
2018-06-05,-0.006581986683425245,1.0339694828792463,0.159928,0.159928,False,29.5190770560293,0.5813486527976643,0.5949068201118674
2018-06-06,-0.0027244341729314447,1.0311525010863218,0.159928,0.159928,False,30.117566220089916,0.5949068201118674,0.5729714154696858
2018-06-07,-0.0060970108584536,1.0248655530904769,0.159928,0.159928,False,31.031689953401326,0.5729714154696858,0.5612805523532295
2018-06-08,-0.009591173773347839,1.015035889476468,0.159928,0.159928,False,26.695140558581418,0.5612805523532295,0.5606559400018075
2018-06-11,-0.002980379663348298,1.0120106971539036,0.159928,0.159928,False,23.728156661182837,0.5606559400018075,0.5995825571232358
2018-06-12,0.026896403008460634,1.0392301447134282,0.159928,0.159928,False,26.286165817494744,0.5995825571232358,0.5965909972048187
2018-06-13,-0.002262271210468736,1.0368791242759918,0.159928,0.159928,False,26.373728812374278,0.5965909972048187,0.639340799662484
2018-06-14,-0.004245184229281218,1.0324773813699444,0.159928,0.159928,False,24.356325824263326,0.639340799662484,0.6448121547914989
2018-06-15,0.005307581337322009,1.0379573390505106,0.159928,0.159928,False,21.03302457629258,0.6448121547914989,0.6403043541043731
2018-06-19,-0.009710129345447904,1.0278786390332733,0.159928,0.159928,False,11.10327297186399,0.6403043541043731,0.6340260077204555
2018-06-20,0.019143174116168282,1.0475554987905773,0.159928,0.159928,False,6.200767991581953,0.6340260077204555,0.6948610467902777
2018-06-21,0.009495202596503605,1.0575022504826752,0.159928,1.512200,True,5.501326335628704,0.6948610467902777,0.6919113477558466
2018-06-22,-0.007521892425759735,1.0495478323145457,1.512200,1.512200,False,7.078360819051883,0.6919113477558466,0.6662404689574775
2018-06-25,-0.02119695306275171,1.0273006161758615,1.512200,1.512200,False,4.599311731710784,0.6662404689574775,0.6521110999100532
2018-06-26,-0.031325052540326026,0.9951203703994433,1.512200,cash,True,,0.6521110999100532,0.0
2018-06-27,0.0,0.9951203703994433,cash,cash,False,,0.0,0.0
2018-06-28,0.0,0.9951203703994433,cash,cash,False,,0.0,0.0
2018-06-29,0.0,0.9951203703994433,cash,cash,False,,0.0,0.0
2018-07-02,0.0,0.9951203703994433,cash,cash,False,,0.0,0.0
2018-07-03,0.0,0.9951203703994433,cash,cash,False,,0.0,0.0
