date,top1,top2,top3
2018-02-22,0.9554727931872632,0.9417525570162496,0.9598928792811862
2018-02-23,0.9502975910836895,0.9409117594729861,0.9609958928309059
2018-02-26,0.9274285047259881,0.9190605581452774,0.9414393795090132
2018-02-27,0.9209856005094046,0.9080843229956377,0.9280190020309866
2018-02-28,0.9095614280610982,0.8946844091526247,0.9210043702092859
2018-03-01,0.9010795556969697,0.8872657943464181,0.9135509255723328
2018-03-02,0.8968027970136353,0.8834429183901117,0.9118781490504285
2018-03-05,0.883198127475384,0.8753345668182154,0.9081386604137623
2018-03-06,0.8728860028455959,0.8660142010842535,0.9042374952521494
2018-03-07,0.8736084855113342,0.8730056015549008,0.9105703536609292
2018-03-08,0.88418512046819,0.8750615849969331,0.91917210804393
2018-03-09,0.8896758818574251,0.8777197292603828,0.9157401393318044
2018-03-12,0.8749257660563046,0.8619030814560701,0.8957997783189996
2018-03-13,0.8727391064630184,0.8584655120928092,0.8950680593369635
2018-03-14,0.8817858476304028,0.8696155151137117,0.9065599000049598
2018-03-15,0.8912063621602062,0.8809572754934479,0.9124875890373593
2018-03-16,0.8960805108470441,0.879065140783175,0.9099310971783607
2018-03-19,0.9194783859284248,0.8885471497417234,0.917276640858328
2018-03-20,0.9348582899855765,0.8915886477236228,0.9195608686867052
2018-03-21,0.941596744057585,0.8930398313428498,0.9233564043348954
2018-03-22,0.9438466785354217,0.8966484079276597,0.9254794570812576
2018-03-23,0.96364580245503,0.9063870822990273,0.937142227109121
2018-03-26,0.9703476841415679,0.9106962540744374,0.932172058145213
2018-03-27,0.9699116764845649,0.9140735456384613,0.9322439614334114
2018-03-28,0.9590173453170039,0.9032878333320292,0.927717635998536
2018-03-29,0.9302537779144865,0.8871739753500639,0.925461787300973
2018-03-30,0.9428580511098649,0.8827329470694699,0.9158270852158262
2018-04-02,0.9355956940208875,0.878812180146125,0.9102978435877416
2018-04-03,0.936920101653842,0.8806279485481914,0.9115597131566755
2018-04-04,0.9496217792477162,0.8865101182992965,0.9177259163406619
2018-04-09,0.9442006433678075,0.8958210830293427,0.924374014181565
2018-04-10,0.9507104812494048,0.8838621010308447,0.9230210570539802
2018-04-11,0.942991258046512,0.8801559114157399,0.9229504389024102
2018-04-12,0.9525750122990349,0.8825684949004563,0.9215849062347181
2018-04-13,0.9356668775062518,0.8790918960289489,0.9185506848787705
2018-04-16,0.9400405989068198,0.8858230139317786,0.9153827777806963
2018-04-17,0.9444545167972151,0.8876080814325831,0.9215202942828841
2018-04-18,0.9231519502074849,0.8852576330243617,0.9182815208481514
2018-04-19,0.9304726622328436,0.8974349034128364,0.9262155453656155
2018-04-20,0.9423683223206222,0.9124295164184528,0.9416910340163556
2018-04-23,0.9120909514624429,0.9001416293405283,0.9290090757060765
2018-04-24,0.9138065382313845,0.8947438106066317,0.9234381494991859
2018-04-25,0.9145160271504422,0.9049096667352946,0.933930023553238
2018-04-26,0.9147986142117336,0.9085708305976955,0.9377086005515147
2018-04-27,0.926900987132183,0.9077194983361517,0.936829966154842
2018-05-02,0.9398861164537332,0.9080553638223386,0.9371766028114676
2018-05-03,0.9269772126704063,0.9002640726296611,0.9291354457384755
2018-05-04,0.935175414766511,0.9048840101261242,0.9339035441393387
2018-05-07,0.9397717082471809,0.9041026235294116,0.9330970985575331
2018-05-08,0.9362322284168457,0.902832319845018,0.9317860563690176
2018-05-09,0.9420907229731046,0.9034142636886895,0.9323866630898934
2018-05-10,0.9736151494250955,0.9123341431399984,0.9415926021269994
2018-05-11,0.9561343523405423,0.904037438058973,0.9330298225959868
2018-05-14,0.9737307819884756,0.9054164478939569,0.9344530571297863
2018-05-15,0.9828916068542561,0.9112285503469729,0.9404515530906289
2018-05-16,1.0012801997712162,0.921555420346743,0.9511096047135184
2018-05-17,0.9945286594503346,0.9162940155582885,0.9456794672327992
2018-05-18,0.998879709224535,0.9177837607672428,0.9461138345598159
2018-05-21,0.9860420518522004,0.9121668238678444,0.9398094891866166
2018-05-22,0.998237880656655,0.9151506961456709,0.9423807764580652
2018-05-23,1.0092524272504166,0.9239210941647289,0.9456028792564225
2018-05-24,1.014778800639454,0.9247094872140268,0.9423708953358644
2018-05-25,1.053064451780527,0.9445262386560167,0.9625661350919738
2018-05-28,1.0797260513866553,0.9469402233041865,0.9650262254291849
2018-05-29,1.0318618127260861,0.9250426881589221,0.9427104602231173
2018-05-30,1.054844984473831,0.9356160969739764,0.9534858149367526
2018-05-31,1.0788784767444966,0.9403572133725894,0.9583174838741108
2018-06-01,1.0570118855895179,0.9311855744452255,0.951738373626299
2018-06-04,1.0449182948450966,0.9305771127562419,0.950166416253606
2018-06-05,1.0625956931044631,0.9320980422591743,0.9522069113735192
2018-06-06,1.0757426629155462,0.9367519775841198,0.9543932197107137
2018-06-07,1.0640879192378367,0.9300771224723227,0.9480888041221084
2018-06-08,1.072715314951175,0.9318307027046073,0.949876343827353
2018-06-11,1.04846077329439,0.9212413219617919,0.9390818913219927
2018-06-12,1.0580767331865528,0.9358577299953756,0.9539813576977325
2018-06-13,1.0554487305862603,0.936499254897902,0.9546353062391545
2018-06-14,1.046590307741172,0.9311865045842386,0.9492196702991033
2018-06-15,1.0510829862257753,0.938704824838714,0.9568835887923621
2018-06-19,1.0929842811056314,0.963393637158502,0.9820505195574607
2018-06-20,1.117597638932258,0.9815190412145435,1.0005269364486133
2018-06-21,1.1365276941220495,0.9976354612126556,1.0169554637110871
2018-06-22,1.1322746578478458,0.9905250172626806,1.0081365878527595
2018-06-25,1.139974385323928,0.9972608146580411,1.0084599454560583
2018-06-26,1.1252386254274107,0.981449660279709,0.9895653323714856
2018-06-27,1.1043575557874798,0.9594352332310395,0.9728365464883298
2018-06-28,1.0930578250105079,0.9510669358913835,0.9684156364056742
2018-06-29,1.095178111739823,0.9505226029017544,0.9628424057458737
2018-07-02,1.109497464792899,0.952174938799915,0.9579490505931139
2018-07-03,1.0877299033961527,0.9279412918125185,0.9395616632378032
2018-07-04,1.0786651779533039,0.9265527606424387,0.9424632657732123
2018-07-05,1.080254019802709,0.9363138124285416,0.959047772101549
2018-07-06,1.0937935875191116,0.9479183383252153,0.9690489874650181
2018-07-09,1.1072295253833329,0.9572621893265587,0.9786423818596497
2018-07-10,1.1078673413360332,0.954822172743361,0.9744019142124652
2018-07-11,1.127221823306546,0.9647635016123428,0.9831621077578852
2018-07-12,1.1200917780440258,0.9618811567802297,0.9790048202676758
2018-07-13,1.133718872528953,0.9750549530042293,0.9844972045968935
2018-07-16,1.1447289676694297,0.9806317507439363,0.9844326759429121
2018-07-17,1.1263743038093537,0.964987733694555,0.9724182804059822
2018-07-18,1.13721602624451,0.9707433304665205,0.9780176372249249
2018-07-19,1.122089206176439,0.9676882778444589,0.9788301987887339
2018-07-20,1.114969115778232,0.9594298290019213,0.9832701267184735
2018-07-23,1.0611117730236317,0.9292514980237939,0.9659097540920107
2018-07-24,1.051696180273326,0.9303742851652105,0.9624695795501336
2018-07-25,1.0664305545862787,0.934107782940253,0.9648013129973328
2018-07-26,1.0624121347735143,0.9305352523021416,0.9631011528479788
2018-07-27,1.0672855294844397,0.9299164490874537,0.962771918127998
2018-07-30,1.0614364635284543,0.9212034893063443,0.9648203083449229
2018-07-31,1.0626181576967715,0.9234061287330615,0.9668196503179759
2018-08-01,1.0663094423469384,0.9224113811658209,0.965157164415046
2018-08-02,1.0639008258115488,0.9312488884590935,0.9726544129643295
2018-08-03,1.0641166721911595,0.923064764512577,0.9712557101526631
2018-08-06,1.052477069956158,0.908789393377312,0.9702394069217569
2018-08-07,1.0381576267097976,0.9010572029077808,0.962269488198364
2018-08-08,1.038135326995836,0.8985307633252726,0.9619738844735259
2018-08-09,1.0360959295268866,0.9022605452517609,0.9613343722434067
2018-08-10,1.0263488717690534,0.8982840837941832,0.9642282997352324
2018-08-13,1.0037131835824917,0.881043598915708,0.952475078597149
2018-08-14,1.0027944320819135,0.882156618306816,0.9536613533544654
2018-08-15,1.0061543194176281,0.8801101762363153,0.9467266588274879
2018-08-16,1.0174597060902042,0.8829194496130615,0.9508504093425544
2018-08-17,1.0284392107706333,0.8882984599056355,0.9499021990181968
2018-08-20,1.038202199424622,0.8906821602681566,0.9435450867747484
2018-08-21,1.0346034423599821,0.8990901884517348,0.9595316059313955
2018-08-22,1.039450038499895,0.9018219353183858,0.9628108316710643
2018-08-23,1.0382921054805183,0.9042139515319699,0.9650266659291835
2018-08-24,1.063441237858696,0.9109036545735866,0.9714741698072761
2018-08-27,1.0512057567623945,0.9111352260512933,0.9691390711636895
2018-08-28,1.0437547532205749,0.9098848861281794,0.9654855370700997
2018-08-29,1.048301121405085,0.9154660267735782,0.9687458359321409
2018-08-30,1.0552356379941275,0.9175900870561828,0.9713905047930113
2018-08-31,1.0711133989410913,0.9267598899896234,0.98134152081816
2018-09-03,1.0680567979837938,0.9339464507683574,0.984780798349859
2018-09-04,1.0681202185252856,0.9436682428692911,0.9919777601001594
2018-09-05,1.0619742739235096,0.9442981082478638,0.9917566457141314
2018-09-06,1.0621685234323541,0.952436911105682,0.997968512909857
2018-09-07,1.049349044649817,0.9489113586331402,0.99659893145619
2018-09-10,1.0478898422025449,0.9537817234601292,0.9952541901330724
2018-09-11,1.0662180023662673,0.9592133393752763,1.0011952080928432
2018-09-12,1.0801722792856667,0.9674504169095225,1.008571942024359
2018-09-13,1.0933260190900962,0.9747584795980133,1.016778500530899
2018-09-14,1.0695146413716954,0.9704771006413614,1.0154543085496026
2018-09-17,1.076003848828294,0.976262367747625,1.023382606173925
2018-09-18,1.0753276258078144,0.9747962471424998,1.0224918727080285
2018-09-19,1.078048357152253,0.9736121013051799,1.0197900215630475
2018-09-20,1.0625352321296322,0.9679953668149393,1.015115779857584
2018-09-21,1.0893851399079486,0.9755905467578111,1.0250335666493524
2018-09-25,1.078890850199556,0.9748838988996366,1.0154131898978878
2018-09-26,1.087097489963885,0.9762442248447492,1.0147277645502155
2018-09-27,1.0962523333278205,0.978382679450699,1.016447106494374
2018-09-28,1.101555069894538,0.9767698680294802,1.014622695657948
2018-10-08,1.0968086895949178,0.973256251824974,1.0105525408135256
2018-10-09,1.0995468813911555,0.9636792042034498,0.9982986570398867
2018-10-10,1.1053529891371578,0.9710454719653827,0.9991864589183885
2018-10-11,1.1407162147628327,0.9817251681234087,1.0158326457311722
2018-10-12,1.1732949771720131,0.9927585226562061,1.0272074042839605
2018-10-15,1.1799531097823692,0.9982402983022334,1.0312637037353474
2018-10-16,1.2155329964999868,1.0185029486506034,1.0438235725006566
2018-10-17,1.2133496915052393,1.020237710806105,1.0466269602242513
2018-10-18,1.2238499902904345,1.0287002449012805,1.0540188782525557
2018-10-19,1.2303134488745708,1.03303618855358,1.0549412785359402
2018-10-22,1.2027711771765814,1.0483022155365167,1.0666054586387381
2018-10-23,1.1978043904193276,1.0620039154149876,1.0769759765360185
2018-10-24,1.2251355752691198,1.0813746951102317,1.0907529802424334
2018-10-25,1.2383721779244452,1.1122026969741718,1.107334279640071
2018-10-26,1.235989690046099,1.0910558574513198,1.1132901638633952
2018-10-29,1.2341861240602008,1.0963099330400685,1.104643293258595
2018-10-30,1.2396540645134564,1.1234822708479644,1.1298802819817675
2018-10-31,1.2221372783391196,1.0987208004785134,1.1092757546025553
2018-11-01,1.2070946623721748,1.0946987861496857,1.1068774244598332
2018-11-02,1.1953387629288148,1.0852825166733078,1.093196614458443
2018-11-05,1.1777610994168382,1.0769507368885192,1.083959516979978
2018-11-06,1.1712890316579416,1.071419886586028,1.0838790860591792
2018-11-07,1.1725481958894548,1.0631529138954492,1.0771516476450669
2018-11-08,1.190912294682096,1.0665935158951148,1.0821437779977057
2018-11-09,1.1581842500627306,1.0551095919295035,1.0746108892054618
2018-11-12,1.1306433230609214,1.039282345277254,1.0610047877526498
2018-11-13,1.1147447603247729,1.0339372374633453,1.0586826157454523
2018-11-14,1.1051563713141452,1.0231723753499977,1.0517164008104802
2018-11-15,1.0964574376178546,1.024799339845339,1.0509662892118006
2018-11-16,1.1192951708361432,1.0311141409802853,1.0606096810492145
2018-11-19,1.1512955358196508,1.05323057645684,1.0866824962537276
2018-11-20,1.1320816835228686,1.050765707039196,1.08363403380906
2018-11-21,1.1307645017360894,1.0470568047848805,1.0880785078802633
2018-11-22,1.116754277205864,1.0398520089127945,1.0779348708668504
2018-11-23,1.1274080394237895,1.046106739701255,1.092406782616438
2018-11-26,1.1200229360201654,1.0415578355963038,1.0906239868393364
2018-11-27,1.1210332388529054,1.0381243535900475,1.0849995961609968
2018-11-28,1.1379803403645152,1.0507716760637185,1.0916617978293475
2018-11-29,1.1261032704562357,1.044317508173399,1.0942966406094825
2018-11-30,1.133637095077846,1.0463139866320381,1.0955509866144877
2018-12-03,1.1317359564731542,1.0388542874323752,1.0812297161958797
2018-12-04,1.1354442718178177,1.0392157134751427,1.079287636070339
2018-12-05,1.1289312096860067,1.0368395583349936,1.0765365321018443
2018-12-06,1.1248776695359781,1.040114186574054,1.081275825594291
2018-12-07,1.1279758827711237,1.0404647223970445,1.0834605495937206
2018-12-10,1.125858122284884,1.0411802094812515,1.0838117310041981
2018-12-11,1.119594963216725,1.0339539818993038,1.0860684607421145
2018-12-12,1.1263196810500218,1.0373237741525485,1.0882682558696066
2018-12-13,1.1227742807659382,1.0342307415047929,1.0911668032708088
2018-12-14,1.1161051143121057,1.0285768292599604,1.0920273750367209
2018-12-17,1.1271177872199143,1.0358954333128265,1.096970968760091
2018-12-18,1.1113473196509884,1.0203033203534662,1.0848054782823462
2018-12-19,1.120386968968058,1.03023853873091,1.0937078957006148
2018-12-20,1.126807637208239,1.0317523669544562,1.0874072741868148
2018-12-21,1.1121595644411164,1.0216490853706774,1.075288451902392
2018-12-24,1.0943127943281283,1.0081905057205087,1.0600026529504796
2018-12-25,1.0816083456720262,1.0058756806110252,1.0604925956506115
2018-12-26,1.0795854017064472,1.0058350439673511,1.062967414764709
2018-12-27,1.091678248134538,1.0193774295022158,1.0739758656838696
2018-12-28,1.1093964433961068,1.0275971511507012,1.0759172136604023
2019-01-02,1.115755914574653,1.0313423962851513,1.0778031708740317
2019-01-03,1.1438310822044153,1.0474979849356048,1.0912782462237094
2019-01-04,1.2020150614538905,1.0750051860882477,1.110676851452306
2019-01-07,1.1766955132997958,1.0634203036505185,1.102012732527485
2019-01-08,1.1797193512028823,1.0581007714132702,1.0981948533196868
2019-01-09,1.1797186043732635,1.0603556969416728,1.0993165841373584
2019-01-10,1.1626933818572125,1.0499021997315736,1.0932247955579888
2019-01-11,1.1663651248281612,1.0511572558275784,1.094520246316929
2019-01-14,1.170887682086582,1.050950016653621,1.089817370683183
2019-01-15,1.1826814792032154,1.054545562602738,1.0942086889321663
2019-01-16,1.1761955612259483,1.0581198376199514,1.0975604161649641
2019-01-17,1.1695866882337245,1.0540295646811884,1.093773322370776
2019-01-18,1.1733277071682555,1.0547308569446532,1.0937650456826422
2019-01-21,1.1601352072943985,1.0448966291840673,1.0858718510375003
2019-01-22,1.1589155351927447,1.049345672310631,1.0885355023777734
2019-01-23,1.1537761790919971,1.0448237044510114,1.084242559147903
2019-01-24,1.1697104158382692,1.0506040677156407,1.0885125900499064
2019-01-25,1.175030259575257,1.0569386661740836,1.0923358679543114
2019-01-28,1.185306723397228,1.0613723400391957,1.0946689735350388
2019-01-29,1.2047006984324224,1.067142426852354,1.0964046224166457
2019-01-30,1.1996784129734936,1.0598074902656953,1.0956172215574818
2019-01-31,1.2195647739901885,1.0681225266643206,1.1015471558545142
2019-02-01,1.2075663410495194,1.0514184924069285,1.0886617093757947
2019-02-11,1.2230070554426256,1.05418370567132,1.0881133765191626
2019-02-12,1.2175569712265732,1.0486939861389495,1.0832032261895295
2019-02-13,1.2092654989616525,1.0461339697316052,1.0885716196671664
2019-02-14,1.2247003490688004,1.0512449144414806,1.0896232919978324
2019-02-15,1.2166016142854232,1.0393568876355679,1.0763931480876265
2019-02-18,1.2153920821191493,1.0511429626117081,1.0812141343757988
2019-02-19,1.2026041370925682,1.0487134370546694,1.0823720247128916
2019-02-20,1.2114247090984644,1.0537786148358934,1.0886213702443395
2019-02-21,1.2069449402774943,1.0578294533977541,1.0860089323573903
2019-02-22,1.1807976297608598,1.0855980673434533,1.1040728140288738
2019-02-25,1.1691558384843683,1.1037160990990917,1.1193299467417317
2019-02-26,1.1437436046810574,1.0804539666605126,1.0967163314650594
2019-02-27,1.1690413971574245,1.0902875964966834,1.1107189015898022
2019-02-28,1.1631768515839542,1.0680257250097256,1.0935951619188644
2019-03-01,1.192404015337657,1.0931118396335235,1.1121832772546432
2019-03-04,1.1806405794270316,1.0835564246213707,1.1103591463431026
2019-03-05,1.1492743243977714,1.0575430274629065,1.0928410802748865
2019-03-06,1.1933300641329387,1.0647612796473074,1.1009601144285182
2019-03-07,1.2371304221503137,1.0647864828868339,1.1024926239749455
2019-03-08,1.164362545255658,1.0318831719476234,1.0687524782327529
2019-03-11,1.1339654709452516,1.013759823899868,1.050015012436725
2019-03-12,1.1255285665758248,1.0267127474176316,1.0539251415322224
2019-03-13,1.131242621549228,1.0213029723434843,1.0566516475944123
2019-03-14,1.1192069141797036,1.011364788846496,1.0548701698075735
2019-03-15,1.1226122093868274,1.0024997038128138,1.050805458408068
2019-03-18,1.1202668084744332,1.002625001939786,1.0685444187075732
2019-03-19,1.1026273200505703,0.998444150676675,1.0613874217188173
2019-03-20,1.1194331893877172,1.0094011766398825,1.0706941448664284
2019-03-21,1.1200254388595423,1.0196374219811086,1.0703185129195214
2019-03-22,1.10252184327155,1.0016103017721567,1.0550448178326635
2019-03-25,1.0753344289677005,0.9816090443537365,1.0336398864186411
2019-03-26,1.0722062027898547,0.9763614631277072,1.0389918281150108
2019-03-27,1.0662159567766318,0.9677093824771565,1.0387022770517647
2019-03-28,1.0724369255403747,0.9684681096487534,1.0481280310236711
2019-03-29,1.1282526230603118,0.9994595892236039,1.070487456399944
2019-04-01,1.1032054493302599,0.9871154647458076,1.0616118464373678
2019-04-02,1.09555272266436,0.9763067038640412,1.051604576506765
2019-04-03,1.1392807624811998,0.9958167239429443,1.065041737035909
2019-04-04,1.1344487305788062,1.0077160224403225,1.0713653344874232
2019-04-08,1.1619244693648692,1.0099098063613894,1.0736976820854056
2019-04-09,1.1385493346985844,0.9988515358372914,1.061940949598199
2019-04-10,1.1366944991471384,0.9911209143763435,1.0537220469878712
2019-04-11,1.1197585430326429,0.9847120093906779,1.046908343046717
2019-04-12,1.1239349389807918,0.9895720258513016,1.0525227456016892
2019-04-15,1.130386873272071,0.9868793055757065,1.0486314342731657
2019-04-16,1.1265349827648359,0.9873918679288641,1.0467662620668143
2019-04-17,1.1338173585406024,0.9841309248251456,1.0392050900332892
2019-04-18,1.1368731245329329,0.9843715125122947,1.0398010683996703
2019-04-19,1.1316408874463306,0.9849358326282529,1.0380973196922323
2019-04-22,1.1453137826264161,0.9867746452674249,1.0340625431271069
2019-04-23,1.1726936726212707,1.0097063933961639,1.055803453571564
2019-04-24,1.1636294487282481,1.0051680681022523,1.0478138715835006
2019-04-25,1.1937923555780574,1.0239553482842407,1.0659993939572385
2019-04-26,1.2013069818999693,1.0350073933342618,1.0707333067944484
2019-04-29,1.2453301262544185,1.0447396174789978,1.0841617519083626
2019-04-30,1.2462985611662054,1.0442754770944742,1.0841309251971518
2019-05-06,1.2786993581831967,1.0458455992489248,1.0918644225272585
2019-05-07,1.2890779939382362,1.051681533374514,1.1002582535650194
2019-05-08,1.2746279460897707,1.04131322753732,1.0904354898124595
2019-05-09,1.2532741125715194,1.0316193964956955,1.077230276136505
2019-05-10,1.2667391093508287,1.0427029668909906,1.0888038832614384
2019-05-13,1.2870067978861897,1.0593861014147787,1.1062246274534633
2019-05-14,1.287831891971738,1.0600652689281322,1.106933822928498
2019-05-15,1.3359424745906907,1.099666988702415,1.1482864493649951
2019-05-16,1.36332459151939,1.1222062900870093,1.1718222785059815
2019-05-17,1.3795161892611763,1.131061123422264,1.18115892886815
2019-05-20,1.3481150187532502,1.1132419807680962,1.1633955254614332
2019-05-21,1.3244825643364069,1.100826607913155,1.1528689139230328
2019-05-22,1.300936411951561,1.0935645143423067,1.1494036400192817
2019-05-23,1.2915287967794133,1.0963786907202826,1.1516405609220717
2019-05-24,1.3037071701452694,1.1010993626557752,1.15543241712624
2019-05-27,1.2927707592268847,1.0888178406491476,1.1411710607075058
2019-05-28,1.308180334484613,1.1023380230130675,1.1541008361473948
2019-05-29,1.3135985572249966,1.1026258743598145,1.154195393547118
2019-05-30,1.3216706456142338,1.1054718376648611,1.1556236096889452
2019-05-31,1.3177821905475084,1.106861822057818,1.159683624686689
2019-06-03,1.335334243889752,1.120088910133239,1.17350110968959
2019-06-04,1.3317372277091595,1.1153991294313432,1.1679830648245888
2019-06-05,1.3309746188623082,1.1238508912270229,1.160739961865235
2019-06-06,1.3402446496441653,1.1348647188242849,1.171632608883302
2019-06-10,1.3554896197117867,1.1434248769432662,1.1773194462197802
2019-06-11,1.375645593259105,1.1383025352326317,1.173137020263592
2019-06-12,1.3707170004408256,1.1385136222972112,1.1695920479191306
2019-06-13,1.3647623943682414,1.1332989989976854,1.1639118019080983
2019-06-14,1.3701170318093743,1.1428995582829469,1.175721531900045
2019-06-17,1.3521026335621613,1.1388963222650945,1.175170259307053
2019-06-18,1.3616524119142124,1.1457557508326606,1.1743247980257479
2019-06-19,1.3560635565186108,1.1436227631536047,1.17063717294408
2019-06-20,1.366665069186487,1.1507123951837626,1.1746525518276942
2019-06-21,1.348300282345138,1.1320997477426722,1.159661069621716
2019-06-24,1.3513276579832734,1.1309676795030943,1.158665503935057
2019-06-25,1.3569609580240534,1.1274082315196954,1.1600173099260274
2019-06-26,1.3526658491484576,1.1249097976503069,1.163105219223377
2019-06-27,1.363519669009945,1.1307025748992923,1.1674015075550639
2019-06-28,1.3809475944789464,1.1422545109761442,1.1781403414318314
2019-07-01,1.3989557551488814,1.13990911959647,1.1729660230253796
2019-07-02,1.4070487993575174,1.142870539604635,1.1721567267646251
2019-07-03,1.3984752088658814,1.1442989105436725,1.1699378596571368
2019-07-04,1.372511702162494,1.135458659080601,1.1651269529001231
2019-07-05,1.4000103482371302,1.14484029472906,1.1758236921883238
2019-07-08,1.4325742325174282,1.1670456485232399,1.1969039225860814
2019-07-09,1.4313457611675622,1.1619374191529885,1.1915526739873705
2019-07-10,1.4424174168764634,1.169820661148728,1.201951878223864
2019-07-11,1.438270915661456,1.1702841362665113,1.2022122763860392
2019-07-12,1.4470095835113606,1.1795559002476865,1.209099535669228
2019-07-15,1.4339250116039897,1.1664890516507531,1.1958586349525555
2019-07-16,1.4164637920042595,1.155313150020792,1.1847941801291801
2019-07-17,1.4173138914201884,1.1549186527905886,1.1838029199961733
2019-07-18,1.4185144444667932,1.1653634870790612,1.1939030127850407
2019-07-19,1.4182390799276856,1.1687866602686443,1.193400098238259
2019-07-22,1.4420568699944365,1.1897450905472333,1.214038525704019
2019-07-23,1.4157779499232446,1.1730076427823168,1.2006392266981727
2019-07-24,1.4053192853195973,1.1659867679012799,1.1947239842381883
2019-07-25,1.4136532846577117,1.1758706312740352,1.2018973919764964
2019-07-26,1.4078837620318512,1.1716186220217497,1.2004148917282955
2019-07-29,1.4237753087468847,1.1794342428580085,1.2029428600053704
2019-07-30,1.4142973505962133,1.1745457570891373,1.1994493959171535
2019-07-31,1.402526133324859,1.1666617773285823,1.1937473765304574
2019-08-01,1.4041073164532907,1.1679963852674313,1.1934412922684363
2019-08-02,1.3790145634286146,1.1623765703293938,1.1868292347472675
2019-08-05,1.3180565187112254,1.1379887214813202,1.1744715294899246
2019-08-06,1.381102784869144,1.1725203452016473,1.197782745007401
2019-08-07,1.370468912974205,1.1677118327536806,1.1895620919842347
2019-08-08,1.4512321496190363,1.2042295440575266,1.220006370546868
2019-08-09,1.4571994781583055,1.212770123189359,1.210684745039204
2019-08-12,1.418823295127054,1.1937212143445473,1.2270278009844329
2019-08-13,1.4518284249481896,1.2031485512295372,1.230975146692861
2019-08-14,1.4347800454540998,1.1916520345434831,1.2528332982285815
2019-08-15,1.4187568507627573,1.1821091141230307,1.2394797724949118
2019-08-16,1.4856354999576062,1.2154188616119466,1.263340938169071
2019-08-19,1.4853678580225118,1.2032870337517312,1.2504354111695222
2019-08-20,1.532285489804695,1.2217665954650734,1.2605103104566382
2019-08-21,1.4829066442645074,1.196623133092787,1.2403580334546884
2019-08-22,1.573531864521676,1.2416422921782115,1.2749565503441371
2019-08-23,1.573535083754159,1.2441787962712936,1.2916932823220297
2019-08-26,1.4995447267993096,1.209783416427726,1.2717234598756415
2019-08-27,1.5751189064662134,1.24686096332648,1.294510303298165
2019-08-28,1.5700401042294818,1.2533635457545007,1.2958255627636466
