date,return,nav,holding,next_target,is_signal,rebalance_day,score
2018-04-23,-0.03212902019416353,0.9120909514624429,1.512660,1.512660,False,False,0.139972961940259
2018-04-24,0.0018809382619033865,0.9138065382313845,1.512660,1.512660,False,False,0.1268202855617857
2018-04-25,0.0007764104209966316,0.9145160271504422,1.512660,1.512660,False,False,0.13563138892118798
2018-04-26,0.00030900175929327034,0.9147986142117336,1.512660,1.512010,True,True,0.1395257184722094
2018-04-27,0.013229548812639935,0.926900987132183,1.512010,1.512010,False,False,0.15635417005252883
2018-05-02,0.01400918706724652,0.9398861164537332,1.512010,1.512010,False,False,0.18408746274003862
2018-05-03,-0.013734540342007828,0.9269772126704063,1.512010,1.512010,False,True,0.16272259790193422
2018-05-04,0.008844016858286619,0.935175414766511,1.512010,1.512010,False,False,0.1898229978317436
2018-05-07,0.0049148998231711705,0.9397717082471809,1.512010,1.512010,False,False,0.20484469888776613
2018-05-08,-0.003766318776436517,0.9362322284168457,1.512010,1.512010,False,False,0.17672975514265854
2018-05-09,0.006257522843627683,0.9420907229731046,1.512010,1.512010,False,False,0.15605490586639625
2018-05-10,0.03346219815487017,0.9736151494250955,1.512010,1.512010,False,True,0.1957853914976304
2018-05-11,-0.01795452453145918,0.9561343523405423,1.512010,1.512010,False,False,0.1871807754995818
2018-05-14,0.018403720779259336,0.9737307819884756,1.512010,1.512010,False,False,0.1846166759109673
2018-05-15,0.009407964742649932,0.9828916068542561,1.512010,1.512010,False,False,0.20016838987509522
2018-05-16,0.01870866816719774,1.0012801997712162,1.512010,1.512010,False,False,0.22214527811967533
2018-05-17,-0.006742908051536656,0.9945286594503346,1.512010,1.512010,False,True,0.22442346176701422
2018-05-18,0.004374986816976234,0.998879709224535,1.512010,1.512010,False,False,0.22016085365206073
2018-05-21,-0.01285205541145773,0.9860420518522004,1.512010,1.512010,False,False,0.203538214937538
2018-05-22,0.012368467228700553,0.998237880656655,1.512010,1.512010,False,False,0.2010468309746214
2018-05-23,0.011033989800623534,1.0092524272504166,1.512010,1.512010,False,False,0.23693342350832092
2018-05-24,0.0054757097826292345,1.014778800639454,1.512010,1.512010,False,True,0.24837671847045106
2018-05-25,0.03772807543569856,1.053064451780527,1.512010,1.512010,False,False,0.3057820293358824
2018-05-28,0.02531810808070567,1.0797260513866553,1.512010,1.512010,False,False,0.3445352851113823
2018-05-29,-0.044329984072440265,1.0318618127260861,1.512010,1.512010,False,False,0.29667662744360124
2018-05-30,0.02227349773418341,1.054844984473831,1.512010,1.512010,False,False,0.3279034950526467
2018-05-31,0.022783909128272217,1.0788784767444966,1.512010,1.512010,False,True,0.35352834224677565
2018-06-01,-0.02026789080171565,1.0570118855895179,1.512010,1.512010,False,False,0.31779326805373875
2018-06-04,-0.011441300622344941,1.0449182948450966,1.512010,1.512010,False,False,0.2919914713083891
2018-06-05,0.01691749330696446,1.0625956931044631,1.512010,1.512010,False,False,0.3070660279510675
2018-06-06,0.012372504327279099,1.0757426629155462,1.512010,1.512010,False,False,0.2929243153940779
2018-06-07,-0.010834137270452904,1.0640879192378367,1.512010,1.512010,False,True,0.2710310350957297
2018-06-08,0.008107784664558304,1.072715314951175,1.512010,1.512010,False,False,0.30275519425308994
2018-06-11,-0.022610417991365095,1.04846077329439,1.512010,1.512010,False,False,0.2763172384079746
2018-06-12,0.009171501821616301,1.0580767331865528,1.512010,1.512010,False,False,0.2745473469804305
2018-06-13,-0.0024837542664585266,1.0554487305862603,1.512010,1.512010,False,False,0.2578744783558784
2018-06-14,-0.008393039461204066,1.046590307741172,1.512010,1.512010,False,True,0.24045755798249369
2018-06-15,0.004292681148843958,1.0510829862257753,1.512010,1.512010,False,False,0.2142163603915732
2018-06-19,0.03986487787259785,1.0929842811056314,1.512010,1.512010,False,False,0.2450835380176768
2018-06-20,0.022519406959566224,1.117597638932258,1.512010,1.512010,False,False,0.26364191187288144
2018-06-21,0.01693816676981985,1.1365276941220495,1.512010,1.512010,False,True,0.2824263069781736
2018-06-22,-0.0037421316666543802,1.1322746578478458,1.512010,1.512010,False,False,0.25004775169848403
2018-06-25,0.006800229452028184,1.139974385323928,1.512010,1.512010,False,False,0.25008316010455256
2018-06-26,-0.01292639561574882,1.1252386254274107,1.512010,1.512010,False,False,0.23457709057468779
2018-06-27,-0.018557014635006253,1.1043575557874798,1.512010,1.512010,False,False,0.22534432899800705
2018-06-28,-0.010231949532789275,1.0930578250105079,1.512010,1.512010,False,True,0.24977380561451668
2018-06-29,0.0019397754453609473,1.095178111739823,1.512010,1.512010,False,False,0.23559972595269918
2018-07-02,0.013074907998597673,1.109497464792899,1.512010,1.512010,False,False,0.2617102290871465
2018-07-03,-0.019619298004263097,1.0877299033961527,1.512010,1.512010,False,False,0.235467415325751
2018-07-04,-0.008333617945545657,1.0786651779533039,1.512010,1.512010,False,False,0.20852100265836393
2018-07-05,0.0014729703729010613,1.080254019802709,1.512010,1.512010,False,True,0.21729063219673073
2018-07-06,0.012533688806708021,1.0937935875191116,1.512010,1.512010,False,False,0.22411869078019442
2018-07-09,0.012283796520233814,1.1072295253833329,1.512010,1.512010,False,False,0.24893146668437005
2018-07-10,0.000576046734735991,1.1078673413360332,1.512010,1.512010,False,False,0.23700173074040265
2018-07-11,0.017470035669769235,1.127221823306546,1.512010,1.512010,False,False,0.281887425692944
2018-07-12,-0.0063253257833539855,1.1200917780440258,1.512010,1.512010,False,True,0.2680507930928422
2018-07-13,0.0121660517040163,1.133718872528953,1.512010,1.512010,False,False,0.27726294659765593
2018-07-16,0.009711486160512317,1.1447289676694297,1.512010,1.512010,False,False,0.3190424465240642
2018-07-17,-0.016034069529527573,1.1263743038093537,1.512010,1.512010,False,False,0.2877428753989417
2018-07-18,0.00962532827541418,1.13721602624451,1.512010,1.512010,False,False,0.27340641877973293
2018-07-19,-0.013301624070516382,1.122089206176439,1.512010,1.512010,False,True,0.24976244701247796
2018-07-20,-0.006345387121643231,1.114969115778232,1.512010,1.512010,False,False,0.2590071131829379
2018-07-23,-0.048303887518004185,1.0611117730236317,1.512010,1.512010,False,False,0.17291177766275867
2018-07-24,-0.00887332794685336,1.051696180273326,1.512010,1.512010,False,False,0.15353321066010617
2018-07-25,0.014010105379600457,1.0664305545862787,1.512010,1.512010,False,False,0.15444320756290075
2018-07-26,-0.003768102663115669,1.0624121347735143,1.512010,0.159928,True,True,0.1638928871843106
2018-07-27,0.004587103772082157,1.0672855294844397,0.159928,0.159928,False,False,0.16303520082909206
2018-07-30,-0.005480319740501671,1.0614364635284543,0.159928,0.159928,False,False,0.16056764788859357
2018-07-31,0.0011132971298055683,1.0626181576967715,0.159928,0.159928,False,False,0.13553536718545933
2018-08-01,0.0034737639512651963,1.0663094423469384,0.159928,0.159928,False,False,0.13187975899039572
2018-08-02,-0.00225883448062536,1.0639008258115488,0.159928,0.159928,False,True,0.1328365009007486
2018-08-03,0.000202882049129105,1.0641166721911595,0.159928,0.159928,False,False,0.11951555976320494
2018-08-06,-0.01093827635557465,1.052477069956158,0.159928,0.159928,False,False,0.10754712750706918
2018-08-07,-0.013605468142842359,1.0381576267097976,0.159928,0.159928,False,False,0.06989965649169205
2018-08-08,-2.1480084900216134e-05,1.038135326995836,0.159928,0.159928,False,False,0.0720391314558595
2018-08-09,-0.001964481331014012,1.0360959295268866,0.159928,1.512800,True,True,0.1435874037956406
2018-08-10,-0.009407485812905403,1.0263488717690534,1.512800,1.512800,False,False,0.1317695584806815
2018-08-13,-0.022054575017504408,1.0037131835824917,1.512800,1.512800,False,False,0.09966986811988487
2018-08-14,-0.0009153526282269508,1.0027944320819135,1.512800,1.512800,False,False,0.11053633479213087
2018-08-15,0.003350524522497622,1.0061543194176281,1.512800,1.512800,False,False,0.12494113339272195
2018-08-16,0.011236235291540275,1.0174597060902042,1.512800,1.512800,False,True,0.13676861309917343
2018-08-17,0.010791095327617573,1.0284392107706333,1.512800,1.512800,False,False,0.1522947988255967
2018-08-20,0.009493014805097788,1.038202199424622,1.512800,1.512800,False,False,0.15102210102567737
2018-08-21,-0.003466335427370737,1.0346034423599821,1.512800,1.512800,False,False,0.14430542502463894
2018-08-22,0.004684496437453944,1.039450038499895,1.512800,1.512800,False,False,0.1435802027901476
2018-08-23,-0.0011139862201052786,1.0382921054805183,1.512800,1.512800,False,True,0.13124435171417792
2018-08-24,0.024221634976737683,1.063441237858696,1.512800,1.512800,False,False,0.16350568407871746
2018-08-27,-0.011505554477968527,1.0512057567623945,1.512800,1.512800,False,False,0.13654562987073593
2018-08-28,-0.007088054354618345,1.0437547532205749,1.512800,1.512800,False,False,0.11872056902838168
2018-08-29,0.004355782017262166,1.048301121405085,1.512800,1.512800,False,False,0.14259175509312083
2018-08-30,0.006615004455730933,1.0552356379941275,1.512800,1.512800,False,True,0.16140482083428154
2018-08-31,0.015046649653669197,1.0711133989410913,1.512800,1.512800,False,False,0.16675723696100198
2018-09-03,-0.002853666997648663,1.0680567979837938,1.512800,1.512800,False,False,0.16911839753878666
2018-09-04,5.937937159483653e-05,1.0681202185252856,1.512800,1.512800,False,False,0.1640508899950075
2018-09-05,-0.005753982084770848,1.0619742739235096,1.512800,1.512800,False,False,0.16728534731556466
2018-09-06,0.00018291357296895683,1.0621685234323541,1.512800,1.512660,True,True,0.1827831809581364
2018-09-07,-0.012069157106173178,1.049349044649817,1.512660,1.512660,False,False,0.17577958266189087
2018-09-10,-0.001390578716121249,1.0478898422025449,1.512660,1.512660,False,False,0.18240493558461268
2018-09-11,0.017490540919070874,1.0662180023662673,1.512660,1.512660,False,False,0.1989478134298286
2018-09-12,0.013087639571298437,1.0801722792856667,1.512660,1.512660,False,False,0.19328539742051065
2018-09-13,0.012177446187684238,1.0933260190900962,1.512660,1.512660,False,True,0.21870135149262393
2018-09-14,-0.021778844830033006,1.0695146413716954,1.512660,1.512660,False,False,0.18480641078773097
2018-09-17,0.006067432090762104,1.076003848828294,1.512660,1.512660,False,False,0.19297757748422706
2018-09-18,-0.0006284578082280667,1.0753276258078144,1.512660,1.512660,False,False,0.16508198071767644
2018-09-19,0.0025301417718108787,1.078048357152253,1.512660,1.512660,False,False,0.15991940601430366
2018-09-20,-0.014390008499804097,1.0625352321296322,1.512660,1.512800,True,True,0.15122823497470628
2018-09-21,0.025269663505182116,1.0893851399079486,1.512800,1.512800,False,False,0.1986046438606368
2018-09-25,-0.00963322274551992,1.078890850199556,1.512800,1.512800,False,False,0.2100316622655276
2018-09-26,0.0076065523799846435,1.087097489963885,1.512800,1.512800,False,False,0.2273003908928528
2018-09-27,0.008421363721702324,1.0962523333278205,1.512800,1.512800,False,True,0.22255963092657516
2018-09-28,0.004837149628334592,1.101555069894538,1.512800,1.512800,False,False,0.18963125788734114
2018-10-08,-0.004308799831564181,1.0968086895949178,1.512800,1.512800,False,False,0.17671118104896033
2018-10-09,0.0024965081168795145,1.0995468813911555,1.512800,1.512800,False,False,0.1682446667310984
2018-10-10,0.0052804549258111955,1.1053529891371578,1.512800,1.512800,False,False,0.18372014507904044
2018-10-11,0.03199269914064229,1.1407162147628327,1.512800,1.512800,False,True,0.2167962466366833
2018-10-12,0.02855991874890096,1.1732949771720131,1.512800,1.512800,False,False,0.2600186532983657
2018-10-15,0.005674730344797041,1.1799531097823692,1.512800,1.512800,False,False,0.28074714028321623
2018-10-16,0.030153644600487528,1.2155329964999868,1.512800,1.512800,False,False,0.3358739049081978
2018-10-17,-0.0017961708987201952,1.2133496915052393,1.512800,1.512800,False,False,0.33979944422176755
2018-10-18,0.008653975732394903,1.2238499902904345,1.512800,1.512800,False,True,0.34448330047738795
2018-10-19,0.005281250672398485,1.2303134488745708,1.512800,1.512800,False,False,0.3395211052528535
2018-10-22,-0.02238638594350384,1.2027711771765814,1.512800,1.512800,False,False,0.2724032996826615
2018-10-23,-0.0041294527600113096,1.1978043904193276,1.512800,1.512800,False,False,0.2546699010938571
2018-10-24,0.022817736408716982,1.2251355752691198,1.512800,1.512800,False,False,0.30009495439437384
2018-10-25,0.010804194182686855,1.2383721779244452,1.512800,1.512800,False,True,0.3151740741317759
2018-10-26,-0.0019238867933382142,1.235989690046099,1.512800,1.512800,False,False,0.30952913146465777
2018-10-29,-0.0014592079532886881,1.2341861240602008,1.512800,1.512800,False,False,0.3071856603752332
2018-10-30,0.0044304018224312625,1.2396540645134564,1.512800,1.512800,False,False,0.2803561385374176
2018-10-31,-0.014130382560566979,1.2221372783391196,1.512800,1.512800,False,False,0.2607447344686984
2018-11-01,-0.012308450313689545,1.2070946623721748,1.512800,1.512800,False,True,0.24913612287176012
2018-11-02,-0.009739003749927422,1.1953387629288148,1.512800,1.512800,False,False,0.23213654854254684
2018-11-05,-0.014705173175266206,1.1777610994168382,1.512800,1.512800,False,False,0.1979283498458968
2018-11-06,-0.005495229688008196,1.1712890316579416,1.512800,1.512800,False,False,0.15844942891785885
2018-11-07,0.0010750243513599766,1.1725481958894548,1.512800,1.512800,False,False,0.16837549215872616
2018-11-08,0.01566170060814498,1.190912294682096,1.512800,1.512800,False,True,0.18118948623497566
2018-11-09,-0.02748149025374025,1.1581842500627306,1.512800,1.512800,False,False,0.16027681764120993
2018-11-12,-0.023779400384971172,1.1306433230609214,1.512800,1.512800,False,False,0.14409022716714448
2018-11-13,-0.014061519147442025,1.1147447603247729,1.512800,1.512800,False,False,0.1536088116740546
2018-11-14,-0.008601421017519928,1.1051563713141452,1.512800,1.512800,False,False,0.14469819923339156
2018-11-15,-0.007871224310046498,1.0964574376178546,1.512800,1.512000,True,True,0.19168716972590372
2018-11-16,0.020828654569488236,1.1192951708361432,1.512000,1.512000,False,False,0.19820917999882903
2018-11-19,0.0285897463129432,1.1512955358196508,1.512000,1.512000,False,False,0.21807323740074214
2018-11-20,-0.016688896724595614,1.1320816835228686,1.512000,1.512000,False,False,0.19035957615478516
2018-11-21,-0.001163504194043874,1.1307645017360894,1.512000,1.512000,False,False,0.19304990915644993
2018-11-22,-0.012390046299397661,1.116754277205864,1.512000,1.512000,False,True,0.1718526954639079
2018-11-23,0.009539934106705505,1.1274080394237895,1.512000,1.512000,False,False,0.179625873695769
2018-11-26,-0.006550515115537503,1.1200229360201654,1.512000,1.512000,False,False,0.16575500355494643
2018-11-27,0.0009020376282025122,1.1210332388529054,1.512000,1.512000,False,False,0.17568010210477158
2018-11-28,0.015117394314686727,1.1379803403645152,1.512000,1.512000,False,False,0.20351527947984538
2018-11-29,-0.010436972843023806,1.1261032704562357,1.512000,1.512000,False,True,0.19324317591302154
2018-11-30,0.006690172046617038,1.133637095077846,1.512000,1.512000,False,False,0.19685605626472902
2018-12-03,-0.0016770257544909128,1.1317359564731542,1.512000,1.512000,False,False,0.18207047565431989
2018-12-04,0.0032766612419206087,1.1354442718178177,1.512000,1.512000,False,False,0.19184944792331526
2018-12-05,-0.00573613544360374,1.1289312096860067,1.512000,1.512000,False,False,0.1836667918733461
2018-12-06,-0.0035905997772495146,1.1248776695359781,1.512000,1.512000,False,True,0.18173322079584708
2018-12-07,0.002754266814118278,1.1279758827711237,1.512000,1.512000,False,False,0.18314273225605993
2018-12-10,-0.0018774873812346105,1.125858122284884,1.512000,1.512000,False,False,0.17702596556494044
2018-12-11,-0.005563009178677136,1.119594963216725,1.512000,1.512000,False,False,0.1878480534476037
2018-12-12,0.006006384499958717,1.1263196810500218,1.512000,1.512000,False,False,0.18724418807727106
2018-12-13,-0.003147774422957994,1.1227742807659382,1.512000,1.512000,False,True,0.17773268876518
2018-12-14,-0.005939899557801609,1.1161051143121057,1.512000,1.512000,False,False,0.15983879671626067
2018-12-17,0.009867057113698507,1.1271177872199143,1.512000,1.512000,False,False,0.16555284706123752
2018-12-18,-0.013991854043776897,1.1113473196509884,1.512000,1.512000,False,False,0.13590065419878705
2018-12-19,0.008133955206647947,1.120386968968058,1.512000,1.512000,False,False,0.14482770976684578
2018-12-20,0.00573075947687518,1.126807637208239,1.512000,1.512000,False,True,0.15766297215979064
2018-12-21,-0.012999621482345014,1.1121595644411164,1.512000,1.512000,False,False,0.14504743402487263
2018-12-24,-0.016046951070331827,1.0943127943281283,1.512000,1.512000,False,False,0.11764134097752565
2018-12-25,-0.011609522178621878,1.0816083456720262,1.512000,1.512000,False,False,0.11441199089054521
2018-12-26,-0.0018703109805631168,1.0795854017064472,1.512000,1.512000,False,False,0.11121538590501712
2018-12-27,0.011201380093669444,1.091678248134538,1.512000,1.512000,False,True,0.11619524026123296
2018-12-28,0.016230235686976124,1.1093964433961068,1.512000,1.512000,False,False,0.13193702390174966
2019-01-02,0.0057323702598850446,1.115755914574653,1.512000,1.512000,False,False,0.14466517498182707
2019-01-03,0.025162463638353394,1.1438310822044153,1.512000,1.512000,False,True,0.17417698029991757
2019-01-04,0.05086763260300797,1.2020150614538905,1.512000,1.512000,False,False,0.23118394357269212
2019-01-07,-0.021064251993206717,1.1766955132997958,1.512000,1.512000,False,False,0.20858492445195487
2019-01-08,0.002569770912618452,1.1797193512028823,1.512000,1.512000,False,False,0.21916513517399716
2019-01-09,-6.330570216928066e-07,1.1797186043732635,1.512000,1.512000,False,False,0.21253223052405112
2019-01-10,-0.01443159618992007,1.1626933818572125,1.512000,1.512000,False,True,0.1823581528907796
2019-01-11,0.0031579632500218224,1.1663651248281612,1.512000,1.512000,False,False,0.1799744632343263
2019-01-14,0.0038774798407033018,1.170887682086582,1.512000,1.512000,False,False,0.17498941535229462
2019-01-15,0.010072526423385408,1.1826814792032154,1.512000,1.512000,False,False,0.18303280800226363
2019-01-16,-0.005484078419522476,1.1761955612259483,1.512000,1.512000,False,False,0.12105620861079847
2019-01-17,-0.0056188555798794,1.1695866882337245,1.512000,1.512000,False,True,0.08136315680201345
2019-01-18,0.0031985820052216063,1.1733277071682555,1.512000,1.512000,False,False,0.07013895340947629
2019-01-21,-0.011243661760699575,1.1601352072943985,1.512000,1.512000,False,False,0.011320269095391522
2019-01-22,-0.0010513189272983725,1.1589155351927447,1.512000,1.512000,False,False,0.04808407313700114
2019-01-23,-0.004434625254974178,1.1537761790919971,1.512000,1.512000,False,False,0.03180473755409152
2019-01-24,0.013810509382168101,1.1697104158382692,1.512000,0.159928,True,True,0.1396818896291594
2019-01-25,0.004548000654653883,1.175030259575257,0.159928,0.159928,False,False,0.13603354588285432
2019-01-28,0.008745701430434405,1.185306723397228,0.159928,0.159928,False,False,0.12917208330318863
2019-01-29,0.01636198854892923,1.2047006984324224,0.159928,0.159928,False,False,0.12781376450017246
2019-01-30,-0.0041689072360162616,1.1996784129734936,0.159928,0.159928,False,False,0.14131334953674513
2019-01-31,0.0165764098125305,1.2195647739901885,0.159928,0.159928,False,True,0.17010217461480237
2019-02-01,-0.009838290836666541,1.2075663410495194,0.159928,0.159928,False,False,0.14775225499622513
2019-02-11,0.012786638603794032,1.2230070554426256,0.159928,0.159928,False,False,0.15601672211341233
2019-02-12,-0.004456298262383918,1.2175569712265732,0.159928,0.159928,False,False,0.15247248897735766
2019-02-13,-0.00680992549906545,1.2092654989616525,0.159928,0.159928,False,False,0.1691162706120779
2019-02-14,0.012763822436347771,1.2247003490688004,0.159928,0.159928,False,True,0.1791582236138074
2019-02-15,-0.006612829652196117,1.2166016142854232,0.159928,0.159928,False,False,0.18751557091079052
2019-02-18,-0.0009941891840941075,1.2153920821191493,0.159928,0.159928,False,False,0.19509678788212503
2019-02-19,-0.010521662280606692,1.2026041370925682,0.159928,0.159928,False,False,0.1925964193125771
2019-02-20,0.007334559838801935,1.2114247090984644,0.159928,0.159928,False,False,0.19116767740266982
2019-02-21,-0.003697934165717953,1.2069449402774943,0.159928,0.159928,False,True,0.17604879966351827
2019-02-22,-0.021664045843402757,1.1807976297608598,0.159928,0.159928,False,False,0.14281525642168402
