start,end,holding,nav,total_return,annual_return,annual_vol,sharpe,max_drawdown,calmar,monthly_win_rate,months,score,params
2010-10-18,2026-03-27,BIL,42.85977409242959,41.85977409242959,0.2662271097391655,0.26489408547651283,1.005032291529857,-0.42411303327218225,0.6277267823748048,0.5967741935483871,186,1068.3466756983682,"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 60, ""mom_day"": 40, ""r2_window"": 20, ""r2_threshold"": 0.2, ""target_vol"": 0.3, ""vol_window"": 60, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.1}"
2010-10-18,2026-03-27,BIL,35.25693295226837,34.25693295226837,0.250791297170736,0.25640967751590193,0.978088267183997,-0.3303125847281707,0.7592544419012179,0.6344086021505376,186,1054.8700614221855,"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 60, ""mom_day"": 40, ""r2_window"": 20, ""r2_threshold"": 0.3, ""target_vol"": 0.3, ""vol_window"": 60, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.1}"
2010-09-06,2026-03-27,CN_CHINEXT_TR,42.774058354411835,41.774058354411835,0.26385297479755,0.2675752650517872,0.9860888103632569,-0.4071333700850031,0.648075039249329,0.5828877005347594,187,1051.4991771857403,"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 40, ""mom_day"": 30, ""r2_window"": 20, ""r2_threshold"": 0.2, ""target_vol"": 0.3, ""vol_window"": 60, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.1}"
2010-09-06,2026-03-27,BIL,29.950973214060475,28.950973214060475,0.23608231113050038,0.24293352612656002,0.9717979848014456,-0.3088577021058729,0.7643724262688909,0.6096256684491979,187,1049.0517620291105,"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 40, ""mom_day"": 30, ""r2_window"": 20, ""r2_threshold"": 0.5, ""target_vol"": 0.3, ""vol_window"": 60, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.1}"
2010-10-04,2026-03-27,BIL,29.207992738082392,28.207992738082392,0.23543980279341348,0.2472104066419279,0.9523862930836744,-0.2748637431516625,0.8565691498405595,0.5860215053763441,186,1039.0232873799062,"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 60, ""mom_day"": 30, ""r2_window"": 20, ""r2_threshold"": 0.5, ""target_vol"": 0.3, ""vol_window"": 60, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.1}"
2010-10-18,2026-03-27,BIL,27.288352039615294,26.288352039615294,0.230824075118236,0.24003490385015674,0.9616271276211119,-0.3172887041516687,0.7274891040807386,0.6397849462365591,186,1035.0978352596098,"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 60, ""mom_day"": 40, ""r2_window"": 20, ""r2_threshold"": 0.3, ""target_vol"": 0.25, ""vol_window"": 60, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.1}"
2010-10-18,2026-03-27,BIL,30.082520991195366,29.082520991195366,0.2383837103904931,0.24488379596605678,0.9734564488029064,-0.4124836984240746,0.5779227428896129,0.6021505376344086,186,1031.5701417036523,"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 60, ""mom_day"": 40, ""r2_window"": 20, ""r2_threshold"": 0.2, ""target_vol"": 0.25, ""vol_window"": 60, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.1}"
2010-10-18,2026-03-27,BIL,19.9499122798325,18.9499122798325,0.20684453574936223,0.21603826795311012,0.9574439644843693,-0.3057893983480685,0.676428080459215,0.6397849462365591,186,1025.626270896044,"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 60, ""mom_day"": 40, ""r2_window"": 20, ""r2_threshold"": 0.3, ""target_vol"": 0.2, ""vol_window"": 60, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.1}"
2010-09-06,2026-03-27,BIL,36.33945880534549,35.33945880534549,0.2510722113577937,0.2627110979421674,0.9556970121340824,-0.36429590335987344,0.6891985582109865,0.5775401069518716,187,1025.3061105519596,"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 40, ""mom_day"": 30, ""r2_window"": 20, ""r2_threshold"": 0.3, ""target_vol"": 0.3, ""vol_window"": 60, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.1}"
2010-09-06,2026-03-27,BIL,24.564233059990205,23.564233059990205,0.2208968492663217,0.2326728911073608,0.9493879936549834,-0.312494278953862,0.7068828588024674,0.5989304812834224,187,1020.722776633124,"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 40, ""mom_day"": 30, ""r2_window"": 20, ""r2_threshold"": 0.5, ""target_vol"": 0.25, ""vol_window"": 60, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.1}"
2010-10-04,2026-03-27,BIL,23.243056530701352,22.243056530701352,0.21788320930526983,0.23307185298301583,0.9348327844681751,-0.272912812922699,0.7983619639250285,0.5806451612903226,186,1015.4832488891171,"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 60, ""mom_day"": 30, ""r2_window"": 20, ""r2_threshold"": 0.5, ""target_vol"": 0.25, ""vol_window"": 60, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.1}"
2010-09-06,2026-03-27,CN_CHINEXT_TR,29.848133384563088,28.848133384563088,0.23581727679832176,0.24777797028066662,0.951728180399587,-0.3811908984888318,0.6186330201827491,0.5614973262032086,187,1014.0437006934009,"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 40, ""mom_day"": 30, ""r2_window"": 20, ""r2_threshold"": 0.2, ""target_vol"": 0.25, ""vol_window"": 60, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.1}"
