date,return,nav,holding,next_target,is_signal,score
2017-09-01,0.0,1.0,cash,0.159928,True,0.05643340857787815
2017-09-04,-0.005849996169462912,0.9941500038305371,0.159928,1.512000,True,0.06349206349206349
2017-09-05,-0.004825075194352935,0.9893531553075885,1.512000,1.512000,False,0.059523809523809534
2017-09-06,-0.00911061828236881,0.9803395363631239,1.512000,1.512000,False,0.06827309236947787
2017-09-07,-0.002054903268171815,0.9783250334459332,1.512000,1.512000,False,0.05823293172690769
2017-09-08,-0.008068106588443924,0.9704318027979485,1.512000,1.512000,False,0.07597535934291577
2017-09-11,-0.009568319541270798,0.9611464012157662,1.512000,1.512000,False,0.06490872210953347
2017-09-12,0.010368969329693556,0.9711124987713179,1.512000,1.512000,False,0.07942973523421593
2017-09-13,-0.00984973470073891,0.9615472982938488,1.512000,1.512000,False,0.07535641547861505
2017-09-14,-6.878881901706269e-05,0.9614811545907701,1.512000,1.512000,False,0.06464646464646462
2017-09-15,0.00941231847941082,0.9705309214297301,1.512000,1.512000,False,0.07317073170731714
2017-09-18,0.0060981505653388,0.9764493651169256,1.512000,1.512000,False,0.08299595141700422
2017-09-19,-0.008071704829588966,0.9685677540606622,1.512000,1.512000,False,0.07099391480730222
2017-09-20,-0.008506604862553058,0.9603285308942576,1.512000,1.512000,False,0.06024096385542177
2017-09-21,0.010122550780839124,0.9700495052145234,1.512000,1.512000,False,0.07331975560081472
2017-09-22,0.0022605441760943368,0.9722423449740593,1.512000,0.159928,True,0.062098501070663836
2017-09-25,0.024599798382495264,0.9961593106393455,0.159928,0.159928,False,0.07725321888412018
2017-09-26,-0.00874227041883624,0.9874506165654948,0.159928,0.159928,False,0.07066381156316903
2017-09-27,-0.0095725625391061,0.9779981837841427,0.159928,0.159928,False,0.06609808102345416
2017-09-28,0.0003317140452732126,0.9783225995179556,0.159928,0.159928,False,0.06852248394004268
2017-09-29,0.006623449112363788,0.9848024694713383,0.159928,0.159928,False,0.079059829059829
2017-10-09,-0.007414288585868789,0.9775008597626016,0.159928,0.159928,False,0.08333333333333326
2017-10-10,0.009747332345050541,0.9870288855102803,0.159928,0.159928,False,0.08438818565400852
2017-10-11,0.04472813559611577,1.031176847338667,0.159928,0.159928,False,0.13375796178343968
2017-10-12,0.004850850965272047,1.036178932543946,0.159928,0.159928,False,0.14529914529914523
2017-10-13,-0.009482316533743429,1.0263535559199681,0.159928,0.159928,False,0.145610278372591
2017-10-16,0.004158293645605937,1.0306214353896952,0.159928,0.159928,False,0.13006396588486147
2017-10-17,-0.012260304220879314,1.0179857030552582,0.159928,0.159928,False,0.11752136752136755
2017-10-18,0.01322146189525708,1.0314449622381197,0.159928,0.159928,False,0.1167728237791934
2017-10-19,0.034167189244961094,1.0666865374586711,0.159928,0.159928,False,0.1443736730360936
2017-10-20,-0.02004642585045069,1.0453032848798318,0.159928,0.159928,False,0.12421052631578955
2017-10-23,-0.0006729002426204556,1.0445999000458241,0.159928,0.159928,False,0.10721649484536089
2017-10-24,0.0033381317985274883,1.0480869121889058,0.159928,0.159928,False,0.11618257261410792
2017-10-25,-0.008657161017831871,1.0390134550294043,0.159928,1.512010,True,0.11859838274932599
2017-10-26,0.010841646340290945,1.0502780714516369,1.512010,1.512010,False,0.1440217391304348
2017-10-27,0.0037878372934305737,1.0542563538991536,1.512010,0.159928,True,0.14717741935483852
2017-10-30,-0.00489303423206866,1.049097841470149,0.159928,1.512010,True,0.13279132791327908
2017-10-31,-0.014617418273588756,1.0337627395114608,1.512010,1.512010,False,0.12466124661246614
2017-11-01,0.00351631044429368,1.0373977702293267,1.512010,1.512010,False,0.12432432432432439
2017-11-02,0.0007646732211621377,1.0381910405239143,1.512010,1.512010,False,0.09866666666666668
2017-11-03,0.008936102625626052,1.0474684222070414,1.512010,0.159928,True,0.09702970297029712
2017-11-06,0.0103771304887057,1.0583381387070825,0.159928,1.512010,True,0.13802083333333326
2017-11-07,-0.02457900180810746,1.0323252436822121,1.512010,0.159928,True,0.13035019455252916
2017-11-08,0.024329447072571897,1.0574411460600583,0.159928,0.159928,False,0.11610486891385752
2017-11-09,-0.046158776250769695,1.0086309568007146,0.159928,0.159928,False,0.06902985074626855
2017-11-10,-0.0027727873073950526,1.0058342376858518,0.159928,0.159928,False,0.072897196261682
2017-11-13,-0.002773576287728563,1.0030444796948208,0.159928,0.159928,False,0.08490566037735836
2017-11-14,-0.0071529661231523045,0.9958697365115489,0.159928,0.159928,False,0.08221797323135749
2017-11-15,0.018685534334402565,1.014478094665728,0.159928,0.159928,False,0.08365019011406827
2017-11-16,0.02315716696960779,1.0379705332909117,0.159928,0.159928,False,0.08534322820037099
2017-11-17,0.016266951303264054,1.0548551494101779,0.159928,0.159928,False,0.08052434456928825
2017-11-20,-0.011196270320059654,1.0430447060088746,0.159928,0.159928,False,0.07448789571694592
2017-11-21,0.0015961064705940498,1.0447095164132543,0.159928,0.159928,False,0.07806691449814118
2017-11-22,-0.006001562749103018,1.038439626695915,0.159928,0.159928,False,0.07076350093109851
2017-11-23,-0.00047448090274115895,1.0379469069243983,0.159928,1.512800,True,0.05432595573440646
2017-11-24,0.008980984750355692,1.0472686922671652,1.512800,1.512800,False,0.04752475247524757
2017-11-27,0.001955009865516999,1.0493161128923947,1.512800,1.512800,False,0.03976143141153088
2017-11-28,-0.028383915405315485,1.0195324131106225,1.512800,1.512800,False,0.03400000000000003
2017-11-29,-0.0030257282146775033,1.0164475851224954,1.512800,1.512800,False,0.04024144869215296
2017-11-30,0.004828391319702696,1.0213553918194336,1.512800,1.512800,False,0.03830645161290325
2017-12-01,-0.012343729330788644,1.008748057312273,1.512800,1.512800,False,0.03219315895372232
2017-12-04,0.0058245110751200535,1.0146235215440942,1.512800,1.512800,False,0.04268292682926833
2017-12-05,0.04090673829464597,1.0561284604074905,1.512800,1.512800,False,0.04819277108433728
2017-12-06,-0.01799850615626275,1.037119725811042,1.512800,1.512800,False,0.03614457831325302
2017-12-07,-0.001704439280504455,1.0353520182117837,1.512800,1.512800,False,0.028112449799196915
2017-12-08,-0.012982434898019202,1.0219106280388164,1.512800,1.512800,False,0.030241935483870996
2017-12-11,-0.009471262224894028,1.0122318445102547,1.512800,1.512200,True,0.020190476190476092
2017-12-12,0.004317300801788715,1.0166019538641549,1.512200,1.512800,True,0.01200000000000001
2017-12-13,-0.003143293154588056,1.0134064759016328,1.512800,1.512800,False,0.016000000000000014
2017-12-14,-0.0049947639019507495,1.0083447498177962,1.512800,1.512800,False,0.01810865191146882
2017-12-15,-0.004168435571904938,1.004141529693912,1.512800,1.512660,True,0.019813519813519864
2017-12-18,-0.003406587626390678,1.0007208335837117,1.512660,1.512660,False,0.0058004640371229765
2017-12-19,-0.00595933728977438,0.9947572006034822,1.512660,1.512660,False,0.0057870370370369795
2017-12-20,-0.003208326413954299,0.9915656948013147,1.512660,0.159928,True,0.022608695652173827
2017-12-21,-0.004612874675498757,0.9869917265186724,0.159928,0.159928,False,0.0517857142857141
2017-12-22,0.000995701020267692,0.9879744751877628,0.159928,0.159928,False,0.070780399274047
2017-12-25,0.019346345797810915,1.0070881710241562,0.159928,0.159928,False,0.09760589318600355
2017-12-26,0.0011242301616560813,1.0082203699214685,0.159928,0.159928,False,0.09689213893967086
2017-12-27,-0.024110578790972448,0.9839115932538135,0.159928,0.159928,False,0.08193668528864051
2017-12-28,0.008728176738630689,0.9924993475349205,0.159928,0.159928,False,0.10714285714285698
2017-12-29,-0.017689654413839517,0.9749423770710666,0.159928,0.159928,False,0.09380863039399623
2018-01-02,-0.006162827800628934,0.9689339750856417,0.159928,0.159928,False,0.08103130755064436
2018-01-03,0.0013746607123217292,0.9702659305540257,0.159928,0.159928,False,0.1001855287569573
2018-01-04,0.015651107452559376,0.9854516668906842,0.159928,0.159928,False,0.12037037037037024
2018-01-05,4.518865484293144e-05,0.9854961981259237,0.159928,0.159928,False,0.14583333333333326
2018-01-08,0.00871497890016859,0.9940847766987875,0.159928,0.159928,False,0.13099630996309952
2018-01-09,0.022905205357607983,1.0168544926519452,0.159928,1.512200,True,0.1150112023898433
2018-01-10,0.005171474041201218,1.0221131292643735,1.512200,0.159928,True,0.12633451957295372
2018-01-11,-0.009441217622658593,1.012463136776012,0.159928,1.512200,True,0.11185933408155635
2018-01-12,0.017930227580992497,1.0306168312357713,1.512200,1.512200,False,0.1297337832770904
2018-01-15,0.016507175871026014,1.0476294045246197,1.512200,1.512200,False,0.1358118361153262
2018-01-16,0.05114836461571848,1.101213935289393,1.512200,1.512200,False,0.2154907975460123
2018-01-17,-0.006959353107066968,1.0935501986672913,1.512200,1.512200,False,0.18508705526116564
2018-01-18,-0.01107044900088916,1.081444106963033,1.512200,1.512200,False,0.19095092024539873
2018-01-19,0.00390348223350534,1.0856655048210921,1.512200,1.512200,False,0.1748489425981874
2018-01-22,-0.015534475852499674,1.068800260252557,1.512200,1.512200,False,0.17468738158393338
2018-01-23,0.028517933309631482,1.0992802347957562,1.512200,1.512200,False,0.19909842223891827
2018-01-24,-0.01840215211514229,1.0790511126978755,1.512200,1.512200,False,0.17737117251680368
2018-01-25,-0.010558184305828,1.0676582921746025,1.512200,1.512200,False,0.16891891891891886
2018-01-26,0.011418121196015596,1.0798489439505832,1.512200,1.512200,False,0.1833208114199849
2018-01-29,0.0036164799402955694,1.0837541959949297,1.512200,1.512200,False,0.15697889670492415
2018-01-30,-0.02456419456471437,1.0571326470641846,1.512200,1.512200,False,0.09870317002881857
2018-01-31,0.0334269706800876,1.0924693890625625,1.512200,1.512800,True,0.10658914728682167
2018-02-01,0.04356471734235434,1.1400625092022476,1.512800,1.512800,False,0.12038834951456301
2018-02-02,-0.010292621820039982,1.128328276943823,1.512800,1.512800,False,0.1083172147001934
2018-02-05,0.03775332217277949,1.1709264178999403,1.512800,1.512800,False,0.15339805825242703
2018-02-06,0.030489353816941067,1.206627207748895,1.512800,1.512800,False,0.1320388349514563
2018-02-07,-0.030398944295966346,1.169947014474539,1.512800,1.512800,False,0.07400379506641341
2018-02-08,-0.04499193373850341,1.1173088359217407,1.512800,1.512800,False,0.036053130929791344
2018-02-09,0.005555829972111681,1.1235164138404599,1.512800,cash,True,
2018-02-12,0.0,1.1235164138404599,cash,cash,False,
2018-02-13,0.0,1.1235164138404599,cash,cash,False,
2018-02-14,0.0,1.1235164138404599,cash,cash,False,
2018-02-22,0.0,1.1235164138404599,cash,cash,False,
2018-02-23,0.0,1.1235164138404599,cash,cash,False,
2018-02-26,0.0,1.1235164138404599,cash,cash,False,
2018-02-27,0.0,1.1235164138404599,cash,cash,False,
2018-02-28,0.0,1.1235164138404599,cash,cash,False,
2018-03-01,0.0,1.1235164138404599,cash,cash,False,
2018-03-02,0.0,1.1235164138404599,cash,cash,False,
2018-03-05,0.0,1.1235164138404599,cash,cash,False,
2018-03-06,0.0,1.1235164138404599,cash,1.512010,True,0.00959232613908867
2018-03-07,0.00486444657879348,1.1289816994159845,1.512010,1.512010,False,0.004796163069544335
2018-03-08,0.02362954322118105,1.155659021278257,1.512010,1.512010,False,0.04600484261501214
2018-03-09,0.006209968096192009,1.1628356269304714,1.512010,1.512010,False,0.06280193236714982
2018-03-12,-0.016579201596794824,1.143556740647656,1.512010,1.512660,True,0.08115183246073299
2018-03-13,-0.003072864280810328,1.14004274598624,1.512660,1.512660,False,0.139275766016713
2018-03-14,-0.011638972944458703,1.1267738193101797,1.512660,1.512660,False,0.1173184357541901
2018-03-15,0.0052380471521911165,1.1326759137055809,1.512660,1.512660,False,0.0984952120383038
2018-03-16,-0.003248151771220953,1.1289968104302588,1.512660,1.512010,True,0.1492146596858639
2018-03-19,0.0261113536095805,1.1584764453714917,1.512010,1.512010,False,0.14177215189873427
2018-03-20,0.016726770626176446,1.1778540151490489,1.512010,1.512010,False,0.1557788944723617
2018-03-21,0.007207995205468443,1.186343981242985,1.512010,1.512010,False,0.1358024691358024
2018-03-22,0.0023894883792197064,1.1891787363999224,1.512010,1.512010,False,0.13054187192118216
