date,return,nav,holding,next_target,is_signal,score
2017-11-29,0.0,1.0,cash,1.512800,True,62.0906123303319
2017-11-30,0.004828391319702696,1.0048283913197027,1.512800,1.512800,False,62.05974120533648
2017-12-01,-0.012343729330788644,0.9924250616333605,1.512800,1.512800,False,62.934146357423636
2017-12-04,0.0058245110751200535,0.9982054523960707,1.512800,1.512800,False,58.51288362996188
2017-12-05,0.04090673829464597,1.0390387816015254,1.512800,1.512800,False,60.61963082666318
2017-12-06,-0.01799850615626275,1.0203376356942746,1.512800,1.512800,False,58.17358829049024
2017-12-07,-0.001704439280504455,1.0185985321486202,1.512800,1.512800,False,52.74591591242893
2017-12-08,-0.012982434898019202,1.0053746430177828,1.512800,1.512800,False,41.604404017310394
2017-12-11,-0.009471262224894028,0.9958524761395021,1.512800,1.512800,False,29.517678976368426
2017-12-12,-0.005220380427256921,0.9906537473646281,1.512800,1.512000,True,17.916732027924557
2017-12-13,-0.004999426265848372,0.9857010469996922,1.512000,1.512660,True,18.838504113763666
2017-12-14,0.004682772100652821,0.9903168603621666,1.512660,1.512660,False,19.128808790001507
2017-12-15,0.00654771942656085,0.9968011773072107,1.512660,1.512660,False,18.689119764321852
2017-12-18,-0.003406587626390678,0.9934054867506243,1.512660,1.512660,False,16.0581493826373
2017-12-19,-0.00595933728977438,0.9874854483895649,1.512660,1.512660,False,11.412900033870681
2017-12-20,-0.003208326413954299,0.9843172727421011,1.512660,1.512660,False,10.512063352991088
2017-12-21,-0.0016569775320081082,0.9826862811368,1.512660,0.159928,True,18.64081632837713
2017-12-22,0.000995701020267692,0.983664742869531,0.159928,0.159928,False,23.789487174239596
2017-12-25,0.019346345797810915,1.0026950611341996,0.159928,0.159928,False,30.758203780702093
2017-12-26,0.0011242301616560813,1.0038223211648702,0.159928,0.159928,False,35.556651053603744
2017-12-27,-0.024110578790972448,0.9796195839982877,0.159928,0.159928,False,31.164254597728004
2017-12-28,0.008728176738630689,0.9881698768640487,0.159928,0.159928,False,26.682040969011894
2017-12-29,-0.017689654413839517,0.9706894932401573,0.159928,1.512400,True,31.60172185501745
2018-01-02,-0.006480816020100644,0.9643986332218231,1.512400,1.512400,False,37.53646466612504
