date,return,holding,is_signal,target,weight,scale_raw,realized_vol,scale_tc,nav
2010-11-09,0.007760262044197219,0.399606,False,,1.0,,,0.0,1.0693914616974298
2010-11-10,0.023244777536017835,0.399606,False,,1.0,,,0.0,1.0942492283235035
2010-11-11,-0.0077618418404402645,0.399606,False,,1.0,,,0.0,1.0857558388792325
2010-11-12,-0.044563012611341546,0.399606,False,,1.0,,,0.0,1.0373712877384196
2010-11-15,0.06126254188319802,0.399606,False,,1.0,,,0.0,1.1009232897019217
2010-11-16,-0.01947396802755419,0.399606,False,,1.0,,,0.0,1.0794839447574767
2010-11-17,-0.03625316006564061,0.399606,False,,1.0,,,0.0,1.0403492405198946
2010-11-18,0.016116265370738514,0.399606,False,,1.0,,,0.0,1.0571157849583595
2010-11-19,0.04563447132673293,0.399606,False,,1.0,,,0.0,1.1053567049360784
2010-11-22,0.018876096918665652,0.399606,False,,1.0,,,0.0,1.1262215252281487
2010-11-23,0.007286423615834536,0.399606,False,,1.0,,,0.0,1.1344276523462322
2010-11-24,0.02108497294742273,0.399606,False,,1.0,,,0.0,1.1583470287067608
2010-11-25,-0.018285374180588843,0.399606,False,,1.0,,,0.0,1.1371662198558843
2010-11-26,0.008150961190309891,0.399606,False,,1.0,,,0.0,1.146435217580861
2010-11-29,0.020137479432375427,0.399606,False,,1.0,,,0.0,1.1695215331954465
2010-11-30,-0.03164453323290051,0.399606,False,,1.0,,,0.0,1.1325125701716505
2010-12-01,-0.0036610215349234254,0.399606,False,,1.0,,,0.0,1.1283664172636807
2010-12-02,0.0005685675492190789,0.399606,False,,1.0,,,0.0,1.1290079697921653
2010-12-03,-0.016894671223930624,0.399606,False,,1.0,,,0.0,1.1099337513333294
2010-12-06,-0.020342492343527696,0.399606,False,,1.0,,,0.0,1.0873549324950083
2010-12-07,0.023043141329905037,cash,True,cash,1.0,,,0.0,1.11241100588026
2010-12-08,-0.0008789711797676514,1.H11077,True,1.H11077,1.0,,,0.0,1.1114332286660351
2010-12-09,-0.004016607951685902,cash,True,cash,1.0,,,0.0,1.1069690371220071
2010-12-10,-0.0008789711797676514,1.H11077,True,1.H11077,1.0,,,0.0,1.1059960432414817
2010-12-13,0.0012097993749369262,1.H11077,False,,1.0,,,0.0,1.107334076563278
2010-12-14,-0.0004027791763165922,1.H11077,False,,1.0,,,0.0,1.1068880654560125
2010-12-15,0.001208824418253318,1.H11077,False,,1.0,,,0.0,1.108226098777809
2010-12-16,0.0012073649260488928,1.H11077,False,,1.0,,,0.0,1.1095641320996052
2010-12-17,0.0018088634308108809,1.H11077,False,,1.0,,,0.0,1.1115711820822995
2010-12-20,0.0006018657839301778,1.H11077,False,,1.0,,,0.0,1.1122401987431978
2010-12-21,0.00070175438596487,1.H11077,False,,1.0,,,0.0,1.1130207181809122
2010-12-22,-0.0007012622720896644,1.H11077,False,,1.0,,,0.0,1.1122401987431978
2010-12-23,-0.0009022556390977376,1.H11077,False,,1.0,,,0.0,1.1112366737518506
2010-12-24,0.0003010234798315192,1.H11077,False,,1.0,,,0.0,1.1115711820822998
2010-12-27,-0.005818035911325126,1.H11077,False,,1.0,,,0.0,1.105104021026951
2010-12-28,0.0,1.H11077,False,,1.0,,0.29727267759744364,0.0,1.105104021026951
2010-12-29,-0.0013023912824134953,cash,True,cash,1.0,0.6727829870420621,0.29732065282031794,0.0,1.1036647431838054
2010-12-30,0.0001211499702025165,cash,False,,1.0,0.6727829870420621,0.29732065282031794,0.0,1.1037984521345556
2010-12-31,0.0001211499702025165,cash,False,,1.0,0.6727829870420621,0.29732065282031794,0.0,1.1039321772841413
2011-01-04,0.0001211499702025165,cash,False,,1.0,0.6727829870420621,0.29732065282031794,0.0,1.1040659186345247
2011-01-05,0.0001211499702025165,cash,False,,1.0,0.6727829870420621,0.29732065282031794,0.0,1.104199676187669
2011-01-06,0.0001211499702025165,cash,False,,1.0,0.6727829870420621,0.29732065282031794,0.0,1.1043334499455366
2011-01-07,0.0001211499702025165,cash,False,,1.0,0.6727829870420621,0.29728994277994847,0.0,1.1044672399100912
2011-01-10,0.0001211499702025165,cash,False,,1.0,0.6727829870420621,0.2848788472889911,0.0,1.104601046083296
2011-01-11,0.0001211499702025165,cash,False,,1.0,0.6727829870420621,0.2845520522521133,0.0,1.1047348684671148
2011-01-12,0.0001211499702025165,cash,False,,1.0,0.6727829870420621,0.28286040522183736,0.0,1.1048687070635113
2011-01-13,0.0001211499702025165,cash,False,,1.0,0.6727829870420621,0.28283302316467396,0.0,1.1050025618744497
2011-01-14,0.0001211499702025165,cash,False,,1.0,0.6727829870420621,0.2803180559159576,0.0,1.1051364329018944
2011-01-17,0.0001211499702025165,cash,False,,1.0,0.6727829870420621,0.27990510305366534,0.0,1.1052703201478102
2011-01-18,0.0001211499702025165,cash,False,,1.0,0.6727829870420621,0.27432914384503043,0.0,1.105404223614162
2011-01-19,0.0001211499702025165,cash,False,,1.0,0.6727829870420621,0.27348546084860864,0.0,1.1055381433029146
2011-01-20,0.0001211499702025165,cash,False,,1.0,0.6727829870420621,0.2698860112729106,0.0,1.1056720792160335
2011-01-21,0.0001211499702025165,cash,False,,1.0,0.6727829870420621,0.26987117278884964,0.0,1.1058060313554843
2011-01-24,0.0001211499702025165,cash,False,,1.0,0.6727829870420621,0.26763585282627456,0.0,1.1059399997232326
2011-01-25,0.0001211499702025165,cash,False,,1.0,0.6727829870420621,0.26423495187665097,0.0,1.1060739843212448
2011-01-26,0.0001211499702025165,cash,False,,1.0,0.6727829870420621,0.2639350549966536,0.0,1.1062079851514872
2011-01-27,0.0001211499702025165,cash,False,,1.0,0.6727829870420621,0.25489963688030504,0.0,1.106342002215926
2011-01-28,0.0001211499702025165,cash,False,,1.0,0.7846225379046553,0.25316083870884215,0.0,1.1064760355165284
2011-01-31,0.0001211499702025165,cash,False,,1.0,0.7846225379046553,0.2519490657086555,0.0,1.106610085055261
2011-02-01,0.0001211499702025165,cash,False,,1.0,0.7846225379046553,0.24373210177517146,0.0,1.1067441508340912
2011-02-09,0.0001211499702025165,cash,False,,1.0,0.7846225379046553,0.24331902095935126,0.0,1.1068782328549864
2011-02-10,0.0001211499702025165,cash,False,,1.0,0.7846225379046553,0.23888349641701626,0.0,1.1070123311199147
2011-02-11,0.0001211499702025165,cash,False,,1.0,0.7846225379046553,0.23831051482798155,0.0,1.1071464456308437
2011-02-14,0.0001211499702025165,cash,False,,1.0,0.7846225379046553,0.21972579874606885,0.0,1.1072805763897418
2011-02-15,-0.0008000618814757443,1.H20955,True,1.H20955,0.9102253861010404,0.9102253861010404,0.18194369724137402,0.0,1.106394683408474
2011-02-16,0.0061304008281724,cash,True,cash,1.0,1.0992411555464423,0.17780343453177325,0.0,1.1131773262919267
2011-02-17,-0.0009662012953398635,1.H00905,True,1.H00905,1.0992411555464423,1.0992411555464423,0.16102019051036262,0.0,1.1121017729173204
2011-02-18,-0.011608627266958882,1.H00905,False,,1.242080259413982,1.242080259413982,0.15939152478411434,0.00014283910386753962,1.0991917979525991
2011-02-21,0.02552141924726703,1.H00905,False,,1.242080259413982,1.242080259413982,0.1365643002671083,0.0,1.1272447326613046
2011-02-22,-0.03890119737047404,1.H00905,False,,1.4645115861818703,1.4645115861818703,0.14156998622005013,0.00022243132676788834,1.08339356283122
2011-02-23,0.020674297214361426,1.H00905,False,,1.4645115861818703,1.4645115861818703,0.14376302650352843,0.0,1.1057919633493185
2011-02-24,0.014318620770899182,1.H00905,False,,1.4645115861818703,1.4645115861818703,0.1385136962517468,0.0,1.1216253791240254
2011-02-25,0.0014756814023373366,1.H00905,False,,1.4645115861818703,1.4645115861818703,0.13365089111814815,0.0,1.1232805408363882
2011-02-28,0.015196442857100534,1.H00852,True,1.H00852,1.4645115861818703,1.4645115861818703,0.13429867628058081,0.0,1.1403504093877013
2011-03-01,0.007123662167268563,1.H00852,False,,1.4645115861818703,1.4645115861818703,0.12814930589540488,0.0,1.1484738804564856
2011-03-02,-0.002988575484203615,1.H00852,False,,1.4645115861818703,1.4645115861818703,0.11106827525260449,0.0,1.145041579573105
2011-03-03,-0.02616466817832963,1.H00852,False,,1.4645115861818703,1.4645115861818703,0.11660879572180971,0.0,1.1150819465931843
2011-03-04,0.017722233413119515,1.H00852,False,,1.4645115861818703,1.4645115861818703,0.11919126751938308,0.0,1.1348436891254643
2011-03-07,0.013434389814010128,1.H00905,True,1.H00905,1.4645115861818703,1.4645115861818703,0.11540000399961069,0.0,1.150089621623145
2011-03-08,0.007833253744743196,1.H00905,False,,1.4645115861818703,1.4645115861818703,0.10759313171384247,0.0,1.1590985654585149
2011-03-09,0.004431307155331021,1.H00905,False,,1.4645115861818703,1.4645115861818703,0.09767906435592395,0.0,1.1642348872253652
2011-03-10,-0.01072695246851818,1.H00905,False,,1.4645115861818703,1.4645115861818703,0.09893293952027639,0.0,1.151746194927908
2011-03-11,-0.0010455752944941166,1.H00905,False,,1.4645115861818703,1.4645115861818703,0.09853710178669788,0.0,1.1505419575609637
2011-03-14,0.014330780919479258,1.H00905,False,,1.4645115861818703,1.4645115861818703,0.10024135855760238,0.0,1.1670301222934387
2011-03-15,-0.016565363463428295,1.H00905,False,,1.4645115861818703,1.4645115861818703,0.10311757355571732,0.0,1.1476978441448786
2011-03-16,0.01941612791172931,1.H00905,False,,1.4645115861818703,1.4645115861818703,0.10625878750245575,0.0,1.1699816922908115
2011-03-17,-0.026822040779468703,1.H00905,False,,1.4645115861818703,1.4645115861818703,0.11296964262058082,0.0,1.1386003956289557
2011-03-18,0.0035989921352201915,1.H00852,True,1.H00852,1.4645115861818703,1.4645115861818703,0.1130349270918589,0.0,1.142698209497983
2011-03-21,-0.007669376521806437,1.H00852,False,,1.4645115861818703,1.4645115861818703,0.11356756713062352,0.0,1.133934426678549
2011-03-22,5.329935059084079e-06,1.H00852,False,,1.4645115861818703,1.4645115861818703,0.11356736463602377,0.0,1.1339404704754044
2011-03-23,0.01587781875604466,1.H00852,False,,1.4645115861818703,1.4645115861818703,0.11554366263809741,0.0,1.1519449717457568
2011-03-24,0.006859847754364656,1.H00852,False,,1.4645115861818703,1.4645115861818703,0.11583032606672389,0.0,1.1598471388733387
2011-03-25,0.00781714521887622,1.H00852,False,,1.4645115861818703,1.4645115861818703,0.1161903548389224,0.0,1.1689138323896096
2011-03-28,-0.0023882885443978763,1.H00852,False,,1.4645115861818703,1.4645115861818703,0.11627970741173548,0.0,1.1661221288743253
2011-03-29,-0.02370751464470877,1.H00852,False,,1.4645115861818703,1.4645115861818703,0.12045913634508407,0.0,1.1384762714265182
2011-03-30,-0.009688454001088753,cash,True,cash,1.0,1.4645115861818703,0.1221797111548299,0.0,1.1274461964394713
2011-03-31,-0.0012872634766897262,1.H11077,True,1.H11077,1.4645115861818703,1.4645115861818703,0.12215994654445755,0.0,1.125994876128862
2011-04-01,-0.0007011070110700679,cash,True,cash,1.0,1.4645115861818703,0.12217594893573627,0.0,1.1252054332267791
2011-04-06,0.0001211499702025165,cash,False,,1.0,1.4645115861818703,0.12217594893573627,0.0,1.1253417518314863
2011-04-07,-0.0012872634766897262,1.H00016,True,1.H00016,1.4645115861818703,1.4645115861818703,0.12219790614398165,0.0,1.1238931404955597
2011-04-08,0.0073483987878040224,1.H00016,False,,1.4645115861818703,1.4645115861818703,0.12257303503806771,0.0,1.1321519554867985
2011-04-11,-0.006266317796618459,1.H00016,False,,1.4645115861818703,1.4645115861818703,0.1229266089827322,0.0,1.1250575315396552
2011-04-12,-0.006821222362107027,1.H00016,False,,1.4645115861818703,1.4645115861818703,0.12332758582430904,0.0,1.11738326394686
2011-04-13,0.02258366395730893,1.H00016,False,,1.4645115861818703,1.4645115861818703,0.12709396243902443,0.0,1.142617872091357
2011-04-14,-0.006046539869640988,1.H00016,False,,1.4645115861818703,1.4645115861818703,0.1274272703597471,0.0,1.1357089875719921
2011-04-15,0.00731366456303606,1.H00016,False,,1.4645115861818703,1.4645115861818703,0.1277656813756989,0.0,1.1440151821483189
2011-04-18,0.00019198211757842643,1.H00016,False,,1.4645115861818703,1.4645115861818703,0.12776557540722727,0.0,1.1442348126055295
2011-04-19,-0.03287262837829397,1.H00016,False,,1.4645115861818703,1.4645115861818703,0.13585855631180419,0.0,1.106620806833241
2011-04-20,-0.005234343346237735,1.H00016,False,,1.4645115861818703,1.4645115861818703,0.13605808818358298,0.0,1.1008283735761852
2011-04-21,0.011565482760597767,1.H00016,False,,1.4645115861818703,1.4645115861818703,0.13698300172542358,0.0,1.1135599851531575
2011-04-22,-0.009037691525062508,1.H20955,True,1.H20955,1.4645115861818703,1.4645115861818703,0.13757442711635354,0.0,1.1034959735126901
2011-04-25,-0.01669161777635264,1.H20955,False,,1.4645115861818703,1.4645115861818703,0.13949477221046977,0.0,1.0850768405050721
2011-04-26,-0.018463875662750873,1.H20955,False,,1.4645115861818703,1.4645115861818703,0.14173633308372033,0.0,1.065042116637456
2011-04-27,-0.0074514083753273175,1.H20955,False,,1.4645115861818703,1.4645115861818703,0.14205189501066004,0.0,1.0571060528894674
2011-04-28,-0.029707517660395366,1.H11077,True,1.H11077,1.4645115861818703,1.4645115861818703,0.14756697881778827,0.0,1.0257020561543426
2011-04-29,-0.0007810016692150201,1.H11077,False,,1.3553167626136375,1.3553167626136375,0.14755649660729467,0.00010919482356823273,1.0249009811363687
2011-05-03,0.00322662457124534,1.H11077,False,,1.3553167626136375,1.3553167626136375,0.14768505171767324,0.0,1.0282079518251968
2011-05-04,0.0001341233807634623,1.H11077,False,,1.3553167626136375,1.3553167626136375,0.14768451032385221,0.0,1.0283458585518235
2011-05-05,0.00026822021820960273,1.H11077,False,,1.3553167626136375,1.3553167626136375,0.14768648835209355,0.0,1.0286216817023992
2011-05-06,0.0011743173723783862,cash,True,cash,1.0,1.3553167626136375,0.1477277444141016,0.0,1.0298296100128275
2011-05-09,-0.0011912843737933443,1.H11077,True,1.H11077,1.3553167626136375,1.3553167626136375,0.14771732790564862,0.0,1.0286027900907495
2011-05-10,-0.0006686978303797053,1.H11077,False,,1.3553167626136375,1.3553167626136375,0.1477073782913203,0.0,1.0279149656366933
2011-05-11,0.0004014167526744661,1.H11077,False,,1.3553167626136375,1.3553167626136375,0.1477121647150482,0.0,1.0283275879242246
2011-05-12,0.000535063862066254,1.H11077,False,,1.3553167626136375,1.3553167626136375,0.14771999651696022,0.0,1.0288778088548887
2011-05-13,0.0002674263541069255,1.H11077,False,,1.3553167626136375,1.3553167626136375,0.14773241768567547,0.0,1.0291529578961323
2011-05-16,-0.0001336867984428336,1.H11077,False,,1.3553167626136375,1.3553167626136375,0.14706621871065131,0.0,1.029015373732083
2011-05-17,0.0001336999864469668,1.H11077,False,,1.3553167626136375,1.3553167626136375,0.14707857856810844,0.0,1.0291529530736048
2011-05-18,0.00013368679844272258,1.H11077,False,,1.3553167626136375,1.3553167626136375,0.14607471397158525,0.0,1.0292905372370091
2011-05-19,0.0,1.H11077,False,,1.3553167626136375,1.3553167626136375,0.13945537338860653,0.0,1.0292905372370091
2011-05-20,0.0,1.H11077,False,,1.3553167626136375,1.3553167626136375,0.12936882122881352,0.0,1.0292905372370091
2011-05-23,-0.0005073478646809848,cash,True,cash,1.0,1.5,0.12581137424091432,0.0,1.0287683288808056
2011-05-24,0.0001211499702025165,cash,False,,1.0,1.5,0.12394014381560127,0.0,1.0288929641331948
2011-05-25,0.0001211499702025165,cash,False,,1.0,1.5,0.12389414685062855,0.0,1.029017614485141
2011-05-26,0.0001211499702025165,cash,False,,1.0,1.5,0.12170726051022362,0.0,1.0291422799384737
2011-05-27,0.0001211499702025165,cash,False,,1.0,1.5,0.12110933466932668,0.0,1.0292669604950224
2011-05-30,0.0001211499702025165,cash,False,,1.0,1.5,0.12112925949695433,0.0,1.0293916561566168
2011-05-31,0.0001211499702025165,cash,False,,1.0,1.5,0.11623380080704213,0.0,1.0295163669250869
2011-06-01,0.0001211499702025165,cash,False,,1.0,1.5,0.11315698154066882,0.0,1.0296410928022628
2011-06-02,0.0001211499702025165,cash,False,,1.0,1.5,0.1112100886455181,0.0,1.029765833789975
2011-06-03,0.0001211499702025165,cash,False,,1.0,1.5,0.11042174552202016,0.0,1.0298905898900543
2011-06-07,0.0001211499702025165,cash,False,,1.0,1.5,0.1101006595793669,0.0,1.0300153611043315
2011-06-08,0.0001211499702025165,cash,False,,1.0,1.5,0.10946513207730645,0.0,1.0301401474346374
2011-06-09,0.0001211499702025165,cash,False,,1.0,1.5,0.10949574718249427,0.0,1.0302649488828035
2011-06-10,0.0001211499702025165,cash,False,,1.0,1.5,0.10717383766182707,0.0,1.0303897654506613
2011-06-13,-0.001318456769651477,0.399606,True,0.399606,1.5,1.5,0.10523982322967683,0.0,1.0290312410890232
2011-06-14,0.01649161047702319,0.399606,False,,1.5,1.5,0.10404188309726978,0.0,1.0460016234857512
2011-06-15,-0.019528519812829548,0.399606,False,,1.5,1.5,0.10095955145598369,0.0,1.0255747600572578
2011-06-16,-0.03028229871813326,0.399606,False,,1.5,1.5,0.10767493591187452,0.0,0.994517998815426
2011-06-17,-0.014828380331724622,0.399606,False,,1.5,1.5,0.10873184370780381,0.0,0.9797709076822452
2011-06-20,-0.020339737958850357,0.399606,False,,1.5,1.5,0.1112881997533196,0.0,0.9598426241602833
2011-06-21,0.007299544719118201,0.399606,False,,1.5,1.5,0.10909461182688823,0.0,0.9668490383186571
2011-06-22,-0.007732248280682641,0.399606,False,,1.5,1.5,0.10841225856321954,0.0,0.959373121504438
2011-06-23,0.04347226055754927,0.399606,False,,1.5,1.5,0.12445555193321237,0.0,1.0010792398143884
2011-06-24,0.032920405774483186,0.399606,False,,1.5,1.5,0.13331376767476752,0.0,1.0340351746014893
2011-06-27,0.02079555216187856,0.399606,False,,1.5,1.5,0.1332592566472151,0.0,1.0555385070121317
2011-06-28,-0.0006238085151449857,cash,True,cash,1.0,1.5,0.13202180283206652,0.0,1.0548800531033942
2011-06-29,0.0001211499702025165,cash,False,,1.0,1.5,0.13203166904607175,0.0,1.055007851790395
2011-06-30,0.0001211499702025165,cash,False,,1.0,1.5,0.13204167928707894,0.0,1.0551356659602027
2011-07-01,0.0001211499702025165,cash,False,,1.0,1.5,0.13204167928707894,0.0,1.0552634956146933
2011-07-04,0.0001211499702025165,cash,False,,1.0,1.5,0.13205059267602956,0.0,1.055391340755743
2011-07-05,0.0001211499702025165,cash,False,,1.0,1.5,0.13154890087110188,0.0,1.0555192013852275
2011-07-06,-0.001318456769651477,0.399606,True,0.399606,1.5,1.5,0.13134883037710088,0.0,1.054127544948664
2011-07-07,0.009293288180758363,0.399606,False,,1.5,1.5,0.13181226059208326,0.0,1.0639238560031472
2011-07-08,-0.008143627997307612,0.399606,False,,1.5,1.5,0.1280503557653818,0.0,1.0552596559023966
2011-07-11,0.014079506496100347,0.399606,False,,1.5,1.5,0.12950990270869803,0.0,1.070117191082747
2011-07-12,-0.019554392868527337,0.399606,False,,1.5,1.5,0.13136747100664795,0.0,1.04919169911295
2011-07-13,0.03630096557561435,0.399606,False,,1.5,1.5,0.14079435741228968,0.0,1.0872783708646694
2011-07-14,0.03234417815667001,0.399606,False,,1.5,1.5,0.1404220473945121,0.0,1.12244549619781
2011-07-15,0.029745494800259786,0.399606,False,,1.5,1.5,0.14564642317413748,0.0,1.155833192868537
2011-07-18,-0.007363762469956181,0.399606,False,,1.3731885455290338,1.3731885455290338,0.14533945558803826,0.0001268114544709662,1.147321911781362
2011-07-19,-0.02731824649622827,0.399606,False,,1.3731885455290338,1.3731885455290338,0.1504438159024173,0.0,1.115979088984795
2011-07-20,0.005218789770394583,0.399606,False,,1.3731885455290338,1.3731885455290338,0.1487296407835541,0.0,1.121803149238363
2011-07-21,-0.022802510189291247,0.399606,False,,1.3731885455290338,1.3731885455290338,0.15038584582549536,0.0,1.0962232214974763
2011-07-22,0.012941542898746716,0.399606,False,,1.3731885455290338,1.3731885455290338,0.151065175780165,0.0,1.1104100413450881
2011-07-25,-0.054882691449654186,0.399606,False,,1.3731885455290338,1.3731885455290338,0.1667133973714501,0.0,1.049467749663348
2011-07-26,0.007236155633663532,0.399606,False,,1.1996636332374946,1.1996636332374946,0.16713172529238926,0.00017352491229153923,1.0570618616324226
2011-07-27,0.03091627706334532,0.399606,False,,1.1996636332374946,1.1996636332374946,0.17477866855695867,0.0,1.0897422790197462
2011-07-28,0.0032028950935214517,cash,True,cash,1.0,1.1996636332374946,0.1748424745592053,0.0,1.0932326092184215
2011-07-29,0.0001211499702025165,cash,False,,1.0,1.1996636332374946,0.17484365043470682,0.0,1.0933650543164528
2011-08-01,0.0001211499702025165,cash,False,,1.0,1.1996636332374946,0.17484738915252998,0.0,1.0934975154602038
2011-08-02,0.0001211499702025165,cash,False,,1.0,1.1996636332374946,0.17481956129227758,0.0,1.0936299926516184
2011-08-03,0.0001211499702025165,cash,False,,1.0,1.1996636332374946,0.1748050672461872,0.0,1.0937624858926407
2011-08-04,0.0001211499702025165,cash,False,,1.0,1.1996636332374946,0.17480757591575272,0.0,1.0938949951852153
2011-08-05,0.0001211499702025165,cash,False,,1.0,1.1996636332374946,0.1748111544852572,0.0,1.0940275205312866
2011-08-08,0.0001211499702025165,cash,False,,1.0,1.1996636332374946,0.17481232321588908,0.0,1.0941600619327998
2011-08-09,0.0001211499702025165,cash,False,,1.0,1.1996636332374946,0.17480817499847348,0.0,1.0942926193916998
2011-08-10,0.0001211499702025165,cash,False,,1.0,1.1996636332374946,0.17480780174514482,0.0,1.0944251929099318
2011-08-11,0.0001211499702025165,cash,False,,1.0,1.1996636332374946,0.1748074281272476,0.0,1.0945577824894417
2011-08-12,0.0001211499702025165,cash,False,,1.0,1.1996636332374946,0.17480527259824563,0.0,1.0946903881321752
2011-08-15,-0.001054469759031118,1.H11077,True,1.H11077,1.1996636332374946,1.1996636332374946,0.17483117705081447,0.0,1.0935360702223877
2011-08-16,-0.0002370642492317554,1.H11077,False,,1.1996636332374946,1.1996636332374946,0.1748227213436185,0.0,1.0932768319148927
2011-08-17,-0.00047422220900772416,1.H11077,False,,1.1996636332374946,1.1996636332374946,0.17483416735437302,0.0,1.092758375760605
2011-08-18,-0.0020162414003991325,1.H11077,False,,1.1996636332374946,1.1996636332374946,0.17490065586696474,0.0,1.0905551110827636
2011-08-19,0.0023760420543423866,1.H11077,False,,1.1996636332374946,1.1996636332374946,0.1749125204297577,0.0,1.0931463158892742
2011-08-22,0.0003557018086293162,1.H11077,False,,1.1996636332374946,1.1996636332374946,0.1749100778510538,0.0,1.0935351500109325
2011-08-23,0.0002370642492317554,1.H11077,False,,1.1996636332374946,1.1996636332374946,0.174908919612302,0.0,1.0937943881002783
2011-08-24,-0.0005925435311850968,1.H11077,False,,1.1996636332374946,1.1996636332374946,0.17492319972860354,0.0,1.093146267311163
2011-08-25,-0.0029641817385784863,1.H11077,False,,1.1996636332374946,1.1996636332374946,0.17504227059382815,0.0,1.089905983108004
2011-08-26,-0.00047544382571584887,1.H11077,False,,1.1996636332374946,1.1996636332374946,0.1750530352911938,0.0,1.0893877940377246
2011-08-29,-0.00911953612845684,cash,True,cash,1.0,1.1996636332374946,0.17617608701113704,0.0,1.0794530826920976
2011-08-30,0.0001211499702025165,cash,False,,1.0,1.1996636332374946,0.17617608701113704,0.0,1.0795838584009008
2011-08-31,0.0001211499702025165,cash,False,,1.0,1.1996636332374946,0.17617608701113704,0.0,1.0797146499531771
2011-09-01,0.0001211499702025165,cash,False,,1.0,1.1996636332374946,0.17617608701113704,0.0,1.0798454573508462
2011-09-02,0.0001211499702025165,cash,False,,1.0,1.1996636332374946,0.17617608701113704,0.0,1.0799762805958277
2011-09-05,0.0001211499702025165,cash,False,,1.0,1.1996636332374946,0.1761532691158562,0.0,1.0801071196900414
2011-09-06,0.0001211499702025165,cash,False,,1.0,1.1996636332374946,0.17486012753698446,0.0,1.0802379746354074
2011-09-07,0.0001211499702025165,cash,False,,1.0,1.1996636332374946,0.17267775808935096,0.0,1.080368845433846
2011-09-08,0.0001211499702025165,cash,False,,1.0,1.1996636332374946,0.16732115969790695,0.0,1.080499732087278
2011-09-09,0.0001211499702025165,cash,False,,1.0,1.1996636332374946,0.16584471413937102,0.0,1.0806306345976242
2011-09-13,0.0001211499702025165,cash,False,,1.0,1.1996636332374946,0.16310037311599315,0.0,1.0807615529668055
2011-09-14,0.0001211499702025165,cash,False,,1.0,1.1996636332374946,0.1629606275580549,0.0,1.0808924871967436
2011-09-15,0.0001211499702025165,cash,False,,1.0,1.1996636332374946,0.16244377408030272,0.0,1.0810234372893597
2011-09-16,0.0001211499702025165,cash,False,,1.0,1.1996636332374946,0.15227191212481853,0.0,1.0811544032465754
2011-09-19,0.0001211499702025165,cash,False,,1.0,1.3134398669405187,0.14602905758902004,0.0,1.081285385070313
2011-09-20,0.0001211499702025165,cash,False,,1.0,1.3134398669405187,0.14344906093400425,0.0,1.0814163827624947
2011-09-21,0.0001211499702025165,cash,False,,1.0,1.3134398669405187,0.14343692762468704,0.0,1.081547396325043
2011-09-22,0.0001211499702025165,cash,False,,1.0,1.3134398669405187,0.14343692762468704,0.0,1.0816784257598804
2011-09-23,0.0001211499702025165,cash,False,,1.0,1.3134398669405187,0.14343692762468704,0.0,1.0818094710689299
2011-09-26,-0.0011544757893985347,1.H11077,True,1.H11077,1.3134398669405187,1.3134398669405187,0.14345683370774165,0.0,1.0805605482258387
2011-09-27,-0.006039690220742022,1.H11077,False,,1.3134398669405187,1.3134398669405187,0.1437968971890412,0.0,1.0740342972497994
2011-09-28,0.0,1.H11077,False,,1.3134398669405187,1.3134398669405187,0.14379746473694793,0.0,1.0740342972497994
