date,QQQ,GLD,TLT,BIL,CN_CHINEXT_TR,CN_DIVLOWVOL_TR
2010-07-02,37.044315338134766,118.48999786376952,64.5486831665039,74.55194854736328,873.7222,3880.87
2010-07-05,37.044315338134766,118.48999786376952,64.5486831665039,74.55194854736328,862.8629,3862.54
2010-07-06,37.15771865844727,116.51000213623048,65.08020782470703,74.53570556640625,894.3344,3961.19
2010-07-07,38.343971252441406,117.7300033569336,64.31806945800781,74.53570556640625,909.1753,3996.19
2010-07-08,38.55330276489258,117.20999908447266,63.9082260131836,74.55194854736328,906.1334,3987.42
2010-07-09,38.919654846191406,118.36000061035156,63.543216705322266,74.53570556640625,932.9009,4105.23
2010-07-12,39.03303527832031,117.33999633789062,63.51756286621094,74.55194854736328,930.926,4131.37
2010-07-13,39.53896331787109,118.36000061035156,62.97323226928711,74.55194854736328,931.8332,4067.33
2010-07-14,39.73957443237305,118.3000030517578,63.607269287109375,74.55194854736328,923.108,4138.06
2010-07-15,39.77445983886719,118.2300033569336,64.24126434326172,74.55194854736328,893.2794,4075.77
2010-07-16,38.6754264831543,116.66999816894533,64.55504608154297,74.55194854736328,893.0722,4084.35
2010-07-19,39.006874084472656,115.7300033569336,64.15802001953125,74.53570556640625,908.837,4159.14
2010-07-20,39.47788238525391,116.6500015258789,64.2540512084961,74.53570556640625,937.8298,4267.48
2010-07-21,38.93709564208984,115.8499984741211,65.34281158447266,74.53570556640625,942.0672,4290.58
2010-07-22,39.92275238037109,116.86000061035156,64.58706665039062,74.53570556640625,951.0335,4341.86
2010-07-23,40.17569351196289,116.08999633789062,63.90181350708008,74.55194854736328,961.4219,4354.22
2010-07-26,40.507137298583984,115.5199966430664,63.79296875,74.51941680908203,966.9927,4409.49
2010-07-27,40.48970413208008,113.51000213623048,63.17815017700195,74.51941680908203,958.7982,4448.98
2010-07-28,40.16696548461914,113.77999877929688,63.38312911987305,74.53570556640625,973.3776,4513.02
2010-07-29,39.87039566040039,114.29000091552734,63.3638801574707,74.51941680908203,976.2084,4498.76
2010-07-30,39.957618713378906,115.48999786376952,64.35016632080078,74.53570556640625,969.2709,4507.24
2010-08-02,40.70775604248047,115.54000091552734,63.4467658996582,74.51941680908203,995.0911,4602.98
2010-08-03,40.533321380615234,115.98999786376952,63.81303405761719,74.51941680908203,976.4916,4530.47
2010-08-04,40.94325637817383,116.72000122070312,63.324703216552734,74.51941680908203,978.8622,4565.02
2010-08-05,40.84732055664063,116.9800033569336,63.620262145996094,74.51941680908203,988.2081,4614.31
2010-08-06,40.7862663269043,117.83999633789062,64.31413269042969,74.51941680908203,1012.2679,4698.28
2010-08-09,41.06538772583008,117.4000015258789,64.07644653320312,74.51941680908203,1033.2346,4744.95
2010-08-10,40.70775604248047,117.7300033569336,64.21135711669922,74.53570556640625,994.8547,4591.88
2010-08-11,39.60000991821289,117.33999633789062,65.07230377197266,74.55194854736328,1005.5087,4640.34
2010-08-12,39.28600311279297,118.7699966430664,64.91171264648438,74.55194854736328,992.6374,4589.78
2010-08-13,39.006874084472656,118.73999786376952,65.72125244140625,74.55194854736328,1008.0795,4659.95
2010-08-16,39.07666397094727,119.7300033569336,67.36602020263672,74.53570556640625,1031.1103,4787.13
2010-08-17,39.57384490966797,119.75,66.98054504394531,74.55194854736328,1034.4771,4813.08
2010-08-18,39.7308464050293,120.22000122070312,67.16043853759766,74.53570556640625,1027.6123,4822.56
2010-08-19,39.12898635864258,120.38999938964844,68.20773315429688,74.53570556640625,1026.4154,4812.47
2010-08-20,39.18132781982422,119.97000122070312,68.13059997558594,74.55194854736328,996.8079,4684.55
2010-08-23,38.797550201416016,119.77999877929688,68.14348602294922,74.53570556640625,996.4762,4710.08
2010-08-24,38.073577880859375,120.36000061035156,69.23572540283203,74.53570556640625,1005.8568,4749.92
2010-08-25,38.43991470336914,121.36000061035156,69.01085662841797,74.55194854736328,977.7252,4664.4
2010-08-26,37.97761154174805,120.95999908447266,69.65974426269531,74.53570556640625,981.4809,4691.38
2010-08-27,38.43991470336914,121.01000213623048,67.68729400634766,74.53570556640625,1000.3231,4727.69
2010-08-30,38.03868865966797,120.91000366210938,68.98512268066406,74.55194854736328,1025.8175,4882.17
2010-08-31,37.90784454345703,122.08000183105467,69.74974060058594,74.53570556640625,1026.4594,4896.39
2010-09-01,39.041770935058594,121.69000244140624,68.30750274658203,74.53570556640625,996.4502,4862.49
2010-09-02,39.47788238525391,122.29000091552734,67.58578491210938,74.55194854736328,1015.8025,4930.16
2010-09-03,40.132080078125,121.86000061035156,66.7480239868164,74.55194854736328,1037.6871,4935.56
2010-09-06,40.132080078125,121.86000061035156,66.7480239868164,74.55194854736328,1011.7233,4932.92
2010-09-07,39.86167907714844,122.6999969482422,68.11417388916016,74.53570556640625,1023.5926,4954.51
2010-09-08,40.341407775878906,122.70999908447266,67.5728759765625,74.53570556640625,1027.3435,4997.03
2010-09-09,40.49843597412109,121.55999755859376,66.2389907836914,74.53570556640625,1022.8442,4987.96
2010-09-10,40.64669418334961,121.7300033569336,65.93612670898438,74.53570556640625,1035.964,5097.83
2010-09-13,41.21364974975586,121.62000274658205,66.25829315185547,74.53570556640625,1043.5143,5137.24
2010-09-14,41.38811492919922,124.0199966430664,66.89625549316406,74.55194854736328,1032.2401,5133.24
2010-09-15,41.64977645874024,123.94000244140624,65.90386962890625,74.55194854736328,991.0835,5106.64
2010-09-16,41.81551361083984,124.62999725341795,65.25306701660156,74.55194854736328,973.5649,5001.23
2010-09-17,41.95713806152344,124.54000091552734,65.51729583740234,74.53570556640625,973.1922,5012.92
2010-09-20,42.69156646728516,124.87000274658205,65.89739990234375,74.53570556640625,950.135,4985.32
2010-09-21,42.68279647827149,126.01000213623048,66.81246185302734,74.53570556640625,935.4077,4985.01
2010-09-22,42.56914520263672,126.1999969482422,67.41178131103516,74.53570556640625,935.4077,4985.01
2010-09-23,42.55167388916016,126.3000030517578,67.60511779785156,74.53570556640625,935.4077,4985.01
2010-09-24,43.4172248840332,126.69000244140624,66.69647216796875,74.55194854736328,935.4077,4985.01
2010-09-27,43.18115234375,126.72000122070312,67.85643005371094,74.55194854736328,951.6344,5102.06
2010-09-28,43.16366958618164,127.8499984741211,68.32039642333984,74.53570556640625,943.0032,5097.46
2010-09-29,43.09373092651367,127.9499969482422,68.036865234375,74.53570556640625,927.7253,5008.57
2010-09-30,42.9013900756836,127.91000366210938,67.9917984008789,74.53570556640625,943.5228,5103.5
2010-10-01,42.848907470703125,128.91000366210938,67.66316986083984,74.53570556640625,943.5228,5103.5
2010-10-04,42.38555145263672,128.4600067138672,67.83781433105469,74.55194854736328,943.5228,5103.5
2010-10-05,43.4172248840332,130.99000549316406,67.43034362792969,74.53570556640625,943.5228,5103.5
2010-10-06,43.04126739501953,131.80999755859375,68.27761840820312,74.53570556640625,943.5228,5103.5
2010-10-07,43.19864273071289,130.3699951171875,67.70842742919922,74.53570556640625,943.5228,5103.5
2010-10-08,43.495887756347656,131.66000366210938,67.41091918945312,74.53570556640625,960.8647,5205.52
2010-10-11,43.51337814331055,132.2899932861328,67.42386627197266,74.53570556640625,948.0977,5153.12
2010-10-12,43.81064987182617,131.9600067138672,66.75759887695312,74.53570556640625,952.7835,5140.0
2010-10-13,44.16909790039063,134.07000732421875,66.65414428710938,74.53570556640625,963.7427,5159.68
2010-10-14,44.0816650390625,134.75,65.65804290771484,74.55194854736328,959.495,5014.8
2010-10-15,45.017181396484375,133.67999267578125,64.85600280761719,74.53570556640625,945.2395,5020.64
2010-10-18,44.85104370117188,134.27999877929688,65.37991333007812,74.55194854736328,933.3315,5016.16
2010-10-19,44.43138122558594,130.11000061035156,65.77447509765625,74.53570556640625,996.9608,5144.95
2010-10-20,44.75486373901367,131.32000732421875,65.91676330566406,74.53570556640625,1005.5901,5226.0
2010-10-21,44.84228897094727,129.47000122070312,65.13409423828125,74.53570556640625,992.8763,5240.8
2010-10-22,45.1483268737793,129.72999572753906,65.57392883300781,74.55194854736328,1014.5053,5261.15
2010-10-25,45.36687850952149,130.85000610351562,65.76156616210938,74.53570556640625,1040.1375,5385.57
2010-10-26,45.48926544189453,130.8800048828125,64.74602508544922,74.55194854736328,1037.0878,5367.85
2010-10-27,45.629154205322266,129.52000427246094,64.17686462402344,74.55194854736328,1031.6678,5303.34
2010-10-28,45.72533416748047,131.24000549316406,64.35147094726562,74.53570556640625,1039.7052,5274.86
2010-10-29,45.62043762207031,132.6199951171875,64.95301055908203,74.55194854736328,1065.6324,5356.53
2010-11-01,45.65538787841797,131.9199981689453,64.67337036132812,74.55194854736328,1108.6781,5484.77
2010-11-02,46.14501190185547,132.49000549316406,65.52339172363281,74.51941680908203,1076.2727,5403.77
2010-11-03,46.35482025146485,131.57000732421875,64.18672943115234,74.53570556640625,1041.7068,5341.52
2010-11-04,46.92312240600586,136.02999877929688,64.68632507324219,74.53570556640625,1058.8169,5452.84
2010-11-05,46.92312240600586,136.3800048828125,63.576778411865234,74.53570556640625,1073.3377,5500.72
2010-11-08,46.98431396484375,137.77999877929688,63.86228942871094,74.53570556640625,1108.2156,5578.22
2010-11-09,46.73076629638672,135.58999633789062,62.454246520996094,74.53570556640625,1116.8114,5617.75
2010-11-10,46.96682357788086,137.24000549316406,62.53853225708008,74.53570556640625,1142.7729,5667.24
2010-11-11,46.66956329345703,137.66000366210938,62.50616836547852,74.51941680908203,1133.9033,5601.7
2010-11-12,45.908935546875,133.69000244140625,62.16872787475586,74.55194854736328,1083.3684,5296.89
2010-11-15,45.73407745361328,132.4199981689453,60.87091445922852,74.55194854736328,1149.7372,5459.44
2010-11-16,44.98219299316406,130.97000122070312,62.38283157348633,74.55194854736328,1127.3495,5337.13
2010-11-17,45.11334228515625,130.3800048828125,62.038909912109375,74.55194854736328,1086.4806,5111.69
2010-11-18,45.8390007019043,132.08999633789062,62.29197311401367,74.53570556640625,1103.9957,5201.12
2010-11-19,45.87395477294922,132.1999969482422,62.67485046386719,74.53570556640625,1154.3734,5345.85
2010-11-22,46.25862884521485,133.47999572753906,62.94091033935547,74.53570556640625,1176.1634,5456.15
2010-11-23,45.52425003051758,134.41000366210938,63.25231552124024,74.53570556640625,1184.7358,5413.01
2010-11-24,46.4422607421875,134.17999267578125,62.12328720092773,74.55194854736328,1209.7105,5585.14
2010-11-25,46.4422607421875,134.17999267578125,62.12328720092773,74.55194854736328,1187.5949,5579.76
2010-11-26,46.136260986328125,133.11000061035156,62.98628616333008,74.55194854736328,1197.266,5554.93
2010-11-29,46.10128021240234,133.50999450683594,63.52484893798828,74.55194854736328,1221.3829,5593.81
2010-11-30,45.54175567626953,135.4199981689453,63.85578155517578,74.55194854736328,1182.7359,5431.06
2010-12-01,46.50345230102539,135.3800048828125,62.43633270263672,74.53570556640625,1178.4028,5405.54
2010-12-02,46.97556686401367,135.1999969482422,62.273563385009766,74.53570556640625,1179.0688,5409.38
2010-12-03,47.09797286987305,138.07000732421875,61.7851791381836,74.55194854736328,1159.1471,5328.02
2010-12-06,47.08049774169922,139.11000061035156,62.657711029052734,74.53570556640625,1135.5661,5267.57
2010-12-07,47.106712341308594,136.5,61.316383361816406,74.53570556640625,1162.9031,5352.26
2010-12-08,47.28157806396485,134.7899932861328,60.72384643554688,74.53570556640625,1161.4492,5308.31
2010-12-09,47.32527923583984,135.3699951171875,61.02342987060547,74.55194854736328,1145.7249,5191.94
2010-12-10,47.64002990722656,135.41000366210938,60.65227508544922,74.55194854736328,1168.0177,5277.95
2010-12-13,47.47392654418945,136.0500030517578,60.88016128540039,74.55194854736328,1210.532,5414.88
2010-12-14,47.56134796142578,136.17999267578125,59.99460220336914,74.55194854736328,1219.7904,5437.02
2010-12-15,47.35150146484375,134.6999969482422,59.21329498291016,74.53570556640625,1213.0676,5421.56
2010-12-16,47.718711853027344,133.80999755859375,59.62346649169922,74.53570556640625,1226.3075,5413.13
2010-12-17,47.76076889038086,134.1999969482422,60.7108154296875,74.55194854736328,1234.268,5392.34
2010-12-20,47.795806884765625,135.11000061035156,60.64574432373047,74.55194854736328,1213.6014,5308.26
2010-12-21,48.08488845825195,135.32000732421875,61.06898880004883,74.55194854736328,1216.2894,5372.59
2010-12-22,48.07613754272461,135.0500030517578,60.63271331787109,74.53570556640625,1202.8995,5300.36
2010-12-23,47.9534797668457,134.66000366210938,60.508975982666016,74.53570556640625,1177.5904,5230.72
2010-12-24,47.9534797668457,134.66000366210938,60.508975982666016,74.53570556640625,1145.6952,5164.38
2010-12-27,47.97977066040039,135.02000427246094,61.04941940307617,74.53570556640625,1106.4489,5023.39
2010-12-28,47.89216995239258,137.22000122070312,59.85381317138672,74.55194854736328,1092.621,4952.37
2010-12-29,47.99730682373047,137.7100067138672,60.86647033691406,74.53570556640625,1114.4713,5022.75
2010-12-30,47.88338851928711,137.02999877929688,60.82073593139648,74.55194854736328,1118.3792,5032.65
2010-12-31,47.70820617675781,138.72000122070312,61.49373626708984,74.53570556640625,1138.8479,5147.43
2011-01-03,48.45281982421875,138.0,61.0298080444336,74.55194854736328,1138.8479,5147.43
2011-01-04,48.41778564453125,134.75,61.10171127319336,74.55194854736328,1156.3102,5202.54
2011-01-05,48.82952499389648,134.3699951171875,59.755767822265625,74.55194854736328,1156.554,5176.6
2011-01-06,48.98720169067383,133.8300018310547,60.0171012878418,74.55194854736328,1135.9758,5187.59
2011-01-07,48.943389892578125,133.5800018310547,60.33726501464844,74.53570556640625,1127.6919,5226.06
2011-01-10,49.12737274169922,134.1199951171875,60.66396713256836,74.55194854736328,1094.9057,5137.62
2011-01-11,49.19743728637695,134.91000366210938,60.32419204711914,74.55194854736328,1079.4894,5154.89
2011-01-12,49.547847747802734,135.4600067138672,59.85381317138672,74.53570556640625,1090.809,5184.06
2011-01-13,49.56538009643555,134.0500030517578,60.38953399658203,74.53570556640625,1094.997,5195.78
2011-01-14,49.93329620361328,132.69000244140625,60.00406265258789,74.53570556640625,1068.5315,5150.7
2011-01-17,49.93329620361328,132.69000244140625,60.00406265258789,74.53570556640625,1029.2332,4966.64
2011-01-18,50.0734748840332,133.42999267578125,59.7231330871582,74.53570556640625,1026.7853,4976.51
2011-01-19,49.50405883789063,133.72000122070312,60.15436553955078,74.55194854736328,1049.6282,5072.31
2011-01-20,49.15364837646485,131.1999969482422,59.324554443359375,74.55194854736328,1021.4535,4941.95
2011-01-21,48.77695083618164,131.02999877929688,59.79499435424805,74.53570556640625,1025.5731,4978.3
2011-01-24,49.45149230957031,130.36000061035156,59.82112884521485,74.53570556640625,996.0051,4918.98
2011-01-25,49.52157974243164,130.10000610351562,60.38953399658203,74.55194854736328,980.0191,4920.1
2011-01-26,49.78438949584961,131.16000366210938,59.47483444213867,74.53570556640625,996.7827,4952.36
2011-01-27,50.09097671508789,127.93000030517578,59.742713928222656,74.55194854736328,1014.081,5015.58
2011-01-28,48.82075500488281,130.27999877929688,60.05630111694336,74.53570556640625,1022.0028,5044.66
2011-01-31,49.05728912353516,129.8699951171875,59.5990104675293,74.53570556640625,1030.1935,5101.18
2011-02-01,49.97710418701172,130.8000030517578,59.30392837524414,74.53570556640625,1033.6805,5096.46
2011-02-02,49.89826965332031,130.4499969482422,59.31707382202149,74.53570556640625,1033.6805,5096.46
2011-02-03,49.9858627319336,132.1999969482422,58.825340270996094,74.53570556640625,1033.6805,5096.46
2011-02-04,50.26620101928711,131.66000366210938,58.22868347167969,74.55194854736328,1033.6805,5096.46
2011-02-07,50.502723693847656,131.67999267578125,58.53028869628906,74.53570556640625,1033.6805,5096.46
2011-02-08,50.83562088012695,133.13999938964844,57.9926643371582,74.53570556640625,1033.6805,5096.46
2011-02-09,50.74800491333008,133.07000732421875,58.49750518798828,74.55194854736328,1026.221,5056.44
2011-02-10,50.82683944702149,132.85000610351562,57.82213592529297,74.53570556640625,1065.0561,5179.22
2011-02-11,51.19477081298828,132.32000732421875,58.65485000610352,74.53570556640625,1072.6993,5208.57
2011-02-14,51.317420959472656,132.9499969482422,58.69417572021485,74.53570556640625,1087.6912,5324.69
2011-02-15,51.24734878540039,133.97000122070312,58.95644760131836,74.55194854736328,1088.8599,5315.53
2011-02-16,51.58022689819336,134.10000610351562,58.76625442504883,74.55194854736328,1108.3947,5372.66
2011-02-17,51.562721252441406,135.0399932861328,58.85811614990234,74.55194854736328,1116.4974,5370.25
2011-02-18,51.44881057739258,135.41000366210938,58.67452239990234,74.53570556640625,1101.6094,5338.2
2011-02-21,51.44881057739258,135.41000366210938,58.67452239990234,74.53570556640625,1118.8381,5422.71
2011-02-22,49.95960235595703,136.2899932861328,59.55312347412109,74.53570556640625,1089.4017,5264.14
2011-02-23,49.547847747802734,137.50999450683594,59.76945495605469,74.55194854736328,1115.2142,5313.31
2011-02-24,49.81066131591797,136.47999572753906,60.149749755859375,74.55194854736328,1103.1024,5342.01
2011-02-25,50.502723693847656,137.3800048828125,60.5037727355957,74.55194854736328,1096.2408,5341.38
2011-02-28,50.60783386230469,137.66000366210938,60.58249282836914,74.53570556640625,1100.9237,5423.98
2011-03-01,49.79314041137695,140.02999877929688,60.758087158203125,74.53570556640625,1099.2282,5434.38
2011-03-02,50.05595397949219,139.9199981689453,59.82402038574219,74.55194854736328,1090.1122,5442.37
2011-03-03,51.045841217041016,138.08999633789062,59.238651275634766,74.53570556640625,1065.495,5430.36
2011-03-04,50.78305435180664,139.35000610351562,59.7319450378418,74.55194854736328,1073.0569,5500.21
2011-03-07,50.09974670410156,139.72000122070312,59.35044097900391,74.53570556640625,1079.3992,5569.48
2011-03-08,50.301212310791016,139.36000061035156,58.98875045776367,74.53570556640625,1086.1169,5600.76
2011-03-09,49.95960235595703,139.41000366210938,59.56096267700195,74.53570556640625,1088.5978,5593.32
2011-03-10,49.179931640625,137.77000427246094,60.56076431274414,74.53570556640625,1095.2108,5536.24
2011-03-11,49.48651885986328,138.22000122070312,60.21870422363281,74.55194854736328,1103.0762,5506.46
2011-03-14,49.31132507324219,138.86000061035156,60.19245147705078,74.55194854736328,1108.8598,5529.28
2011-03-15,48.61051559448242,136.27000427246094,61.09354782104492,74.56822967529297,1096.2623,5449.09
2011-03-16,47.436641693115234,136.24000549316406,61.78419494628906,74.56822967529297,1103.5317,5501.33
2011-03-17,47.874656677246094,136.97000122070312,61.31061935424805,74.56822967529297,1079.6598,5415.61
2011-03-18,47.76674270629883,138.3699951171875,61.47505569458008,74.56822967529297,1084.8915,5437.17
2011-03-21,48.68787384033203,139.13999938964844,61.11328506469727,74.56822967529297,1071.8806,5426.77
2011-03-22,48.60014724731445,139.0500030517578,61.31720352172852,74.53570556640625,1068.5603,5456.48
2011-03-23,48.872100830078125,140.33999633789062,61.23825454711914,74.55194854736328,1078.0317,5515.29
2011-03-24,49.74059295654297,139.22000122070312,60.77785110473633,74.53570556640625,1079.4581,5504.39
2011-03-25,49.8634033203125,139.25999450683594,60.62654113769531,74.53570556640625,1073.806,5589.92
2011-03-28,49.59144592285156,138.5399932861328,60.7120361328125,74.55194854736328,1053.6073,5568.51
2011-03-29,50.07393646240234,138.2100067138672,60.24501800537109,74.53570556640625,1020.4876,5472.73
2011-03-30,50.31081771850586,138.6699981689453,60.72520446777344,74.55194854736328,1007.8509,5477.11
2011-03-31,50.38099670410156,139.86000061035156,60.60026168823242,74.53570556640625,1009.8445,5415.47
2011-04-01,50.40731048583984,139.1999969482422,60.89484024047852,74.53570556640625,1016.6347,5466.7
2011-04-04,50.24062347412109,139.83999633789062,60.96089553833008,74.53570556640625,1016.6347,5466.7
2011-04-05,50.10903549194336,142.0500030517578,60.71647262573242,74.53570556640625,1016.6347,5466.7
2011-04-06,50.23183822631836,142.3800048828125,59.804954528808594,74.53570556640625,995.7877,5489.36
2011-04-07,50.19675827026367,142.50999450683594,59.68603897094727,74.55194854736328,1005.9543,5498.83
2011-04-08,49.959903717041016,143.66000366210938,59.36900329589844,74.53570556640625,1020.7796,5546.86
2011-04-11,49.793216705322266,142.63999938964844,59.42182922363281,74.53570556640625,1004.5331,5506.49
2011-04-12,49.451080322265625,141.61000061035156,60.06256103515625,74.55194854736328,1001.8895,5532.75
2011-04-13,49.872161865234375,141.89999389648438,60.43907928466797,74.55194854736328,1022.5073,5592.85
2011-04-14,49.78443908691406,143.80999755859375,60.3928337097168,74.53570556640625,1018.4278,5572.81
2011-04-15,49.69672393798828,145.0500030517578,61.21190643310547,74.55194854736328,1012.2152,5566.96
2011-04-18,49.3458137512207,145.92999267578125,61.35057830810547,74.53570556640625,1005.528,5597.56
2011-04-19,49.6528549194336,145.92999267578125,61.61480331420898,74.53570556640625,996.5486,5523.77
2011-04-20,50.77574157714844,146.5,61.21850204467773,74.53570556640625,1010.6523,5555.76
2011-04-21,51.179290771484375,146.74000549316406,61.16563415527344,74.53570556640625,1013.3032,5589.2
2011-04-22,51.179290771484375,146.74000549316406,61.16563415527344,74.53570556640625,1007.482,5577.14
2011-04-25,51.31088638305664,146.8699951171875,61.39679718017578,74.53570556640625,978.0593,5526.84
2011-04-26,51.60038375854492,146.3800048828125,61.99137115478516,74.53570556640625,961.1266,5455.56
2011-04-27,51.95127487182617,149.1999969482422,61.357208251953125,74.53570556640625,945.5836,5436.88
2011-04-28,51.8723258972168,149.82000732421875,61.82621383666992,74.53570556640625,907.2773,5316.56
2011-04-29,51.82844924926758,152.3699951171875,62.01773452758789,74.53570556640625,916.1619,5398.48
2011-05-02,51.73196029663086,150.41000366210938,62.11724472045898,74.53570556640625,916.1619,5398.48
2011-05-03,51.48633193969727,149.8800048828125,62.46877670288086,74.53570556640625,925.8332,5460.17
2011-05-04,51.40736389160156,147.72999572753906,62.74742126464844,74.56822967529297,907.7885,5360.6
2011-05-05,51.12664794921875,143.47000122070312,63.344425201416016,74.56822967529297,918.4596,5384.89
2011-05-06,51.29331970214844,145.3000030517578,63.06586456298828,74.56822967529297,922.535,5364.04
2011-05-09,51.48633193969727,147.3800048828125,62.99951934814453,74.56822967529297,936.1882,5376.05
2011-05-10,51.92496109008789,147.89999389648438,62.548439025878906,74.56822967529297,935.6208,5398.35
2011-05-11,51.54772567749024,146.5399932861328,62.90663528442383,74.56822967529297,934.4192,5408.21
2011-05-12,51.854774475097656,146.58999633789062,62.508583068847656,74.56822967529297,913.7287,5339.34
2011-05-13,51.24070358276367,145.6300048828125,63.07247924804688,74.55194854736328,914.3502,5383.34
2011-05-16,50.35466384887695,145.3699951171875,63.42406463623047,74.55194854736328,910.9524,5345.02
2011-05-17,50.49502944946289,144.74000549316406,64.07421112060547,74.55194854736328,899.9427,5326.32
2011-05-18,50.91610336303711,145.60000610351562,63.22507095336914,74.53570556640625,895.6936,5373.34
2011-05-19,51.06525039672852,145.64999389648438,63.19848251342773,74.56822967529297,889.9445,5356.77
2011-05-20,50.67924118041992,147.49000549316406,63.231689453125,74.55194854736328,880.4738,5360.84
2011-05-23,49.93357849121094,147.8300018310547,63.53681945800781,74.55194854736328,845.7422,5175.68
2011-05-24,49.62653732299805,148.58999633789062,63.775665283203125,74.55194854736328,875.9568,5186.76
2011-05-25,49.81954193115234,148.5800018310547,63.477169036865234,74.55194854736328,847.3331,5139.8
2011-05-26,50.12657165527344,148.22000122070312,64.0210952758789,74.55194854736328,835.9553,5118.53
2011-05-27,50.38099670410156,149.6999969482422,63.99458312988281,74.55194854736328,828.0427,5055.71
2011-05-30,50.38099670410156,149.6999969482422,63.99458312988281,74.55194854736328,839.4859,5010.41
2011-05-31,51.19682693481445,149.63999938964844,64.14051055908203,74.55194854736328,851.5583,5084.13
2011-06-01,50.08272933959961,149.91000366210938,65.0073471069336,74.53570556640625,856.44,5117.17
2011-06-02,50.187984466552734,149.5,63.769020080566406,74.53570556640625,838.9028,5029.41
2011-06-03,49.433536529541016,150.22000122070312,64.1351547241211,74.53570556640625,853.0389,5100.77
2011-06-06,49.030006408691406,150.47999572753906,63.64915466308594,74.53570556640625,853.0389,5100.77
2011-06-07,48.94227600097656,150.4199981689453,63.94207000732422,74.55194854736328,853.2386,5075.31
2011-06-08,48.59138870239258,149.80999755859375,64.44141387939453,74.55194854736328,850.5975,5069.39
2011-06-09,48.67911148071289,150.55999755859375,64.1817855834961,74.53570556640625,833.5228,4954.16
2011-06-10,47.93342590332031,149.24000549316406,64.67446899414062,74.55194854736328,829.5505,4950.93
2011-06-13,47.93342590332031,147.77000427246094,64.34819793701172,74.53570556640625,834.975,4924.4
2011-06-14,48.5474967956543,148.6699981689453,63.37620544433594,74.55194854736328,844.152,4976.48
2011-06-15,47.626373291015625,149.1199951171875,64.52799224853516,74.55194854736328,833.1597,4920.56
2011-06-16,47.44216537475586,148.97000122070312,64.82088470458984,74.55194854736328,816.3379,4818.53
2011-06-17,47.293556213378906,149.94000244140625,64.5146713256836,74.55194854736328,808.2656,4759.27
2011-06-20,47.53974914550781,150.02999877929688,64.59454345703125,74.55194854736328,797.3104,4744.96
2011-06-21,48.559661865234375,150.75999450683594,64.30828094482422,74.53570556640625,801.1882,4795.47
2011-06-22,48.20796585083008,150.99000549316406,64.34819793701172,74.55194854736328,797.0642,4764.47
2011-06-23,48.65638732910156,148.33999633789062,64.84090423583984,74.55194854736328,820.1558,4838.34
2011-06-24,47.81231689453125,146.25999450683594,64.56791687011719,74.53570556640625,838.1613,4943.13
2011-06-27,48.577247619628906,145.72999572753906,63.68241882324219,74.53570556640625,849.7768,4963.97
