date,close_raw
2020-09-29,17.61
2020-09-30,19.37
2020-10-09,21.31
2020-10-12,23.44
2020-10-13,25.78
2020-10-14,28.36
2020-10-15,31.2
2020-10-16,34.32
2020-10-19,37.75
2020-10-20,41.53
2020-10-21,45.68
2020-10-22,50.25
2020-10-23,51.51
2020-10-26,46.36
2020-10-27,43.06
2020-10-28,41.25
2020-10-29,41.0
2020-10-30,40.0
2020-11-02,38.85
2020-11-03,39.88
2020-11-04,39.28
2020-11-05,40.12
2020-11-06,37.9
2020-11-09,41.69
2020-11-10,39.14
2020-11-11,35.88
2020-11-12,34.96
2020-11-13,35.6
2020-11-16,37.65
2020-11-17,38.76
2020-11-18,38.88
2020-11-19,38.28
2020-11-20,36.56
2020-11-23,36.68
2020-11-24,36.4
2020-11-25,35.15
2020-11-26,34.6
2020-11-27,33.25
2020-11-30,33.38
2020-12-01,33.99
2020-12-02,34.5
2020-12-03,34.05
2020-12-04,33.92
2020-12-07,34.22
2020-12-08,33.9
2020-12-09,32.43
2020-12-10,32.7
2020-12-11,31.38
2020-12-14,32.5
2020-12-15,32.95
2020-12-16,31.95
2020-12-17,32.24
2020-12-18,30.82
2020-12-21,30.8
2020-12-22,28.89
2020-12-23,28.06
2020-12-24,27.28
2020-12-25,27.2
2020-12-28,26.35
2020-12-29,26.63
2020-12-30,26.89
2020-12-31,28.27
2021-01-04,28.84
2021-01-05,28.47
2021-01-06,27.61
2021-01-07,25.93
2021-01-08,25.27
2021-01-11,24.86
2021-01-12,25.11
2021-01-13,23.59
2021-01-14,23.84
2021-01-15,24.77
2021-01-18,24.95
2021-01-19,25.28
2021-01-20,27.81
2021-01-21,26.7
2021-01-22,29.37
2021-01-25,29.91
2021-01-26,29.02
2021-01-27,28.18
2021-01-28,29.28
2021-01-29,30.8
2021-02-01,33.02
2021-02-02,32.06
2021-02-03,34.6
2021-02-04,34.7
2021-02-05,35.88
2021-02-08,32.29
2021-02-09,30.2
2021-02-10,28.6
2021-02-18,29.08
2021-02-19,31.99
2021-02-22,33.24
2021-02-23,33.3
2021-02-24,34.3
2021-02-25,32.3
2021-02-26,30.7
2021-03-01,32.47
2021-03-02,30.92
2021-03-03,31.13
2021-03-04,34.24
2021-03-05,33.38
2021-03-08,33.4
2021-03-09,30.06
2021-03-10,27.65
2021-03-11,28.39
2021-03-12,28.54
2021-03-15,26.78
2021-03-16,26.72
2021-03-17,27.55
2021-03-18,29.4
2021-03-19,29.56
2021-03-22,29.4
2021-03-23,29.96
2021-03-24,29.25
2021-03-25,29.93
2021-03-26,29.32
2021-03-29,28.85
2021-03-30,28.3
2021-03-31,28.38
2021-04-01,28.6
2021-04-02,29.06
2021-04-06,29.67
2021-04-07,30.15
2021-04-08,29.96
2021-04-09,32.96
2021-04-12,36.26
2021-04-13,32.64
2021-04-14,35.9
2021-04-15,33.58
2021-04-16,33.71
2021-04-19,34.38
2021-04-20,36.1
2021-04-21,36.64
2021-04-22,37.04
2021-04-23,34.7
2021-04-26,34.73
2021-04-27,36.59
2021-04-28,34.82
2021-04-29,36.05
2021-04-30,36.73
2021-05-06,37.45
2021-05-07,35.76
2021-05-10,34.02
2021-05-11,33.18
2021-05-12,34.15
2021-05-13,32.78
2021-05-14,32.9
2021-05-17,33.7
2021-05-18,34.0
2021-05-19,35.16
