date,close_raw
2019-10-30,130.7
2019-10-31,100.6
2019-11-01,99.09
2019-11-04,97.28
2019-11-05,89.86
2019-11-06,89.85
2019-11-07,90.67
2019-11-08,90.85
2019-11-11,83.96
2019-11-12,81.1
2019-11-13,80.84
2019-11-14,82.1
2019-11-15,85.38
2019-11-18,83.08
2019-11-19,87.3
2019-11-20,89.4
2019-11-21,91.28
2019-11-22,90.42
2019-11-25,91.34
2019-11-26,88.33
2019-11-27,85.44
2019-11-28,87.71
2019-11-29,85.63
2019-12-02,85.2
2019-12-03,82.88
2019-12-04,82.95
2019-12-05,82.89
2019-12-06,83.03
2019-12-09,84.8
2019-12-10,88.31
2019-12-11,87.09
2019-12-12,87.0
2019-12-13,88.2
2019-12-16,88.93
2019-12-17,88.72
2019-12-18,90.25
2019-12-19,89.68
2019-12-20,88.1
2019-12-23,84.5
2019-12-24,85.27
2019-12-25,85.8
2019-12-26,87.9
2019-12-27,86.24
2019-12-30,85.6
2019-12-31,89.96
2020-01-02,90.98
2020-01-03,89.84
2020-01-06,89.26
2020-01-07,90.18
2020-01-08,91.33
2020-01-09,93.1
2020-01-10,94.1
2020-01-13,94.03
2020-01-14,95.12
2020-01-15,93.02
2020-01-16,95.71
2020-01-17,101.52
2020-01-20,113.67
2020-01-21,106.56
2020-01-22,107.43
2020-01-23,99.47
2020-02-03,86.13
2020-02-04,92.9
2020-02-05,95.13
2020-02-06,96.6
2020-02-07,96.09
2020-02-10,101.03
2020-02-11,94.12
2020-02-12,96.39
2020-02-13,97.71
2020-02-14,95.68
2020-02-17,97.63
2020-02-18,99.8
2020-02-19,104.46
2020-02-20,102.61
2020-02-21,99.3
2020-02-24,97.66
2020-02-25,96.63
2020-02-26,93.26
2020-02-27,92.2
2020-02-28,86.15
2020-03-02,90.01
2020-03-03,90.67
2020-03-04,89.89
2020-03-05,91.33
2020-03-06,89.79
2020-03-09,86.38
2020-03-10,86.9
2020-03-11,85.5
2020-03-12,83.99
2020-03-13,82.51
2020-03-16,80.04
2020-03-17,78.88
2020-03-18,78.16
2020-03-19,76.36
2020-03-20,76.94
2020-03-23,72.3
2020-03-24,72.58
2020-03-25,74.4
2020-03-26,74.46
2020-03-27,73.09
2020-03-30,69.63
2020-03-31,70.15
2020-04-01,69.89
2020-04-02,71.93
2020-04-03,72.91
2020-04-07,78.63
2020-04-08,77.29
2020-04-09,77.49
2020-04-10,76.05
2020-04-13,76.44
2020-04-14,77.5
2020-04-15,77.2
2020-04-16,75.66
2020-04-17,74.9
2020-04-20,75.38
2020-04-21,74.13
2020-04-22,77.7
2020-04-23,78.61
2020-04-24,83.45
2020-04-27,82.54
2020-04-28,80.22
2020-04-29,76.95
2020-04-30,75.71
2020-05-06,78.97
2020-05-07,77.71
2020-05-08,78.25
2020-05-11,80.36
2020-05-12,80.18
2020-05-13,83.74
2020-05-14,82.08
2020-05-15,81.5
2020-05-18,79.32
2020-05-19,80.66
2020-05-20,79.52
2020-05-21,75.28
2020-05-22,73.77
2020-05-25,73.97
2020-05-26,77.41
2020-05-27,76.31
2020-05-28,75.22
2020-05-29,78.42
2020-06-01,81.07
2020-06-02,79.63
2020-06-03,82.2
2020-06-04,83.36
2020-06-05,82.02
2020-06-08,82.29
2020-06-09,81.21
2020-06-10,81.2
2020-06-11,81.12
2020-06-12,80.7
2020-06-15,81.2
2020-06-16,88.27
2020-06-17,91.0
2020-06-18,87.46
2020-06-19,86.68
2020-06-22,87.0
2020-06-23,88.86
2020-06-24,88.8
2020-06-29,87.35
2020-06-30,91.04
2020-07-01,89.41
2020-07-02,89.7
2020-07-03,88.12
2020-07-06,94.45
2020-07-07,98.41
2020-07-08,107.58
2020-07-09,107.76
2020-07-10,120.75
2020-07-13,140.77
2020-07-14,138.8
2020-07-15,128.0
2020-07-16,118.0
2020-07-17,115.56
2020-07-20,117.0
2020-07-21,123.0
2020-07-22,133.6
2020-07-23,145.45
2020-07-24,133.51
2020-07-27,135.3
2020-07-28,132.29
2020-07-29,133.2
2020-07-30,133.5
2020-07-31,134.14
2020-08-03,158.27
2020-08-04,189.92
2020-08-05,195.85
2020-08-06,181.51
2020-08-07,174.2
2020-08-10,174.98
2020-08-11,166.96
2020-08-12,165.6
2020-08-13,169.12
2020-08-14,163.0
2020-08-17,163.5
2020-08-18,161.18
2020-08-19,158.31
2020-08-20,143.02
2020-08-21,138.98
2020-08-24,133.08
2020-08-25,138.86
2020-08-26,137.2
2020-08-27,125.6
2020-08-28,135.0
2020-08-31,128.77
2020-09-01,120.7
2020-09-02,117.8
2020-09-03,120.64
2020-09-04,115.82
2020-09-07,107.66
2020-09-08,107.68
2020-09-09,105.63
2020-09-10,100.0
2020-09-11,103.38
2020-09-14,105.48
2020-09-15,107.55
2020-09-16,105.53
2020-09-17,111.38
2020-09-18,111.6
2020-09-21,107.45
2020-09-22,106.59
2020-09-23,117.38
2020-09-24,119.1
2020-09-25,123.0
2020-09-28,113.0
2020-09-29,114.8
2020-09-30,115.3
2020-10-09,114.19
2020-10-12,119.47
2020-10-13,128.45
2020-10-14,123.58
2020-10-15,117.18
2020-10-16,116.99
2020-10-19,117.4
2020-10-20,118.73
2020-10-21,116.19
2020-10-22,110.94
2020-10-23,105.53
2020-10-26,106.0
2020-10-27,108.5
2020-10-28,119.22
2020-10-29,116.49
2020-10-30,114.11
2020-11-02,111.02
2020-11-03,116.49
2020-11-04,119.01
2020-11-05,122.0
2020-11-06,115.8
2020-11-09,120.87
2020-11-10,117.11
2020-11-11,112.18
2020-11-12,115.16
2020-11-13,117.59
2020-11-16,122.97
2020-11-17,118.92
2020-11-18,116.97
2020-11-19,118.4
2020-11-20,118.0
2020-11-23,115.33
2020-11-24,111.7
2020-11-25,107.61
2020-11-26,107.06
2020-11-27,103.79
2020-11-30,104.72
2020-12-01,106.33
2020-12-02,104.0
2020-12-03,105.52
2020-12-04,105.58
2020-12-07,103.58
2020-12-08,102.48
2020-12-09,94.3
2020-12-10,93.6
2020-12-11,91.0
2020-12-14,96.0
2020-12-15,98.68
2020-12-16,99.49
2020-12-17,99.45
2020-12-18,99.8
2020-12-21,100.41
2020-12-22,96.64
2020-12-23,97.88
2020-12-24,94.27
2020-12-25,93.8
2020-12-28,90.52
2020-12-29,90.83
2020-12-30,86.92
2020-12-31,90.15
2021-01-04,94.75
2021-01-05,93.51
2021-01-06,92.25
2021-01-07,87.26
2021-01-08,88.22
2021-01-11,88.0
2021-01-12,86.3
2021-01-13,85.79
2021-01-14,88.62
2021-01-15,86.02
2021-01-18,85.11
2021-01-19,85.36
2021-01-20,91.2
2021-01-21,90.0
2021-01-22,97.9
2021-01-25,109.41
2021-01-26,106.1
2021-01-27,102.8
2021-01-28,98.42
2021-01-29,106.28
2021-02-01,106.42
2021-02-02,103.2
2021-02-03,113.16
2021-02-04,109.97
2021-02-05,116.29
2021-02-08,116.9
2021-02-09,132.0
2021-02-10,134.2
2021-02-18,129.2
2021-02-19,121.83
2021-02-22,130.9
2021-02-23,143.2
2021-02-24,134.65
2021-02-25,131.4
2021-02-26,112.52
2021-03-01,110.8
2021-03-02,107.29
2021-03-03,110.87
2021-03-04,107.8
2021-03-05,109.15
2021-03-08,102.07
2021-03-09,97.51
2021-03-10,97.01
2021-03-11,102.0
2021-03-12,98.33
2021-03-15,94.68
2021-03-16,96.49
2021-03-17,97.6
2021-03-18,102.3
2021-03-19,102.3
2021-03-22,103.59
2021-03-23,104.13
2021-03-24,102.0
2021-03-25,100.45
2021-03-26,105.19
2021-03-29,113.23
2021-03-30,114.35
2021-03-31,111.2
2021-04-01,114.05
2021-04-02,115.5
2021-04-06,114.35
2021-04-07,113.5
2021-04-08,120.1
2021-04-09,119.92
2021-04-12,112.21
2021-04-13,115.55
2021-04-14,118.99
2021-04-15,116.58
2021-04-16,114.7
2021-04-19,121.64
2021-04-20,125.61
2021-04-21,129.05
2021-04-22,130.7
2021-04-23,128.8
2021-04-26,129.66
2021-04-27,132.01
2021-04-28,134.01
2021-04-29,129.28
2021-04-30,135.99
2021-05-06,133.89
2021-05-07,125.09
2021-05-10,126.44
2021-05-11,127.85
2021-05-12,132.82
2021-05-13,137.1
2021-05-14,138.5
2021-05-17,152.05
2021-05-18,160.84
2021-05-19,162.58
2021-05-20,157.41
2021-05-21,150.19
2021-05-24,155.99
2021-05-25,166.99
2021-05-26,165.3
2021-05-27,181.13
2021-05-28,183.8
2021-05-31,202.98
2021-06-01,208.91
2021-06-02,177.25
2021-06-03,168.95
2021-06-04,170.88
2021-06-07,161.88
2021-06-08,159.46
2021-06-09,162.8
2021-06-10,162.37
2021-06-11,159.9
2021-06-15,158.07
2021-06-16,151.59
2021-06-17,155.36
2021-06-18,164.3
2021-06-21,171.19
2021-06-22,168.35
2021-06-23,165.8
2021-06-24,154.2
2021-06-25,167.7
2021-06-28,201.24
2021-06-29,219.0
2021-06-30,209.3
2021-07-01,239.19
2021-07-02,236.8
2021-07-05,250.99
2021-07-06,225.06
2021-07-07,270.07
2021-07-08,272.0
2021-07-09,261.0
2021-07-12,252.8
2021-07-13,257.11
2021-07-14,264.02
2021-07-15,272.9
2021-07-16,261.99
2021-07-19,253.49
2021-07-20,250.99
2021-07-21,259.5
2021-07-22,248.0
2021-07-23,232.88
2021-07-26,209.95
2021-07-27,216.66
2021-07-28,221.0
2021-07-29,222.0
2021-07-30,213.6
2021-08-02,217.07
2021-08-03,216.0
2021-08-04,211.44
2021-08-05,205.8
2021-08-06,205.41
2021-08-09,208.45
2021-08-10,220.0
2021-08-11,205.0
2021-08-12,193.5
2021-08-13,190.55
2021-08-16,194.69
2021-08-17,182.79
2021-08-18,183.21
2021-08-19,185.25
2021-08-20,180.01
2021-08-23,182.94
2021-08-24,187.99
2021-08-25,188.0
2021-08-26,184.55
2021-08-27,173.0
2021-08-30,174.0
2021-08-31,173.14
2021-09-01,179.06
2021-09-02,167.8
2021-09-03,168.42
2021-09-06,181.15
2021-09-07,181.81
2021-09-08,177.98
2021-09-09,174.63
2021-09-10,176.11
2021-09-13,170.01
2021-09-14,175.2
2021-09-15,173.5
2021-09-16,172.0
2021-09-17,183.53
2021-09-22,176.37
2021-09-23,176.54
2021-09-24,189.65
2021-09-27,192.0
2021-09-28,186.63
2021-09-29,187.31
2021-09-30,188.74
2021-10-08,191.98
2021-10-11,164.5
2021-10-12,163.0
2021-10-13,170.15
2021-10-14,162.12
2021-10-15,161.85
2021-10-18,161.44
2021-10-19,162.53
2021-10-20,160.18
2021-10-21,157.7
2021-10-22,159.21
2021-10-25,158.18
2021-10-26,158.8
2021-10-27,151.8
2021-10-28,151.97
2021-10-29,155.75
2021-11-01,147.0
2021-11-02,146.16
2021-11-03,146.95
2021-11-04,147.05
2021-11-05,141.04
2021-11-08,134.84
2021-11-09,136.16
2021-11-10,134.23
2021-11-11,132.1
2021-11-12,130.58
2021-11-15,131.61
2021-11-16,135.0
2021-11-17,131.01
2021-11-18,127.9
2021-11-19,125.84
2021-11-22,127.5
2021-11-23,129.5
2021-11-24,135.89
2021-11-25,135.58
2021-11-26,137.18
2021-11-29,133.0
2021-11-30,132.7
2021-12-01,131.0
2021-12-02,129.5
2021-12-03,142.81
2021-12-06,135.95
2021-12-07,136.0
2021-12-08,133.91
2021-12-09,143.85
2021-12-10,139.8
2021-12-13,140.65
2021-12-14,138.89
2021-12-15,135.31
2021-12-16,137.64
2021-12-17,131.84
2021-12-20,129.55
2021-12-21,131.44
2021-12-22,131.31
2021-12-23,119.25
2021-12-24,117.69
2021-12-27,119.28
2021-12-28,122.8
2021-12-29,121.53
2021-12-30,125.99
2021-12-31,125.89
2022-01-04,123.0
2022-01-05,124.03
2022-01-06,122.43
2022-01-07,121.7
2022-01-10,123.4
2022-01-11,123.66
2022-01-12,122.42
2022-01-13,117.61
2022-01-14,116.94
2022-01-17,122.7
2022-01-18,119.43
2022-01-19,117.37
2022-01-20,112.57
2022-01-21,108.25
2022-01-24,108.88
2022-01-25,104.33
2022-01-26,105.59
2022-01-27,102.85
2022-01-28,103.92
2022-02-07,99.91
2022-02-08,102.0
2022-02-09,102.95
2022-02-10,102.06
2022-02-11,98.28
2022-02-14,96.5
2022-02-15,100.9
2022-02-16,100.85
2022-02-17,99.72
2022-02-18,100.42
2022-02-21,100.16
2022-02-22,97.67
2022-02-23,101.99
2022-02-24,98.32
