date,close_raw
2025-05-16,65.96
2025-05-19,58.6
2025-05-20,57.7
2025-05-21,56.25
2025-05-22,56.27
2025-05-23,54.95
2025-05-26,55.18
2025-05-27,55.44
2025-05-28,54.16
2025-05-29,54.67
2025-05-30,54.42
2025-06-03,54.1
2025-06-04,54.6
2025-06-05,53.92
2025-06-06,54.41
2025-06-09,55.27
2025-06-10,54.2
2025-06-11,54.5
2025-06-12,55.1
2025-06-13,55.09
2025-06-16,55.8
2025-06-17,55.4
2025-06-18,54.45
2025-06-19,52.41
2025-06-20,53.55
2025-06-23,53.53
2025-06-24,54.61
2025-06-25,54.76
2025-06-26,54.86
2025-06-27,55.76
2025-06-30,56.24
2025-07-01,55.4
2025-07-02,58.54
2025-07-03,58.04
2025-07-04,56.16
2025-07-07,56.3
2025-07-08,59.88
2025-07-09,59.35
2025-07-10,58.64
2025-07-11,57.5
2025-07-14,58.08
2025-07-15,56.8
2025-07-16,56.75
2025-07-17,57.25
2025-07-18,57.04
2025-07-21,57.38
2025-07-22,57.51
2025-07-23,56.09
2025-07-24,56.43
2025-07-25,56.29
2025-07-28,56.4
2025-07-29,56.46
2025-07-30,55.59
2025-07-31,54.79
2025-08-01,55.84
2025-08-04,55.87
2025-08-05,56.2
2025-08-06,56.55
2025-08-07,56.26
2025-08-08,56.26
2025-08-11,56.54
2025-08-12,56.78
2025-08-13,57.13
2025-08-14,55.65
2025-08-15,57.18
2025-08-18,58.18
2025-08-19,58.4
2025-08-20,58.34
2025-08-21,57.85
2025-08-22,57.95
2025-08-25,57.88
2025-08-26,58.15
2025-08-27,56.19
2025-08-28,56.87
2025-08-29,56.31
2025-09-01,56.47
2025-09-02,55.97
2025-09-03,55.2
2025-09-04,55.75
2025-09-05,58.1
2025-09-08,57.8
2025-09-09,56.86
2025-09-10,56.05
2025-09-11,56.71
2025-09-12,57.61
2025-09-15,57.22
2025-09-16,57.74
2025-09-17,57.98
2025-09-18,57.61
2025-09-19,58.77
2025-09-22,58.3
2025-09-23,59.84
2025-09-24,59.7
2025-09-25,58.68
2025-09-26,58.7
2025-09-29,58.23
2025-09-30,56.65
2025-10-09,57.4
2025-10-10,56.36
2025-10-13,55.82
2025-10-14,56.03
2025-10-15,56.13
2025-10-16,55.12
2025-10-17,54.48
2025-10-20,54.53
2025-10-21,55.19
2025-10-22,55.48
2025-10-23,53.56
2025-10-24,53.54
2025-10-27,53.73
2025-10-28,53.42
2025-10-29,54.05
2025-10-30,52.89
2025-10-31,53.15
2025-11-03,53.52
2025-11-04,53.78
2025-11-05,54.11
2025-11-06,54.04
2025-11-07,54.71
2025-11-10,54.6
2025-11-11,57.0
2025-11-12,54.53
2025-11-13,54.54
2025-11-14,54.8
2025-11-17,53.25
2025-11-18,52.19
2025-11-19,51.55
2025-11-20,50.89
2025-11-21,48.24
2025-11-24,48.53
2025-11-25,48.93
2025-11-26,48.47
2025-11-27,49.37
2025-11-28,49.47
2025-12-01,50.13
2025-12-02,49.4
2025-12-03,48.8
2025-12-04,48.16
2025-12-05,48.9
2025-12-08,49.42
2025-12-09,49.38
2025-12-10,49.44
2025-12-11,49.47
2025-12-12,49.96
2025-12-15,49.82
2025-12-16,48.58
2025-12-17,48.85
2025-12-18,49.0
2025-12-19,49.42
2025-12-22,49.25
2025-12-23,48.7
2025-12-24,49.23
2025-12-25,49.95
2025-12-26,49.61
2025-12-29,49.79
2025-12-30,49.14
2025-12-31,48.9
2026-01-05,50.09
2026-01-06,50.13
2026-01-07,50.1
2026-01-08,50.82
2026-01-09,50.46
2026-01-12,51.17
2026-01-13,50.68
2026-01-14,50.58
2026-01-15,50.49
2026-01-16,51.41
2026-01-19,51.77
2026-01-20,51.6
2026-01-21,51.9
2026-01-22,52.24
2026-01-23,59.96
2026-01-26,71.83
2026-01-27,71.16
2026-01-28,66.18
2026-01-29,62.86
2026-01-30,60.81
2026-02-02,62.13
2026-02-03,74.56
2026-02-04,89.47
2026-02-05,92.6
2026-02-06,103.89
2026-02-09,107.88
2026-02-10,104.6
2026-02-11,97.3
2026-02-12,95.65
2026-02-13,88.73
2026-02-24,90.0
2026-02-25,88.09
2026-02-26,88.55
2026-02-27,93.48
2026-03-02,84.71
2026-03-03,84.15
2026-03-04,81.8
2026-03-05,80.33
2026-03-06,79.36
2026-03-09,78.78
2026-03-10,80.25
2026-03-11,84.96
2026-03-12,78.6
2026-03-13,78.03
2026-03-16,76.4
2026-03-17,80.46
2026-03-18,78.79
2026-03-19,77.17
2026-03-20,76.96
2026-03-23,71.5
2026-03-24,71.73
2026-03-25,70.38
2026-03-26,66.75
2026-03-27,66.61
