date,close_raw
2019-12-16,64.5
2019-12-17,59.0
2019-12-18,73.15
2019-12-19,75.6
2019-12-20,69.62
2019-12-23,68.0
2019-12-24,68.0
2019-12-25,80.0
2019-12-26,78.71
2019-12-27,79.62
2019-12-30,77.51
2019-12-31,73.29
2020-01-02,76.18
2020-01-03,75.7
2020-01-06,72.49
2020-01-07,75.4
2020-01-08,75.5
2020-01-09,77.55
2020-01-10,78.1
2020-01-13,81.52
2020-01-14,79.16
2020-01-15,78.33
2020-01-16,94.0
2020-01-17,102.8
2020-01-20,99.97
2020-01-21,98.98
2020-01-22,118.78
2020-01-23,127.5
2020-02-03,118.5
2020-02-04,142.2
2020-02-05,148.2
2020-02-06,154.9
2020-02-07,159.56
2020-02-10,144.78
2020-02-11,144.71
2020-02-12,159.3
2020-02-13,151.0
2020-02-14,143.91
2020-02-17,144.7
2020-02-18,149.47
2020-02-19,137.38
2020-02-20,124.31
2020-02-21,124.56
2020-02-24,131.93
2020-02-25,134.1
2020-02-26,116.0
2020-02-27,116.03
2020-02-28,105.4
2020-03-02,108.5
2020-03-03,113.83
2020-03-04,108.18
2020-03-05,111.52
2020-03-06,105.43
2020-03-09,91.83
2020-03-10,110.2
2020-03-11,112.6
2020-03-12,112.5
2020-03-13,131.85
2020-03-16,128.99
2020-03-17,136.1
2020-03-18,126.11
2020-03-19,129.54
2020-03-20,115.2
2020-03-23,102.3
2020-03-24,116.7
2020-03-25,118.6
2020-03-26,124.13
2020-03-27,117.26
2020-03-30,121.82
2020-03-31,121.0
2020-04-01,122.6
2020-04-02,136.41
2020-04-03,131.0
2020-04-07,130.83
2020-04-08,130.22
2020-04-09,123.1
2020-04-10,115.7
2020-04-13,117.65
2020-04-14,121.86
2020-04-15,120.98
2020-04-16,118.74
2020-04-17,121.42
2020-04-20,118.58
2020-04-21,113.1
2020-04-22,116.93
2020-04-23,113.49
2020-04-24,115.45
2020-04-27,105.4
2020-04-28,102.7
2020-04-29,96.51
2020-04-30,105.96
2020-05-06,122.28
2020-05-07,117.36
2020-05-08,124.48
2020-05-11,124.5
2020-05-12,120.75
2020-05-13,122.2
2020-05-14,122.45
2020-05-15,134.5
2020-05-18,137.66
2020-05-19,153.2
2020-05-20,139.77
2020-05-21,129.19
2020-05-22,131.33
2020-05-25,128.97
2020-05-26,132.9
2020-05-27,126.67
2020-05-28,120.99
2020-05-29,121.41
2020-06-01,129.96
2020-06-02,132.75
2020-06-03,128.8
2020-06-04,123.21
2020-06-05,124.73
2020-06-08,119.7
2020-06-09,117.6
2020-06-10,117.82
2020-06-11,123.0
2020-06-12,119.45
2020-06-15,111.97
2020-06-16,114.76
2020-06-17,113.52
2020-06-18,116.27
2020-06-19,116.6
2020-06-22,122.3
2020-06-23,121.4
2020-06-24,128.3
2020-06-29,127.8
2020-06-30,127.1
2020-07-01,126.05
2020-07-02,135.39
2020-07-03,129.54
2020-07-06,141.01
2020-07-07,138.0
2020-07-08,140.8
2020-07-09,145.03
2020-07-10,144.23
2020-07-13,149.79
2020-07-14,148.08
2020-07-15,136.93
2020-07-16,118.0
2020-07-17,113.91
2020-07-20,116.26
2020-07-21,117.14
2020-07-22,116.6
2020-07-23,116.62
2020-07-24,105.02
2020-07-27,102.99
2020-07-28,105.78
2020-07-29,112.51
2020-07-30,112.2
2020-07-31,114.41
2020-08-03,118.96
2020-08-04,114.99
2020-08-05,117.7
2020-08-06,115.27
2020-08-07,108.6
2020-08-10,112.36
2020-08-11,128.07
2020-08-12,144.7
2020-08-13,130.0
2020-08-14,128.95
2020-08-17,126.9
2020-08-18,122.74
2020-08-19,114.8
2020-08-20,116.95
2020-08-21,113.5
2020-08-24,120.5
2020-08-25,117.35
2020-08-26,111.85
2020-08-27,117.79
2020-08-28,114.7
2020-08-31,114.5
2020-09-01,113.18
2020-09-02,114.68
2020-09-03,114.7
2020-09-04,116.79
2020-09-07,112.49
2020-09-08,108.7
2020-09-09,107.24
2020-09-10,107.04
2020-09-11,108.5
2020-09-14,108.55
2020-09-15,113.99
2020-09-16,110.35
2020-09-17,114.69
2020-09-18,114.96
2020-09-21,112.68
2020-09-22,109.92
2020-09-23,112.98
2020-09-24,109.81
2020-09-25,106.97
2020-09-28,104.21
2020-09-29,106.06
2020-09-30,107.16
2020-10-09,109.55
2020-10-12,113.48
2020-10-13,112.66
2020-10-14,108.16
2020-10-15,106.15
2020-10-16,105.19
2020-10-19,106.52
2020-10-20,105.0
2020-10-21,99.98
2020-10-22,98.34
2020-10-23,94.12
2020-10-26,94.51
2020-10-27,94.01
2020-10-28,94.51
2020-10-29,100.0
2020-10-30,107.18
2020-11-02,108.02
2020-11-03,108.95
2020-11-04,106.18
2020-11-05,108.5
2020-11-06,106.01
2020-11-09,115.5
2020-11-10,111.65
2020-11-11,103.48
2020-11-12,101.85
2020-11-13,103.07
2020-11-16,102.21
2020-11-17,103.7
2020-11-18,102.77
2020-11-19,102.83
2020-11-20,102.96
2020-11-23,101.2
2020-11-24,101.2
2020-11-25,100.48
2020-11-26,98.61
2020-11-27,98.4
2020-11-30,99.5
2020-12-01,101.06
2020-12-02,102.04
2020-12-03,99.91
2020-12-04,98.26
2020-12-07,99.0
2020-12-08,96.2
2020-12-09,93.62
2020-12-10,95.09
2020-12-11,96.0
2020-12-14,94.2
2020-12-15,96.2
2020-12-16,90.7
2020-12-17,86.79
2020-12-18,88.61
2020-12-21,91.49
2020-12-22,89.08
2020-12-23,87.3
2020-12-24,85.44
2020-12-25,82.8
2020-12-28,86.0
2020-12-29,88.1
2020-12-30,94.9
2020-12-31,103.05
2021-01-04,107.05
2021-01-05,105.14
2021-01-06,103.31
2021-01-07,94.21
2021-01-08,93.5
2021-01-11,96.24
2021-01-12,96.61
2021-01-13,93.5
2021-01-14,107.56
2021-01-15,106.5
2021-01-18,109.31
2021-01-19,103.5
2021-01-20,106.0
2021-01-21,104.73
2021-01-22,102.96
2021-01-25,102.5
2021-01-26,104.5
2021-01-27,102.6
2021-01-28,100.49
2021-01-29,102.36
2021-02-01,104.4
2021-02-02,105.97
2021-02-03,103.68
2021-02-04,97.84
2021-02-05,86.9
2021-02-08,92.18
2021-02-09,94.5
2021-02-10,92.62
2021-02-18,96.26
2021-02-19,96.42
2021-02-22,95.35
2021-02-23,93.76
2021-02-24,93.5
2021-02-25,90.1
2021-02-26,90.55
2021-03-01,93.25
2021-03-02,92.46
2021-03-03,92.0
2021-03-04,90.77
2021-03-05,90.5
2021-03-08,86.97
2021-03-09,82.45
2021-03-10,83.15
2021-03-11,85.7
2021-03-12,83.42
2021-03-15,81.28
2021-03-16,80.56
2021-03-17,81.06
2021-03-18,80.58
2021-03-19,80.88
2021-03-22,81.36
2021-03-23,84.08
2021-03-24,80.2
2021-03-25,79.77
2021-03-26,81.31
2021-03-29,79.86
2021-03-30,78.99
2021-03-31,76.65
2021-04-01,78.87
2021-04-02,82.12
2021-04-06,82.21
2021-04-07,84.38
2021-04-08,82.87
2021-04-09,81.93
2021-04-12,80.39
2021-04-13,79.4
2021-04-14,80.19
2021-04-15,80.18
2021-04-16,79.81
2021-04-19,84.22
2021-04-20,82.23
2021-04-21,81.59
2021-04-22,82.72
2021-04-23,82.87
2021-04-26,86.1
2021-04-27,82.02
2021-04-28,80.25
2021-04-29,80.7
2021-04-30,80.4
2021-05-06,83.35
2021-05-07,82.21
2021-05-10,80.78
2021-05-11,79.44
2021-05-12,81.45
2021-05-13,82.0
2021-05-14,83.35
2021-05-17,85.0
2021-05-18,84.07
2021-05-19,87.3
2021-05-20,89.97
2021-05-21,90.28
2021-05-24,92.5
2021-05-25,91.88
2021-05-26,91.98
2021-05-27,101.5
2021-05-28,100.84
2021-05-31,106.45
2021-06-01,109.5
2021-06-02,107.0
2021-06-03,104.19
2021-06-04,105.7
2021-06-07,116.64
2021-06-08,114.66
2021-06-09,113.6
2021-06-10,119.42
2021-06-11,116.48
2021-06-15,117.4
2021-06-16,118.79
2021-06-17,129.89
2021-06-18,138.93
2021-06-21,138.0
2021-06-22,139.61
2021-06-23,139.06
2021-06-24,133.59
2021-06-25,131.1
2021-06-28,137.3
2021-06-29,132.06
2021-06-30,149.0
2021-07-01,139.57
2021-07-02,134.32
2021-07-05,161.18
2021-07-06,168.2
2021-07-07,176.4
2021-07-08,174.8
2021-07-09,182.03
2021-07-12,186.13
2021-07-13,180.37
2021-07-14,174.2
2021-07-15,182.4
2021-07-16,194.99
2021-07-19,194.01
2021-07-20,199.48
2021-07-21,239.38
2021-07-22,273.97
2021-07-23,255.7
2021-07-26,270.99
2021-07-27,261.68
2021-07-28,239.5
2021-07-29,280.0
2021-07-30,283.0
2021-08-02,267.5
2021-08-03,214.6
2021-08-04,221.5
2021-08-05,228.74
2021-08-06,235.01
2021-08-09,229.9
2021-08-10,217.0
2021-08-11,224.9
2021-08-12,230.33
2021-08-13,224.18
2021-08-16,213.07
2021-08-17,202.51
2021-08-18,212.62
2021-08-19,220.2
2021-08-20,214.02
2021-08-23,243.63
2021-08-24,246.72
2021-08-25,244.05
2021-08-26,234.12
2021-08-27,227.02
2021-08-30,220.0
2021-08-31,220.24
2021-09-01,215.5
