rule,full_annual,full_vol,full_sharpe,full_max_dd,full_total_return,full_annual_delta,full_sharpe_delta,full_max_dd_delta,last_10y_annual,last_10y_vol,last_10y_sharpe,last_10y_max_dd,last_10y_total_return,last_10y_annual_delta,last_10y_sharpe_delta,last_10y_max_dd_delta,last_5y_annual,last_5y_vol,last_5y_sharpe,last_5y_max_dd,last_5y_total_return,last_5y_annual_delta,last_5y_sharpe_delta,last_5y_max_dd_delta,last_3y_annual,last_3y_vol,last_3y_sharpe,last_3y_max_dd,last_3y_total_return,last_3y_annual_delta,last_3y_sharpe_delta,last_3y_max_dd_delta,last_1y_annual,last_1y_vol,last_1y_sharpe,last_1y_max_dd,last_1y_total_return,last_1y_annual_delta,last_1y_sharpe_delta,last_1y_max_dd_delta,family,direction,ma,days,scale,trigger_days,score_3_5_10,robust_pass
baseline,39.74179099084314,14.140650286672802,2.8104641713895404,-17.60868647176207,20434.714319826788,0.0,0.0,0.0,35.09094928293401,15.764838800286924,2.2258996572990872,-17.608686471762034,1918.4166107923272,0.0,0.0,0.0,37.09431821777378,18.315057829147893,2.02534540506551,-17.60868647176208,381.6733994392762,0.0,0.0,0.0,49.9242425004123,17.962270116789956,2.7793949303627485,-15.79382192406853,235.59070518115576,0.0,0.0,0.0,31.48023527570645,19.23188970976682,1.6368768618571774,-15.79382192406853,30.86592630275138,0.0,0.0,0.0,,,,,,,0.0,False
zz2000_and_cyb_below_ma40_days8:scale0.00,32.74886918988918,13.174330191886845,2.4858090478145844,-17.73530839787355,8972.237322905568,-6.992921800953965,-0.32465512357495596,-0.12662192611147915,28.47480484563949,14.60169787293669,1.9501023164173061,-17.73530839787356,1122.1849200331053,-6.616144437294523,-0.2757973408817811,-0.12662192611152534,30.251997531708973,16.569197515344282,1.8257973872116269,-17.73530839787355,273.21390899426405,-6.842320686064809,-0.19954801785388332,-0.1266219261114685,33.16516223724872,15.933434964078202,2.0814822611708843,-14.420531522050295,135.447864882385,-16.759080263163575,-0.6979126691918642,1.3732904020182346,28.378214178656116,17.372861540293204,1.6334795573451149,-14.420531522050284,27.830613538181126,-3.102021097050333,-0.003397304512062549,1.3732904020182453,zz2000_and_cyb,below,40.0,8.0,0.0,463.0,-1.5887614493096887,False
zz2000_and_cyb_below_ma40_days8:scale0.25,34.499217974030685,13.223105279309245,2.6090103077386124,-17.70337315750581,11074.77664487152,-5.242573016812457,-0.201453863650928,-0.09468668574373851,30.14328498390133,14.66411972102826,2.055580938873272,-17.70337315750575,1290.3405931869688,-4.947664299032681,-0.17031871842581525,-0.09468668574371719,32.00768432959702,16.671002226037842,1.919961613321925,-17.70337315750575,298.9628174923616,-5.086633888176763,-0.10538379174358514,-0.094686685743671,37.265279031234336,16.038341937078616,2.3235119426579702,-14.506912356465095,157.79219490805235,-12.658963469177962,-0.4558829877047783,1.2869095676034341,29.23231086351541,17.485267895222645,1.6718251638284771,-14.506912356465085,28.666466984920504,-2.24792441219104,0.03494830197129972,1.2869095676034448,zz2000_and_cyb,below,40.0,8.0,0.25,463.0,-1.1133678614931644,False
zz2000_and_cyb_below_ma40_days8:scale0.50,36.248564817850614,13.404434392748318,2.704221883279221,-17.671624210809476,13625.936815833955,-3.4932261729925287,-0.10624228811031955,-0.06293773904740618,31.802719268162626,14.883954770281207,2.136711630679174,-17.671624210809476,1477.9547014745494,-3.2882300147713863,-0.08918802661991343,-0.06293773904744171,33.734448697203014,17.005905572976836,1.9836902276353106,-17.671624210809444,325.65352862696733,-3.3598695205707685,-0.04165517743019964,-0.06293773904736355,41.42642292323835,16.4258302439087,2.522029164315806,-14.593293190879852,181.86826525396717,-8.49781957717395,-0.2573657660469424,1.200528733188678,30.03482470868759,17.84326845272314,1.6832580190264326,-14.593293190879852,29.451753241909586,-1.4454105670188575,0.04638115716925517,1.200528733188678,zz2000_and_cyb,below,40.0,8.0,0.5,463.0,-0.6862774388108569,False
zz2000_and_cyb_below_ma40_days8:scale0.75,37.99629704894354,13.713060216095279,2.7708109240522814,-17.64006187611734,16712.216272246264,-1.7454939418996034,-0.03965324733725906,-0.031375404355269865,33.45223494732777,15.25439897229334,2.192956602753558,-17.640061876117386,1686.724455155532,-1.6387143356062452,-0.03294305454552937,-0.03137540435535158,35.430567156447836,17.56057612129593,2.0176198612003815,-17.64006187611735,353.2414360513334,-1.6637510613259465,-0.007725543865128692,-0.031375404355269865,45.64674124298869,17.07667447390336,2.6730462838503017,-14.679674025294641,207.76959758901393,-4.277501257423609,-0.1063486465124468,1.1141478987738882,30.784528682634395,18.43255883546616,1.6701169358755419,-14.679674025294654,30.1852883684129,-0.6957065930720532,0.033240074018364485,1.1141478987738758,zz2000_and_cyb,below,40.0,8.0,0.75,463.0,-0.3095859418847089,False
zz2000_and_cyb_below_ma40_days9:scale0.00,32.956652526950656,13.223553151597647,2.4922690708865107,-17.735308397873528,9200.85267664402,-6.785138463892487,-0.3181951005030297,-0.12662192611145784,28.536999310550314,14.666413740273113,1.9457380526630983,-17.73530839787356,1128.1087092582602,-6.553949972383698,-0.28016160463598894,-0.12662192611152534,29.703681084257163,16.66100190535343,1.7828268223601202,-17.73530839787354,265.4506328806446,-7.39063713351662,-0.24251858270538995,-0.12662192611145784,33.522185151466346,16.030856818310504,2.0911037713952494,-15.021756695130307,137.34016714008854,-16.402057348945952,-0.6882911589674992,0.7720652289382226,24.600231897380255,17.479070171862997,1.4074107864719585,-15.021756695130295,24.13217738383637,-6.880003378326194,-0.2294660753852189,0.772065228938235,zz2000_and_cyb,below,40.0,9.0,0.0,412.0,-1.624472051677835,False
zz2000_and_cyb_below_ma40_days9:scale0.25,34.65559617400855,13.268198931532233,2.611929196482621,-17.703373157505776,11283.321556392066,-5.086194816834592,-0.19853497490691963,-0.09468668574370653,30.188399801106346,14.723639160574791,2.050335482408537,-17.70337315750581,1295.163169755537,-4.902549481827666,-0.1755641748905501,-0.09468668574377404,31.587523005886652,16.753985590228186,1.8853736524824383,-17.703373157505766,292.67532222040205,-5.50679521188713,-0.13997175258307193,-0.09468668574368522,37.537014377266644,16.12981364561588,2.3271821486585673,-14.76605485970941,159.32096670377365,-12.387228123145654,-0.4522127817041812,1.0277670643591197,26.36824300290257,17.56979701063411,1.5007710667882619,-14.766054859709444,25.863198077847628,-5.111992272803878,-0.1361057950689155,1.027767064359086,zz2000_and_cyb,below,40.0,9.0,0.25,412.0,-1.1404737819124457,False
zz2000_and_cyb_below_ma40_days9:scale0.50,36.353147483921646,13.439566831835887,2.7049344624566065,-17.671624210809455,13794.550365507535,-3.388643506921497,-0.1055297089329339,-0.06293773904738487,31.831731870340807,14.930413409340618,2.132006060222455,-17.671624210809444,1481.4282250684105,-3.2592174125932054,-0.09389359707663214,-0.06293773904740974,33.448379883196154,17.069674157576696,1.9595207017088527,-17.671624210809444,321.1358577639724,-3.645938334577629,-0.06582470335665747,-0.06293773904736355,41.61012380057396,16.49770258096249,2.5221768665286723,-14.766054859709431,182.96429000936226,-8.314118699838339,-0.2572180638340762,1.0277670643590984,28.105653019457087,17.90202053563136,1.5699709964870658,-14.766054859709444,27.563854201159543,-3.3745822562493615,-0.06690586537011156,1.027767064359086,zz2000_and_cyb,below,40.0,9.0,0.5,412.0,-0.7068088689907513,False
zz2000_and_cyb_below_ma40_days9:scale0.75,38.0487384090256,13.73291371760337,2.770623859687787,-17.64006187611734,16814.168768329204,-1.6930525818175397,-0.03984031170175362,-0.031375404355269865,33.46618761281424,15.280666717453517,2.1900999630198914,-17.64006187611735,1688.591594242866,-1.6247616701197742,-0.035799694279195826,-0.03137540435531605,35.28454846349987,17.596085148549214,2.0052499272208313,-17.640061876117386,350.81163878913816,-1.8097697542739155,-0.02009547784467891,-0.03137540435530539,45.7398094104658,17.117192437779416,2.672156054605854,-14.902995887171432,208.35794599459558,-4.184433089946495,-0.10723887575689472,0.8908260368970975,29.81035638068019,18.462708654548756,1.614625293528404,-14.902995887171478,29.232111958029485,-1.6698788950262582,-0.022251568328773397,0.8908260368970513,zz2000_and_cyb,below,40.0,9.0,0.75,412.0,-0.3235454690279628,False
zz2000_and_cyb_below_ma40_days10:scale0.00,33.389845117748074,13.329615251058444,2.504936900942939,-17.73530839787355,9694.947972003492,-6.351945873095069,-0.3055272704466012,-0.12662192611147915,28.73372884633081,14.802540742080625,1.9411349272389866,-17.735308397873574,1147.0169761307798,-6.357220436603203,-0.2847647300601006,-0.12662192611153955,29.69220885306885,16.847659422131944,1.7623937016475801,-17.73530839787354,265.2895946565726,-7.402109364704934,-0.26295170341793006,-0.12662192611145784,33.65496336041281,16.3437890343877,2.0591897808765154,-14.766054859709431,138.04649545868705,-16.26927913999949,-0.7202051494862332,1.0277670643590984,25.463155190533126,17.651978912606026,1.4425099484086064,-14.76605485970942,24.97709869623772,-6.017080085173323,-0.19436691344857104,1.027767064359109,zz2000_and_cyb,below,40.0,10.0,0.0,369.0,-1.6376855380021609,False
zz2000_and_cyb_below_ma40_days10:scale0.25,34.98126129331007,13.365686985415676,2.6172437923677854,-17.70337315750575,11729.38841696317,-4.760529697533073,-0.19322037902175504,-0.09468668574368166,30.33339303615925,14.848518361505961,2.042856552933729,-17.703373157505787,1310.7644180550676,-4.757556246774762,-0.1830431043653582,-0.09468668574375272,31.572003150893725,16.92434224879098,1.865478887556125,-17.70337315750581,292.444601970452,-5.522315066880058,-0.1598665175093852,-0.09468668574372785,37.628556762808785,16.413201570097087,2.292578727075622,-14.76605485970942,159.83733577571226,-12.295685737603513,-0.4868162032871264,1.027767064359109,27.019387755689372,17.719927594466895,1.5248023792222638,-14.766054859709444,26.50061482725492,-4.460847520017076,-0.1120744826349136,1.027767064359086,zz2000_and_cyb,below,40.0,10.0,0.25,369.0,-1.1644517542836703,False
zz2000_and_cyb_below_ma40_days10:scale0.50,36.570721380508346,13.51576099129648,2.7057833742442012,-17.671624210809444,14151.573238106019,-3.171069610334797,-0.10468079714533918,-0.06293773904737421,31.9266205706189,15.027821340167705,2.1245009404844715,-17.67162421080949,1492.8368487445564,-3.164328712315111,-0.10139871681461576,-0.06293773904745592,33.433309137479014,17.201634339534273,1.9436123613347436,-17.671624210809476,320.89892389390815,-3.661009080294768,-0.08173304373076662,-0.06293773904739552,41.66541731322211,16.71541361534273,2.4926345391165365,-14.7660548597094,183.29474522988122,-8.25882518719019,-0.286760391246212,1.0277670643591303,28.54221113015094,18.01413877505003,1.5844338431367322,-14.766054859709444,27.991114928120343,-2.9380241455555094,-0.05244301872044521,1.027767064359086,zz2000_and_cyb,below,40.0,10.0,0.5,369.0,-0.7290323049019385,False
zz2000_and_cyb_below_ma40_days10:scale0.75,38.15773189849634,13.776112023589052,2.7698476778613776,-17.64006187611733,17027.921970638334,-1.5840590923468056,-0.04061649352816277,-0.03137540435525921,33.512709773593215,15.335773945941472,2.185263677707128,-17.64006187611733,1694.829862366385,-1.578239509340797,-0.04063597959195908,-0.031375404355294734,35.27459532510877,17.67009389320417,1.9962879392890607,-17.640061876117365,350.64639524577166,-1.8197228926650126,-0.02905746577644952,-0.031375404355284076,45.7643974913414,17.23818550934565,2.6548268358366554,-15.236738882509847,208.51350920103354,-4.159845009070899,-0.12456809452609319,0.5570830415586823,30.029777716168592,18.523834513726438,1.6211426254059915,-15.236738882509894,29.446814852992077,-1.4504575595378562,-0.01573423645118588,0.5570830415586361,zz2000_and_cyb,below,40.0,10.0,0.75,369.0,-0.34387618713126966,False
zz2000_and_cyb_below_ma40_days11:scale0.00,34.49882511856997,13.424842345300018,2.5697750656005183,-18.333302327761693,11074.257273736575,-5.2429658722731745,-0.24068910578902214,-0.7246158559996232,29.77753292835621,14.90749621246341,1.997487204018922,-18.333302327761714,1251.7936679024933,-5.313416354577804,-0.22841245328016524,-0.72461585599968,31.147235912565343,17.020969114917246,1.829933166688363,-18.333302327761736,286.17189668492654,-5.94708230520844,-0.19541223837714727,-0.7246158559996552,37.152311234167755,16.56377226070218,2.2429861174988632,-14.76605485970941,157.15841202340332,-12.771931266244543,-0.5364088128638853,1.0277670643591197,31.10045259057226,17.91443416348167,1.7360555352605058,-14.76605485970942,30.494377181043063,-0.3797826851341881,0.09917867340332842,1.027767064359109,zz2000_and_cyb,below,40.0,11.0,0.0,327.0,-1.3031140108515917,False
zz2000_and_cyb_below_ma40_days11:scale0.25,35.818443482642,13.456810751399765,2.661733463028467,-17.874263993836713,12952.427977123114,-3.9233475082011395,-0.14873070836107338,-0.26557752207464347,31.121183092516237,14.947530176348215,2.0820284505436173,-17.874263993836635,1398.30764050658,-3.9697661904177757,-0.14387120675546994,-0.26557752207460084,32.66965941025437,17.088991333443886,1.9117371395887162,-17.874263993836703,309.0319723389287,-4.424658807519414,-0.11360826547679403,-0.26557752207462215,40.308616014217094,16.629785827067565,2.42388064605189,-14.76605485970942,175.25988006287864,-9.615626486195204,-0.35551428431085874,1.027767064359109,31.26043399294538,17.98352268545432,1.7382820118012736,-14.766054859709444,30.650892481377912,-0.21980128276106825,0.10140514994409622,1.027767064359086,zz2000_and_cyb,below,40.0,11.0,0.25,327.0,-0.9070676088599084,False
zz2000_and_cyb_below_ma40_days11:scale0.50,37.13241644740586,13.588995911725812,2.732535699371626,-17.671903114023515,15113.426744947472,-2.6093745434372835,-0.07792847201791453,-0.06321664226144463,32.45502122514916,15.106615986645961,2.148397844615826,-17.671903114023447,1557.7328657682567,-2.6359280577848523,-0.0775018126832614,-0.06321664226141266,34.1691075413312,17.332869414344394,1.9713474280867433,-17.67190311402348,332.59183690259596,-2.925210676442582,-0.05399797697876685,-0.06321664226139845,43.49033884951514,16.891643429362748,2.5746659306054185,-14.766054859709431,194.34583477788746,-6.433903650897157,-0.20472899975733005,1.0277670643590984,31.377337698658224,18.23157258275452,1.7210439503358286,-14.766054859709444,30.765261327253768,-0.10289757704822478,0.08416708847865118,1.027767064359086,zz2000_and_cyb,below,40.0,11.0,0.5,327.0,-0.5567345623033898,False
